ID,ADDRESS,CITY,STATE,ZIP,Longitude,Latitude,Match Score
0258AL36092,P.O. BOX 341,WETUMPKA,AL,36092,-86.21069499999999,32.539810000000045,98
1447AL36092,105 ROCKFORD ROAD,WETUMPKA,AL,36092,-86.21069499999999,32.539810000000045,85
8363AK99701,3098 AIRPORT WAY,FAIRBANKS,AK,99701,-147.79199599651247,64.83700749223917,99.51
6708AK99686,1200 MEALS AVENUE,VALDEZ,AK,99686,-146.35008216372844,61.13182964073595,95
9632AZ85220,11015 APACHE TRAIL,APACHE JUNCTION,AZ,85220,-111.59372998941397,33.41506247567708,98.15
2836AZ85602,208 SOUTH HUACHUCA STREET,BENSON,AZ,85602,-110.29635014447302,31.967023820560417,100
0269AZ85603,1 NACO HIGHWAY,BISBEE,AZ,85603,-109.91905293530831,31.399407681858914,98.45
5580AZ85603,OLD CENTRAL SCHOOL BUILDING,BISBEE,AZ,85603,-109.87788999999998,31.411815000000047,85
6738AZ85222,1919 NORTH TREKELL,CASA GRANDE,AZ,85222,-111.7400100416225,32.90572393355227,92.73
6252AZ85222,102 NORTH FLORENCE STREET,CASA GRANDE,AZ,85222,-111.75460243213666,32.87593041680561,98.72
1721AZ85222,ARIZONA BANK PLAZA SUITE H,CASA GRANDE,AZ,85222,-111.75725999999997,32.89677000000006,85
9831AZ85224,311 NORTH ARIZONA AVENUE,CHANDLER,AZ,85224,-111.84139263362889,33.30808273131603,98.61
9835AZ85533,169 NORTH FRISCO STREET,CLIFTON,AZ,85533,-109.3010421036794,33.06081306723063,98.87
0329AZ85228,MCCARTNEY ROAD AT OVERFIELD ROAD,COOLIDGE,AZ,85228,-111.65296992829674,32.938300032605554,96.18
5899AZ85228,850 CALIFORNIA STREET,COOLIDGE,AZ,85228,-111.51436753175896,32.98632054263089,98.04
0047AZ85228,11 MILE CORNER - TIERRA GRANDE,COOLIDGE,AZ,85228,-111.51840999999996,32.97762000000006,85
8872AZ86326,19 EAST BEECH STREET,COTTONWOOD,AZ,86326,-112.02690230311217,34.73557453357403,100
5944AZ85607,648 1/TH STREET,DOUGLAS,AZ,85607,-109.55218445656813,31.335247119218312,92.55
7952AZ85231,1 BHACA l ELOY OUTPATIEtff,ELOY,AZ,85231,-111.55492999999996,32.755210000000034,85
1754AZ86001,519 NORTH LEROUX,FLAGSTAFF,AZ,86001,-111.64671610651857,35.202864001133904,98.84
7764AZ86001,1820 EAST SIXTH AVENUE,FLAGSTAFF,AZ,86001,-111.62048577872127,35.21071985606609,99.52
4827AZ85301,4859 WEST GLENDALE AVENUE,GLENDALE,AZ,85301,-112.164601968678,33.53842250701893,100
4145AZ85301,5008 WEST GLENDALE AVENUE,GLENDALE,AZ,85301,-112.16680096097608,33.538477534213406,100
3628AZ85301,5002 WEST GLENDALE AVENUE,GLENDALE,AZ,85301,-112.16665897153628,33.5384775342134,100
9677AZ85283,5537 CALLE ENCINAS,GUADALUPE,AZ,85283,-111.96409760718103,33.36691141933834,99.52
6823AZ85235,590 GARFIELD STREET,HAYDEN,AZ,85235,-110.78382257864801,33.00397269971902,86.32
2769AZ85025,105 NORTH FIFTH AVENUE,HOLBROOK,AZ,85025,-110.1657729550106,34.90181520809504,98.53
2339AZ86401,305 WEST BEALE STREET,KINGMAN,AZ,86401,-114.06018989970993,35.19034486070158,100
2393AZ85203,1134 EAST UNIVERSITY,MESA,AZ,85203,-111.80592499291801,33.42243746082426,98.84
0152AZ85202,21 SOUTH HIBBERT STREET,MESA,AZ,85202,-111.82618258066962,33.414533889212954,91.54
6549AZ85623,,ORACLE,AZ,85623,-110.78339989999995,32.608822700000076,100
1860AZ85344,1401 JOSHUA,PARKER,AZ,85344,-114.28767308326788,34.14553607541398,98.82
0727AZ85003,329 NORTH THIRD AVENUE,PHOENIX,AZ,85003,-112.07772899050151,33.45248121929005,100
9619AZ85040,2336 EAST BROADWAY ROAD,PHOENIX,AZ,85040,-112.03065478985798,33.40698234742443,100
1289AZ85014,4831 NORTH ELEVENTH STREET,PHOENIX,AZ,85014,-112.05842253382234,33.50854001637015,100
7238AZ85015,6750 NORTH 19TH AVENUE,PHOENIX,AZ,85015,-112.09980063703838,33.536055415652726,100
7804AZ85006,421 NORTH 18TH STREET,PHOENIX,AZ,85006,-112.04331318146923,33.45292793152304,100
3519AZ85020,8900 HORTH CENTRAL,PHOENIX,AZ,85020,-112.07400189343568,33.5655178053144,89.27
7156AZ85012,6024 NORTH FOURTH PLACE,PHOENIX,AZ,85012,-112.06776743385377,33.52457300458316,100
0146AZ85006,525 NORTH 18TH STREET,PHOENIX,AZ,85006,-112.04334709422801,33.4541200070894,100
9709AZ85004,1313 NORTH SECOND STREET,PHOENIX,AZ,85004,-112.07118448432117,33.46370270171376,100
8808AZ85004,1320 NORTH SECOND STREET,PHOENIX,AZ,85004,-112.0712406430726,33.4635637297591,100
6684AZ85040,6401 SOUTH EIGHTH PLACE,PHOENIX,AZ,85040,-112.06085362101935,33.38849791949082,99.52
3335AZ85003,1209 SOUTH FIRST AVENUE,PHOENIX,AZ,85003,-112.07508123110742,33.43560467634146,100
4134AZ85007,715 NORTH 7TH AVENUE,PHOENIX,AZ,85007,-112.08251089116517,33.456310486048615,100
9174AZ86301,500 SOUTH MARINA STREET,PRESCOTT,AZ,86301,-112.46745773240352,34.53353806144257,99.52
3680AZ85936,P.O. BOX 579,SAINT JOHNS,AZ,85936,-109.36612499999995,34.50475000000006,98
5639AZ85635,102 NORTH SIXTH STREET,SIERRA VISTA,AZ,85635,-110.29235226581454,31.55549978909804,100
3881AZ85350,113 MAIN STREET,SOMERTON,AZ,85350,-114.70930316252361,32.596576491558366,99.55
3655AZ85281,424 WEST BROADWAY,TEMPE,AZ,85281,-111.94500465502264,33.40739064542927,96.39
6307AZ85701,410 SOUTH SIXTH AVENUE,TUCSON,AZ,85701,-110.96860941078924,32.216867572728944,100
6452AZ85712,5329 EAST PIMA STREET,TUCSON,AZ,85712,-110.87910442589738,32.243493795606454,100
6619AZ85719,1930 EAST SIXTH STREET,TUCSON,AZ,85719,-110.94343607284928,32.22781080506958,100
6126AZ85705,1030 NORTH FOURTH AVENUE,TUCSON,AZ,85705,-110.96559192158533,32.23500345437212,100
2944AZ85705,1390 WEST SPEEDWAY,TUCSON,AZ,85705,-110.99413692150969,32.23583850623673,96.39
1918AZ85719,1050 NORTH CHERRY AVENUE,TUCSON,AZ,85719,-110.94808749433047,32.23516870394125,100
8492AZ85941,P.O. BOX 1089,WHITERIVER,AZ,85941,-109.97993189999994,33.82221320000008,98
3258AZ85643,418 NORTH EL PASO AVENUE,WILLCOX,AZ,85643,-109.83609129999996,32.25433470000007,85
2742AZ85364,712 SOUTH SECOND AVENUE,YUMA,AZ,85364,-114.62212526920358,32.71401543296595,100
3199AZ85364,2450 SOUTH FOURTH AVENUE,YUMA,AZ,85364,-114.62463749322345,32.68296798350427,100
7187AZ85364,2021 SOUTH MADISON AVENUE,YUMA,AZ,85364,-114.61916263822627,32.69086675401166,100
9303AZ85364,FIRST STREET OFFICE,YUMA,AZ,85364,-114.6427339173106,32.72521005138998,86.62
8609AZ85364,1355 WEST 16TH STREET,YUMA,AZ,85364,-114.63677298027872,32.69848255100583,100
6659AR71923,408 CLAY STREET,ARKADELPHIA,AR,71923,-93.05174981851678,34.11884746706065,100
5458AR72501,1800 MYERS STREET,BATESVILLE,AR,72501,-91.6370102072307,35.7622624960552,100
1662AR72015,307 EAST SEVIER STREET,BENTON,AR,72015,-92.58388271209965,34.56432261251103,100
6821AR71701,120 JACKSON STREET,CAMDEN,AR,71701,-92.82879535927736,33.58461977378615,99.55
6952AR72032,1622 NORTH DONAGHEY,CONWAY,AR,72032,-92.45322920942563,35.10298381439903,97.75
9583AR71635,115 PINE STREET,CROSSETT,AR,71635,-91.9601371846907,33.134451612427114,100
7357AR71832,HIGHWAY 71 NORTH,DE QUEEN,AR,71832,-94.32289643492692,34.085581149051414,100
4292AR71638,P.O. BOX 183,DERMOTT,AR,71638,-91.43605999999994,33.52831000000003,98
6549AR71639,,DUMAS,AR,71639,-91.49400499999996,33.889410000000055,100
6099AR72903,3111 SOUTH 70TH,FORT SMITH,AR,72903,-94.35570631844712,35.35138721827016,98.84
3352AR71644,HIGHWAY 65 SOUTH,GRADY,AR,71644,-91.72576251548078,34.093444288650055,100
6549AR72601,,HARRISON,AR,72601,-93.11585959999996,36.229994900000065,100
6549AR72543,,HEBER SPRINGS,AR,72543,-92.02987499999995,35.495265000000074,100
3987AR72342,513 PORTER STREET,HELENA,AR,72342,-90.58937037856755,34.52807255765794,100
1052AR72342,305 VALLEY DRIVE,HELENA,AR,72342,-90.6199875256836,34.540561165838504,100
2868AR71801,ROUTE 1,HOPE,AR,71801,-93.46450176681341,33.766523787698844,96.05
9594AR71901,700 SOUTH STREET,HOT SPRINGS,AR,71901,-93.06897630592294,34.4971114837086,99.49
1949AR72401,29�0 MCCLELLAN DRIVE,JONESBORO,AR,72401,-90.68599527057829,35.810674796739136,95.88
9937AR72201,WEST SEVENTH STREET AT HOOPER DRIVE,LITTLE ROCK,AR,72201,-92.3235199285315,34.74680003931131,98.94
0023AR72204,4201 BARROW ROAD,LITTLE ROCK,AR,72204,-92.37314448075121,34.71525088212445,100
3228AR72202,1616 WEST 14TH STREET,LITTLE ROCK,AR,72202,-92.29125907285663,34.73755744040836,100
7078AR72086,SECOND AND DEPOT STREETS,LONOKE,AR,72086,-91.90105993854863,34.78525005038141,99.21
3077AR71753,119 NORTH PINE,MAGNOLIA,AR,71753,-93.23829980252236,33.26766151155702,100
2827AR72104,1524 POTTS STREET,MALVERN,AR,72104,-92.80966972597398,34.354651777238885,100
3099AR71655,109 SEAMON,MCGEHEE,AR,71655,-91.39624860647773,33.627925437865265,92.64
3938AR71655,ROBERTS DRIVE,MONTICELLO,AR,71655,-91.81758854017059,33.60974682646129,100
8897AR72653,P.O. BOX 487,MOUNTAIN HOME,AR,72653,-92.38317499999994,36.33677000000006,98
9343AR71852,121 WEST HOl-lARD,NASHVILLE,AR,71852,-93.84663499999994,33.937040000000025,85
5836AR72112,1507 PECAN STREET,NEWPORT,AR,72112,-91.26456796716198,35.62065070291079,99.55
7369AR72115,2700 WILLOW,NORTH LITTLE ROCK,AR,72115,-92.27164483269269,34.779912622077354,96.37
0184AR71603,2500 RIKE DRIVE,PINE BLUFF,AR,71603,-92.02842404694688,34.2089920696843,100
7941AR71665,105 MAGNOLIA STREET,RISON,AR,71665,-92.19006586253005,33.958419177331386,99.55
2646AR72801,319 SOUTH COMMERCE,RUSSELLVILLE,AR,72801,-93.13617492153308,35.2759571023995,98.84
4381AR72150,213 HOLLY,SHERIDAN,AR,72150,-92.40172669953999,34.304804058048006,98.38
2173AR72764,219 SOUTH THOMPSON,SPRINGDALE,AR,72764,-94.13855601760481,36.1837081081158,98.84
5092AR71667,P.O. BOX 8,STAR CITY,AR,71667,-91.84200499999997,33.93880000000007,98
3791AR72160,1012 EAST FIRST STREET,STUTTGART,AR,72160,-91.54085041018895,34.501907494400086,100
2687AR75502,6800 NORTH STATE LINE AVENUE,TEXARKANA,AR,75502,-94.04308144657067,33.48870763717625,98.75
8661AR72301,105 WEST HARRISON,WEST MEMPHIS,AR,72301,-90.1859002607809,35.14290749334874,98.84
2603AR72396,611 EAST UNION,WYNNE,AR,72396,-90.78702588474349,35.223509905163624,98.84
9042CA94501,1724 SANTA CLARA AVENUE,ALAMEDA,CA,94501,-122.25519717775995,37.77108894091611,100
6679CA96101,137 HENDERSON STREET,ALTURAS,CA,96101,-120.54380834282607,41.48080091605507,100
0341CA92801,1133 NORTH HOMER STREET,ANAHEIM,CA,92801,-117.92263384173403,33.849819828613704,100
6505CA92805,714 HORTH ANAHEIM BOULEVARD,ANAHEIM,CA,92805,-117.91619393877502,33.84255877409252,92.06
2656CA94509,2006-A STREET,ANTIOCH,CA,94509,-121.80607387399571,38.00328809741531,100
9885CA91006,128 WHEELER AVENUE,ARCADIA,CA,91006,-118.02702917741438,34.14111081587705,100
1389CA95603,219 MAPLE STREET,AUBURN,CA,95603,-121.07810463806524,38.89675133810224,100
9747CA91702,638 ROCKVILLE AVENUE,AZUSA,CA,91702,-117.8962062010058,34.13260933669871,94.88
3732CA93301,2008 D STREET,BAKERSFIELD,CA,93301,-119.02580394364227,35.377607278236,100
7634CA93305,715 BAKER STREET,BAKERSFIELD,CA,93305,-118.9934898497812,35.37495217474401,100
8254CA93305,803 BAKER STREET,BAKERSFIELD,CA,93305,-118.99316890269418,35.37589570128239,100
9830CA93305,310 BAKER STREET,BAKERSFIELD,CA,93305,-118.99513064790952,35.370732561475414,100
8354CA93305,1960 FLOWER STREET,BAKERSFIELD,CA,93305,-118.97005658733144,35.3816361199096,100
4561CA93301,700 19TH STREET,BAKERSFIELD,CA,93301,-119.00969400955816,35.37622744933531,100
7125CA93385,727 MONTEREY STREET,BAKERSFIELD,CA,93385,-118.99010642384651,35.38063000206859,99.51
6583CA91706,14418 EAST PACIFIC AVENUE,BALDWIN PARK,CA,91706,-117.9602622185596,34.08503491638863,98.87
8432CA90706,16704 CLARK STREET,BELLFLO�ER,CA,90706,-118.13393248158216,33.88275100564712,96.34
6371CA94704,2520 DURANT AVENUE,BERKELEY,CA,94704,-122.2578960667634,37.867928588701325,100
9101CA94709,1820 SCENIC AVENUE,BERKELEY,CA,94709,-122.26224929199664,37.875383201928514,100
0363CA94701,2712 TELEGRAPH AVENUE,BERKELEY,CA,94701,-122.25903751433789,37.86096523881937,99.51
0994CA92315,40927 BIG BEAR BOULEVARD,BIG BEAR LAKE,CA,92315,-116.90920801689346,34.24364252213552,100
8617CA93514,162-J GROVE STREET,BISHOP,CA,93514,-118.39601003490202,37.36459249507843,98.65
2832CA93514,ROUTE 2 DIXON LANE BOX 20,BISHOP,CA,93514,-118.39547131243707,37.39034721003623,98.48
3341CA92225,134 EAST HOBSON WAY,BLYTHE,CA,92225,-114.59636186371375,33.61023376612536,100
2548CA92225,263 NORTH BROADWAY,BLYTHE,CA,92225,-114.59696576107864,33.61347134748252,100
1432CA92227,194 SOUTH NINTH STREET,BRAWLEY,CA,92227,-115.52890939429811,32.977740155988236,100
7340CA95605,350 C STREET,BRODERICK,CA,95605,-121.51077076863066,38.588568371994704,99.9
2476CA91505,4210 WEST MAGtlOLIA,BURBANK,CA,91505,-118.35233109926446,34.16607245065548,94.17
0815CA92231,535 RIVER ROAD,CALEXICO,CA,92231,-115.51416990138318,32.68495506033532,90.91
2317CA91303,7241 OWENSHOUTH,CANOGA PARK,CA,91303,-118.60159062715326,34.20222749663621,96.95
7583CA90744,1323 NORTH AVALON BOULEVARD,CARSON,CA,90744,-118.26321897947382,33.78948267725737,99.08
6186CA95307,6404 PRAIRIE FLOWER ROAD,CERES,CA,95307,-120.92949667988782,37.54549533945761,100
5791CA95926,1358 LONGFELLOW AVENUE,CHICO,CA,95926,-121.82499742220382,39.75143757637193,100
9140CA91710,5220 D STREET,CHINO,CA,91710,-117.69095354624378,34.01371917819054,100
5543CA91710,5151 F STREET,CHINO,CA,91710,-117.69230869491227,34.01089756470679,100
8745CA92010,950 THIRD AVENUE,CHULA VISTA,CA,92010,-117.07070650396452,32.61778385034653,98.39
6379CA93210,148 WEST ELM,COALINGA,CA,93210,-120.36083602385258,36.13926808035083,98.84
2374CA92324,351 SOUTH LACADENA,COLTON,CA,92324,-117.32559926048908,34.06134678816204,97.84
8388CA95932,642 FIFTH STREET,COLUSA,CA,95932,-122.00962199923104,39.20978675559622,100
2083CA90220,1002 NORTH WILttINGTON AVENUE,COMPTON,CA,90220,-118.2379605333497,33.902743185825074,96.64
8872CA90220,930 WEST COMPTON BOULEVARD,COMPTON,CA,90220,-118.24094373650892,33.895853387143305,100
6290CA91720,212 EAST GRAND AVENUE,CORONA,CA,91720,-117.55980438439173,33.87862727692283,96.28
0025CA91722,18252 ARROW HIGHWAY,COVINA,CA,91722,-117.98666636657597,34.113680558846525,90.54
9248CA95531,ROUTE 6,CRESCENT CITY,CA,95531,-124.19842629734424,41.75487648561153,95.95
5478CA90630,5712 CAMP STREET,CYPRESS,CA,90630,-118.03318963294532,33.82988927598567,100
0234CA92629,34185 COAST HIGHWAY,DANA POINT,CA,92629,-117.74655660561625,33.505092168589194,91.05
3471CA95616,414 E STREET,DAVIS,CA,95616,-121.74190996295854,38.54624541874337,100
0493CA95616,510 FIFTH STREET,DAVIS,CA,95616,-121.74297797751595,38.54692231602921,100
9458CA92240,71175 AURORA ROAD,DESERT HOT SPRINGS,CA,92240,-116.42070751470547,33.92130528759296,98.68
6635CA90242,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,-118.15870662134066,33.92782401942111,98.87
0356CA92020,228 SOUTH MAGNOLIA,EL CAJON,CA,92020,-116.96240476964024,32.793429699432544,98.84
3466CA90033,5106 SOUTH HUNTINGTON DRIVE,EL SERENO,CA,90033,-118.17199055361826,34.08867283399368,94.87
4541CA92025,332 SOUTH JUNIPER STREET,ESCONDIDO,CA,92025,-117.07702210036895,33.12063702061805,100
4812CA95501,931 FIFTH STREET,EUREKA,CA,95501,-124.16126127512584,40.80266438725967,100
1627CA94533,705 BECK AVENUE,FAIRFIELD,CA,94533,-122.06622323117516,38.25020812370357,100
8719CA92335,7890 SIERRA AVENUE,FONTANA,CA,92335,-117.43587775653823,34.11044235568042,99.51
2244CA93941,BUILDING 3051,FORT ORD,CA,93941,2.9166700000000674,51.066670000000045,68.6
1674CA92708,10200 SLATER AVENUE,FOUNTAIN VALLEY,CA,92708,-117.95079401598815,33.70892248754796,100
2727CA95201,500 HOSPITAL ROAD,FRENCH CAMP,CA,95201,-121.28208914831383,37.886529750137875,97.94
4365CA93728,VAN NESS STREET DETOX CLINIC,FRESNO,CA,93728,-119.79991999999999,36.75767500000006,85
4981CA93725,AVENUE DETOX CLINIC,FRESNO,CA,93725,-119.74357499999996,36.71190500000006,85
5514CA93725,2851 SOUTH ORANGE AVENUE,FRESNO,CA,93725,-119.76369154628536,36.69730319022075,100
4926CA93728,539 NORTH VAN NESS,FRESNO,CA,93728,-119.79892747467343,36.75119798944853,98.84
2505CA93701,PROGRAM OF CENTRAL CA THE THIRD FLOOR,FRESNO,CA,93701,-119.78352499999994,36.750965000000065,85
5038CA93705,140 WEST SHIELDS AVENUE,FRESNO,CA,93705,-119.8141409642129,36.779417468597885,100
4405CA93728,HOSPITAL - OLIVE STREET BRIDGE,FRESNO,CA,93728,-119.79991999999999,36.75767500000006,85
2618CA93775,1221 FULTON MALL,FRESNO,CA,93775,-119.79270103458467,36.73616529822208,99.51
4763CA93728,1055 NORTH VAN NESS AVENUE,FRESNO,CA,93728,-119.79890752574389,36.75616699119851,100
0499CA92640,12832 GARDEN GROVE BOULEVARD,GARDEN GROVE,CA,92640,-117.90886782930345,33.77429011471308,98.84
3936CA90249,13515 SOUTH VERMOlff AVENUE,GARDENA,CA,90249,-118.32231999999999,33.89241500000003,85
7420CA95020,7751 MONTEREY ROAD,GILROY,CA,95020,-121.57123794804532,37.012311224155546,100
2478CA95020,205A LEAVESLEY ROAD,GILROY,CA,95020,-121.57240490339079,37.02036351233504,100
1926CA91203,417 ARDEN AVENUE,GLENDALE,CA,91203,-118.26217006811042,34.158480751402045,100
3453CA91204,4632 SAN FERNANDO ROAD,GLENDALE,CA,91204,-118.26391006739057,34.136266277235144,100
0078CA93230,121 EAST NINTH STREET,HANFORD,CA,93230,-119.64565334476147,36.32896396587936,100
7916CA94541,22738 MISSION BOULEVARD,HAYWARD,CA,94541,-122.08246509641515,37.670527937668695,100
8483CA95023,471 FOURTH STREET,HOLLISTER,CA,95023,-121.40509055992825,36.85254249109535,100
3430CA90028,6136 CARLOS AVENUE,HOLLYWOOD,CA,90028,-118.32357597459274,34.102802492725985,99.9
7464CA94558,P.O. BOX 7066,INOLA,CA,94558,-122.32811459999999,38.328224600000055,88.67
6549CA95640,,IONE,CA,95640,-120.93635349999994,38.353927300000066,100
9182CA93017,970 EMBARCADERO DEL MAR,ISLA VISTA,CA,93017,-119.85701255493642,34.41171300802925,98.61
9491CA91746,13714 EAST VALLEY BOULEVARD,LA PUENTE,CA,91746,-117.99020397983598,34.04544827505935,100
0587CA92677,28052 CAMINO CAPISTRANO,LAGUNA NIGUEL,CA,92677,-117.67414569746418,33.55563487091831,100
9074CA93241,10915 MAIN STREET,LAMONT,CA,93241,-118.9143225359331,35.255325997832855,100
6549CA93245,,LEMOORE,CA,93245,-119.78442499999994,36.302985000000035,100
4584CA93438,P.O. BOX W,LOMPOC,CA,93438,-120.46731999999997,34.63905500000004,87.37
7193CA93436,112 EAST WALNUT,LOMPOC,CA,93436,-120.45767060853785,34.64056039344232,98.84
4110CA93436,514 NORTH I STREET,LOMPOC,CA,93436,-120.45909471831231,34.64605689730777,100
4210CA90806,2655 PINE AVENUE,LONG BEACH,CA,90806,-118.19256721053658,33.80626731802803,98.9
2457CA90813,758 LONG BEACH BOULEVARD,LONG BEACH,CA,90813,-118.18926737559455,33.77637493134307,100
9289CA90806,1133 RHEA STREET,LONG BEACH,CA,90806,-118.17794862118451,33.79270505802371,99.55
0209CA90804,643 WALNUT AVENUE,LONG BEACH,CA,90804,-118.17205748435677,33.775175019993995,99.51
9233CA90022,6140 WHITTIER BOULEVARD,LOS ANGELES,CA,90022,-118.13882198098061,34.016281009659295,100
5341CA90011,3517 SOUTH AVALON BOULEVARD,LOS ANGELES,CA,90011,-118.26532493741288,34.01422415848609,98.87
2947CA90062,1730 WEST VERNON AVENUE,LOS ANGELES,CA,90062,-118.31002503554804,34.003692522646695,100
9880CA90048,6333 WILSHIRE BOULEVARD,LOS ANGELES,CA,90048,-118.36644714622126,34.063563241652986,100
7983CA90034,1952 SOUTH ROBERTSON BOULEVARD,LOS ANGELES,CA,90034,-118.38713091723017,34.042964966056374,100
4591CA90011,203 EAST VERNON AVENUE,LOS ANGELES,CA,90011,-118.27149015770829,34.00386787206117,100
2855CA90015,530 EAST WASHINGTON BOULEVARD,LOS ANGELES,CA,90015,-118.25956027873774,34.028570136999946,100
6778CA90011,1925 SOUTH TRINITY STREET,LOS ANGELES,CA,90011,-118.2598420783225,34.0277500515933,98.87
7479CA90019,5585 WEST PICO BOULEVARD,LOS ANGELES,CA,90019,-118.35982493979847,34.049784398660925,100
2202CA90003,8005 SOUTH FIGUEROA,LOS ANGELES,CA,90003,-118.28274747276811,33.96645801326561,98.84
2352CA90003,8510 SOUTH BROADWAY,LOS ANGELES,CA,90003,-118.27826550150205,33.96111153250612,100
0858CA90007,3301 SOUTH GRAND AVENUE,LOS ANGELES,CA,90007,-118.27576585033714,34.021114350306405,100
5083CA90003,369 WEST MANCHESTER AVENUE,LOS ANGELES,CA,90003,-118.28002695845441,33.96011752260857,100
8599CA90033,507 ECHANDIA STREET,LOS ANGELES,CA,90033,-118.21874041027334,34.052000490041465,100
1907CA90064,2321 PONTIUS AVENUE,LOS ANGELES,CA,90064,-118.43683065773776,34.0378168430355,100
1243CA90035,1141 SOUTH BEVERLY DRIVE,LOS ANGELES,CA,90035,-118.39636266156865,34.05659993368041,100
7290CA90020,519 SOUTH WEST MORELAND,LOS ANGELES,CA,90020,-118.28845747666837,34.064587007306784,98.84
3967CA90022,5442 EAST PAMONA BOULEVARD,LOS ANGELES,CA,90022,-118.14820501867132,34.033332524836645,95.37
4709CA90008,3900 SANTA BARBARA,LOS ANGELES,CA,90008,-118.3399498772771,34.01263998895093,91.28
0654CA90019,1319 MANHATTAN PLACE,LOS ANGELES,CA,90019,-118.31018747683167,34.04656499347024,99.55
7687CA90007,3021 SOUTH VERMONT,LOS ANGELES,CA,90007,-118.29156749802252,34.027164994751644,98.84
9622CA90061,11427 SOUTH AVALON,LOS ANGELES,CA,90061,-118.26523722142026,33.93069093715311,97.71
