origin,count within 30,minutes
1542,14,9.3
1543,12,21.66
1545,24,9.97
1550,5,0.0
1560,16,7.32
1561,18,5.9
1562,12,14.44
1564,18,11.29
1566,7,6.12
1568,28,0.0
1569,18,10.24
1570,20,11.96
1571,6,18.96
1581,27,0.0
1583,19,11.8
1585,5,14.53
1588,20,0.0
1590,19,14.2
1602,19,4.19
1603,20,3.7
1604,19,0.0
1605,19,0.0
1606,20,5.93
1607,16,4.43
1608,19,0.0
1609,19,0.0
1610,21,0.0
1611,15,0.0
1612,13,12.53
1701,26,0.0
1702,27,0.0
1718,26,7.77
1719,25,10.42
1720,35,0.0
1721,17,9.18
1730,48,0.0
1731,61,7.81
1740,31,8.54
1741,33,10.49
1742,37,0.0
1745,31,10.24
1746,15,15.2
1747,18,4.66
1748,29,10.22
1749,29,7.14
1752,26,0.0
1754,32,8.37
1756,10,10.69
1757,18,0.0
1760,45,0.0
1770,18,10.09
1772,29,10.46
1773,63,9.68
1775,24,13.96
1776,23,12.83
1778,55,7.97
1801,90,0.0
1803,78,6.78
1810,31,0.0
1821,43,11.11
1824,33,0.0
1826,25,9.58
1827,16,18.59
1830,24,0.0
1832,29,5.04
1833,17,13.84
1834,15,7.55
1835,24,0.0
1840,30,0.0
1841,26,2.26
1843,32,0.0
1844,26,0.0
1845,27,9.53
1850,27,5.07
1851,34,0.0
1852,37,0.0
1854,29,4.81
1860,16,10.05
1862,42,9.16
1863,28,7.31
1864,49,15.19
1867,81,7.94
1876,36,0.0
1879,26,12.21
1880,74,0.0
1886,29,12.28
1887,60,9.42
1890,75,6.4
1901,64,0.0
1902,64,0.0
1904,53,0.0
1905,65,0.0
1906,70,4.95
1907,49,5.29
1908,41,8.06
1913,18,10.98
1915,23,0.0
1921,19,19.32
1922,11,11.12
1923,33,8.19
1929,10,11.49
1930,7,0.0
1937,37,12.6
1938,10,12.36
1940,63,0.0
1944,16,10.84
1945,31,0.0
1949,35,13.2
1950,11,0.0
1951,7,6.95
1952,13,11.18
1960,33,0.0
1966,4,9.0
1969,14,0.0
1970,40,0.0
1982,20,11.29
1983,32,11.68
1984,19,8.75
1985,13,12.94
2019,35,9.56
2021,53,6.68
2025,8,19.4
2026,76,0.0
2030,37,15.43
2032,40,5.25
2035,37,17.05
2038,17,0.0
2043,21,12.64
2045,8,21.3
2047,2,19.13
2048,31,19.81
2050,2,21.06
2052,22,12.35
2053,21,9.78
2054,19,12.83
2056,22,11.32
2061,20,0.0
2062,55,0.0
2066,2,14.01
2067,29,11.25
2071,18,14.15
2072,46,0.0
2081,34,8.39
2090,58,0.0
2093,23,12.58
2108,79,2.7
2109,78,3.36
2110,77,0.0
2111,79,0.0
2113,77,0.0
2114,77,3.89
2115,80,0.0
2116,78,2.03
2118,80,0.0
2119,77,0.0
2120,79,0.0
2121,79,3.27
2122,83,3.53
2124,78,0.0
2125,77,4.55
2126,77,5.28
2127,80,0.0
2128,79,0.0
2129,77,0.0
2130,77,0.0
2131,68,0.0
2132,72,5.86
2134,86,0.0
2135,83,0.0
2136,71,6.16
2138,76,0.0
2139,79,0.0
2140,77,0.0
2141,80,4.14
2142,77,4.44
2143,79,0.0
2144,80,3.45
2145,83,4.62
2148,82,3.8
2149,81,0.0
2150,77,0.0
2151,75,4.97
2152,71,7.19
2155,84,0.0
2163,83,4.47
2169,69,0.0
2170,80,4.64
2171,77,6.85
2176,82,0.0
2180,88,5.29
2184,50,7.3
2186,69,8.27
2188,55,6.44
2189,44,8.39
2190,49,0.0
2191,45,11.17
2199,75,7.04
2203,78,1.36
2210,72,6.16
2215,83,2.49
2301,31,0.0
2302,30,0.0
2322,46,8.73
2324,19,16.3
2330,11,16.18
2332,6,21.43
2333,19,9.83
2338,15,19.36
2339,22,8.48
2341,11,11.15
2343,45,7.8
2346,13,0.0
2347,18,14.79
2351,22,6.96
2356,20,11.58
2357,26,11.41
2359,14,16.95
2360,5,0.0
2364,7,17.12
2366,4,18.28
2367,11,15.82
2368,52,0.0
2370,22,9.39
2375,21,16.61
2379,18,10.51
2382,20,0.0
2420,73,0.0
2421,77,0.0
2445,75,3.83
2446,76,0.0
2451,69,5.27
2452,71,5.2
2453,72,0.0
2457,63,9.09
2458,83,6.04
2459,79,8.68
2460,79,4.75
2461,79,6.96
2462,73,0.0
2464,78,7.35
2465,71,4.42
2466,71,3.37
2467,74,8.36
2468,80,4.08
2472,84,3.38
2474,80,0.0
2476,71,3.82
2478,79,0.0
2481,65,7.61
2482,63,7.54
2492,76,8.91
2493,70,9.0
2494,78,7.28
2532,7,12.71
2534,3,7.64
2535,1,29.59
2536,3,10.1
2537,11,15.12
2538,7,9.22
2539,1,15.95
2540,2,0.0
2542,3,7.77
2543,2,11.92
2553,3,5.15
2554,1,0.0
2556,4,11.18
2557,1,0.0
2558,3,6.85
2559,3,0.0
2561,13,16.64
2562,7,16.8
2563,11,20.2
2564,1,15.14
2568,1,7.55
2571,7,0.0
2575,1,14.61
2576,7,7.3
2584,1,12.72
2601,6,0.0
2630,6,10.15
2632,6,0.0
2635,8,12.64
2637,6,11.28
2638,6,20.37
2639,6,20.39
2641,6,23.43
2644,7,20.64
2645,6,25.88
2646,5,28.05
2647,6,5.79
2648,7,11.73
2649,8,15.4
2655,7,7.73
2660,6,19.88
2664,6,13.25
2668,6,10.48
2670,6,16.54
2671,6,23.33
2672,6,6.86
2673,6,8.47
2675,6,13.38
2702,28,12.53
2703,51,0.0
2715,20,16.13
2717,21,0.0
2718,21,11.75
2719,20,5.11
2720,38,0.0
2721,45,0.0
2723,45,4.63
2724,49,0.0
2725,56,5.58
2726,33,11.32
2738,8,9.1
2739,16,11.75
2740,20,0.0
2743,16,13.58
2744,19,5.26
2745,26,9.55
2746,21,4.93
2747,20,0.0
2748,15,9.24
2760,43,11.6
2762,41,16.14
2763,45,8.71
2764,38,11.23
2766,41,11.49
2767,28,10.17
2769,53,16.41
2770,2,24.2
2771,60,11.62
2777,63,0.0
2779,18,13.6
2780,31,0.0
2790,20,14.66
2791,18,20.62
2802,42,9.77
2804,1,26.22
2806,52,0.0
2808,1,28.8
2809,30,7.68
2812,1,26.76
2813,1,25.05
2814,34,0.0
2815,16,22.58
2816,16,13.32
2817,5,22.14
2818,26,12.23
2822,3,27.56
2825,17,16.82
2826,28,13.6
2827,4,18.88
2828,45,8.23
2830,22,11.54
2831,14,19.0
2832,5,24.98
2833,1,27.47
2835,6,16.71
2836,1,14.73
2837,3,24.17
2838,45,5.86
2839,22,9.54
2840,5,8.22
2841,6,9.58
2842,8,0.0
2852,10,20.31
2857,44,9.81
2858,25,9.46
2859,18,11.46
2860,47,0.0
2861,49,7.23
2863,48,0.0
2864,41,11.02
2865,50,7.13
2871,22,0.0
2873,1,19.69
2874,7,11.45
2875,1,19.42
2876,34,12.64
2878,26,0.0
2879,1,11.38
2881,1,0.0
2882,1,11.77
2885,54,0.0
2886,34,0.0
2888,42,9.97
2889,32,7.78
2891,4,24.31
2892,1,16.04
2893,32,7.61
2894,1,27.33
2895,42,0.0
2896,33,11.06
2898,3,24.98
2903,56,0.0
2904,50,0.0
2905,55,5.94
2906,56,0.0
2907,56,4.22
2908,56,0.0
2909,56,4.66
2910,47,6.14
2911,48,0.0
2912,56,3.26
2914,61,7.58
2915,56,0.0
2916,60,6.92
2917,42,0.0
2919,51,0.0
2920,47,0.0
2921,32,10.69
3031,4,25.4
3032,10,17.37
3033,2,23.86
3034,8,19.48
3036,6,17.85
3038,13,0.0
3042,2,19.03
3043,2,19.96
3044,6,20.2
3045,8,14.45
3046,6,25.34
3047,2,14.0
3048,5,26.02
3049,5,13.99
3051,18,10.6
3052,15,21.54
3053,15,17.13
3054,7,19.68
3055,3,24.31
3060,16,0.0
3062,15,8.94
3063,12,0.0
3064,12,0.0
3070,2,26.62
3071,1,21.38
3076,28,13.26
3077,9,23.7
3079,27,0.0
3082,1,29.43
3084,1,13.57
3086,1,20.17
3087,30,0.0
3101,18,0.0
3102,17,5.7
3103,17,0.0
3104,16,0.0
3106,15,12.09
3109,9,0.0
3110,10,11.64
3215,1,23.39
3216,3,23.96
3217,3,16.38
3218,1,29.62
3220,6,15.82
3221,1,29.85
3222,1,0.0
3223,3,0.0
3224,10,0.0
3226,5,23.5
3229,7,20.46
3230,1,21.94
3231,3,16.12
3233,1,29.54
3234,7,16.62
3235,13,0.0
3237,6,21.86
3241,3,24.99
3242,7,13.94
3243,4,19.98
3244,1,0.0
3245,3,13.35
3246,6,0.0
3249,6,8.78
3251,1,26.03
3253,3,15.97
3255,1,23.93
3256,10,21.71
3257,1,24.86
3258,8,15.4
3259,1,26.42
3260,1,29.38
3261,1,29.48
3262,1,22.59
3263,7,25.75
3264,3,0.0
3266,4,18.96
3268,9,17.8
3269,6,15.53
3275,11,0.0
3276,13,0.0
3280,2,23.61
3281,1,29.93
3284,2,24.36
3285,3,16.79
3291,2,27.11
3293,3,17.51
3301,17,0.0
3303,11,12.72
3304,15,11.85
3307,8,17.28
3431,4,0.0
3440,2,18.65
3441,2,25.09
3442,2,17.98
3443,6,22.04
3444,1,18.08
3445,4,18.48
3446,4,16.34
3447,5,23.09
3448,4,14.5
3449,2,11.91
3450,5,23.18
3451,2,19.51
3452,1,12.57
3455,5,14.36
3456,4,26.65
3457,4,21.05
3458,1,0.0
3461,2,21.99
3462,6,17.4
3464,5,25.87
3465,5,14.39
3466,6,16.15
3467,6,21.53
3470,4,28.57
3561,1,25.15
3576,1,0.0
3582,1,20.94
3583,1,15.97
3584,1,0.0
3595,1,24.79
3597,1,16.66
3598,1,18.16
3602,5,21.61
3603,4,14.01
3604,1,12.79
3605,1,21.63
3607,1,27.67
3608,1,14.96
3609,3,4.47
3741,1,28.7
3743,4,0.0
3745,1,18.51
3746,2,19.24
3748,1,20.91
3750,2,17.82
3751,2,17.62
3752,1,16.77
3753,2,20.08
3754,2,5.59
3755,2,14.64
3765,4,18.36
3766,2,0.0
3768,6,25.63
3770,2,18.74
3771,1,25.07
3773,2,0.0
3774,4,24.02
3777,4,23.98
3779,4,13.1
3780,4,26.39
3782,2,10.15
3784,2,7.76
3801,5,0.0
3810,3,24.36
3811,17,9.64
3813,1,23.8
3814,1,0.0
3816,1,27.36
3817,2,13.77
3818,1,0.0
3819,10,13.27
3820,7,11.77
3823,7,19.41
3824,7,19.03
3825,3,17.67
3826,14,9.84
3827,10,13.17
3832,1,19.13
3833,3,0.0
3835,3,14.14
3836,1,15.93
3837,3,29.82
3839,3,8.13
3840,5,0.0
3841,14,0.0
3842,11,20.48
3844,11,17.87
3845,1,23.63
3847,1,20.69
3848,10,15.28
3849,2,11.86
3851,2,24.52
3852,4,23.51
3854,4,12.2
3855,2,26.62
3856,5,15.2
3857,5,16.09
3858,14,11.77
3860,1,13.88
3861,8,24.06
3862,7,13.91
3864,1,11.01
3865,16,7.5
3867,5,0.0
3868,6,7.29
3869,6,10.2
3870,4,15.36
3871,5,17.95
3872,1,24.34
3873,6,18.21
3874,13,13.08
3875,2,19.01
3878,6,0.0
3882,1,22.94
3883,1,16.07
3884,2,29.63
3885,5,8.94
3886,2,17.0
3887,2,27.67
3890,2,6.2
3894,1,23.41
3901,3,11.6
3902,4,27.4
3903,5,15.68
3904,4,11.84
3905,4,22.12
3906,4,19.32
3907,4,20.62
3908,4,19.55
3909,5,14.89
3910,4,22.6
3911,4,18.96
4001,3,17.97
4002,9,17.44
4005,29,0.0
4006,7,16.05
4008,5,0.0
4009,2,0.0
4010,3,29.07
4011,7,0.0
4015,3,24.7
4021,19,12.03
4022,2,22.98
4027,6,16.73
4030,3,27.27
4032,25,11.31
4037,3,20.21
4038,21,12.89
4039,36,20.68
4040,3,13.34
4042,6,18.0
4043,9,0.0
4046,6,13.24
4051,2,27.4
4055,3,14.3
4057,3,7.78
4062,21,16.23
4063,27,9.42
4064,27,9.87
4066,3,24.98
4069,6,17.76
4072,27,5.0
4073,4,0.0
4074,27,0.0
4076,3,16.99
4079,3,20.41
4083,10,0.0
4084,4,22.2
4085,1,24.92
4086,7,7.74
4087,3,22.92
4088,3,22.45
4090,10,13.35
4092,27,0.0
4093,26,0.0
4095,2,26.9
4096,24,0.0
4097,16,11.52
4101,27,0.0
4102,27,0.0
4103,27,0.0
4105,21,15.66
4106,27,0.0
4107,21,7.38
4110,24,6.54
4210,19,0.0
4219,1,24.99
4220,2,23.06
4221,4,27.81
4222,21,18.01
4224,5,24.37
4227,3,14.95
4234,3,10.92
4236,18,12.48
4237,3,26.85
4238,7,0.0
4239,3,17.56
4240,17,0.0
4250,20,0.0
4252,22,10.0
4253,1,29.68
4254,2,24.02
4256,18,13.8
4257,4,0.0
4258,18,9.52
4259,1,17.54
4260,23,16.84
4263,12,22.48
4265,24,10.87
4268,3,9.51
4270,7,0.0
4271,3,5.91
4274,18,15.82
4275,4,20.25
4276,4,0.0
4280,22,0.0
4281,3,0.0
4282,16,24.88
4284,1,15.57
4285,1,25.5
4287,6,19.02
4289,2,11.97
4290,4,23.1
4294,3,0.0
4330,22,0.0
4342,4,19.23
4343,11,8.99
4344,12,9.16
4345,12,6.96
4346,13,0.0
4347,12,0.0
4348,2,15.83
4349,1,25.3
4350,2,25.9
4351,13,10.43
4353,10,17.93
4354,9,19.99
4355,9,16.53
4357,2,20.46
4358,18,0.0
4359,11,10.29
4360,2,19.79
4363,11,0.0
4364,10,0.0
4401,16,0.0
4406,3,29.37
4410,1,22.67
4412,15,11.48
4419,17,22.62
4422,4,12.45
4426,4,0.0
4427,19,0.0
4428,15,25.56
4429,18,23.8
4431,3,29.73
4434,2,14.31
4435,2,18.49
4443,3,18.39
4444,15,21.7
4448,3,23.05
4449,16,21.84
4450,17,10.13
4455,3,16.17
4456,17,19.59
4457,3,0.0
4460,3,29.64
4461,15,25.1
4463,3,27.3
4468,15,23.54
4469,15,21.95
4471,3,28.71
4472,3,29.83
4473,15,19.37
4474,15,22.42
4475,3,27.72
4479,3,23.34
4481,3,20.06
4488,1,0.0
4489,15,16.31
4493,3,19.44
4495,3,21.46
4530,7,12.53
4535,1,24.7
4537,1,23.53
4538,1,28.32
4539,1,13.84
4541,1,27.75
4543,1,0.0
4547,3,23.35
4548,3,29.95
4551,1,21.82
4553,1,9.73
4554,1,25.61
4555,4,13.63
4556,1,15.19
4558,1,25.21
4562,3,26.81
4563,3,21.04
4564,1,24.11
4568,1,25.63
4572,5,15.59
4573,1,14.8
4574,1,21.77
4578,4,16.85
4579,4,25.8
4605,3,0.0
4607,1,19.47
4619,1,0.0
4622,1,15.58
4623,1,26.94
4626,3,29.08
4630,3,12.15
4631,1,0.0
4640,3,21.0
4643,1,10.23
4648,3,13.58
4654,3,0.0
4655,3,23.99
4658,1,0.0
4666,1,24.8
4667,1,11.86
4669,1,27.95
4671,1,29.08
4680,1,9.35
4684,3,18.7
4691,3,24.57
4694,1,17.82
4730,3,0.0
4734,4,26.23
4736,9,0.0
4739,3,26.67
4740,5,15.58
4742,9,0.0
4743,3,0.0
4745,4,15.63
4746,1,18.5
4750,5,22.22
4756,1,0.0
4757,5,13.22
4758,5,25.96
4760,3,24.98
4761,3,19.72
4763,3,29.94
4766,4,22.25
4769,9,0.0
4772,4,23.05
4773,1,26.34
4779,3,28.24
4781,3,10.65
4783,4,28.67
4786,8,20.7
4787,5,15.31
4841,4,0.0
4843,4,10.16
4847,4,20.62
4849,6,24.52
4854,4,8.2
4856,4,0.0
4858,4,12.41
4859,4,18.08
4860,3,21.55
4861,5,7.04
4862,4,23.14
4864,5,14.45
4901,18,0.0
4910,12,15.43
4911,3,27.67
4912,3,26.38
4915,3,0.0
4917,8,19.78
4918,8,21.83
4921,2,25.36
4924,6,16.47
4926,19,8.96
4927,10,18.56
4928,1,20.97
4929,1,15.58
4930,4,24.76
4933,2,10.6
4937,17,0.0
4938,3,0.0
4939,1,17.96
4940,3,8.23
4943,1,23.65
4944,13,15.43
4949,1,27.18
4950,3,20.04
4952,3,16.04
4953,1,0.0
4955,6,13.89
4956,2,21.8
4957,7,15.23
4962,19,8.85
4963,17,15.32
4965,4,10.33
4967,3,16.31
4969,1,15.88
4973,2,23.21
4974,3,0.0
4975,20,8.01
4976,3,0.0
4978,13,27.91
4981,3,16.59
4984,3,15.79
4989,17,21.04
4992,3,5.9
5001,2,0.0
5032,3,20.86
5033,4,0.0
5036,3,14.46
5037,1,21.84
5038,1,24.9
5039,4,29.1
5040,4,27.08
5041,4,19.24
5043,6,23.28
5045,4,21.94
5048,1,26.62
5050,1,17.85
5051,4,26.29
5052,3,12.11
5053,1,23.46
5055,2,16.24
5058,4,27.28
5059,2,14.93
5060,3,0.0
5061,4,13.13
5065,1,28.03
5068,2,24.76
5069,4,27.68
5081,4,28.89
5084,2,15.58
5086,6,28.06
5089,3,15.03
5101,3,0.0
5141,1,19.08
5142,3,25.28
5143,3,18.5
5146,3,22.16
5148,1,28.54
5149,2,28.06
5150,4,8.59
5151,3,21.06
5152,1,23.86
5153,2,27.29
5154,3,11.44
5156,4,0.0
5158,5,10.81
5201,5,0.0
5250,1,20.2
5251,1,17.54
5252,5,25.7
5253,1,10.23
5254,1,4.39
5255,1,0.0
5257,5,11.2
5260,6,15.82
5261,6,16.1
5262,5,12.9
5301,7,0.0
5340,1,21.34
5345,2,27.03
5346,3,20.79
5350,1,27.46
5352,1,14.54
5354,2,21.22
5362,2,27.81
5401,9,0.0
5403,9,0.0
5404,9,6.3
5405,9,3.18
5408,9,9.43
5439,9,9.25
5440,1,28.51
5443,2,26.38
5445,9,25.68
5446,9,14.64
5452,9,19.72
5454,1,23.36
5455,1,14.35
5456,2,27.49
5459,1,22.98
5461,9,24.18
5464,3,17.1
5468,1,23.26
5472,2,17.12
5478,1,0.0
5481,1,18.79
5482,9,13.38
5483,1,22.2
5485,1,18.54
5486,9,26.93
5488,1,13.66
5491,2,28.03
5492,1,27.59
5494,1,29.69
5495,9,10.92
5602,7,0.0
5640,1,22.94
5641,7,0.0
5647,1,26.15
5648,1,29.96
5649,7,8.87
5650,1,25.86
5651,7,8.08
5652,3,22.2
5653,3,22.4
5654,7,12.45
5655,3,16.6
5656,3,0.0
5657,3,15.94
5658,6,13.61
5660,3,21.89
5661,3,0.0
5663,6,17.96
5664,6,17.8
5667,7,0.0
5669,1,29.6
5672,2,25.55
5675,3,17.33
5676,5,20.56
5677,5,25.11
5678,7,10.39
5679,7,0.0
5680,3,17.68
5681,1,28.12
5682,3,20.94
5701,6,0.0
5730,1,24.88
5732,5,6.4
5733,6,27.86
5734,2,22.27
5735,5,0.0
5736,5,9.49
5738,5,0.0
5740,2,9.45
5742,5,21.38
5743,1,14.07
5744,4,28.76
5751,4,19.31
5753,2,0.0
5758,1,24.89
5759,6,10.21
5763,4,15.21
5764,1,15.68
5765,5,14.66
5766,2,21.83
5769,2,13.27
5770,2,27.05
5773,5,21.33
5774,1,27.66
5776,1,26.99
5777,5,16.57
5778,2,22.99
5819,1,0.0
5821,1,20.3
5822,2,25.55
5824,1,13.94
5825,2,11.33
5828,1,12.26
5829,2,14.08
5830,2,17.91
5832,1,27.46
5839,2,29.12
5843,2,27.08
5845,2,21.13
5850,1,16.3
5851,1,18.94
5853,2,22.67
5855,2,0.0
5857,2,11.67
5859,2,27.2
5860,2,24.59
5866,1,23.05
5868,2,25.26
5872,2,22.08
5873,1,21.52
5902,1,23.33
5903,1,24.31
5904,1,22.74
5906,1,15.7
6001,40,0.0
6002,50,0.0
6010,64,0.0
6013,29,18.38
6016,49,15.01
6018,3,22.24
6019,29,15.11
6020,47,12.34
6021,7,17.69
6022,16,18.93
6023,59,9.12
6024,2,21.34
6026,26,15.81
6027,2,26.86
6029,44,6.79
6031,8,25.88
6032,48,0.0
6033,54,11.31
6035,24,17.87
6037,53,8.36
6039,2,15.08
6040,38,0.0
6042,47,0.0
6043,38,11.57
6051,71,0.0
6052,71,0.0
6053,60,0.0
6057,11,14.53
6058,7,16.73
6059,8,16.93
6060,6,27.08
6061,17,14.18
6062,65,0.0
6063,9,12.12
6065,7,18.6
6066,45,0.0
6067,58,12.55
6068,1,23.48
6069,3,0.0
6070,24,17.48
6071,26,13.44
6073,32,20.29
6074,52,0.0
6076,7,0.0
6078,48,9.96
6081,33,11.93
6082,52,0.0
6084,37,11.34
6085,47,8.73
6088,52,13.24
6089,44,14.5
6090,6,25.22
6091,7,17.67
6092,16,20.03
6093,30,16.26
6095,62,8.58
6096,52,13.07
6098,8,0.0
6103,62,2.27
6105,62,0.0
6106,62,0.0
6107,59,0.0
6108,58,0.0
6109,58,7.1
6110,59,6.12
6111,60,0.0
6112,62,0.0
6114,62,0.0
6117,51,6.26
6118,53,0.0
6119,59,3.75
6120,62,0.0
6160,62,3.37
6226,15,0.0
6231,16,14.08
6232,33,16.16
6234,9,10.06
6235,11,12.54
6237,23,10.27
6238,32,17.58
6239,9,0.0
6241,10,0.0
6242,15,24.04
6243,13,8.89
6247,14,19.93
6248,25,22.58
6249,17,16.27
6250,10,0.0
6254,21,11.85
6255,11,10.28
6256,18,9.72
6259,8,13.53
6260,10,0.0
6262,9,12.33
6263,9,10.46
6264,20,12.31
6266,16,9.02
6268,15,11.23
6269,17,10.17
6277,11,0.0
6278,12,19.9
6279,23,16.46
6280,17,7.24
6281,8,16.4
6282,3,18.32
6320,13,0.0
6330,19,14.56
6331,15,15.95
6332,16,6.13
6333,15,14.9
6334,19,9.73
6335,13,14.57
6336,18,12.04
6339,13,19.12
6340,13,0.0
6350,13,20.03
6351,16,0.0
6353,15,9.74
6354,9,0.0
6355,5,10.47
6357,15,14.51
6359,8,27.54
6360,20,0.0
6365,10,14.29
6370,12,23.65
6371,10,9.52
6373,7,12.6
6374,20,8.55
6375,14,0.0
6376,8,17.18
6377,7,10.1
6378,5,16.24
6379,5,20.16
6380,23,8.15
6382,15,10.03
6384,9,15.9
6385,14,4.74
6387,9,7.86
6389,26,6.18
6401,69,0.0
6403,47,8.68
6405,39,0.0
6409,13,6.12
6410,66,0.0
6412,9,0.0
6413,11,10.71
6414,31,12.75
6415,9,0.0
6416,57,9.59
6417,10,6.35
6418,69,0.0
6419,13,15.54
6420,16,16.18
6422,17,17.24
6423,4,18.58
6424,26,18.04
6426,13,7.83
6437,35,0.0
6438,8,14.57
6441,8,18.47
6442,10,0.0
6443,11,0.0
6444,47,7.9
6447,46,15.68
6450,88,0.0
6451,80,0.0
6455,26,9.11
6456,23,15.2
6457,49,0.0
6460,54,0.0
6461,56,5.84
6467,60,8.88
6468,18,18.14
6469,9,16.13
6470,8,12.88
6471,39,9.26
6472,46,9.67
6473,55,0.0
6475,10,0.0
6477,61,8.94
6478,34,17.2
6479,56,10.66
6480,50,8.6
6481,32,7.1
6482,22,0.0
6483,62,8.88
6484,69,0.0
6488,26,13.72
6489,60,9.9
6492,73,9.65
6498,8,8.77
6510,52,0.0
6511,47,0.0
6512,43,6.51
6513,44,0.0
6514,50,0.0
6515,66,0.0
6516,51,0.0
6517,43,0.0
6518,59,0.0
6519,55,0.0
6524,48,13.05
6525,66,5.89
6604,44,0.0
6605,54,0.0
6606,45,0.0
6607,58,3.84
6608,58,0.0
6610,58,0.0
6611,58,8.44
6612,35,12.53
6614,51,0.0
6615,60,5.74
6702,45,0.0
6704,35,4.62
6705,40,0.0
6706,50,0.0
6708,45,0.0
6710,37,0.0
6712,66,8.56
6716,40,9.84
6750,12,8.03
6751,23,0.0
6752,8,10.42
6754,5,19.85
6755,4,10.29
6756,11,10.92
6757,4,22.36
6758,15,13.14
6759,21,0.0
6762,27,6.4
6763,28,6.91
6770,53,0.0
6776,8,0.0
6777,7,15.1
6778,29,15.58
6779,37,6.86
6782,43,13.24
6783,15,16.23
6784,8,14.04
6785,3,20.23
6786,47,9.38
6787,43,13.98
6790,26,0.0
6791,29,12.24
6793,6,0.0
6794,6,8.64
6795,33,9.54
6796,8,19.66
6798,20,13.48
6801,8,9.0
6804,8,13.11
6807,42,8.09
6810,12,0.0
6811,11,5.31
6812,11,12.72
6820,39,0.0
6824,41,0.0
6825,40,6.03
6830,69,0.0
6831,39,0.0
6840,40,8.32
6850,42,0.0
6851,39,0.0
6853,39,7.62
6854,41,0.0
6855,41,0.0
6856,42,4.06
6870,44,6.41
6877,15,18.5
6878,44,7.17
6880,41,0.0
6883,23,14.09
6890,42,0.0
6896,16,16.94
6897,39,12.79
6901,43,0.0
6902,43,0.0
6903,29,10.78
6905,36,0.0
6906,40,4.35
6907,35,6.25
7001,92,12.0
7002,169,0.0
7003,188,0.0
7004,100,9.97
7005,60,0.0
7006,95,0.0
7008,81,14.3
7009,149,8.16
7010,308,3.84
7011,240,0.0
7012,230,0.0
