origin,count within 30,minutes
21122,9,13.15
21128,22,13.88
21130,3,11.61
21131,1,28.4
21133,18,0.0
21136,6,17.46
21140,8,24.03
21144,29,7.57
21146,8,13.43
21153,30,16.23
21154,1,24.57
21155,1,29.9
21156,9,14.9
21160,1,26.27
21162,24,11.07
21163,11,17.32
21201,42,0.0
21202,40,0.0
21204,31,15.73
21205,37,0.0
21206,37,0.0
21207,38,0.0
21208,32,11.39
21209,35,9.95
21210,36,8.14
21211,38,6.64
21212,36,7.78
21213,37,0.0
21214,35,5.98
21215,35,0.0
21216,40,5.56
21217,41,0.0
21218,37,0.0
21219,25,16.4
21220,23,10.15
21221,29,0.0
21222,32,12.33
21223,42,0.0
21224,41,0.0
21225,41,0.0
21226,25,15.1
21227,42,0.0
21228,41,9.49
21229,40,8.4
21230,42,0.0
21231,40,5.42
21234,34,10.85
21236,33,11.03
21237,37,0.0
21239,35,7.82
21240,34,12.0
21244,34,7.7
21250,39,7.83
21251,35,7.94
21252,31,13.56
21286,35,13.36
21401,5,20.83
21402,3,26.7
21403,3,27.6
21405,3,24.85
21409,2,25.46
21502,3,0.0
21520,1,20.67
21521,1,10.88
21522,1,13.73
21523,1,6.9
21524,3,13.81
21529,3,11.04
21530,2,21.44
21531,1,24.4
21532,3,22.03
21536,1,0.0
21538,2,24.55
21539,1,18.12
21540,1,5.51
21541,2,21.91
21542,4,21.2
21543,3,18.8
21545,4,18.89
21550,2,0.0
21557,3,16.82
21561,3,22.89
21562,1,0.0
21601,13,0.0
21607,4,18.95
21610,2,17.52
21612,3,18.05
21613,10,0.0
21617,1,23.08
21619,1,28.75
21620,1,18.95
21622,3,26.2
21623,1,24.5
21624,4,11.68
21625,15,15.96
21628,2,19.43
21629,14,0.0
21631,9,15.16
21632,12,0.0
21635,2,9.9
21636,9,0.0
21638,1,19.99
21639,9,0.0
21640,4,12.92
21641,16,9.37
21643,10,0.0
21644,4,13.68
21645,2,0.0
21647,4,12.33
21648,3,22.39
21649,3,16.4
21650,3,15.81
21651,2,19.47
21652,3,23.46
21653,9,9.04
21654,9,15.13
21655,17,0.0
21657,16,15.16
21658,1,0.0
21659,6,19.74
21660,9,0.0
21662,9,15.26
21663,10,0.0
21664,9,15.02
21665,4,7.08
21667,2,12.35
21668,4,23.91
21671,4,0.0
21673,10,13.83
21676,4,16.19
21677,3,17.51
21678,2,17.85
21679,14,16.56
21701,2,0.0
21702,2,12.25
21703,2,0.0
21704,3,21.33
21705,3,6.26
21710,2,19.02
21711,5,16.53
21713,5,14.43
21714,2,12.66
21716,3,24.48
21717,3,13.65
21718,3,25.96
21719,3,16.67
21722,5,19.48
21723,4,25.64
21727,5,20.52
21733,4,15.94
21734,7,4.88
21737,3,25.95
21738,3,28.49
21740,10,0.0
21742,7,7.61
21746,4,11.2
21750,3,0.0
21754,3,23.08
21755,3,14.67
21756,4,29.75
21757,1,24.53
21758,3,21.85
21762,2,15.89
21766,1,21.05
21767,23,12.24
21769,6,16.16
21770,3,22.44
21771,2,24.1
21773,6,24.0
21774,2,12.87
21777,3,20.54
21778,1,29.41
21779,5,26.91
21780,3,24.55
21781,6,13.91
21782,7,23.01
21783,7,18.18
21784,1,19.57
21787,3,27.02
21788,1,26.85
21790,3,21.13
21793,2,8.9
21794,4,25.58
21795,7,8.91
21797,4,24.93
21798,2,17.4
21801,11,0.0
21802,11,3.36
21804,12,0.0
21810,11,15.24
21811,7,0.0
21813,2,19.1
21817,3,28.87
21822,12,13.04
21826,11,9.87
21829,1,23.29
21830,8,13.03
21835,4,16.62
21837,11,16.75
21838,4,23.77
21841,1,17.14
21842,2,11.78
21849,12,11.34
21850,12,14.21
21851,5,0.0
21853,12,0.0
21856,8,21.84
21861,8,25.04
21862,2,12.34
21863,8,18.99
21864,2,18.22
21865,5,27.41
21866,3,29.88
21867,4,20.48
21871,4,15.94
21872,9,14.87
21874,9,16.9
21875,12,12.62
21890,12,9.56
21901,6,12.38
21902,4,13.22
21903,4,9.34
21904,5,14.74
21911,4,12.89
21912,1,15.52
21913,3,0.0
21914,5,15.55
21915,2,19.11
21916,4,6.68
21917,4,10.36
21918,4,0.0
21919,2,9.26
21920,6,7.94
21921,10,0.0
21930,2,6.14
22003,21,0.0
22015,17,15.54
22025,4,10.5
22026,2,0.0
22027,25,9.71
22030,15,11.62
22031,19,0.0
22032,17,14.17
22033,11,12.9
22035,12,11.44
22039,16,19.45
22041,24,3.78
22042,29,7.67
22043,31,11.1
22044,31,7.18
22046,27,12.01
22060,14,9.19
22066,9,10.81
22079,17,12.58
22101,23,20.27
22102,28,13.41
22124,14,11.28
22125,18,13.65
22134,3,12.03
22150,17,9.46
22151,16,8.0
22152,17,14.12
22153,18,16.74
22172,2,12.52
22180,22,8.47
22181,17,9.84
22182,18,15.1
22185,15,8.3
22191,11,11.74
22192,11,11.27
22193,5,0.0
22201,38,7.84
22202,34,6.1
22203,31,5.77
22204,28,0.0
22205,33,9.31
22206,28,3.83
22207,34,10.54
22209,37,7.94
22211,36,7.37
22213,31,13.53
22214,33,5.01
22301,28,3.42
22302,28,0.0
22303,20,6.66
22304,20,0.0
22305,28,0.0
22306,16,0.0
22307,24,5.45
22308,13,10.34
22309,14,0.0
22310,15,7.37
22311,24,6.1
22312,20,4.97
22314,28,0.0
22315,16,11.08
22401,1,0.0
22405,1,12.73
22406,1,13.96
22407,1,15.94
22408,1,23.24
22427,2,0.0
22469,1,24.36
22514,2,0.0
22520,1,0.0
22529,1,24.06
22546,1,29.7
22553,1,24.96
22554,3,17.69
22556,1,28.63
22572,1,23.63
22580,2,27.42
22601,2,0.0
22602,2,1.97
22603,2,11.32
22611,3,18.13
22620,2,19.44
22624,4,13.84
22625,2,20.0
22637,2,21.06
22641,2,28.09
22645,2,16.63
22646,2,19.65
22655,2,15.66
22656,4,13.61
22657,2,25.38
22663,2,15.07
22723,1,29.44
22801,3,0.0
22802,2,0.0
22807,3,3.33
22811,1,27.05
22812,2,20.16
22815,2,21.4
22821,2,21.02
22827,2,0.0
22831,3,22.35
22832,3,18.1
22834,2,15.48
22840,3,11.71
22841,2,14.21
22844,2,24.9
22846,3,12.28
22849,1,13.04
22850,2,20.65
22853,2,25.65
22901,3,11.43
22902,3,9.82
22903,3,0.0
22904,3,5.38
22911,3,21.12
22920,3,0.0
22922,7,0.0
22931,6,23.51
22932,4,22.54
22936,3,27.88
22937,1,0.0
22938,8,14.04
22939,1,28.62
22943,4,16.61
22946,1,17.65
22947,3,22.74
22949,8,0.0
22952,1,25.9
22958,3,22.22
22959,5,18.34
22964,7,12.7
22967,7,20.12
22969,3,10.0
22971,6,14.71
22973,1,19.78
22974,3,29.66
22976,4,28.94
22980,1,22.26
23002,1,0.0
23004,1,18.65
23005,10,19.89
23009,1,0.0
23021,1,22.25
23022,1,21.14
23023,1,23.98
23025,1,18.78
23030,1,0.0
23035,1,14.41
23039,1,29.39
23045,1,10.24
23050,1,17.91
23055,1,22.71
23056,1,16.4
23059,7,11.38
23060,14,0.0
23061,1,27.61
23062,2,23.65
23064,1,11.92
23066,1,14.54
23068,1,15.8
23069,1,25.81
23070,1,26.22
23071,1,25.6
23075,16,9.72
23076,1,7.54
23083,1,23.48
23084,1,28.68
23086,1,15.68
23092,1,29.36
23093,1,0.0
23102,1,28.33
23103,1,21.65
23106,1,20.1
23109,1,0.0
23111,16,16.13
23112,9,20.67
23113,9,23.97
23114,9,24.46
23115,1,22.82
23116,10,18.6
23117,1,18.99
23119,1,7.83
23120,1,27.97
23123,1,0.0
23125,1,13.76
23126,1,19.99
23128,1,16.58
23129,1,27.67
23130,1,12.77
23138,1,10.38
23140,1,19.24
23141,10,21.24
23146,1,25.02
23148,1,19.91
23150,15,16.99
23163,1,10.43
23169,1,29.93
23173,16,15.7
23176,1,29.18
23177,1,23.24
23185,1,24.19
23187,1,29.56
23192,1,24.57
23219,16,5.66
23220,16,0.0
23221,16,5.52
23222,16,0.0
23223,16,0.0
23224,16,0.0
23225,16,8.19
23226,16,10.99
23227,16,7.91
23228,15,12.58
23229,15,13.89
23230,16,9.11
23231,15,0.0
23233,14,14.41
23234,15,7.02
23235,15,18.88
23236,15,17.33
23237,18,0.0
23238,14,17.91
23250,15,11.97
23294,14,9.68
23301,3,9.79
23302,4,19.28
23303,4,14.27
23306,4,16.06
23307,3,10.24
23308,5,11.65
23310,2,13.37
23313,1,20.92
23314,13,17.49
23315,1,15.83
23316,2,10.01
23320,9,9.37
23321,16,12.43
23322,9,14.26
23323,11,11.71
23324,11,0.0
23325,11,8.43
23336,2,0.0
23337,4,9.01
23347,2,0.0
23350,4,13.71
23354,3,0.0
23356,2,27.56
23357,3,7.38
23358,1,20.37
23359,4,19.52
23389,2,16.56
23395,3,14.79
23398,2,24.27
23401,4,4.67
23405,2,15.33
23407,5,12.27
23408,3,10.52
23409,2,20.43
23410,4,0.0
23413,3,6.54
23414,4,11.23
23415,4,0.0
23416,4,8.2
23417,3,0.0
23418,3,10.15
23420,4,11.65
23421,4,0.0
23422,3,11.35
23423,2,16.83
23426,1,26.31
23430,11,27.12
23432,2,18.7
23433,14,23.57
23434,7,0.0
23435,18,15.28
23436,14,23.12
23437,3,21.81
23438,2,20.12
23440,2,19.75
23441,3,6.24
23442,4,13.62
23451,11,0.0
23452,11,7.86
23453,11,13.75
23454,11,11.94
23455,11,10.1
23456,11,16.69
23459,6,13.79
23460,6,17.39
23461,3,20.32
23462,11,0.0
23464,11,8.57
23480,3,11.38
23486,4,17.89
23487,5,17.8
23488,2,17.22
23502,11,7.5
23503,16,7.55
23504,16,0.0
23505,18,5.96
23507,18,4.74
23508,16,6.16
23509,16,4.09
23510,18,0.0
23511,9,10.43
23513,17,0.0
23517,18,3.92
23518,17,0.0
23523,18,4.63
23551,17,7.1
23601,8,0.0
23602,8,9.02
23603,8,11.87
23604,8,9.65
23605,10,7.28
23606,8,10.39
23607,15,0.0
23608,8,0.0
23651,11,17.32
23661,12,6.55
23662,8,18.45
23663,11,14.15
23664,10,18.68
23665,8,13.06
23666,10,0.0
23669,12,10.87
23690,2,19.02
23691,1,23.54
23692,8,16.67
23693,8,14.18
23696,2,20.93
23701,16,5.92
23702,11,5.8
23703,18,11.94
23704,18,0.0
23707,16,5.75
23708,18,7.89
23709,18,6.81
23801,4,15.69
23803,6,0.0
23805,5,0.0
23806,6,7.02
23821,4,0.0
23824,3,28.6
23827,1,30.0
23829,2,25.36
23830,5,17.05
23831,16,10.66
23832,13,12.76
23833,1,29.57
23834,4,22.48
23836,17,17.54
23837,1,15.36
23838,1,28.73
23839,4,23.14
23840,2,16.3
23841,2,0.0
23842,5,15.11
23843,1,20.84
23844,1,17.06
23846,1,26.96
23847,8,0.0
23850,1,24.22
23851,1,0.0
23856,1,18.07
23857,1,29.73
23860,6,10.33
23866,3,0.0
23867,2,16.46
23868,2,20.6
23872,2,22.15
23874,1,28.32
23875,4,0.0
23878,1,26.42
23879,9,15.69
23881,2,0.0
23882,1,0.0
23883,1,28.67
23884,2,18.28
23885,4,12.68
23887,1,16.76
23888,4,8.96
23889,1,20.9
23890,4,0.0
23891,1,23.65
23898,4,14.74
23899,1,9.3
23901,1,0.0
23909,1,4.47
23915,1,16.47
23917,1,0.0
23919,1,27.93
23922,2,25.9
23923,1,0.0
23927,1,24.23
23930,4,25.54
23934,1,19.12
23936,1,23.81
23937,1,27.02
23938,8,11.57
23943,1,13.36
23944,8,0.0
23947,5,20.27
23950,1,28.34
23952,4,15.16
23958,2,26.38
23959,1,27.55
23960,1,16.99
23966,1,14.6
23970,2,25.77
23974,7,0.0
24011,3,1.89
24012,3,7.69
24013,3,0.0
24014,3,9.04
24015,3,3.68
24016,3,0.0
24017,3,0.0
24018,3,11.36
24019,3,12.43
24020,3,14.28
24054,7,14.46
24055,4,0.0
24058,2,21.06
24059,2,27.16
24060,1,15.45
24064,5,21.69
24065,3,21.72
24067,2,29.15
24069,8,19.2
24072,1,27.6
24073,2,0.0
24077,3,17.57
24078,4,8.88
24079,1,26.92
24083,3,20.97
24084,3,0.0
24086,1,26.53
24087,2,25.67
24088,2,0.0
24089,5,12.76
24091,1,0.0
24093,10,11.62
24102,3,19.99
24112,5,0.0
24120,1,12.82
24121,2,28.76
24122,2,25.43
24124,3,20.17
24127,3,0.0
24128,1,27.9
24131,3,26.84
24134,4,0.0
24136,3,16.86
24138,1,29.4
24141,2,18.63
24142,2,15.53
24147,9,7.94
24148,5,13.4
24149,2,16.61
24150,1,20.04
24151,2,24.67
24153,3,14.62
24162,1,24.05
24165,3,25.04
24167,2,16.57
24168,4,9.28
24174,2,19.93
24175,3,26.3
24179,3,11.62
24185,1,26.06
24201,3,0.0
24202,2,10.96
24210,5,21.61
24211,5,19.56
24216,1,0.0
24219,1,16.63
24220,2,18.07
24224,3,0.0
24226,1,28.74
24236,3,0.0
24239,1,29.7
24243,5,16.74
24244,1,29.04
24245,3,0.0
24246,1,17.62
24248,6,0.0
24250,2,22.41
24251,2,16.72
24256,1,0.0
24258,1,29.24
24260,1,0.0
24263,3,0.0
24265,2,27.86
24266,1,26.49
24271,2,25.44
24277,4,14.54
24279,10,16.15
24280,1,20.65
24281,2,20.74
24282,4,0.0
24283,1,18.89
24290,2,11.36
24301,1,12.6
24311,1,11.4
24313,1,26.1
24314,2,0.0
24315,2,0.0
24316,2,16.67
24317,1,29.54
24319,4,15.93
24324,1,18.12
24328,1,25.21
24340,6,8.04
24347,1,23.2
24348,1,17.39
24352,1,0.0
24354,4,0.0
24361,6,0.0
24366,8,22.31
24368,1,26.94
24370,4,0.0
24375,1,20.84
24377,2,28.71
24380,1,25.25
24382,1,29.15
24415,1,27.4
24416,2,0.0
24422,1,23.79
24426,1,0.0
24435,2,20.02
24441,2,25.23
24442,2,27.69
24448,1,26.29
24450,2,0.0
24457,1,18.44
24458,2,17.9
24465,2,0.0
24467,1,26.93
24471,3,19.48
24472,2,23.86
24473,1,28.62
24474,1,20.7
24477,1,29.34
24482,1,25.15
24486,2,15.78
24501,12,0.0
24502,11,7.57
24503,11,14.07
24504,12,0.0
24517,1,25.19
24521,17,0.0
24522,4,24.84
24523,2,0.0
24527,5,13.02
24528,1,28.69
24529,1,23.83
24530,1,21.96
24531,2,0.0
24534,1,26.55
24536,3,24.77
24538,12,14.95
24540,10,0.0
24541,9,0.0
24549,2,23.06
24550,8,26.76
24551,12,20.76
24553,1,22.84
24554,1,20.58
24555,2,18.84
24556,5,18.67
24557,1,24.61
24558,1,15.81
24565,1,29.85
24566,1,24.35
24570,2,17.94
24572,12,0.0
24574,11,15.71
24578,2,20.8
24579,1,24.27
24586,4,19.68
24588,11,0.0
24589,1,19.93
24590,1,18.8
24592,1,0.0
24593,11,21.76
24595,15,10.54
24599,2,28.24
24603,1,27.95
24604,2,19.08
24605,9,13.3
24606,3,23.99
24607,1,28.58
24609,2,23.45
24613,3,13.94
24614,2,0.0
24620,1,0.0
24628,1,26.43
24630,2,0.0
24631,2,20.15
24634,1,24.84
24635,3,22.72
24637,2,19.73
24641,2,29.33
24649,1,24.86
24651,2,0.0
24656,2,0.0
24657,1,18.57
24701,9,0.0
24712,5,13.3
24714,5,19.22
24715,5,17.45
24724,9,11.85
24729,6,20.47
24731,9,0.0
24733,6,12.76
24736,6,18.27
24737,9,12.24
24738,3,15.55
24740,11,0.0
24747,9,0.0
24801,5,0.0
24808,3,26.18
24811,1,11.1
24813,3,9.84
24816,4,18.05
24817,1,0.0
24818,1,20.38
24822,1,15.99
24826,1,29.56
24827,4,21.77
24828,2,22.71
24830,4,11.42
24831,8,10.81
24834,1,26.13
24836,4,0.0
24839,2,21.54
24843,2,25.13
24844,3,21.52
24845,3,22.15
24847,1,21.18
24849,2,12.68
24850,1,7.05
24851,5,11.35
24853,5,11.63
24854,1,8.7
24857,2,9.75
24860,2,8.85
24861,4,15.38
24867,1,13.97
24868,3,0.0
24869,2,20.52
24870,2,0.0
24871,5,14.94
24873,1,17.74
24874,2,0.0
24878,4,13.92
24879,1,4.33
24880,2,9.59
24881,4,14.7
24882,2,29.29
24887,4,15.85
24888,5,7.96
24892,3,17.62
24894,3,21.96
24898,1,13.19
24901,12,0.0
24910,4,0.0
24915,4,0.0
24916,11,15.23
24918,4,10.92
24920,5,12.62
24924,5,0.0
24925,15,10.72
24927,4,14.6
24931,15,0.0
24934,4,0.0
24935,8,0.0
24938,9,0.0
24941,3,20.34
24944,4,0.0
24945,8,16.68
24946,5,0.0
24951,6,0.0
24954,5,0.0
24957,12,10.75
24962,4,13.76
24963,9,0.0
24966,3,19.98
24970,17,10.59
24974,11,22.65
24976,14,9.17
24977,4,23.21
24981,4,0.0
24983,4,0.0
24986,10,0.0
24991,1,0.0
25002,6,6.95
25003,20,0.0
25005,2,25.02
25007,3,11.34
25008,2,0.0
25009,1,25.27
25011,17,14.55
25015,7,0.0
25019,6,20.18
25021,1,17.99
25024,2,8.5
25028,3,23.38
25030,3,0.0
25031,6,3.33
25033,6,0.0
25035,5,19.63
25036,4,7.93
25039,8,0.0
25040,6,9.27
25043,5,0.0
25044,4,9.58
25045,4,0.0
25047,2,25.88
25048,2,16.28
25049,2,0.0
25051,1,27.36
25053,5,8.98
25054,5,20.52
25057,6,12.26
25059,5,15.59
25060,2,13.45
25061,8,16.15
25062,2,14.19
25063,3,0.0
25064,25,0.0
25067,8,0.0
25070,14,0.0
25071,16,0.0
25076,8,13.39
25081,6,15.25
25082,14,18.43
25083,9,18.65
25085,8,15.83
25086,8,4.11
25088,1,24.69
25090,9,12.88
25093,2,29.38
25102,5,7.24
25103,7,7.04
25106,3,16.22
25107,11,21.71
25108,2,29.13
25109,16,11.38
25110,5,9.06
25111,1,14.12
25112,22,5.8
25113,2,0.0
25114,2,20.32
25115,6,14.64
25118,3,16.6
25119,11,19.32
25121,5,20.08
25125,1,0.0
25126,5,7.19
25130,5,0.0
25132,1,16.43
25133,7,19.02
25134,4,0.0
25136,4,4.35
25139,4,9.14
25140,2,15.11
25141,2,17.96
25143,23,11.49
25148,3,12.88
25149,2,23.01
25152,11,20.12
25154,4,14.79
25156,5,5.69
25159,19,16.12
25160,1,25.38
25161,2,20.86
25162,5,8.44
25164,8,19.06
25165,2,9.09
25168,13,12.32
25169,2,29.32
25173,2,26.32
25174,1,0.0
25177,22,0.0
25180,2,25.15
25181,2,0.0
25183,2,28.53
25185,3,19.08
25186,7,0.0
25193,2,7.62
25201,9,18.42
25202,6,16.72
25203,6,13.91
25205,2,7.74
25206,3,18.05
25208,1,0.0
25209,2,0.0
25213,13,0.0
25214,5,17.15
25234,8,0.0
25235,3,19.39
25239,3,19.0
25241,3,16.4
25243,1,22.02
25247,3,20.2
25248,2,22.74
25260,4,15.23
25261,7,11.9
25262,4,16.69
25264,3,24.86
25265,2,24.07
25266,1,29.13
25267,5,24.41
25268,8,12.82
25270,1,23.95
25271,3,0.0
25275,3,21.99
25276,2,0.0
25285,2,25.55
25286,3,26.67
25287,3,19.59
25301,25,0.0
25302,22,0.0
25303,26,6.65
25304,10,0.0
25305,25,2.63
25306,18,13.72
25309,19,0.0
25311,21,0.0
25312,18,0.0
25313,22,0.0
25314,22,0.0
25315,14,12.66
25320,16,17.67
25401,10,0.0
25403,8,7.58
25404,7,0.0
25405,4,10.38
25411,3,0.0
25413,6,19.55
25414,3,0.0
25419,7,17.15
25420,2,28.02
25422,1,28.44
25425,1,19.81
25427,2,29.12
25428,6,13.26
25430,4,18.66
25432,1,14.08
25434,1,0.0
25437,3,27.6
25438,4,7.79
25442,4,17.29
25443,8,16.99
25444,1,24.49
25446,3,16.35
25501,4,19.24
25504,23,0.0
25505,8,8.15
25506,5,0.0
25507,25,9.39
25508,10,0.0
25510,15,11.37
25512,3,27.97
25514,4,0.0
25515,2,0.0
25517,2,22.65
25521,4,0.0
25523,5,0.0
25524,5,0.0
25526,24,0.0
25529,8,12.95
25530,25,12.29
25534,4,13.35
25535,21,14.45
25537,9,18.83
25540,2,15.31
25541,14,0.0
25545,21,0.0
25547,5,10.3
25550,3,0.0
25555,1,27.04
25557,6,0.0
25559,19,0.0
25560,26,0.0
25564,6,10.21
25567,3,14.97
25570,10,0.0
25571,7,11.6
25573,4,9.33
25601,8,0.0
25606,3,16.94
25607,3,24.4
25608,2,21.57
25611,8,6.33
25617,4,6.39
25621,5,0.0
25624,7,12.89
25625,7,10.66
25628,5,10.66
25632,8,7.83
25634,8,0.0
25635,8,0.0
25637,8,0.0
25638,5,18.82
25639,7,13.61
25644,5,25.14
25646,8,9.1
25647,9,12.99
25649,7,8.78
25650,5,11.25
25651,2,28.14
25652,5,15.13
25653,8,5.99
25654,8,13.66
25661,9,0.0
25669,1,21.47
25670,9,0.0
25674,1,0.0
25678,2,29.34
25688,11,18.83
25690,8,7.15
25692,2,26.1
25696,10,17.72
25701,29,0.0
25702,24,0.0
25703,22,0.0
25704,20,0.0
25705,27,0.0
25801,31,0.0
25810,1,24.53
25811,6,19.76
25812,13,0.0
25813,26,8.36
25817,17,10.18
25818,27,5.6
25820,5,23.73
25823,19,0.0
25825,19,9.83
25826,1,28.14
25827,30,0.0
25831,5,17.84
25832,21,0.0
25836,21,15.17
25837,13,14.18
25839,18,5.79
25840,15,0.0
25841,2,26.15
25843,25,13.24
25844,4,0.0
25845,2,21.3
25846,28,7.2
25849,24,6.09
25853,16,12.24
25854,17,0.0
25855,26,7.52
25857,3,13.13
25862,15,7.94
25865,17,16.52
25868,14,0.0
25870,17,22.23
25871,30,0.0
25873,30,3.4
25875,1,19.71
25876,1,12.91
25878,24,6.36
25879,9,10.69
25880,27,0.0
25882,1,28.36
25901,28,0.0
25902,5,21.97
25904,23,18.19
25906,25,19.16
25907,25,22.49
25908,4,18.75
25911,26,9.73
25913,2,26.78
25915,5,20.6
25916,2,26.87
25917,23,0.0
25918,18,0.0
25920,25,12.61
25921,24,0.0
25922,6,13.75
25932,25,11.92
25938,8,9.42
25942,8,8.5
25951,5,0.0
25958,7,0.0
25962,9,0.0
25969,7,23.34
25971,4,20.99
25972,4,5.02
25976,6,0.0
25977,4,21.99
25978,6,25.92
25979,4,29.46
25981,5,9.1
25984,5,11.06
25989,19,7.95
26003,3,0.0
26030,14,10.22
26031,3,11.0
26032,8,16.39
26034,6,10.02
26035,14,13.35
26037,15,9.62
26038,1,19.45
26040,3,12.24
26041,1,23.47
26047,9,0.0
26050,6,0.0
26056,9,2.99
26059,14,10.69
26060,12,16.87
26062,16,0.0
26070,13,0.0
26074,3,22.02
26075,3,17.8
26101,10,0.0
26104,7,0.0
26105,7,13.51
26134,1,10.08
26136,5,18.92
26137,5,17.66
26142,6,12.14
26143,6,0.0
26147,7,0.0
26150,8,12.7
26151,7,0.0
26160,2,12.2
26164,4,0.0
26169,6,20.64
26170,2,0.0
26178,6,26.89
26180,5,26.29
26181,7,14.46
26184,6,25.76
26187,6,20.42
26201,16,0.0
26202,6,10.59
26205,12,0.0
26206,6,0.0
26208,6,0.0
26215,1,22.48
26218,11,0.0
26224,1,0.0
26228,2,14.3
26230,1,18.05
26234,11,0.0
26236,1,17.88
26238,12,19.89
26241,13,0.0
26250,12,0.0
26253,11,13.59
26254,9,12.7
26257,9,19.75
26259,11,11.26
26260,1,17.34
26261,6,0.0
26263,1,25.31
26264,3,17.57
26266,6,9.6
26267,9,28.77
26269,4,0.0
26270,9,0.0
26271,4,9.85
26273,3,6.84
26275,21,8.71
26276,11,16.34
26280,11,0.0
26283,11,19.59
26285,18,14.94
26287,4,0.0
26292,5,0.0
26293,11,6.94
26294,3,24.43
26296,1,26.82
26301,29,0.0
26321,6,0.0
26323,32,14.13
26330,38,0.0
26335,7,0.0
26337,2,17.4
26338,5,19.35
26343,3,19.9
26346,6,0.0
26347,23,16.04
26349,10,19.04
26351,4,0.0
26354,11,0.0
26361,36,8.4
26362,2,0.0
26366,33,9.07
26369,36,9.9
26372,18,19.07
26374,1,25.96
26376,1,26.39
26378,24,0.0
26384,5,19.22
26385,29,0.0
26386,17,0.0
26404,36,10.45
26408,29,9.8
26410,4,0.0
26411,3,22.76
26412,2,16.69
26415,5,21.48
26416,6,0.0
26421,1,29.42
26422,24,14.41
26424,23,12.61
26425,3,0.0
26426,24,0.0
26430,5,16.1
26431,31,0.0
26435,10,17.3
26436,4,7.61
26437,1,29.09
26438,36,11.55
26440,4,12.34
26443,1,22.2
26444,2,20.37
26447,6,0.0
26448,4,21.06
26451,30,0.0
26452,23,0.0
26456,5,0.0
26501,16,15.9
26505,6,19.81
26508,1,28.49
26520,1,20.08
26521,8,0.0
26534,5,18.19
26537,2,26.51
26541,2,13.92
26542,1,25.39
26543,12,13.43
26547,1,19.07
26554,31,0.0
26559,10,9.88
26560,8,15.71
26562,1,0.0
26563,13,18.97
26568,32,7.4
26570,2,20.9
26571,13,11.43
26572,13,14.21
26574,9,20.68
26575,3,10.91
26576,13,12.18
26581,1,24.91
26582,10,0.0
26585,4,16.7
26586,8,21.64
26587,13,0.0
26588,8,19.06
26590,1,15.22
26591,14,15.32
26601,5,0.0
26610,4,28.6
26615,1,16.03
26617,4,29.55
26619,3,24.7
26621,3,0.0
26623,3,0.0
26624,3,0.0
26627,3,12.56
26629,2,27.34
26631,2,24.68
26651,9,0.0
26656,1,23.57
26660,8,9.72
26662,7,13.15
26676,2,15.64
26678,12,16.5
26679,5,21.72
26680,8,17.99
26681,7,0.0
26684,8,23.46
26690,1,25.08
26691,4,15.88
26704,3,19.6
26705,4,11.26
26707,4,16.92
26716,4,0.0
26717,1,21.91
26719,2,22.88
26720,4,10.84
26726,1,16.12
26731,9,25.14
26739,1,0.0
26750,1,3.49
26753,2,10.46
26755,3,27.02
26757,3,0.0
26761,3,14.16
26763,3,27.33
26764,1,20.05
26767,2,11.26
26801,3,0.0
26802,4,0.0
26804,2,0.0
26807,5,0.0
26810,4,21.02
26812,1,0.0
26814,5,0.0
26818,8,17.07
26833,3,28.73
26836,8,0.0
26845,8,21.36
26847,8,0.0
26851,3,20.81
26855,3,13.27
26866,6,28.26
26884,3,14.87
27006,6,19.24
27007,1,17.92
27009,9,20.46
27011,3,18.98
27012,12,15.79
27013,8,18.58
27014,5,18.5
27017,3,0.0
27019,6,19.08
27020,2,23.01
27021,6,22.76
27023,12,19.6
27027,1,29.69
27028,3,0.0
27030,1,18.55
27040,6,27.08
27045,9,14.85
27047,1,24.87
27048,4,17.47
27050,6,23.77
27051,9,12.93
27052,4,28.81
27054,6,20.01
27055,5,29.38
27101,9,0.0
27103,12,9.1
27104,9,15.64
27105,9,0.0
27106,9,11.69
27107,11,0.0
27109,9,9.31
27110,10,3.45
27127,9,0.0
27201,6,19.31
27203,5,0.0
27205,5,11.43
27207,2,16.18
27208,1,24.99
27209,1,12.47
27212,11,10.67
27214,3,18.34
27215,6,15.93
27217,3,0.0
27229,1,25.52
27231,2,16.4
27233,6,20.62
27235,14,21.56
27239,3,24.81
27243,11,23.18
27244,3,16.02
27248,3,19.09
27249,6,23.6
27252,1,24.19
27253,4,22.59
27258,5,19.31
27260,8,0.0
27262,7,7.81
27263,11,0.0
27265,14,11.77
27278,12,17.02
27282,8,14.06
27283,2,23.54
27284,12,13.23
27288,4,0.0
27291,10,18.31
27292,5,0.0
27295,5,21.51
27298,2,26.79
27299,8,12.42
27301,3,16.9
27302,5,20.69
27305,9,26.18
27310,12,24.54
27311,4,17.9
27312,6,0.0
27313,4,15.65
27314,7,0.0
27315,9,13.38
27316,4,21.58
27317,7,17.15
27320,2,20.83
27325,1,25.29
27326,5,20.38
27330,2,18.32
27332,4,14.81
27340,3,16.0
27341,1,21.56
27344,3,0.0
27349,2,0.0
27350,5,21.08
27355,2,18.16
27356,1,0.0
27358,1,25.16
27360,7,0.0
27370,3,16.23
27371,1,28.98
27377,6,19.53
27379,11,0.0
27401,5,8.24
27403,5,10.9
