origin,count within 30,minutes
5906,1,15.7
6001,10,14.04
6002,12,9.94
6010,16,0.0
6013,6,18.38
6016,11,17.42
6018,2,22.24
6019,6,21.41
6020,10,18.64
6021,1,28.63
6022,4,25.23
6023,17,9.79
6024,1,26.7
6026,5,18.74
6029,9,6.79
6031,2,25.88
6032,12,0.0
6033,13,14.45
6035,7,20.8
6037,15,8.82
6039,1,15.08
6040,10,0.0
6042,12,6.36
6043,10,12.19
6051,19,4.31
6052,18,0.0
6053,17,0.0
6057,3,14.53
6058,1,27.67
6059,1,22.0
6060,1,30.0
6061,4,19.25
6062,17,5.98
6063,1,17.19
6065,1,26.25
6066,10,0.0
6067,17,0.0
6068,1,23.48
6069,1,0.0
6070,6,18.53
6071,7,17.05
6073,9,20.85
6074,11,10.6
6076,2,0.0
6078,12,18.86
6081,7,14.86
6082,13,16.55
6084,9,11.34
6085,12,8.73
6088,12,21.05
6089,10,15.08
6090,1,28.14
6091,1,25.32
6092,4,23.7
6093,7,22.33
6095,14,11.72
6096,12,18.82
6098,1,13.07
6103,15,3.84
6105,15,0.0
6106,15,0.0
6107,15,6.24
6108,14,8.99
6109,17,7.1
6110,15,6.73
6111,17,0.0
6112,15,0.0
6114,15,6.66
6117,13,0.0
6118,13,11.88
6119,15,3.85
6120,15,4.53
6160,15,3.37
6226,3,0.0
6231,3,21.44
6232,6,16.16
6234,1,22.27
6235,2,12.54
6237,5,10.27
6238,6,17.58
6239,1,12.8
6241,1,14.7
6242,4,24.04
6243,2,16.92
6247,2,19.93
6248,4,23.78
6249,3,16.27
6250,3,9.5
6254,4,11.85
6255,4,11.17
6256,3,9.72
6259,1,13.53
6260,3,0.0
6262,3,12.33
6263,1,15.58
6264,3,12.31
6266,3,9.02
6268,4,16.09
6269,5,15.03
6277,4,12.96
6278,4,24.69
6279,5,16.46
6280,3,7.24
6281,2,16.4
6282,2,18.32
6320,3,0.0
6330,3,18.26
6331,2,22.64
6332,2,23.38
6333,2,14.9
6334,4,9.73
6335,2,19.83
6336,4,12.04
6339,3,19.12
6340,3,10.21
6350,3,24.65
6351,2,18.37
6353,2,14.66
6354,1,22.27
6355,2,15.69
6357,2,14.51
6359,2,18.8
6360,4,0.0
6365,1,14.29
6370,2,25.25
6371,1,21.4
6374,4,22.9
6375,2,9.99
6376,1,20.62
6378,2,13.77
6379,3,5.54
6380,4,8.15
6382,2,12.2
6384,1,29.26
6385,2,4.74
6387,1,22.04
6389,4,6.18
6401,11,4.54
6403,6,14.2
6405,7,12.01
6409,2,27.48
6410,13,13.43
6412,1,24.85
6413,1,28.46
6414,6,12.75
6415,1,21.88
6416,16,9.59
6417,1,28.33
6418,11,0.0
6419,1,26.54
6420,2,18.69
6422,5,17.24
6424,4,18.04
6426,2,27.66
6437,3,20.62
6438,1,20.58
6441,2,19.07
6442,1,29.8
6443,1,29.1
6444,12,11.81
6447,12,22.34
6450,18,3.98
6451,17,0.0
6455,9,9.11
6456,4,15.2
6457,12,0.0
6460,7,0.0
6461,7,5.84
6467,16,9.3
6468,3,20.53
6469,1,26.92
6470,3,18.47
6471,6,13.99
6472,8,12.48
6473,9,9.84
6475,1,26.32
6477,10,8.94
6478,4,19.93
6479,16,11.09
6480,14,8.6
6481,11,7.1
6482,5,20.97
6483,9,10.96
6484,9,7.34
6488,5,14.48
6489,17,12.67
6492,14,0.0
6510,9,0.0
6511,8,0.0
6512,7,6.95
6513,8,6.04
6514,9,7.41
6515,12,5.36
6516,9,0.0
6517,8,8.64
6518,10,15.04
6519,9,3.42
6524,8,18.41
6525,12,11.25
6604,7,4.43
6605,9,7.25
6606,8,0.0
6607,8,5.66
6608,8,4.69
6610,8,0.0
6611,9,8.44
6612,6,12.53
6614,7,7.95
6615,8,7.97
6702,8,4.08
6704,6,6.71
6705,8,8.63
6706,10,0.0
6708,8,0.0
6710,6,4.62
6712,12,8.57
6716,7,11.03
6750,2,20.67
6751,3,20.68
6752,3,10.42
6754,2,19.85
6755,1,14.12
6756,2,14.74
6757,2,25.68
6758,3,27.68
6759,2,15.73
6762,4,6.4
6763,5,21.92
6770,9,8.23
6776,3,0.0
6777,2,15.1
6778,4,17.54
6779,6,6.86
6782,7,13.24
6783,2,16.23
6784,3,14.04
6785,1,24.05
6786,9,9.38
6787,7,13.98
6790,4,0.0
6791,4,12.24
6793,1,19.97
6794,1,15.68
6795,5,9.54
6796,2,19.66
6798,3,16.76
6801,3,9.0
6804,3,13.11
6807,12,8.09
6810,5,0.0
6811,5,5.31
6812,4,12.72
6820,6,8.83
6824,7,14.1
6825,7,6.03
6830,24,0.0
6831,14,10.57
6840,8,0.0
6850,6,0.0
6851,6,5.56
6853,6,10.85
6854,7,7.06
6855,6,8.27
6856,7,4.06
6870,12,6.41
6877,5,18.98
6878,12,7.17
6880,6,9.8
6883,3,19.9
6890,7,14.51
6896,4,16.94
6897,7,12.94
6901,11,0.42
6902,11,0.0
6903,6,14.05
6905,10,6.08
6906,9,4.77
6907,6,7.56
7001,45,7.13
7002,57,0.0
7003,67,4.34
7004,45,11.19
7005,25,0.0
7006,44,9.75
7008,40,11.66
7009,56,0.0
7010,95,6.39
7011,81,3.0
7012,75,5.01
7013,84,4.83
7014,89,3.97
7016,49,8.82
7017,71,3.37
7018,69,0.0
7020,91,9.41
7021,43,9.79
7022,95,4.84
7023,37,9.78
7024,98,5.62
7026,80,5.53
7027,47,10.48
7028,64,0.0
7029,92,3.6
7030,107,0.0
7031,88,4.88
7032,80,0.0
7033,57,6.78
7034,35,11.49
7035,36,8.76
7036,51,7.8
7039,39,0.0
7040,47,8.46
7041,49,7.78
7042,69,2.31
7043,69,6.48
7044,52,5.6
7045,29,9.75
7046,24,6.77
7047,92,0.0
7050,64,3.16
7052,54,0.0
7054,37,9.71
7055,86,0.0
7057,81,4.08
7058,39,14.4
7059,24,9.65
7060,31,11.01
7062,31,12.22
7063,24,11.43
7064,32,11.95
7065,45,0.0
7066,30,10.11
7067,37,7.47
7068,42,7.58
7069,36,9.28
7070,86,6.32
7071,90,8.1
7072,89,6.26
7073,85,5.85
7074,94,8.46
7075,88,7.8
7076,26,11.92
7077,39,8.91
7078,41,9.74
7079,57,5.99
7080,26,8.63
