origin,count within 30,minutes
4426,9,0.0
4427,23,0.0
4428,24,18.92
4429,30,14.58
4430,3,0.0
4431,8,21.84
4434,12,14.31
4435,4,18.49
4441,1,0.0
4442,1,17.4
4443,7,0.0
4444,26,0.0
4448,5,23.05
4449,22,21.84
4450,25,10.13
4453,1,22.45
4455,3,16.17
4456,25,19.59
4457,3,0.0
4460,6,6.34
4461,27,9.07
4462,3,0.0
4463,4,0.0
4464,1,24.74
4468,27,0.0
4469,27,6.47
4471,3,28.71
4472,8,16.87
4473,27,0.0
4474,27,16.15
4475,3,27.72
4476,2,16.09
4479,7,0.0
4481,4,18.15
4485,1,23.3
4489,29,3.78
4493,3,19.44
4495,3,21.46
4496,7,17.35
4530,21,0.0
4535,2,24.7
4537,8,4.77
4538,3,0.0
4539,3,13.84
4541,2,27.75
4543,10,0.0
4544,1,7.26
4547,6,18.8
4548,12,18.14
4551,4,15.62
4553,9,9.73
4554,2,25.61
4555,8,11.88
4556,9,12.69
4558,2,25.21
4562,15,14.99
4563,6,16.49
4564,3,24.11
4568,2,25.63
4570,1,10.56
4571,1,17.73
4572,9,0.0
4573,3,14.8
4574,1,25.58
4575,1,3.62
4576,1,8.53
4578,16,15.68
4579,17,13.99
4605,4,0.0
4607,1,19.47
4609,3,0.0
4612,1,7.46
4614,2,0.0
4616,2,22.12
4617,2,29.02
4619,2,0.0
4622,1,15.58
4623,1,26.94
4625,1,5.7
4626,2,29.08
4627,2,13.71
4629,2,9.15
4630,2,12.15
4631,1,0.0
4640,4,21.0
4643,1,10.23
4644,3,2.46
4645,2,6.9
4646,4,24.31
4648,2,13.58
4650,4,22.7
4653,1,5.13
4654,2,0.0
4655,2,23.99
4658,1,0.0
4660,4,10.71
4662,4,23.74
4666,1,24.8
4667,1,11.86
4669,1,27.95
4671,2,29.08
4673,4,19.3
4674,1,12.56
4675,4,23.74
4676,2,15.3
4679,1,0.0
4680,1,9.35
4681,2,0.0
4683,2,18.89
4684,6,12.28
4691,2,24.57
4694,2,17.82
4730,3,0.0
4733,1,28.12
4734,5,5.17
4735,1,13.47
4736,9,0.0
4739,4,26.67
4740,7,14.1
4742,10,0.0
4743,4,0.0
4745,5,15.63
4746,1,18.5
4747,1,29.26
4750,5,22.22
4756,1,0.0
4757,6,13.22
4758,7,0.0
4760,4,24.98
4761,3,19.72
4763,3,29.94
4765,1,0.0
4766,3,22.25
4769,10,0.0
4772,5,23.05
4773,1,26.34
4779,4,28.24
4781,4,10.65
4783,3,28.67
4786,7,20.7
4787,7,10.63
4841,9,0.0
4843,8,0.0
4847,7,20.62
4849,9,19.29
4854,9,8.2
4855,1,27.56
4856,9,0.0
4858,9,12.41
4859,8,16.73
4860,5,18.56
4861,11,0.0
4862,9,23.14
4864,11,9.9
4901,31,0.0
4910,16,0.0
4911,5,12.89
4912,5,26.38
4915,2,0.0
4917,16,19.78
4918,16,21.83
4920,1,0.0
4921,3,25.36
4922,3,23.06
4923,3,26.03
4924,12,15.56
4926,30,6.93
4927,16,0.0
4928,7,13.29
4929,5,11.38
4930,11,0.0
4932,3,22.52
4933,5,10.6
4937,30,0.0
4938,6,0.0
4939,3,16.56
4940,7,8.23
4943,5,13.32
4944,20,15.43
4947,1,0.0
4949,1,27.18
4950,5,0.0
4951,2,29.92
4952,4,16.04
4953,7,0.0
4955,10,13.89
4956,4,21.8
4957,10,15.23
4958,1,24.92
4962,30,8.85
4963,28,0.0
4965,11,0.0
4967,7,0.0
4969,5,15.88
4971,4,20.95
4973,4,23.21
4974,2,19.82
4975,34,8.01
4976,6,0.0
4978,17,17.52
