origin,count within 30,minutes
2644,14,9.3
2645,5,15.64
2646,4,15.82
2647,7,5.79
2648,14,11.73
2649,14,0.0
2650,1,23.93
2653,1,28.9
2655,14,7.73
2659,1,19.22
2660,5,8.81
2664,7,0.0
2668,9,10.48
2669,1,21.57
2670,5,4.39
2671,5,11.18
2672,8,6.86
2673,7,5.29
2675,7,6.35
2702,36,12.53
2703,48,0.0
2715,23,16.13
2717,33,11.15
2718,34,11.75
2719,28,5.11
2720,47,0.0
2721,55,0.0
2723,55,4.63
2724,58,0.0
2725,66,5.58
2726,38,11.32
2738,15,9.1
2739,28,11.75
2740,28,0.0
2743,27,9.62
2744,28,5.26
2745,35,5.58
2746,28,0.0
2747,27,0.0
2748,26,9.24
2760,41,11.6
2762,34,14.69
2763,46,8.71
2764,40,11.23
2766,45,0.0
2767,39,10.17
2769,61,16.41
2770,2,24.2
2771,66,11.62
2777,75,0.0
2779,22,13.6
2780,43,0.0
2790,28,14.66
2791,27,20.62
2802,40,9.77
2804,6,12.76
2806,55,0.0
2808,9,13.58
2809,30,13.95
2812,4,14.51
2813,6,19.46
2814,26,12.35
2815,16,22.45
2816,31,7.44
2817,13,19.03
2818,38,12.23
2822,10,0.0
2825,15,16.82
2826,15,17.13
2827,6,18.88
2828,47,0.0
2830,10,18.67
2831,22,15.15
2832,14,6.7
2833,5,16.11
2835,13,12.3
2836,9,19.0
2837,3,27.13
2838,51,5.86
2839,10,16.77
2840,8,0.0
2841,8,8.51
2842,8,0.0
2852,24,13.07
2857,46,9.21
2858,12,16.79
2859,10,18.8
2860,47,0.0
2861,50,7.23
2863,47,0.0
2864,39,11.02
2865,48,7.13
2871,21,0.0
2873,6,10.88
2874,17,0.0
2875,6,18.38
2876,34,12.64
2878,32,10.64
2879,6,0.0
2881,10,11.32
2882,8,0.0
2885,62,6.27
2886,41,0.0
2888,42,0.0
2889,37,7.7
2891,17,0.0
2892,8,19.1
2893,41,0.0
2894,6,16.04
2895,42,0.0
2896,29,11.06
2898,11,0.0
2903,59,4.03
2904,50,0.0
2905,58,0.0
2906,60,0.0
2907,58,0.0
2908,59,0.0
2909,58,0.0
2910,45,0.0
2911,45,4.46
2912,60,3.71
2914,66,0.0
2915,59,7.14
2916,67,6.92
2917,43,9.37
2919,49,0.0
2920,45,0.0
2921,37,10.69
3031,12,16.73
3032,16,17.47
3033,6,23.86
3034,13,15.1
3036,4,16.76
3037,1,22.4
3038,16,0.0
3042,5,13.85
3043,1,21.84
3044,6,14.21
3045,12,14.45
3046,6,25.34
3047,1,21.08
3048,9,16.41
3049,10,13.99
3051,19,0.0
3052,23,13.41
3053,19,0.0
3054,18,0.0
3055,5,22.37
3057,2,22.72
3060,19,0.0
3062,18,0.0
3063,20,0.0
3064,21,7.48
3070,8,26.62
3071,1,19.17
3076,32,14.75
3077,12,0.0
3079,34,14.1
3084,2,23.0
3086,2,26.38
3087,34,13.26
3101,25,0.0
3102,24,5.7
3103,25,0.0
3104,21,0.0
3106,19,12.09
3109,15,8.94
3110,17,0.0
3216,3,23.96
3217,2,16.38
3220,6,15.82
3222,1,0.0
3223,2,12.58
3224,10,0.0
3226,5,22.79
3229,6,20.46
3230,2,21.94
3231,3,16.12
3234,6,21.49
3235,13,0.0
3237,6,21.86
3240,1,18.29
3241,3,24.99
3242,7,26.66
3243,4,19.98
3244,1,18.57
3245,2,13.35
3246,6,0.0
3249,6,0.0
3253,3,15.26
3256,9,21.71
3258,7,15.4
3259,1,26.42
3263,6,26.7
3264,2,0.0
3266,3,18.96
3268,9,17.8
3269,6,17.77
3275,14,16.99
3276,13,7.73
3280,1,28.79
3284,5,28.92
3285,2,25.6
3290,4,21.41
3291,5,25.28
3293,2,26.68
3301,18,0.0
3303,10,12.72
3304,17,11.85
3307,7,17.28
3431,4,0.0
3440,1,0.0
3441,7,25.09
3442,1,12.88
3443,10,22.04
3444,1,0.0
3445,3,18.48
3446,4,0.0
3447,6,23.09
3448,4,14.5
3449,2,16.35
3450,4,15.35
3451,7,19.51
3452,2,18.66
3455,5,14.36
3456,3,26.65
3457,5,21.05
3458,2,18.02
3461,4,21.52
3462,11,17.4
3464,4,19.26
3465,6,14.39
3466,10,16.15
3467,10,21.53
3470,4,28.57
3561,4,0.0
3570,2,0.0
3574,2,0.0
3575,1,22.58
3576,2,0.0
3580,2,16.2
3582,1,20.94
3583,1,15.97
3584,1,0.0
3585,2,22.34
3586,2,17.51
3588,2,20.09
3593,2,21.49
3595,3,16.9
3597,2,16.66
3598,3,18.16
3602,4,21.61
3603,4,14.01
3604,1,12.79
3607,1,27.67
3608,1,14.96
3609,2,4.47
3740,1,29.35
3741,6,0.0
3743,3,0.0
3745,2,18.51
3746,7,19.24
3748,7,20.91
3750,10,17.55
3751,5,27.77
3753,6,20.72
3754,2,20.04
3755,10,0.0
3765,1,18.36
3766,11,0.0
3768,11,20.69
3770,8,18.74
3771,2,25.07
3773,2,16.66
3774,1,24.02
3777,1,23.98
3779,1,13.1
3780,1,26.39
3782,2,24.6
3784,10,0.0
3801,15,0.0
3809,2,25.26
3810,5,18.84
3811,15,9.64
3812,1,21.89
3813,3,14.97
3814,3,0.0
3816,3,18.87
3817,2,13.77
3818,3,0.0
3819,7,13.27
3820,14,0.0
3823,12,8.76
3824,13,12.3
3825,6,17.48
3826,13,9.84
3827,8,12.0
3832,2,19.13
3833,4,21.36
3835,6,14.14
3836,1,15.93
3837,2,29.82
3838,1,19.84
3839,6,8.13
3840,13,11.55
3841,11,0.0
3842,12,0.0
3844,13,9.62
3845,2,12.03
3846,1,24.58
3847,3,9.09
3848,7,15.68
3849,4,11.86
3850,2,21.62
3851,1,24.52
3852,3,23.51
3853,2,13.51
3854,11,12.2
3855,1,26.62
3856,6,22.34
3857,9,21.24
3858,13,11.77
3860,3,0.0
3861,11,16.61
3862,10,9.15
3864,3,11.01
3865,14,7.5
3867,8,0.0
3868,12,7.29
3869,15,9.86
3870,8,15.55
3871,7,13.19
3872,3,23.73
3873,6,18.21
3874,14,9.67
3875,2,19.01
3878,12,0.0
3882,1,22.94
3883,1,16.07
3884,1,29.63
3885,9,18.53
3886,2,17.0
3887,3,27.67
3890,4,6.2
3894,3,0.0
3901,8,11.6
3902,10,11.3
3903,13,9.88
3904,13,0.0
3905,8,12.5
3906,12,0.0
3907,11,11.85
3908,14,18.94
3909,14,0.0
3910,9,0.0
3911,9,4.07
4001,5,17.97
4002,13,17.44
4005,33,0.0
4006,7,16.05
4008,2,21.35
4009,3,0.0
4010,4,18.86
4011,5,0.0
4015,7,19.44
4020,1,0.0
4021,25,12.03
4022,3,22.98
4024,1,24.13
4027,9,16.73
4030,2,29.12
4032,27,11.31
4037,5,0.0
4038,30,0.0
4039,47,9.75
4040,2,13.34
4041,1,27.58
4042,8,23.44
4043,13,0.0
4046,8,13.24
4047,1,28.94
4048,1,25.57
4049,1,22.94
4051,3,18.87
4055,7,14.3
4057,2,7.78
4062,31,0.0
4063,31,5.68
4064,31,0.0
4066,3,24.98
4068,1,25.07
4069,5,17.76
4071,5,0.0
4072,34,0.0
4073,8,0.0
4074,34,0.0
4076,5,16.99
4079,3,20.41
4083,12,0.0
4084,7,18.88
4085,4,24.38
4086,5,7.74
4087,5,22.92
4088,2,22.45
4090,20,0.0
4091,1,18.57
4092,37,0.0
4093,35,13.0
4095,2,26.9
4096,28,0.0
4097,23,11.52
4101,37,0.0
4102,37,0.0
4103,38,0.0
4105,25,15.66
4106,37,0.0
4107,32,7.38
4110,27,6.54
4210,16,0.0
4221,6,23.28
4222,18,22.98
4224,5,24.37
4227,4,17.68
4228,1,12.63
4234,4,15.61
4236,16,12.48
4237,5,26.85
4238,3,24.56
4239,4,13.21
4240,15,0.0
4250,17,15.96
4252,19,16.74
4253,1,12.97
4254,2,0.0
4256,17,13.8
4257,5,9.74
4258,16,17.87
4259,1,17.54
4260,26,0.0
4263,14,22.48
4265,25,10.87
4268,1,16.48
4270,3,0.0
4271,1,20.96
4274,17,15.82
4275,5,20.29
4276,5,0.0
4280,17,12.53
4281,1,16.07
4282,14,24.88
4284,2,15.57
4287,2,22.11
4289,1,24.63
4290,5,23.1
4294,4,23.94
4330,17,0.0
4342,3,25.5
4343,11,8.99
4344,11,13.3
4345,10,16.95
4346,11,14.88
4347,11,8.86
4348,1,21.72
4349,2,14.26
4351,11,10.63
4353,10,24.1
4354,10,29.99
4355,11,16.53
4358,17,15.32
4359,10,20.21
4360,3,19.79
4363,11,18.24
4364,12,0.0
4401,20,0.0
4406,1,29.37
4411,6,16.68
4412,21,0.0
4419,20,22.62
4422,1,24.27
4426,1,0.0
4427,15,26.35
4428,18,18.92
4429,23,14.58
4431,7,24.85
4434,6,14.31
4438,1,20.7
4443,1,18.39
4444,19,17.36
4448,4,23.05
4449,16,26.12
4450,18,18.48
4455,2,16.17
4456,18,19.59
4457,2,0.0
4460,2,29.64
4461,20,9.07
4463,1,27.3
4468,20,0.0
4469,20,13.05
4471,3,28.71
4472,7,22.75
4473,20,11.91
4474,18,16.15
4475,2,27.72
4476,2,16.09
4479,1,23.34
4481,1,20.06
4489,20,8.28
4493,2,19.44
4495,2,21.46
4496,5,0.0
4530,5,0.0
4535,2,24.7
4537,3,23.53
4538,2,28.32
4539,3,13.84
4541,2,27.75
4543,4,0.0
4547,6,21.08
4548,3,18.14
4551,3,15.62
4553,4,9.73
4554,2,25.61
4555,8,11.88
4556,4,15.19
4558,2,25.21
4562,3,14.99
4563,6,21.04
4564,3,24.11
4568,2,25.63
4572,9,0.0
4573,3,14.8
4574,1,25.58
4578,6,15.68
4579,5,13.99
4605,6,0.0
4606,1,28.26
4607,1,28.87
4612,1,7.46
4614,2,0.0
4616,1,22.12
4617,1,29.02
4619,4,0.0
4622,2,0.0
4623,1,16.71
4625,1,5.7
4626,2,29.08
4629,2,9.15
4630,2,12.15
4640,6,21.0
4643,2,0.0
4646,1,29.13
4648,3,13.58
4649,1,26.3
4650,1,26.22
4652,1,0.0
4653,1,5.13
4654,2,0.0
4655,2,23.99
4658,2,10.17
4660,1,10.71
4662,1,23.74
4671,4,29.08
4673,2,19.3
4674,1,12.56
4675,1,28.86
4676,2,15.3
4679,1,0.0
4680,2,18.75
4684,7,0.0
4691,3,24.57
4694,4,17.82
4730,3,0.0
4734,3,26.23
4736,8,0.0
4739,2,26.67
4740,3,16.26
4742,8,17.35
4743,2,0.0
4745,4,15.63
4746,2,18.5
4750,5,0.0
4756,2,0.0
4757,3,13.22
4758,3,25.96
4760,3,24.98
4761,3,19.72
4763,3,29.94
4766,4,22.25
4769,7,0.0
4772,4,23.05
4773,2,26.34
4779,2,28.24
4781,2,10.65
4783,4,28.67
4786,7,20.7
4787,3,15.31
4841,8,0.0
4843,7,0.0
4847,7,20.62
4849,10,19.29
4854,8,8.2
4856,8,0.0
4858,8,12.41
4859,7,18.08
4860,5,21.55
4861,10,7.04
4862,8,23.14
4864,10,12.05
4901,18,0.0
4910,7,0.0
4911,6,0.0
4912,5,26.38
4915,4,0.0
4917,10,19.78
4918,10,21.83
4921,4,25.36
4924,7,16.47
4926,17,6.93
4927,8,22.31
4928,1,20.97
4929,1,15.58
4930,2,24.76
4932,1,28.42
4933,1,10.6
4937,18,12.1
4938,3,0.0
4940,4,8.23
4943,1,23.65
4944,12,0.0
4950,7,12.91
4951,1,18.88
4952,5,16.04
4953,1,0.0
4955,9,13.89
4956,3,21.8
4957,10,15.23
4958,1,22.2
4962,18,8.85
4963,17,15.32
4965,7,10.33
4967,1,16.31
4969,1,15.88
4973,4,23.21
4974,4,0.0
4975,23,8.35
4976,7,0.0
4978,11,27.91
4981,5,16.59
4984,3,15.79
4986,1,27.21
4987,1,27.87
4988,1,15.87
4989,16,21.04
4992,4,5.9
5001,10,0.0
5032,1,20.86
5033,1,0.0
5036,2,26.26
5037,2,21.84
5039,1,29.1
5040,1,27.08
5041,1,19.24
5043,11,21.33
5045,1,21.94
5048,4,26.23
5050,2,17.85
5051,1,26.29
5052,12,11.72
5053,4,23.46
5055,10,13.56
5058,2,27.28
5059,10,14.93
5060,1,0.0
5061,1,13.13
5065,3,28.03
5068,9,24.76
5069,1,27.68
5075,2,27.59
5081,1,28.89
5084,10,15.58
5086,3,28.06
5089,3,15.03
5101,2,0.0
5141,2,19.08
5142,3,25.28
5143,2,18.5
5146,3,22.16
5148,1,28.54
5149,1,28.06
5150,4,8.59
5151,3,21.06
5152,1,23.86
5153,1,27.29
5154,3,11.44
5156,4,0.0
5158,9,10.81
5201,1,0.0
5250,1,20.2
5251,1,17.54
5252,2,25.7
5253,2,10.23
5254,1,4.39
5255,1,0.0
5257,1,11.2
5260,6,22.86
5261,6,16.1
5262,1,12.9
5301,13,0.0
5340,1,21.34
5343,1,18.27
5345,8,11.13
5346,8,20.79
5350,5,27.46
5352,5,14.54
5353,1,0.0
5354,7,21.22
5355,1,22.98
5359,1,24.69
5362,8,21.56
5401,7,0.0
5403,7,0.0
5404,7,6.3
5405,7,3.18
5408,7,9.43
5439,7,9.25
5440,3,28.51
5443,1,26.38
5445,7,25.68
5446,7,14.64
5452,7,19.72
5454,3,23.36
5455,3,14.35
5456,1,27.49
5459,3,22.98
5461,7,24.18
5464,1,28.55
5468,3,23.26
5472,1,17.12
5478,3,0.0
5481,3,18.79
5482,7,13.38
5483,3,22.2
5485,3,18.54
5486,7,26.93
5488,3,13.66
5491,1,28.03
5494,3,29.69
5495,7,10.92
5602,3,0.0
5641,3,0.0
5649,3,8.87
5651,3,11.51
5652,1,28.95
5653,1,29.15
5654,3,12.45
5655,1,16.6
5656,1,19.81
5657,1,15.94
5658,3,26.74
5660,1,21.89
5661,1,0.0
5663,3,20.85
5664,3,17.8
5667,3,18.39
5672,1,25.55
5675,2,17.33
5676,3,20.56
5677,2,25.11
5678,3,10.39
5679,3,11.8
5680,1,17.68
5682,1,20.94
5701,4,0.0
5730,1,24.28
5732,3,26.73
5733,4,27.86
5734,1,22.27
5735,4,20.33
5736,4,9.49
5738,4,27.44
5739,1,19.04
5740,1,9.45
5742,4,19.6
5744,3,28.76
5751,3,19.31
5753,1,0.0
5757,1,23.79
5758,1,24.29
5759,4,10.21
5763,3,15.21
5765,3,14.66
5766,1,21.83
5769,1,13.27
5770,1,27.05
5773,4,0.0
5776,1,26.99
5777,4,16.57
5778,1,22.99
5819,3,0.0
5821,2,20.3
5822,1,25.55
5824,2,13.94
5825,1,11.33
5828,2,12.26
5829,1,14.08
5830,1,17.91
5832,2,27.46
5839,1,29.12
5843,1,27.08
5845,1,21.13
5850,2,16.3
5851,2,18.94
5853,1,22.67
5855,1,0.0
5857,1,11.67
5859,1,27.2
5860,1,24.59
5866,2,23.05
5868,1,25.26
5872,1,22.08
5873,2,21.52
5902,2,23.33
5903,2,24.31
5904,2,22.51
5906,1,15.7
6001,32,20.08
6002,38,0.0
6010,58,0.0
6013,20,18.38
6016,47,15.01
6018,5,5.95
6019,29,23.66
6020,40,19.28
6021,9,17.69
6022,14,21.68
6023,51,9.12
6024,4,0.0
6026,24,15.81
6027,2,26.86
6029,40,6.79
6031,10,15.56
6032,36,10.37
6033,45,0.0
6035,27,17.87
6037,46,8.36
6039,2,15.08
6040,32,0.0
6042,35,6.36
6043,37,12.19
6051,59,0.0
6052,61,0.0
6053,49,0.0
6057,9,14.53
6058,9,10.6
6059,8,16.93
6060,9,27.08
6061,15,14.18
6062,55,0.0
6063,9,12.12
6065,8,18.6
6066,35,0.0
6067,47,12.55
6068,2,15.76
6069,2,0.0
6070,23,17.48
6071,32,0.0
6073,30,17.62
6074,43,10.6
6076,7,0.0
6078,70,9.96
6081,26,11.93
6082,69,0.0
6084,33,11.34
6085,39,11.83
6088,56,13.24
6089,33,14.5
6090,8,25.22
6091,8,17.67
6092,14,22.64
6093,43,16.26
6095,53,8.58
6096,56,13.07
6098,10,0.0
6103,47,2.27
6105,47,0.0
6106,47,0.0
6107,46,6.24
6108,44,0.0
6109,46,7.1
6110,46,6.73
6111,46,0.0
6112,47,0.0
6114,47,0.0
6117,40,6.26
6118,43,0.0
6119,46,3.85
6120,47,0.0
6160,47,3.37
6226,16,0.0
6231,19,0.0
6232,33,15.04
6234,8,10.06
6235,14,12.54
6237,24,10.27
6238,32,17.58
6239,11,0.0
6241,11,0.0
6242,17,24.04
6243,15,8.89
6247,13,19.93
6248,25,11.85
6249,18,0.0
6250,12,9.5
6254,26,11.85
6255,19,11.17
6256,20,9.72
6259,10,13.53
6260,14,0.0
6262,18,11.05
6263,11,10.46
6264,21,12.31
6266,17,9.02
6268,14,16.09
6269,15,15.03
6277,19,11.76
6278,10,24.69
6279,20,16.46
6280,18,7.24
6281,13,16.4
6282,5,18.32
6320,17,0.0
6330,18,14.56
6331,14,15.95
6332,14,6.13
6333,15,14.9
6334,28,9.73
6335,17,14.57
6336,26,12.04
6339,19,0.0
6340,18,0.0
6350,16,20.03
6351,14,0.0
6353,18,14.66
6354,8,0.0
6355,13,10.47
6357,15,14.51
6359,12,0.0
6360,30,0.0
6365,11,14.29
6370,14,25.25
6371,10,21.4
6373,7,12.6
6374,21,8.55
6375,17,9.99
6376,9,20.62
6377,7,10.1
6378,13,13.77
6379,16,5.54
6380,32,8.15
6382,18,12.2
6384,10,15.9
6385,16,4.74
6387,8,7.86
6389,33,6.18
6401,65,0.0
6403,45,13.85
6405,36,0.0
6409,13,23.02
6410,58,13.33
6412,7,24.85
6413,4,10.71
6414,24,12.75
6415,13,0.0
6416,46,9.59
6417,6,24.6
6418,65,0.0
6419,8,15.54
6420,18,16.18
6422,11,0.0
6423,1,24.38
6424,24,18.04
6426,13,24.72
6437,29,12.92
6438,6,20.58
6441,6,19.07
6442,6,25.06
6443,4,0.0
6444,37,7.9
6447,47,15.15
6450,79,0.0
6451,70,4.71
6455,22,9.11
6456,16,15.2
6457,43,0.0
6460,49,0.0
6461,50,5.84
6467,53,11.36
6468,20,20.53
6469,7,16.13
6470,14,12.88
6471,33,9.26
6472,39,9.67
6473,47,0.0
6475,10,21.43
6477,55,8.94
6478,34,17.2
6479,49,12.4
6480,42,8.6
6481,33,7.1
6482,26,0.0
6483,63,8.88
6484,63,7.34
6488,30,13.72
6489,53,9.9
6492,64,9.65
6498,2,19.28
6510,46,3.04
6511,39,0.0
6512,37,6.51
6513,37,0.0
6514,42,0.0
6515,59,0.0
6516,48,0.0
6517,35,0.0
6518,53,8.56
6519,49,0.0
6524,46,13.05
6525,61,5.89
6604,43,0.0
6605,46,0.0
6606,42,0.0
6607,50,3.84
6608,52,0.0
6610,50,0.0
6611,53,8.44
6612,33,12.53
6614,45,0.0
6615,52,0.0
6702,37,0.0
6704,31,4.62
6705,33,0.0
6706,42,0.0
6708,37,0.0
6710,32,0.0
6712,57,8.57
6716,31,9.84
6750,10,8.03
6751,24,0.0
6752,8,25.86
6754,3,19.72
6755,1,15.87
6756,12,10.92
6757,2,0.0
6758,14,13.14
6759,20,0.0
6762,24,6.4
6763,24,6.91
6770,50,8.23
6776,9,21.35
6777,4,21.15
6778,32,15.58
6779,37,6.86
6782,37,13.24
6783,10,25.21
6784,9,27.56
6785,1,13.48
6786,37,9.38
6787,37,13.98
6790,25,0.0
6791,27,12.24
6793,2,20.31
6794,2,22.42
6795,33,9.54
6796,11,19.66
6798,18,13.48
6801,11,9.0
6804,9,13.11
6807,30,8.09
6810,14,0.0
6811,14,5.31
6812,12,12.72
6820,31,0.0
6824,34,0.0
6825,36,6.03
6830,46,0.0
6831,28,10.57
6840,32,0.0
