GEOID10,ZCTA5CE10,AFFGEOID10,minDistZ_mi
"66970","66970",8600000US66970,29.9036192222715
"11547","11547",8600000US11547,4.37196032812163
"28102","28102",8600000US28102,9.09031060707479
"97131","97131",8600000US97131,25.9420241022199
"08215","08215",8600000US08215,10.2538374127304
"16727","16727",8600000US16727,10.3312388822593
"21601","21601",8600000US21601,0.449405026924124
"08079","08079",8600000US08079,3.58089102488224
"12933","12933",8600000US12933,28.5846299790024
"13024","13024",8600000US13024,0.834542394962636
"32066","32066",8600000US32066,24.4197924849938
"55053","55053",8600000US55053,15.0092687394653
"35071","35071",8600000US35071,14.4231553143365
"39217","39217",8600000US39217,1.63084872001852
"32464","32464",8600000US32464,12.7569885772231
"32309","32309",8600000US32309,11.1578255122476
"86506","86506",8600000US86506,36.9731386764193
"54967","54967",8600000US54967,19.4556142033006
"50529","50529",8600000US50529,20.2812631517581
"29130","29130",8600000US29130,14.0395425841779
"48653","48653",8600000US48653,17.7453901818872
"03291","03291",8600000US03291,15.4381559948785
"08869","08869",8600000US08869,1.80101839134118
"12835","12835",8600000US12835,24.8156543480269
"14206","14206",8600000US14206,1.1890508525849
"32176","32176",8600000US32176,3.76382453239426
"35184","35184",8600000US35184,23.6098010048784
"38850","38850",8600000US38850,13.1710976553631
"48177","48177",8600000US48177,10.2045164510298
"30512","30512",8600000US30512,1.63052980752155
"97604","97604",8600000US97604,65.9903183416188
"97622","97622",8600000US97622,53.2071435912782
"97623","97623",8600000US97623,30.3934981141156
"74637","74637",8600000US74637,30.2826678511796
"76134","76134",8600000US76134,3.2448930571253
"86512","86512",8600000US86512,50.4184087398904
"74735","74735",8600000US74735,18.8004622377516
"95043","95043",8600000US95043,29.1047469654691
"77657","77657",8600000US77657,13.230955276826
"77702","77702",8600000US77702,1.13587317431372
"93552","93552",8600000US93552,3.73774970574569
"92821","92821",8600000US92821,4.23303272375514
"80482","80482",8600000US80482,20.2470744660188
"73507","73507",8600000US73507,14.8460318332261
"97365","97365",8600000US97365,4.28900952803273
"72058","72058",8600000US72058,11.362068960981
"89822","89822",8600000US89822,41.9044840026277
"84639","84639",8600000US84639,49.9172971484891
"80488","80488",8600000US80488,2.65413057830385
"89823","89823",8600000US89823,35.571638446046
"72064","72064",8600000US72064,20.0890420465945
"75661","75661",8600000US75661,16.30113098045
"81030","81030",8600000US81030,10.3200427253592
"81038","81038",8600000US81038,5.47297282532143
"08095","08095",8600000US08095,2.39226106619227
"96035","96035",8600000US96035,10.6330839053271
"92345","92345",8600000US92345,4.79504653059034
"48161","48161",8600000US48161,1.56326164468271
"44102","44102",8600000US44102,0.902028596789218
"03901","03901",8600000US03901,6.7298389607729
"66762","66762",8600000US66762,0.762404222740019
"49436","49436",8600000US49436,7.1219701368441
"54643","54643",8600000US54643,17.3776849325367
"34476","34476",8600000US34476,4.20654826228907
"29161","29161",8600000US29161,14.3665054953047
"36908","36908",8600000US36908,16.4399594896373
"36913","36913",8600000US36913,18.9560131787167
"33351","33351",8600000US33351,1.54121218963669
"22551","22551",8600000US22551,8.09266765576516
"33548","33548",8600000US33548,4.25083680382213
"22553","22553",8600000US22553,7.02588736684587
"49721","49721",8600000US49721,25.9844877094628
"37326","37326",8600000US37326,23.996471647355
"62023","62023",8600000US62023,2.40743359718171
"64192","64192",8600000US64192,4.2973513484647
"43718","43718",8600000US43718,6.70351944854644
"37658","37658",8600000US37658,9.27086186135114
"58651","58651",8600000US58651,39.2501954086973
"43722","43722",8600000US43722,8.64415800902962
"29536","29536",8600000US29536,1.74149103739458
"49887","49887",8600000US49887,33.2904074508279
"27882","27882",8600000US27882,18.4198732187799
"23005","23005",8600000US23005,1.57327329804414
"29541","29541",8600000US29541,10.9705275227528
"58652","58652",8600000US58652,93.429710799109
"37659","37659",8600000US37659,8.35078373080457
"59070","59070",8600000US59070,18.4969148406801
"59071","59071",8600000US59071,23.3439066106097
"63112","63112",8600000US63112,0.421921356169498
"63113","63113",8600000US63113,1.63202501877988
"59077","59077",8600000US59077,99.9296259194132
"60932","60932",8600000US60932,22.2208606832191
"60933","60933",8600000US60933,6.90709286768382
"83455","83455",8600000US83455,11.3207753636952
"39335","39335",8600000US39335,16.5619558921271
"19477","19477",8600000US19477,3.04605289089755
"32008","32008",8600000US32008,24.6749380209394
"38611","38611",8600000US38611,1.89813727325658
"39192","39192",8600000US39192,16.3008098399549
"07976","07976",8600000US07976,6.25927792263971
"53215","53215",8600000US53215,0.359513908097774
"37327","37327",8600000US37327,28.8694653154649
"39862","39862",8600000US39862,27.0158401462987
"27555","27555",8600000US27555,9.86371565107128
"22560","22560",8600000US22560,14.90158256471
"57552","57552",8600000US57552,60.0259871974262
"57553","57553",8600000US57553,91.0753476528235
"59873","59873",8600000US59873,11.9370830535418
"61548","61548",8600000US61548,12.7540652786348
"63820","63820",8600000US63820,17.839468811936
"49646","49646",8600000US49646,23.9580627767975
"61553","61553",8600000US61553,6.65915024321565
"43211","43211",8600000US43211,1.81535665053204
"47982","47982",8600000US47982,22.1039491237014
"59759","59759",8600000US59759,28.8651924831255
"49774","49774",8600000US49774,13.6816855635968
"59079","59079",8600000US59079,29.1411400260604
"59081","59081",8600000US59081,53.0891458799842
"68372","68372",8600000US68372,11.4585731234605
"38351","38351",8600000US38351,1.99835553273711
"44670","44670",8600000US44670,12.7268072605135
"62861","62861",8600000US62861,11.6616521191287
"38356","38356",8600000US38356,16.2587997063253
"68379","68379",8600000US68379,11.7097364192803
"28771","28771",8600000US28771,3.55672390042923
"65761","65761",8600000US65761,30.5616564776486
"67016","67016",8600000US67016,15.3083804404687
"45216","45216",8600000US45216,1.64958511624707
"24432","24432",8600000US24432,23.5570356672345
"67021","67021",8600000US67021,17.1925680814992
"82711","82711",8600000US82711,29.9678497661943
"17017","17017",8600000US17017,21.213982338772
"40065","40065",8600000US40065,0.502335837247128
"35023","35023",8600000US35023,10.5768120132742
"40155","40155",8600000US40155,4.73921419614024
"48064","48064",8600000US48064,7.45223660122218
"41640","41640",8600000US41640,12.117445375417
"30436","30436",8600000US30436,8.19415332389192
"26273","26273",8600000US26273,26.8424250315674
"45131","45131",8600000US45131,7.54653539818996
"99638","99638",8600000US99638,204.749632859195
"99650","99650",8600000US99650,182.941216540252
"98323","98323",8600000US98323,17.329536130448
"99672","99672",8600000US99672,40.8562523902728
"83523","83523",8600000US83523,27.6940773787505
"62289","62289",8600000US62289,11.8920353371266
"56054","56054",8600000US56054,13.7031174181443
"31308","31308",8600000US31308,19.4382089465707
"33034","33034",8600000US33034,16.9797677259999
"52644","52644",8600000US52644,11.7581053360996
"27302","27302",8600000US27302,6.22655575324564
"33330","33330",8600000US33330,3.1966413219066
"37129","37129",8600000US37129,4.07395022457437
"61750","61750",8600000US61750,8.38857658985807
"39845","39845",8600000US39845,22.3029476416259
"22572","22572",8600000US22572,1.91879698725097
"51571","51571",8600000US51571,19.2788734607365
"59318","59318",8600000US59318,93.6249945276346
"47437","47437",8600000US47437,16.7196537470953
"52701","52701",8600000US52701,10.7531489819538
"59330","59330",8600000US59330,5.13432977925496
"33877","33877",8600000US33877,7.99906621349701
"96716","96716",8600000US96716,104.741512885018
"58552","58552",8600000US58552,63.7140067424121
"59935","59935",8600000US59935,21.995997388386
"64070","64070",8600000US64070,15.2384092071846
"59936","59936",8600000US59936,51.9858646876625
"61848","61848",8600000US61848,32.19303803388
"57720","57720",8600000US57720,91.8479338498477
"61852","61852",8600000US61852,17.6098267479402
"57722","57722",8600000US57722,37.1788375824199
"37641","37641",8600000US37641,4.5399169369105
"53598","53598",8600000US53598,7.3663157180357
"53703","53703",8600000US53703,0.300911950776868
"27861","27861",8600000US27861,15.9401098111612
"29526","29526",8600000US29526,6.63072739008509
"43711","43711",8600000US43711,10.2170268550332
"60804","60804",8600000US60804,1.18630044910833
"45230","45230",8600000US45230,1.43894796804424
"28781","28781",8600000US28781,14.1703275441263
"24450","24450",8600000US24450,6.97923484897133
"24458","24458",8600000US24458,32.6380102266893
"24460","24460",8600000US24460,24.5513419308401
"37334","37334",8600000US37334,2.17483435181441
"64016","64016",8600000US64016,11.0283690352532
"22602","22602",8600000US22602,5.34327485186185
"61775","61775",8600000US61775,15.6074291485247
"39574","39574",8600000US39574,10.5427965465195
"30726","30726",8600000US30726,4.45530090740671
"46986","46986",8600000US46986,10.8993425676524
"60621","60621",8600000US60621,0.320211950994428
"42503","42503",8600000US42503,8.99760974843116
"63558","63558",8600000US63558,24.2129974286774
"87068","87068",8600000US87068,16.6274067273945
"07430","07430",8600000US07430,3.51776857679766
"95379","95379",8600000US95379,12.9391842625646
"95389","95389",8600000US95389,35.7929676150609
"78029","78029",8600000US78029,69.5075435900346
"95429","95429",8600000US95429,28.6293993487135
"53208","53208",8600000US53208,0.790984283837136
"59860","59860",8600000US59860,2.76567457040656
"59863","59863",8600000US59863,5.8576496018541
"59864","59864",8600000US59864,15.8467580510745
"49715","49715",8600000US49715,20.552487012074
"27540","27540",8600000US27540,19.04351377921
"22548","22548",8600000US22548,12.5642719221217
"63944","63944",8600000US63944,23.1957843446305
"27541","27541",8600000US27541,10.9141119516306
"37322","37322",8600000US37322,12.8325084777357
"43348","43348",8600000US43348,13.5615391880121
"35961","35961",8600000US35961,15.1652525681823
"30662","30662",8600000US30662,16.9761393833792
"30664","30664",8600000US30664,21.8513530400983
"56041","56041",8600000US56041,15.3981298271229
"31791","31791",8600000US31791,20.3927401216403
"56287","56287",8600000US56287,30.8171207265626
"59050","59050",8600000US59050,55.1516192568307
"59052","59052",8600000US59052,42.606263019646
"63104","63104",8600000US63104,2.01271200625923
"36323","36323",8600000US36323,15.0044178929267
"31061","31061",8600000US31061,1.58717872779536
"59059","59059",8600000US59059,32.4683955970899
"31063","31063",8600000US31063,22.4211431782046
"63108","63108",8600000US63108,0.646576090619454
"47306","47306",8600000US47306,0.848899131231981
"60912","60912",8600000US60912,20.4472213956034
"59068","59068",8600000US59068,14.2214297561144
"28510","28510",8600000US28510,20.0862154699375
"44659","44659",8600000US44659,13.169599885895
"44661","44661",8600000US44661,13.8856562673674
"51637","51637",8600000US51637,10.9525173794203
"30728","30728",8600000US30728,4.7291444404906
"30734","30734",8600000US30734,26.8696715124074
"36032","36032",8600000US36032,12.826674137408
"51649","51649",8600000US51649,13.3091257921758
"30736","30736",8600000US30736,10.253487102231
"39601","39601",8600000US39601,2.236822235843
"61871","61871",8600000US61871,17.307255894111
"22824","22824",8600000US22824,8.63028342207381
"57751","57751",8600000US57751,5.4542975488541
"64085","64085",8600000US64085,13.7846104394313
"49801","49801",8600000US49801,17.5541903156237
"29468","29468",8600000US29468,19.3494783697718
"37397","37397",8600000US37397,16.1403379517436
"49807","49807",8600000US49807,20.4334385244988
"32814","32814",8600000US32814,0.875525039905598
"56210","56210",8600000US56210,69.7405175684489
"04005","04005",8600000US04005,1.03675692799268
"20680","20680",8600000US20680,14.4115413196933
"08809","08809",8600000US08809,3.21921688445439
"39176","39176",8600000US39176,15.918006303996
"41314","41314",8600000US41314,13.3180419480101
"07843","07843",8600000US07843,6.54151684979501
"61541","61541",8600000US61541,23.8706056899779
"49756","49756",8600000US49756,17.3254093893033
"27603","27603",8600000US27603,6.68992145535059
"37362","37362",8600000US37362,16.6934388770197
"57649","57649",8600000US57649,64.1634836510673
"49759","49759",8600000US49759,55.285161189708
"58540","58540",8600000US58540,68.0980953435586
"37363","37363",8600000US37363,8.36603054062319
"58541","58541",8600000US58541,102.541664891543
"59927","59927",8600000US59927,44.2350598292884
"49764","49764",8600000US49764,20.2802637000632
"29445","29445",8600000US29445,3.25856503605564
"59928","59928",8600000US59928,59.4568602311194
"22711","22711",8600000US22711,17.6666359214638
"59930","59930",8600000US59930,38.9234239851225
"53522","53522",8600000US53522,10.882742641014
"29449","29449",8600000US29449,18.9938328415069
"37370","37370",8600000US37370,8.27743754265587
"57703","57703",8600000US57703,13.3856607777456
"29452","29452",8600000US29452,24.4139934294748
"37375","37375",8600000US37375,13.8206236275942
"36081","36081",8600000US36081,9.45338642847307
"66441","66441",8600000US66441,4.79818846923954
"23974","23974",8600000US23974,27.6758753857035
"24380","24380",8600000US24380,13.1485223278677
"54961","54961",8600000US54961,2.50898914583577
"67001","67001",8600000US67001,14.022831659219
"28753","28753",8600000US28753,21.6685003515201
"28754","28754",8600000US28754,21.3033758447281
"67003","67003",8600000US67003,4.99339465859722
"28756","28756",8600000US28756,4.11901548711739
"28761","28761",8600000US28761,6.56360832393028
"82637","82637",8600000US82637,4.72352620893715
"54980","54980",8600000US54980,12.3473477751209
"82639","82639",8600000US82639,61.3346594630189
"45206","45206",8600000US45206,0.0624601088317212
"43408","43408",8600000US43408,10.2131046764852
"39870","39870",8600000US39870,28.2736941358424
"35978","35978",8600000US35978,12.2638168489668
"46959","46959",8600000US46959,12.1019152120186
"42437","42437",8600000US42437,2.41676518895725
"52212","52212",8600000US52212,29.4119684814608
"32821","32821",8600000US32821,1.77254403788497
"47167","47167",8600000US47167,1.65468189545272
"39760","39760",8600000US39760,9.83824980056195
"52219","52219",8600000US52219,18.983110037198
"52220","52220",8600000US52220,28.2012306412146
"39771","39771",8600000US39771,24.6506236822756
"56224","56224",8600000US56224,39.2973980410699
"49074","49074",8600000US49074,1.84861425130206
"49075","49075",8600000US49075,22.7806544933901
"32976","32976",8600000US32976,17.973312920271
"47344","47344",8600000US47344,5.51588688512285
"31082","31082",8600000US31082,6.26428946269932
"59635","59635",8600000US59635,11.3073683462592
"20118","20118",8600000US20118,17.9209871023747
"16843","16843",8600000US16843,4.18355444303397
"12750","12750",8600000US12750,15.5691692536239
"66112","66112",8600000US66112,0.900287345137316
"66211","66211",8600000US66211,1.1983016888462
"68178","68178",8600000US68178,0.611947905220042
"28445","28445",8600000US28445,23.1156995126408
"28713","28713",8600000US28713,5.29501533282566
"66863","66863",8600000US66863,14.7055349580256
"98252","98252",8600000US98252,29.9457775090087
"83429","83429",8600000US83429,63.9030722465407
"83440","83440",8600000US83440,1.88276983906319
"44028","44028",8600000US44028,8.59020024023764
"23901","23901",8600000US23901,1.18185319012027
"96058","96058",8600000US96058,47.1858752864123
"42728","42728",8600000US42728,1.74022299615613
"60706","60706",8600000US60706,4.126288091895
"59041","59041",8600000US59041,24.3014770756112
"59043","59043",8600000US59043,72.4089540207571
"52340","52340",8600000US52340,7.45700155561668
"52346","52346",8600000US52346,15.2426442701523
"31046","31046",8600000US31046,19.0093361071877
"32937","32937",8600000US32937,5.72828583237952
"31047","31047",8600000US31047,12.180185303751
"36310","36310",8600000US36310,4.71551682692085
"52351","52351",8600000US52351,12.6119857640633
"47274","47274",8600000US47274,2.16374685782199
"32951","32951",8600000US32951,13.4768472717918
"31055","31055",8600000US31055,25.5753315874317
"47282","47282",8600000US47282,2.43480921762666
"30701","30701",8600000US30701,21.8713950760432
"51562","51562",8600000US51562,14.1250891541039
"46968","46968",8600000US46968,10.9253495929681
"42445","42445",8600000US42445,2.7781511337594
"42450","42450",8600000US42450,0.599039442761808
"30707","30707",8600000US30707,7.94407615554503
"36005","36005",8600000US36005,17.7913806981059
"32730","32730",8600000US32730,0.304580641357675
"48813","48813",8600000US48813,0.408661644933891
"56075","56075",8600000US56075,25.8544508559742
"48816","48816",8600000US48816,15.1180918863836
"32736","32736",8600000US32736,9.8479966378617
"39571","39571",8600000US39571,9.91541202407764
"51578","51578",8600000US51578,8.11627089004355
"36016","36016",8600000US36016,19.1274118169635
"56401","56401",8600000US56401,6.16405322246575
"59317","59317",8600000US59317,10.1594869381938
"59322","59322",8600000US59322,75.3062193263804
"47434","47434",8600000US47434,13.2137049653575
"37380","37380",8600000US37380,8.41631574411953
"59937","59937",8600000US59937,24.6960271159023
"53016","53016",8600000US53016,10.1697538011815
"56627","56627",8600000US56627,58.6174324213712
"57218","57218",8600000US57218,36.7482924994809
"59639","59639",8600000US59639,66.6562268580902
"36793","36793",8600000US36793,24.7682623660815
"63559","63559",8600000US63559,13.1622874193588
"59643","59643",8600000US59643,49.5902562931691
"57221","57221",8600000US57221,38.0216436522031
"31634","31634",8600000US31634,0.93025174728448
"29115","29115",8600000US29115,4.34837940530746
"56633","56633",8600000US56633,31.2226836207307
"31635","31635",8600000US31635,21.3374741839976
"33305","33305",8600000US33305,1.15076795221113
"65775","65775",8600000US65775,1.52253292179778
"24465","24465",8600000US24465,32.2709841013471
"65784","65784",8600000US65784,28.8430482106718
"28786","28786",8600000US28786,2.77842822747095
"83650","83650",8600000US83650,67.1495151743906
"98563","98563",8600000US98563,25.4055076953533
"93609","93609",8600000US93609,18.2446755383749
"93410","93410",8600000US93410,1.84719488859522
"20317","20317",8600000US20317,4.44919348156527
"34105","34105",8600000US34105,2.24741430076187
"13321","13321",8600000US13321,6.81597955342421
"27379","27379",8600000US27379,15.9213218397617
"44678","44678",8600000US44678,8.92240649529164
"43462","43462",8600000US43462,8.81308045048498
"73438","73438",8600000US73438,27.5459143067874
"97128","97128",8600000US97128,2.61551918833119
"97396","97396",8600000US97396,22.3910355923484
"17750","17750",8600000US17750,7.59151566890988
"29020","29020",8600000US29020,3.14658454199059
"29333","29333",8600000US29333,1.20176359081577
"31558","31558",8600000US31558,9.69427483957851
"61331","61331",8600000US61331,16.6565337148224
"36740","36740",8600000US36740,10.0403382412558
"56577","56577",8600000US56577,15.1637362700769
"66948","66948",8600000US66948,13.6407231730968
"28741","28741",8600000US28741,14.602993314541
"65735","65735",8600000US65735,20.4787694519391
"82604","82604",8600000US82604,29.5616992891504
"24368","24368",8600000US24368,13.9431859632729
"28748","28748",8600000US28748,10.415533381107
"24370","24370",8600000US24370,10.6635360587517
"66963","66963",8600000US66963,17.1386001533512
"83530","83530",8600000US83530,2.54180144493544
"98360","98360",8600000US98360,14.5258731464642
"83536","83536",8600000US83536,30.379472583051
"99705","99705",8600000US99705,27.3752244403827
"99712","99712",8600000US99712,108.979921054588
"49782","49782",8600000US49782,35.8393441181794
"57730","57730",8600000US57730,25.5091728190021
"58554","58554",8600000US58554,10.3910892038892
"61857","61857",8600000US61857,24.9649118113298
"42765","42765",8600000US42765,4.24406709329411
"32806","32806",8600000US32806,1.83951737110407
"39730","39730",8600000US39730,13.2010895605671
"60637","60637",8600000US60637,0.0726245093596318
"52168","52168",8600000US52168,15.1153095065235
"39740","39740",8600000US39740,18.1478805725904
"48896","48896",8600000US48896,10.7392910151957
"36111","36111",8600000US36111,1.39527774906924
"36112","36112",8600000US36112,4.5051595599223
"52201","52201",8600000US52201,12.3739550587737
"83656","83656",8600000US83656,9.53452194937467
"98583","98583",8600000US98583,6.58773446092327
"98584","98584",8600000US98584,2.77575283793304
"83672","83672",8600000US83672,11.9238556074095
"98597","98597",8600000US98597,30.0496487160057
"98611","98611",8600000US98611,16.316852200214
"98620","98620",8600000US98620,6.0176659834593
"98644","98644",8600000US98644,3.91452964393748
"83716","83716",8600000US83716,17.2286126299994
"83801","83801",8600000US83801,21.1452813993709
"83810","83810",8600000US83810,23.210013432877
"98663","98663",8600000US98663,0.561109253990099
"98672","98672",8600000US98672,2.91399446602684
"51653","51653",8600000US51653,18.8235911779728
"59332","59332",8600000US59332,44.9231003384727
"59336","59336",8600000US59336,50.0233105393652
"47455","47455",8600000US47455,12.7370574718688
"57577","57577",8600000US57577,61.1423877475986
"79504","79504",8600000US79504,51.6988457371293
"44004","44004",8600000US44004,1.07922233290499
"97638","97638",8600000US97638,61.1684270569056
"75570","75570",8600000US75570,25.2131394425241
"85624","85624",8600000US85624,20.2971184591883
"92610","92610",8600000US92610,5.83671845908609
"76268","76268",8600000US76268,5.17363419569596
"95230","95230",8600000US95230,25.0996923470723
"95318","95318",8600000US95318,18.038384855338
"95328","95328",8600000US95328,5.25845789787523
"73437","73437",8600000US73437,26.3934792401089
"80440","80440",8600000US80440,1.12617991527343
"98363","98363",8600000US98363,32.0230517351707
"99714","99714",8600000US99714,94.3304856127209
"99727","99727",8600000US99727,188.91830430072
"99730","99730",8600000US99730,160.847143030765
"99739","99739",8600000US99739,211.716331916435
"30668","30668",8600000US30668,21.3999162009103
"48750","48750",8600000US48750,7.01532971157854
"42408","42408",8600000US42408,14.4542844342352
"30669","30669",8600000US30669,10.153624151998
"56047","56047",8600000US56047,33.7590836801651
"35967","35967",8600000US35967,4.69836741150783
"39534","39534",8600000US39534,1.77690936792053
"30677","30677",8600000US30677,14.6669194484571
"39540","39540",8600000US39540,3.84308371567307
"51554","51554",8600000US51554,15.3628769998175
"30680","30680",8600000US30680,1.46235133481966
"56058","56058",8600000US56058,10.1499078219313
"56060","56060",8600000US56060,12.4798917980631
"39746","39746",8600000US39746,18.5193178391363
"47586","47586",8600000US47586,8.10249355724262
"47325","47325",8600000US47325,7.47592003052757
"31068","31068",8600000US31068,18.9500500003178
"56589","56589",8600000US56589,36.5406632329183
"53003","53003",8600000US53003,12.6739727344712
"63544","63544",8600000US63544,19.9939926813952
"36758","36758",8600000US36758,21.1820668456859
"59602","59602",8600000US59602,14.3748094385308
"29102","29102",8600000US29102,4.87993033046449
"27239","27239",8600000US27239,14.0532316461645
"53005","53005",8600000US53005,2.44473850691518
"49440","49440",8600000US49440,0.6199396432948
"59632","59632",8600000US59632,38.9827485721211
"36773","36773",8600000US36773,21.6873455045382
"27249","27249",8600000US27249,5.58550937968329
"31620","31620",8600000US31620,1.74255448726106
"31623","31623",8600000US31623,8.0483606603134
"56621","56621",8600000US56621,36.3615710400758
"36782","36782",8600000US36782,20.8854900328593
"52737","52737",8600000US52737,14.9657364564479
"56448","56448",8600000US56448,22.1942932537256
"59344","59344",8600000US59344,22.3017586163025
"59347","59347",8600000US59347,28.1122109974072
"36541","36541",8600000US36541,15.3892140938916
"61077","61077",8600000US61077,18.2952527370246
"47460","47460",8600000US47460,1.21199134788379
"52747","52747",8600000US52747,22.6998593908695
"56456","56456",8600000US56456,9.39579592575456
"36543","36543",8600000US36543,23.9928432405456
"52752","52752",8600000US52752,8.64246250030359
"37144","37144",8600000US37144,15.0933472252595
"29178","29178",8600000US29178,16.6761252833424
"43138","43138",8600000US43138,2.54083971424592
"52229","52229",8600000US52229,10.1258447097976
"59480","59480",8600000US59480,31.3428662183732
"85263","85263",8600000US85263,32.2066609853709
"73933","73933",8600000US73933,57.2051542415709
"07760","07760",8600000US07760,4.31954894017286
"03582","03582",8600000US03582,19.8563058627619
"02882","02882",8600000US02882,7.24392847354203
"73556","73556",8600000US73556,7.00281680873038
"75763","75763",8600000US75763,23.3569204550972
"75766","75766",8600000US75766,13.1345177613726
"81132","81132",8600000US81132,22.2720885097147
"49129","49129",8600000US49129,17.3983614408525
"47401","47401",8600000US47401,8.9140349553452
"63143","63143",8600000US63143,2.03071726543873
"36507","36507",8600000US36507,4.57254655138085
"42729","42729",8600000US42729,14.1871602417487
"39669","39669",8600000US39669,33.8070315211725
"48870","48870",8600000US48870,12.268524665425
"30824","30824",8600000US30824,4.02885370279637
"60632","60632",8600000US60632,1.74024525428119
"47114","47114",8600000US47114,8.3314161416657
"30828","30828",8600000US30828,13.3210949051817
"42749","42749",8600000US42749,7.15904060678882
"30830","30830",8600000US30830,2.81017846797938
"36092","36092",8600000US36092,4.58502345550993
"36093","36093",8600000US36093,6.43063618309479
"51242","51242",8600000US51242,22.158142898513
"82642","82642",8600000US82642,54.6176329785746
"28768","28768",8600000US28768,6.14677949559546
"82649","82649",8600000US82649,34.5769878812314
"99827","99827",8600000US99827,23.1535750290039
"99832","99832",8600000US99832,119.383830411975
"83610","83610",8600000US83610,24.3651384737361
"99901","99901",8600000US99901,51.8217564975772
"99918","99918",8600000US99918,54.7995437745056
"83611","83611",8600000US83611,71.6589719762567
"99926","99926",8600000US99926,6.02349565495821
"83612","83612",8600000US83612,19.9576193255235
"98416","98416",8600000US98416,1.97873850336301
"98430","98430",8600000US98430,6.33499407919966
"83623","83623",8600000US83623,20.0961053152526
"83627","83627",8600000US83627,22.3253877692606
"83631","83631",8600000US83631,26.1225593700047
"83633","83633",8600000US83633,33.5353298995852
"83634","83634",8600000US83634,13.3093407656713
"83637","83637",8600000US83637,48.0497132329433
"83639","83639",8600000US83639,25.4159916004729
"98532","98532",8600000US98532,6.05093889451238
"98533","98533",8600000US98533,15.7531259098883
"98537","98537",8600000US98537,17.6318691667684
"98544","98544",8600000US98544,1.70070207292545
"47612","47612",8600000US47612,15.9704170517415
"59486","59486",8600000US59486,33.979211381208
"61258","61258",8600000US61258,27.4996167143756
"31537","31537",8600000US31537,3.67912180809347
"37036","37036",8600000US37036,16.1590230450833
"59489","59489",8600000US59489,60.9671290938335
"56541","56541",8600000US56541,39.782379282237
"61263","61263",8600000US61263,19.9015878679947
"29044","29044",8600000US29044,16.3972312037933
"31539","31539",8600000US31539,18.2903845395792
"58058","58058",8600000US58058,59.4535458051742
"31543","31543",8600000US31543,14.5290935181886
"59501","59501",8600000US59501,16.6594862078287
"31544","31544",8600000US31544,28.3016240503279
"49402","49402",8600000US49402,13.107982040881
"59520","59520",8600000US59520,56.5626390990461
"37206","37206",8600000US37206,4.32104153050909
"31636","31636",8600000US31636,14.3958551833964
"30554","30554",8600000US30554,14.1609883425964
"77033","77033",8600000US77033,2.37337961667339
"77046","77046",8600000US77046,2.82868529043505
"78586","78586",8600000US78586,5.32190845008458
"28452","28452",8600000US28452,11.0113316033174
"28458","28458",8600000US28458,13.2555683582843
"24333","24333",8600000US24333,1.91344158368147
"85373","85373",8600000US85373,2.96571019759323
"72855","72855",8600000US72855,4.38187498417491
"71838","71838",8600000US71838,15.0551240062599
"90302","90302",8600000US90302,1.04172532427474
"81129","81129",8600000US81129,2.2405676625094
"33834","33834",8600000US33834,13.3772025699846
"60404","60404",8600000US60404,6.27705547806527
"42762","42762",8600000US42762,8.21077179252041
"56173","56173",8600000US56173,12.6054428461157
"63379","63379",8600000US63379,17.3586296660939
"31516","31516",8600000US31516,9.39870256322234
"36590","36590",8600000US36590,7.47950693045304
"27017","27017",8600000US27017,15.416666982071
"36602","36602",8600000US36602,9.53568546374782
"56501","56501",8600000US56501,2.13359523542577
"61337","61337",8600000US61337,10.4841432630042
"59546","59546",8600000US59546,93.406470420638
"36744","36744",8600000US36744,0.871721542868944
"29073","29073",8600000US29073,9.21624356180093
"36748","36748",8600000US36748,18.4061539549162
"43055","43055",8600000US43055,5.7016223311883
"47714","47714",8600000US47714,1.80781254867245
"61346","61346",8600000US61346,22.6041685614061
"98548","98548",8600000US98548,25.3653487424554
"23414","23414",8600000US23414,23.3223617170561
"33051","33051",8600000US33051,4.62513101189398
"31327","31327",8600000US31327,25.5510947437473
"59324","59324",8600000US59324,60.5525473596785
"47443","47443",8600000US47443,7.07846718139047
"56433","56433",8600000US56433,32.767087348657
"56435","56435",8600000US56435,12.9504210471388
"47446","47446",8600000US47446,11.1717836210963
"63334","63334",8600000US63334,34.6771917252677
"52728","52728",8600000US52728,12.0963866690798
"63664","63664",8600000US63664,30.2701375576622
"56721","56721",8600000US56721,7.84892123136573
"63665","63665",8600000US63665,16.74935172494
"36921","36921",8600000US36921,9.79746008653272
"32616","32616",8600000US32616,8.73735145727354
"46798","46798",8600000US46798,10.594381210558
"39451","39451",8600000US39451,4.3410478249037
"51350","51350",8600000US51350,13.6003681966519
"42217","42217",8600000US42217,14.2048303649422
"55967","55967",8600000US55967,17.4033905752633
"51354","51354",8600000US51354,13.9964680068277
"30571","30571",8600000US30571,10.597348890795
"32625","32625",8600000US32625,22.2385477727553
"30572","30572",8600000US30572,14.0085375020998
"49895","49895",8600000US49895,24.6472530741758
"27886","27886",8600000US27886,21.1587457483326
"58654","58654",8600000US58654,11.5327044920568
"23024","23024",8600000US23024,11.3510220506792
"62058","62058",8600000US62058,14.413613187988
"62046","62046",8600000US62046,15.1842791753547
"47265","47265",8600000US47265,0.586671804071443
"66782","66782",8600000US66782,11.3330642301382
