"GEOID","year","totWrkE","eduP","hghRskP","hltCrP","retailP"
"52049",2018,806,0.25,49.5,0.25,3.35
"52050",2018,258,0,29.84,0,0.39
"52052",2018,1525,0.85,43.93,1.64,2.3
"52053",2018,569,0,35.15,1.41,0.7
"52054",2018,521,0,23.61,0,0.38
"52057",2018,4270,0.19,30.82,1.33,1.19
"52060",2018,3900,0.79,31.69,0.49,0.1
"52064",2018,504,0,29.37,5.95,0.79
"52065",2018,541,0,49.35,0.92,1.85
"52066",2018,20,0,5,0,0
"52068",2018,2460,0.12,52.11,0.45,2.15
"52069",2018,800,0,25.12,1.88,0.62
"52070",2018,345,0,21.74,0.58,2.32
"52072",2018,129,0,65.89,0,0
"52073",2018,726,0,38.02,0.69,0.55
"52074",2018,152,0,13.16,0,0
"52076",2018,1185,0.84,30.72,0,0.34
"52077",2018,165,0,47.27,0,0
"52078",2018,405,0,40,0,0.99
"52079",2018,564,0,44.15,0,0.18
"52101",2018,7855,0.59,28.24,0.17,1.39
"52132",2018,1020,0,26.37,1.96,1.47
"52133",2018,348,0,60.06,0,0.29
"52134",2018,181,0,43.65,0,2.76
"52135",2018,387,0,39.28,0,0
"52136",2018,3220,0.4,30.75,0,0.68
"52140",2018,338,0,60.36,0.89,0
"52141",2018,634,0.47,45.27,0,0.95
"52142",2018,820,1.1,44.39,0.49,0.98
"52144",2018,792,0,56.57,0.13,0.88
"52146",2018,381,0,18.37,0,1.05
"52147",2018,654,0,31.19,0,0
"52151",2018,813,0.74,42.31,0.62,0.37
"52154",2018,476,0,57.14,0,0
"52155",2018,719,0,31.02,0,2.09
"52156",2018,333,0,44.44,0,0
"52157",2018,906,0.88,22.08,1.77,0.99
"52158",2018,127,0,19.69,0,0
"52159",2018,1236,1.21,26.7,0.32,0.49
"52160",2018,498,0.4,29.52,0,3.21
"52161",2018,763,0,34.99,0,0
"52162",2018,1615,0.37,17.21,0,0.56
"52163",2018,166,0,13.86,0.6,1.81
"52164",2018,184,0,37.5,0,0
"52165",2018,437,0,27.46,0,0
"52166",2018,57,0,35.09,0,0
"52168",2018,133,0,20.3,0,1.5
"52169",2018,161,0,29.19,0.62,6.21
"52170",2018,287,1.74,20.56,0,1.74
"52171",2018,549,0,26.05,0.36,0.36
"52172",2018,3191,0.25,25.7,0.22,0
"52175",2018,1845,0.27,28.4,0,1.03
"52201",2018,749,0.8,46.73,0,0
"52202",2018,542,0,36.16,0.55,0.74
"52203",2018,1174,0.85,20.27,0.51,1.79
"52205",2018,3904,0.26,39.45,1.54,0.87
"52206",2018,1373,0.51,35.83,1.6,3.2
"52207",2018,227,0,35.68,4.85,0
"52208",2018,1549,1.36,25.05,0.9,0.32
"52209",2018,586,1.37,30.2,1.71,2.22
"52210",2018,336,5.36,34.52,0,0
"52211",2018,1437,0.77,32.57,0.21,0.42
"52212",2018,95,0,54.74,0,1.05
"52213",2018,2218,0.23,39.31,0.27,2.89
"52214",2018,2018,0.69,40.93,0.55,2.78
"52215",2018,429,0,29.37,0,0
"52216",2018,563,0.53,24.33,0.89,5.33
"52217",2018,270,0.37,28.52,0,0.74
"52218",2018,868,0,32.95,0,0.23
"52219",2018,104,0,30.77,0,1.92
"52220",2018,141,0,46.81,0,0
"52221",2018,166,0,33.73,0,0
"52222",2018,262,0,29.39,0,0.38
"52223",2018,683,2.49,17.28,0,1.32
"52224",2018,1092,0.92,23.81,0,2.47
"52225",2018,122,5.74,26.23,0,0
"52227",2018,1759,0.74,44.91,0.17,2.73
"52228",2018,1594,0.38,60.66,0,1.63
"52229",2018,370,0.81,38.11,0,0
"52231",2018,98,0,28.57,3.06,0
"52232",2018,90,0,28.89,0,0
"52233",2018,3777,3.12,26.71,0,3.07
"52235",2018,446,0.45,29.82,0,1.12
"52236",2018,366,0,21.86,0.55,0
"52237",2018,966,0,60.14,0,1.55
"52240",2018,20501,1.34,31.64,0.16,1.49
"52241",2018,11212,0.31,35.74,0.73,1.2
"52242",2018,606,7.43,8.91,0,0
"52245",2018,13308,0.57,40.43,0.15,1.19
"52246",2018,12509,0.24,34.6,0.22,1.28
"52247",2018,2738,1.17,27.14,0.22,1.31
"52248",2018,973,0,44.71,0,0.31
"52249",2018,481,0,25.99,0.42,0
"52251",2018,304,0.66,15.79,0,0.66
"52253",2018,1807,0,48.81,0.61,0.89
"52254",2018,396,0,45.96,0.76,0.51
"52255",2018,792,0.25,20.2,2.53,0
"52257",2018,160,0.62,8.75,0,5
"52301",2018,1855,0.97,37.04,1.99,1.02
"52302",2018,21707,0.61,47.1,0.35,3.14
"52305",2018,293,0,43.69,0.68,0.34
"52306",2018,911,0,50.38,1.98,4.61
"52307",2018,155,0,59.35,0,0
"52308",2018,79,0,10.13,0,0
"52309",2018,179,0,16.2,0,0
"52310",2018,3246,0.59,37.89,0.4,1.32
"52312",2018,44,2.27,0,0,0
"52313",2018,146,0,51.37,0,0.68
"52314",2018,2795,0.72,39.28,0,1.72
"52315",2018,605,1.16,27.44,0,0.83
"52316",2018,793,0,37.07,0.38,0
"52317",2018,12172,0.39,46.94,1.17,1.72
"52318",2018,491,0,45.21,0,0.61
"52320",2018,575,1.22,27.3,0.35,0.35
"52321",2018,234,0,32.48,0,0
"52322",2018,1524,2.17,34.06,0.26,1.71
"52323",2018,463,0,33.91,0,2.38
"52324",2018,1259,0.08,27.01,3.1,1.19
"52325",2018,341,0,31.96,0,0
"52326",2018,271,0,31,0,0.74
"52327",2018,1688,0.24,31.75,0,1.78
"52328",2018,1594,0,54.39,0,5.96
"52329",2018,463,0,35.21,0,0.22
"52330",2018,352,0.85,23.86,0,1.14
"52332",2018,1075,0.84,28.93,0,3.35
"52333",2018,3930,0.99,39.47,0.71,2.39
"52334",2018,88,0,28.41,0,0
"52335",2018,376,0.8,35.11,0,0
"52336",2018,1253,0.48,38.39,1.52,3.11
"52337",2018,336,0,17.86,2.98,1.79
"52338",2018,2019,0.2,54.83,0.64,2.92
"52339",2018,1882,1.59,21.04,0.74,1.06
"52340",2018,1811,2.65,53.78,0,3.04
"52341",2018,498,0,33.94,0,5.62
"52342",2018,1635,0.98,25.93,0.12,0.67
"52345",2018,842,0.24,30.88,0.59,2.73
"52346",2018,760,0,27.89,0.26,0.92
"52347",2018,709,0.14,28.07,0,0.28
"52348",2018,33,0,15.15,0,0
"52349",2018,3536,0.62,29.33,0.99,1.36
"52351",2018,877,0,43.1,0.57,0.91
"52352",2018,866,0.81,35.22,0.23,1.04
"52353",2018,4638,0.24,27.55,0.54,0.28
"52354",2018,231,0,45.02,0,0
"52355",2018,163,0,41.1,1.84,0
"52356",2018,1339,0.9,23.3,0,1.64
"52358",2018,2033,2.16,40.88,0.54,0.89
"52359",2018,157,0,20.38,0,0
"52361",2018,2276,0.7,40.25,0,1.23
"52362",2018,415,2.41,36.63,0,0
"52401",2018,875,0,37.49,0,3.31
"52402",2018,22492,1.32,42.99,0.37,3.9
"52403",2018,11808,0.64,39.23,1.04,2.5
"52404",2018,21007,0.82,36.9,0.86,1.88
"52405",2018,14368,0.77,33.26,0.33,3.53
"52411",2018,4215,0.97,62.25,0.57,5.29
"52501",2018,13699,1.19,20.57,0.34,0.51
"52530",2018,508,0.39,29.72,0.39,2.17
"52531",2018,2796,0.82,29.11,0.97,1.36
"52533",2018,763,0,28.44,0,0.26
"52534",2018,147,1.36,8.84,0,0
"52535",2018,459,0,36.17,0,3.27
"52536",2018,431,0,20.42,0,0.23
"52537",2018,3364,0.59,32.91,1.16,0.71
"52540",2018,596,0,28.36,0.17,0.5
"52542",2018,191,3.66,37.7,0,1.05
"52543",2018,233,4.29,42.92,0,0
"52544",2018,3304,0,19.82,0.15,0.3
"52548",2018,45,0,48.89,0,0
"52549",2018,391,0,19.69,0.51,0
"52550",2018,168,0,14.29,0,0
"52551",2018,257,0,15.56,17.51,0
"52552",2018,412,0,25.97,0,2.91
"52553",2018,893,0,25.53,0.45,1.68
"52554",2018,691,0,19.68,0,0
"52555",2018,165,0.61,33.33,0,0.61
"52556",2018,6067,0,47.62,0.79,1.93
"52557",2018,4,0,100,0,0
"52560",2018,125,0,40.8,0,0
"52561",2018,447,0.45,18.12,0,0.67
"52563",2018,777,0.13,34.36,3.6,0
"52565",2018,705,0,28.23,0,1.56
"52566",2018,111,0,18.02,0,1.8
"52567",2018,411,0.24,10.22,1.22,0
"52569",2018,235,0,50.21,0,0
"52570",2018,422,0,34.12,0,0
"52571",2018,688,1.6,38.66,0.15,0.44
"52572",2018,395,0,26.33,1.52,0
"52573",2018,62,0,12.9,0,0
"52574",2018,352,0,34.66,0,0.28
"52576",2018,200,0,41,0,0
"52577",2018,7306,0.16,33.71,0.21,1.71
"52580",2018,346,0,34.68,0,0.58
"52581",2018,127,0,18.9,0,0
"52583",2018,102,0,41.18,0,0
"52584",2018,318,0,18.87,1.57,0
"52585",2018,568,0,27.29,0.88,0.35
"52586",2018,191,0,76.96,4.19,0
"52588",2018,0,NA,NA,NA,NA
"52590",2018,438,0,17.81,0.68,0
"52591",2018,1368,0,35.89,0.37,0.44
"52593",2018,107,0,40.19,0,0
"52594",2018,135,0,37.04,1.48,0
"52595",2018,174,1.15,21.26,0,0
"52601",2018,13809,0.75,24.32,0.6,1.69
"52619",2018,379,0,31.66,0,0
"52620",2018,386,0,33.68,2.33,2.59
"52621",2018,366,0,13.93,0.55,0
"52623",2018,976,1.23,37.5,1.64,1.02
"52624",2018,106,0,6.6,0,6.6
"52625",2018,1303,0.38,24.33,6.37,0.38
"52626",2018,542,0.74,18.82,1.48,1.11
"52627",2018,5782,1.82,21.64,1.52,1.82
"52630",2018,244,0,56.56,0,3.28
"52632",2018,5452,0.66,18.23,1.6,0.72
"52635",2018,380,0,18.42,0,1.32
"52637",2018,1316,1.14,39.13,0.76,2.05
"52638",2018,282,0,23.05,0,1.06
"52639",2018,1033,1.84,22.36,3.48,0.58
"52640",2018,686,0.29,30.61,0.29,0.73
"52641",2018,5923,0.46,34.66,1.67,2.14
"52644",2018,198,1.52,18.69,2.02,0.51
"52645",2018,1575,0.38,22.67,1.08,1.14
"52646",2018,145,0,6.9,0,0
"52647",2018,96,0,48.96,2.08,4.17
"52649",2018,350,0,43.71,0,2.29
"52650",2018,408,0,23.04,0,0
"52651",2018,316,0,34.49,0,0.63
"52653",2018,1612,0.31,29.47,0.99,1.99
"52654",2018,688,1.31,24.42,3.34,1.74
"52655",2018,1979,0.81,27.54,1.06,1.16
"52656",2018,1296,0,37.96,3.24,2.16
"52657",2018,48,0,10.42,0,0
"52658",2018,406,0,30.05,0,0
"52659",2018,719,0,37.55,2.09,1.67
"52660",2018,31,0,0,0,0
"52701",2018,53,0,30.19,0,0
"52720",2018,562,0,41.64,1.07,9.96
"52721",2018,446,0,57.62,0,2.69
"52722",2018,18704,0.82,49.48,1.3,3.25
"52726",2018,2253,0,53.57,0.36,2.09
"52727",2018,219,2.28,53.88,0,0
"52728",2018,555,0,18.38,0.54,0.54
"52729",2018,414,0,35.27,0,0.48
"52730",2018,2533,3.55,23.45,1.38,0
"52731",2018,328,1.22,37.2,0,1.83
"52732",2018,12543,0.75,25.13,0.48,2.24
"52737",2018,215,8.84,6.51,0,0
"52738",2018,1866,0.48,21.17,0.64,0.38
"52739",2018,236,0,15.25,0,0
"52742",2018,3689,0,38.38,0.62,3.47
"52745",2018,268,4.48,47.39,0,0.75
"52746",2018,564,0.35,53.19,0.35,0
"52747",2018,938,0.85,34.01,1.28,2.45
"52748",2018,5333,1.74,39.66,0.58,2.64
"52749",2018,534,1.12,33.33,2.43,1.87
"52750",2018,274,0,35.77,1.82,0.36
"52751",2018,589,0.34,39.22,0.34,0.34
"52752",2018,268,1.49,22.39,0,1.87
"52753",2018,2734,0.48,43.12,0.95,2.08
"52754",2018,815,0.49,45.28,0.37,0
"52755",2018,1020,0.29,36.67,1.47,3.43
"52756",2018,1208,0,47.76,0.75,0.99
"52757",2018,107,0,18.69,0,0
"52758",2018,116,3.45,28.45,4.31,0.86
"52760",2018,106,0,50.94,0,0
"52761",2018,14995,0.31,29.98,0.12,3.63
"52765",2018,162,0,64.81,0,5.56
"52766",2018,474,0,30.59,0,0.21
"52767",2018,68,0,0,0,0
"52768",2018,851,0,34.08,0.59,2.47
"52769",2018,353,0,41.08,1.13,0
"52772",2018,2771,0.47,33.96,0.79,1.34
"52773",2018,1218,0,34.24,0.25,1.56
"52774",2018,68,0,17.65,0,7.35
"52776",2018,2701,0,23.21,0.41,1.63
"52777",2018,562,0.71,17.62,0.18,1.42
"52778",2018,2479,0.12,36.67,0.81,1.86
"52801",2018,548,1.09,66.24,0,8.03
"52802",2018,4504,0,17.52,0.11,0.29
"52803",2018,11516,0.86,27.31,0.49,1.06
"52804",2018,13795,1.36,26.41,0.25,1.68
"52806",2018,12876,1.07,33.68,0.54,2
"52807",2018,7580,0.17,54.29,0.84,2.6
"53001",2018,1059,0,34.18,0.47,0.94
"53002",2018,1433,0.49,38.03,0.21,0.42
"53003",2018,99,0,14.14,0,0
"53004",2018,1968,0.56,36.13,2.08,2.54
"53005",2018,9978,0.53,57.97,0.47,3.13
"53006",2018,1057,0.19,38.98,0.47,1.32
"53007",2018,998,0.4,40.28,0.5,3.31
"53010",2018,4261,0.7,33.87,1.5,1.34
"53011",2018,1201,1.17,33.39,0.58,2.5
"53012",2018,10123,0.76,50.68,0.54,1.86
"53013",2018,1798,1,32.98,0.61,2.56
"53014",2018,4173,0.6,30.22,0.29,1.44
"53015",2018,1398,0.57,30.69,0.93,3.15
"53016",2018,206,0,15.05,0.97,0.49
"53017",2018,3236,0,50.22,0.53,3.21
"53018",2018,3862,0.47,48.27,0.65,1.24
"53019",2018,1083,0.92,34.63,2.31,1.85
"53020",2018,2164,0.32,38.68,0.97,2.87
"53021",2018,2811,0.85,40.48,0.96,4.09
"53022",2018,10406,1,50.1,1.1,2.84
"53023",2018,749,0,28.44,0.67,2.67
"53024",2018,9701,0.66,51.59,0.12,3.81
"53027",2018,12295,0.73,33.31,0.33,2.72
"53029",2018,11028,0.83,56.69,0.34,3.34
"53031",2018,0,NA,NA,NA,NA
"53032",2018,2477,0.65,28.14,0.52,3.63
"53033",2018,2920,1.34,43.66,0.17,4.18
"53034",2018,933,0,28.19,0.75,2.36
"53035",2018,1364,0,34.53,0.37,1.25
"53036",2018,1757,0.57,40.41,2.28,3.59
"53037",2018,5471,0.82,44.29,0,2.25
"53038",2018,2396,1.5,42.78,1.29,2.96
"53039",2018,2073,0.82,26.15,1.69,0.96
"53040",2018,4349,0.05,30.72,1.86,2.85
"53042",2018,3725,0,30.79,0.46,2.23
"53044",2018,1083,1.11,58.82,0.37,3.05
"53045",2018,10067,0.78,63.62,0.14,3.49
"53046",2018,689,0,30.04,0,0.44
"53047",2018,25,12,80,0,0
"53048",2018,1790,0,29.22,2.46,2.4
"53049",2018,1736,0,47.06,0.17,2.02
"53050",2018,3661,0.63,24.28,0.19,2.54
"53051",2018,19758,0.33,55.82,0.17,3.32
"53057",2018,778,0,30.98,1.03,3.98
"53058",2018,1840,0.6,51.63,0.76,2.5
"53059",2018,1031,0,23.67,0.87,2.13
"53061",2018,2700,0.07,29.04,0.52,2.48
"53063",2018,903,0.22,32.45,0.55,2.88
"53065",2018,1277,0.63,34.38,0.78,1.72
"53066",2018,18530,0.52,51.11,0.5,2.69
"53069",2018,401,0,57.86,0,0
"53070",2018,2589,0.66,26.5,0.46,1.51
"53072",2018,13935,0.52,55.27,0.14,2.35
"53073",2018,7944,0.6,33.95,0.4,2.74
"53074",2018,7013,1.43,40.54,0.58,3.18
"53075",2018,1883,0.53,35.05,0.69,2.55
"53076",2018,2505,0,52.81,1.08,4.83
"53078",2018,1096,0,29.29,0.55,1.55
"53079",2018,756,0.13,34.13,1.46,2.12
"53080",2018,3142,0.06,31.51,0.22,3.63
"53081",2018,21054,0.68,26.19,0.44,1.52
"53083",2018,10855,0.72,39.1,1.18,2.56
"53085",2018,6120,0.57,33.86,0.64,2.61
"53086",2018,4531,0.38,46.68,0.64,4.55
"53088",2018,275,1.45,24.36,0,0
"53089",2018,10668,0.72,55.04,0.4,3.17
"53090",2018,11825,0.6,33.91,1.3,1.73
"53091",2018,1073,0,26.56,2.05,1.03
"53092",2018,9876,0.45,67.62,0.29,2.38
"53093",2018,1117,0.18,35.81,0.09,2.86
"53094",2018,10452,0.62,25.65,0.58,2.08
"53095",2018,14486,0.57,39.89,1.58,2.2
"53097",2018,3327,0.57,56.84,0.3,1.38
"53098",2018,6052,0.45,29.15,0.48,2.21
"53103",2018,2246,0.62,42.16,0.31,3.56
"53104",2018,2636,2.31,44.01,0.46,3.26
"53105",2018,15970,0.66,31.87,0.88,1.75
"53108",2018,1489,2.08,42.58,0.6,6.45
"53110",2018,8598,0.95,31.37,0.88,0.95
"53114",2018,1570,0.19,23.18,0.38,1.08
"53115",2018,8077,1.29,26.83,0.97,1.99
"53118",2018,3749,0.93,45.72,0.13,3.68
"53119",2018,3123,0.8,43.26,1.57,1.63
"53120",2018,5373,0.19,38.12,2.33,1.95
"53121",2018,9979,1,34.19,0.69,1.83
"53122",2018,3017,2.15,54.16,0,3.31
"53125",2018,717,0.42,56.62,1.26,0.42
"53126",2018,3767,0.5,42.85,1.33,6.08
"53128",2018,4608,1.8,27.15,0.52,1.22
"53129",2018,6975,0.29,45.84,0.42,2.59
"53130",2018,4104,0.8,41.08,0.56,0.97
"53132",2018,17116,0.85,48.7,1.62,1.9
"53137",2018,915,0.33,42.84,0,2.62
"53139",2018,1580,0.38,35.25,0.63,2.72
"53140",2018,13706,0.88,23.99,0.97,1.22
"53142",2018,16637,0.94,40.34,1.24,2.37
"53143",2018,10824,0.61,23.1,0.46,0.51
"53144",2018,13456,0.69,31,0.9,1.87
"53146",2018,4393,0.77,49.65,0.16,3.53
"53147",2018,8426,0.95,29.16,0.38,2.07
"53149",2018,10998,0.64,41.5,0.27,2.83
"53150",2018,13781,0.15,50.41,0.71,2.35
"53151",2018,16861,0.62,48.73,0.93,3.49
"53153",2018,1440,0.76,47.43,0.21,5.76
"53154",2018,19484,1.41,45.43,1.94,3.91
"53156",2018,1578,0.19,32.76,0.51,1.33
"53158",2018,8689,1.16,41.64,0.61,2.79
"53167",2018,581,0,26.16,0,0
"53168",2018,4762,1.39,36.52,1.45,1.72
"53170",2018,1256,0.8,38.93,0.8,2.55
"53172",2018,10296,1.19,30.64,0.95,1.17
"53177",2018,3432,0.35,38.61,0.73,3.38
"53178",2018,1501,0.47,19.65,0.87,2.53
"53179",2018,4123,0,36.77,0.29,3.01
"53181",2018,3935,0.69,32.12,0.51,2.08
"53182",2018,4666,0.51,40.74,0.66,2.38
"53183",2018,1516,0,50.79,1.65,4.95
"53184",2018,2220,0.77,28.15,0.99,1.44
"53185",2018,10435,0.7,45.95,0.75,2.66
"53186",2018,18956,0.85,41.5,0.09,2.88
"53188",2018,19397,1.14,39.93,0.81,2.59
"53189",2018,14825,1.18,48.7,0.56,4.53
"53190",2018,10312,0.87,27.5,0.42,0.78
"53191",2018,1211,0.5,38.81,0.91,1.4
"53192",2018,0,NA,NA,NA,NA
"53195",2018,58,0,17.24,0,0
"53202",2018,17974,0.49,60.45,0.27,4.12
"53203",2018,1220,0.9,89.67,0.9,1.15
"53204",2018,14931,1.08,13.84,0.51,0.68
"53205",2018,2815,2.2,16.98,2.56,0.18
"53206",2018,7123,2.04,14.43,0.46,0.04
"53207",2018,21495,1.3,38.82,0.7,2.33
"53208",2018,13134,1.09,33.55,0.71,1.4
"53209",2018,18880,1.32,24.75,1.04,1.04
"53210",2018,10694,2.56,24.11,0.61,1.02
"53211",2018,21572,0.93,48.45,0.32,3.45
"53212",2018,15651,1.32,31.73,0.27,2.4
"53213",2018,15521,0.33,49.44,0.42,3.01
"53214",2018,18219,0.91,32.2,0.35,1.61
"53215",2018,25907,0.85,13.89,0.48,0.41
"53216",2018,14800,2.91,22.74,1.07,0.49
"53217",2018,14884,0.35,63.01,0.15,2.41
"53218",2018,16245,0.95,21.99,0.88,0.71
"53219",2018,18204,1.48,28.86,1.35,2.14
"53220",2018,13697,2.06,30.48,1.19,1.58
"53221",2018,18668,1.64,28.94,1.88,1.52
"53222",2018,14298,0.93,38.14,1.43,1.62
"53223",2018,12478,1.76,35.73,0.54,2.13
"53224",2018,9779,0.82,28.33,2.17,1.64
"53225",2018,12153,1.64,23.89,0.86,0.91
"53226",2018,10180,0.86,51.8,0.53,2.1
"53227",2018,13239,0.69,32.06,1.16,2.44
"53228",2018,7595,1.53,36.26,1.29,2.59
"53233",2018,5672,1.41,23.61,0.21,3.07
"53235",2018,5253,1.77,35.98,0.69,2.27
"53295",2018,29,0,41.38,0,0
"53402",2018,15962,1.35,34.65,0.71,1.89
"53403",2018,11440,0.8,26.19,1.08,1.12
"53404",2018,6291,0.92,12.7,0.41,2.3
"53405",2018,12563,0.91,29.08,1.51,1.08
"53406",2018,12195,1.27,41.52,1.55,3.39
"53501",2018,110,0,0,0,0
"53502",2018,1294,0.39,41.81,0.54,0.93
"53503",2018,1044,0,32.38,0.19,2.59
"53504",2018,1047,0.29,45.08,0.19,1.15
"53505",2018,238,0,72.69,0.84,0
"53506",2018,511,0,27.79,0,0.39
"53507",2018,1281,0,44.65,0.7,0.7
"53508",2018,3387,0.59,45.62,0.5,1.8
"53510",2018,816,0.49,36.03,1.35,0.37
"53511",2018,22214,1.02,23.65,0.33,1.58
"53515",2018,1299,0.69,48.81,0.92,1.62
"53516",2018,1285,0.16,46.61,0.47,0.93
"53517",2018,1076,1.12,46.56,0.37,1.86
"53518",2018,647,0,24.57,0.62,1.08
"53520",2018,3236,0.31,30.01,0.4,1.11
"53521",2018,2293,0.74,45.84,0.35,3.27
"53522",2018,593,0.67,36.59,0,0.67
"53523",2018,3088,0.81,36.79,0.49,2.56
"53525",2018,2126,1.13,30.71,0.89,1.51
"53526",2018,360,0.56,44.44,0,0.56
"53527",2018,6028,0.43,46.2,0.9,1.61
"53528",2018,3554,1.18,57.48,0.08,2.45
"53529",2018,1319,1.06,34.95,0.99,2.12
"53530",2018,2314,0.3,38.63,0.78,0.3
"53531",2018,2486,1.25,48.27,1.49,1.97
"53532",2018,8220,0.36,43.3,0.96,1.67
"53533",2018,3521,1.39,32.04,0.23,1.85
"53534",2018,6522,0.66,33.75,0.52,3.02
"53536",2018,4648,1.25,39.35,0.43,2.15
"53537",2018,383,0.52,25.85,2.35,0.78
"53538",2018,9815,1.1,33.39,1.02,1.1
"53540",2018,87,0,10.34,0,0
"53541",2018,479,0.42,47.18,0,0.42
"53543",2018,972,0,44.75,0.62,0.82
"53544",2018,416,0.48,40.38,0.48,2.88
"53545",2018,12078,0.58,28.38,1,1.41
"53546",2018,15306,0.37,34.36,1.17,2.21
"53548",2018,8943,0.59,26.86,1.29,1.74
"53549",2018,5375,0.61,34.29,0.47,1.27
"53550",2018,617,1.3,30.96,0.16,0.32
"53551",2018,4693,0,43.43,1.45,2.96
"53553",2018,315,0.63,31.11,0,0.95
"53554",2018,551,0,30.49,0.36,0.91
"53555",2018,4919,0.85,46.45,0.69,1.44
"53556",2018,1370,0.22,27.01,0.8,0.44
"53557",2018,190,2.11,16.32,0,0
"53558",2018,6560,1.48,48.95,1.1,1.83
"53559",2018,3345,1.35,36.02,0.33,1.05
"53560",2018,2060,0.63,37.38,0.97,1.84
"53561",2018,951,1.16,42.8,0.42,1.05
"53562",2018,13994,0.59,57.19,0.24,2.82
"53563",2018,5827,1.1,40.66,1,2.83
"53565",2018,2499,0.76,41.62,0.48,0.8
"53566",2018,8235,0.19,29.68,0.63,1.2
"53569",2018,687,0,37.55,0.58,1.16
"53570",2018,1457,0.55,39.4,0.48,1.24
"53571",2018,124,0,0,8.06,0
"53572",2018,5524,0.42,49.42,0.43,2.14
"53573",2018,1531,0.2,27.11,1.24,1.05
"53574",2018,2150,0.51,47.58,1.49,2.6
"53575",2018,8732,1.12,50.33,0.38,1.9
"53576",2018,1110,2.07,27.57,1.17,1.17
"53577",2018,759,0,36.1,0,2.5
"53578",2018,3353,0.69,50.1,1.16,1.37
"53579",2018,963,0.31,21.81,0,0.62
"53580",2018,281,0,35.23,0.71,1.07
"53581",2018,4920,0.04,28.68,0.83,1.71
"53582",2018,648,0,36.11,1.08,1.7
"53583",2018,3491,0,38.3,0.72,1.75
"53585",2018,1192,0,22.15,0,1.01
"53586",2018,1209,0.41,41.36,0,1.08
"53587",2018,627,0,35.57,0.32,0.16
"53588",2018,2221,0.14,40.7,0.5,1.62
"53589",2018,11347,1.21,41.86,0.93,2.98
"53590",2018,21855,0.91,52.8,0.85,1.97
"53593",2018,13178,0.24,61.38,0.68,2.53
"53594",2018,2935,0.72,52.27,0.85,0.78
"53597",2018,10013,0.68,61.36,1.06,2.44
"53598",2018,1650,0,54.42,0.97,3.33
"53599",2018,19,0,52.63,0,0
"53702",2018,82,0,100,0,0
"53703",2018,24001,0.85,50.16,0.09,1.69
"53704",2018,26882,0.94,43.78,0.35,2.16
"53705",2018,14003,0.36,53.77,0.39,3.15
"53706",2018,2337,3.21,10.48,0,0
"53711",2018,27545,0.68,52.1,0.86,1.94
"53713",2018,12601,0.71,31.94,0.33,0.61
"53714",2018,8924,0.21,38.19,0.54,2.04
"53715",2018,8251,0.27,38.64,0.34,3.2
"53716",2018,9825,0.6,50.69,0.7,2.52
"53717",2018,6870,0.86,76.23,0.17,5.6
"53718",2018,8141,0.14,59.54,1.77,0.92
"53719",2018,20334,0.33,57.46,0.79,3.09
"53726",2018,3414,0.7,40.66,0.18,3.6
"53792",2018,0,NA,NA,NA,NA
"53801",2018,393,0.51,32.06,1.78,0.25
"53802",2018,13,0,30.77,0,0
"53803",2018,624,0.96,35.9,1.92,2.56
"53804",2018,683,0.29,29.72,3.07,0.59
"53805",2018,2458,0.24,21.68,2.32,0.69
"53806",2018,782,0.26,28.77,1.02,0.13
"53807",2018,2642,0.45,34.33,0.72,1.51
"53808",2018,642,0,38.16,1.25,0.78
"53809",2018,2131,0.89,31.39,2.82,0.42
"53810",2018,207,0,61.35,1.93,0.97
"53811",2018,1653,0.12,43.56,0.3,3.09
"53813",2018,2894,0,40.12,0.45,2
"53816",2018,393,0,42.75,1.78,3.31
"53817",2018,96,0,14.58,2.08,8.33
"53818",2018,8686,0.3,30.89,0.5,1.54
"53820",2018,1164,0.34,33.68,1.12,2.75
"53821",2018,3771,0.45,29.65,2.57,1.03
"53825",2018,223,0,69.96,0.9,0
"53826",2018,631,0,15.85,2.85,1.11
"53827",2018,125,0.8,24,0,0
"53901",2018,7210,0.15,29.58,1.83,0.82
"53910",2018,1231,0.41,22.34,0,0.32
"53911",2018,739,0,43.98,2.84,1.49
"53913",2018,10963,0.84,32.21,1.05,0.78
"53916",2018,11589,0.91,26.94,1.42,1.61
"53919",2018,1526,1.11,32.63,1.44,2.42
"53920",2018,204,2.94,45.1,1.47,1.96
"53922",2018,498,0.4,38.35,1.81,2.01
"53923",2018,977,0.82,36.54,1.84,0.2
"53924",2018,704,0.28,27.27,0.99,0.43
"53925",2018,4334,0.46,38.44,0.37,1.52
"53926",2018,715,0.56,23.78,0.7,0.98
"53928",2018,57,0,17.54,0,0
"53929",2018,1208,0.75,24.83,2.81,0.75
"53930",2018,730,0.82,24.66,3.29,1.51
"53931",2018,142,0,28.87,0.7,3.52
"53932",2018,1470,0.54,49.86,1.9,1.56
"53933",2018,1501,0.4,25.32,1.6,2.4
"53934",2018,1593,0.94,22.79,0.94,0.44
"53935",2018,136,1.47,37.5,0,1.47
"53936",2018,673,0.59,19.76,1.34,0
"53937",2018,518,0,21.81,0.58,1.35
"53939",2018,130,0.77,43.85,0.77,0
"53941",2018,1406,0.71,24.54,0.36,0.85
"53943",2018,565,1.42,30.09,0,0.53
"53944",2018,1022,0.59,28.86,1.17,0.39
