ZCTA,minDisMH
"36083",2.86020659926136
"35441",10.3859840853452
"35051",6.52008798478734
"35121",1.4606293801707
"35058",9.81464604005965
"35619",12.6742614710472
"35016",6.51798126385209
"36115",1.73676455383297
"36353",9.58468227173984
"36728",18.966516742388
"35229",0.885185050618129
"99574",23.5661912802182
"99729",236.377169208263
"36027",5.18698106528454
"35470",6.72766101068105
"86544",55.9666346958896
"35173",9.10461878277266
"35098",13.2638866765846
"71653",2.56616414065597
"81524",22.6572133828745
"93308",11.6759114690032
"20012",1.85363096144361
"83811",21.5645276658517
"04554",15.4218214321631
"60034",11.1523417369567
"21529",4.76592509628238
"02671",11.3418688709
"04019",11.4781652443278
"49854",18.0546140970819
"56127",17.3136392048725
"04766",15.569380105747
"39150",4.11135214205128
"59870",1.80173161664181
"59014",33.0665808899267
"02461",2.92658099369707
"88045",5.51113702347273
"99517",1.9849539521724
"99639",18.6487514899945
"99768",493.057395859844
"85264",17.4772525306342
"86334",16.005450925278
"85501",12.0964913659125
"85638",18.0349751241451
"85726",2.15178078554534
"72756",10.2260054085338
"72950",18.5037778654624
"71846",18.1180285834842
"93592",37.3236370368919
"93060",4.75375003347119
"93960",21.7654748541945
"93235",7.52870191443905
"93622",29.3116631835276
"90018",1.28134207270039
"96057",26.1691989138971
"93666",8.93326713896439
"94952",5.96794023992237
"94127",1.89065440830926
"96034",24.1299873852943
"93620",16.0074172601895
"49934",7.13512012642256
"28428",13.101629915868
"39465",9.7342990886925
"65747",20.2457486355327
"64112",2.03005426389657
"39144",15.6188569519194
"03076",6.09666115318948
"97368",6.31364424309292
"15316",13.4274232743667
"19137",2.43602323892431
"29440",2.11133994976436
"69341",12.1330997710704
"11550",0.530905803409384
"78404",0.487116015935487
"84753",38.9866802862392
"05450",25.6162786473178
"24171",4.93666419846887
"23092",12.6765834745108
"24622",10.8716095180933
"44123",1.75359519063697
"98382",20.6692924179817
"73505",1.27669874118745
"25425",3.46327512194238
"97630",96.540309417234
"82225",23.9491209949625
"35079",20.1879232008556
"08073",0.64523317667277
"87506",13.5355593232618
"88301",40.5061649663736
"87558",14.2997630982058
"88042",45.2945055357835
"88055",31.7787733232787
"10171",0.548676949300602
"10110",0.401158076798279
"12758",13.064688294525
"10282",0.881754916592495
"14212",0.270579293998492
"11956",5.30795718863543
"14788",3.52038538368647
"10040",0.242793071703359
"11501",2.10568190662877
"14035",6.53511016809571
"13617",2.21209864884018
"13316",26.9468007003903
"34287",0.222530562918901
"33413",5.15401992958682
"32421",11.7311829420773
"30417",14.8756231961513
"30816",11.6883261677347
"30332",1.99643461467354
"30705",16.9718791504048
"31631",28.7289314176848
"31038",24.3587040477078
"30464",15.3838504719392
"31018",12.9267617165414
"30428",20.811392648971
"96777",15.8381523633382
"96746",93.873171234584
"83553",26.8080504702203
"61414",18.3531183718083
"13102",8.74625538113197
"27893",3.64433374307394
"27295",5.83146437149035
"28504",4.73715885492185
"28787",9.06210990378773
"27825",5.74943830826689
"28611",14.4675385256479
"28089",7.61126462789156
"58205",21.6560758460684
"43084",13.3241371282901
"44493",7.50917142004489
"44233",7.42324320041258
"43203",1.10615838939749
"44671",13.4678885408103
"43330",19.0745141069571
"01236",4.63903491862793
"01003",0.53409908879905
"49861",28.0239916634865
"48625",6.17416695275469
"48233",0.359985215578481
"48091",1.77645474164333
"49948",25.667582548417
"55029",7.59617614353938
"56467",40.2534129534963
"56639",64.4210984426809
"56671",20.2572310505221
"56001",3.31064624491916
"56313",21.3992847078705
"39140",20.3372480964111
"39759",1.75304784304421
"38920",11.2650747337508
"39170",15.3241548244561
"39069",2.93749870110394
"38945",7.00753493063671
"39332",11.3990729033229
"64093",2.25795658672453
"90301",0.784381043711329
"95545",24.7328949867485
"80023",6.35831318159785
"81227",19.1353131280956
"80515",9.36350510698073
"06412",2.91755990593872
"06481",4.09819192444455
"19716",3.27743238869777
"34488",8.50555718214015
"34202",7.41073796167075
"62982",10.1635646048678
"47708",0.790222785511854
"51243",11.6063380344453
"30660",24.6448150176081
"41073",0.417771211178952
"70357",41.5530566368357
"71254",27.1885270833844
"42464",12.1819309806674
"41083",9.13195585776
"40444",13.0757212131092
"41035",7.5587389747956
"40057",18.5334438921039
"41612",18.6919591325278
"40025",4.23637223647675
"40313",4.69360644051337
"41725",1.82169077365248
"40144",4.61410746763269
"71360",6.47177229214197
"71268",15.6339390047497
"70575",10.6552838831166
"71479",10.0366003335211
"04039",14.1554784319505
"04622",22.6835368136523
"04354",12.4726347214749
"04975",3.42007110561859
"04920",28.1551852868166
"20899",0.43283788643212
"21717",5.40054145766208
"64125",2.35233272713767
"63653",11.6404544576607
"64066",15.4948273261583
"65556",15.0519557970444
"65623",16.8998092065526
"65612",16.7277574066166
"59456",39.9274670988025
"59054",59.4515433153029
"59735",58.8879789003903
"59834",25.223417150491
"68137",0.799660176149904
"69333",61.3490596270438
"68841",19.3402311500224
"68304",16.7603378970139
"03280",8.64173177969671
"03753",13.8555650239936
"07621",1.41972436310926
"08740",2.71040599952135
"16244",16.6964006139824
"15422",7.63084947263136
"18444",8.51569136877661
"17576",3.46035640815584
"15049",2.73191775572626
"19102",0.232867252727692
"18617",5.95781687068548
"29108",1.28131946645564
"29030",10.9476341238147
"29483",7.31665417752792
"29591",4.1006998778885
"29117",2.65297600017698
"29368",8.99681873549707
"57422",28.2722717297462
"57054",15.7935738239845
"37066",1.4559994319545
"38301",4.52056884035737
"37174",13.9014223682366
"60129",11.1582189192019
"61839",8.95065142506495
"61049",10.5858655668667
"60144",12.9135478662326
"60302",1.17061270797077
"60472",4.78142841863156
"47421",3.8161838369596
"47916",12.5382634337037
"47860",7.56374817082913
"46961",7.66424943625687
"47281",16.8011062874667
"50230",27.6565627723335
"50227",52.3612631514805
"50551",18.1002053884957
"50105",6.48994233307516
"52033",28.575944844872
"50559",25.8687601824282
"51230",15.4113408185177
"67747",30.9364686975513
"66621",1.61292731975343
"67457",15.0125210940356
"40372",11.341637425005
"99109",55.3116183527429
"99166",61.2690945878736
"98304",37.1560804711566
"98830",33.2619766189109
"26405",13.7421742446165
"26554",1.20910243560015
"25271",1.72843070312952
"98638",21.5497321158204
"24844",16.7059179180001
"24845",18.229032782789
"24736",10.3738293743138
"26250",2.30070639661505
"54521",3.78268963120485
"24847",2.39283240396936
"54985",3.17103632832542
"83116",1.98550232434843
"26151",14.7737308585936
"98305",12.074773043161
"24656",10.3724136515915
"19731",9.37094514872049
"46376",23.0591724036623
"54896",37.6664300053128
"33404",2.17201999997534
"35548",12.5177430309488
"36775",16.2100721707161
"71651",26.9109629989623
"53504",15.9890922413213
"03101",0.510265651526196
"21802",1.34171383223864
"02141",1.42911040172397
"66019",15.832405680411
"61315",9.68101804254725
"46987",5.84850855274091
"48083",2.22359708941811
"04490",45.360415649063
"06059",9.06894285700039
"80290",1.55920118216342
"99124",7.00114590663859
"05747",14.2991528366654
"76483",32.6535685193946
"88134",48.4340145968903
"07702",0.86831559439736
"17083",3.55958001616469
"84629",27.7166812973624
"19103",0.688360662653661
"15015",1.25853130306647
"17250",7.85807586775472
"43970",14.8186350568652
"43529",16.7328894036283
"12307",0.44267374670067
"36522",18.8172251027506
"30165",6.51730784720807
"85922",40.1882491393542
"85620",4.91357218725754
"84531",41.1118158401031
"96120",1.79870658361398
"82063",24.9657386219662
"93643",14.7358524137311
"96080",8.6968114196523
"95458",11.5441341468601
"74578",1.32679064473833
"97624",46.7140707573921
"97343",14.3502988268019
"97148",14.5399081668089
"16616",19.0753779849281
"97123",7.77738197535376
"97424",5.34220500379458
"17756",13.8205446892703
"97758",57.2699385587518
"97494",10.1456515310192
"19442",3.04047897157631
"17887",12.4545778565912
"15078",3.51788971346791
"15737",25.9835339484192
"15546",11.8893128120781
"18428",18.4454091185868
"18814",9.2787289343866
"17041",10.2795414025968
"85019",0.666761997589825
"71665",19.1445818307431
"71671",4.30110521547569
"71998",1.87208354809053
"72476",3.52642660257897
"71837",19.9469433698516
"71763",26.0134198945694
"71858",22.5804490755082
"93254",42.295885173076
"20520",3.12809787951831
"20427",3.58583835605702
