STATEFP,TRACTCE,areaSqMi,alcTotal,alcDens
"51","000100",0.651432432432432,244,374.559183504128
"24","000100",1.21678262548263,244,200.528833079959
"08","000100",1067.16545057915,244,0.228643084226144
"39","000100",76.7693942084942,244,3.17834994682038
"21","000100",4.07680347490347,244,59.8508124078208
"29","000100",0.414674517374517,244,588.413297120037
"02","000100",12636.9023416988,244,0.019308529369168
"27","000100",6.17247683397683,244,39.5303225209181
"30","000100",1960.55549305019,244,0.124454523661756
"30","000100",1422.47428687259,244,0.171532098858849
"30","000100",888.60567953668,244,0.274587486462186
"36","000100",1.85401891891892,244,131.605992533386
"48","000100",109.008635907336,244,2.2383547685838
"34","000100",1.82384633204633,244,133.783200762443
"28","000100",217.046733204633,244,1.12418185889006
"12","000100",106.835007335907,244,2.2838955702303
"02","000100",17073.8326725869,244,0.0142908745024635
"30","000100",2391.85711544402,244,0.10201278263008
"53","000100",1.13619652509653,244,214.751580919745
"30","000100",982.728840926641,244,0.248288225437574
"48","000100",217.981332432432,244,1.11936190717447
"49","000100",30.4895575289575,244,8.00273994689035
"22","000100",0.284114671814672,244,858.808165173396
"13","000100",53.8568563706564,244,4.53052807837002
"08","000100",0.733482239382239,244,332.659724938267
"48","000100",413.496166023166,244,0.590090114611437
"08","000100",1.32685482625483,244,183.893516586674
"26","000100",50.7836015444015,244,4.8047005840392
"19","000100",7.55042818532818,244,32.316048045346
"21","000100",0.977125482625483,244,249.712042453734
"39","000100",0.821856370656371,244,296.888858822291
"51","000100",2.98660463320463,244,81.6981254523092
"26","000100",1.6514471042471,244,147.749206966723
"02","000100",23897.2843590734,244,0.0102103651751274
"28","000100",1.98291969111969,244,123.050873463373
"17","000100",38.3867718146718,244,6.35635632967554
"22","000100",108.696625096525,244,2.2447799072264
"35","000100",0.795923552123552,244,306.562105555238
"56","000100",2485.40898378378,244,0.0981729774021074
"48","000100",241.394423938224,244,1.01079385355829
"26","000100",141.318544401544,244,1.72659576302099
"37","000100",0.374181467181467,244,652.090018882916
"02","000100",35392.504115444,244,0.00689411518337656
"48","000100",3.62087335907336,244,67.3870571553057
"45","000100",0.275796911196911,244,884.708965524965
"02","000100",433.930934749035,244,0.5623014642667
"19","000100",0.737050965250965,244,331.04902035766
"12","000100",0.919925482625483,244,265.23887489628
"41","000100",1.37097837837838,244,177.975089795806
"34","000100",0.362521235521235,244,673.064019681978
"08","000100",158.295535521236,244,1.54142060416648
"18","000100",0.730775675675676,244,333.891792134977
"51","000100",0.239937065637066,244,1016.93333354789
"47","000100",1.61621969111969,244,150.969575077359
"12","000100",143.72822046332,244,1.69764851476937
"02","000100",40171.0798019305,244,0.00607402144037647
"47","000100",95.1990664092664,244,2.56305034495853
"38","000100",2.09007683397683,244,116.742119731424
"02","000100",4833.91902393822,244,0.0504766419941416
"01","000100",137.785893050193,244,1.77086343600585
"40","000100",1.99820772200772,244,122.109427019348
"55","000100",0.773581081081081,244,315.416193554022
"23","000100",0.260781081081081,244,935.650695934252
"30","000100",2680.14695521236,244,0.0910397840407476
"51","000100",1.97644208494208,244,123.454161322997
"55","000100",4.66604864864865,244,52.2926395271652
"30","000100",1655.61693629344,244,0.147377086239684
"42","000100",0.311919305019305,244,782.253602369685
"12","000100",20.0532938223938,244,12.1675771651798
"40","000100",3.49395637065637,244,69.8348731681966
"27","000100",0.291073745173745,244,838.275536855286
"55","000100",0.79739305019305,244,305.997149010676
"26","000100",728.326591505791,244,0.335014542714331
"17","000100",96.4417216216216,244,2.53002534481194
"48","000100",2.58737027027027,244,94.3042450489749
"22","000100",171.217057142857,244,1.42509165892517
"22","000100",185.849808108108,244,1.31288809218499
"56","000100",5.01408532818533,244,48.6629133789207
"06","000100",0.785607335907336,244,310.587731106396
"48","000100",3.56423706563707,244,68.4578482033119
"13","000100",3.15047876447876,244,77.4485461546569
"13","000100",0.326954826254826,244,746.280465699039
"55","000100",0.229912355212355,244,1061.27397883699
"51","000100",0.361857142857143,244,674.299249901303
"46","000100",8.67454247104247,244,28.1282846691368
"36","000100",0.914075675675676,244,266.936323209386
"08","000100",190.93463011583,244,1.27792428147779
"42","000100",0.617733976833977,244,394.992034031468
"48","000100",184.174445173745,244,1.32483092195455
"02","000100",7623.24299073359,244,0.0320073753777222
"31","000100",2.38555907335907,244,102.282103480434
"11","000100",0.736528957528958,244,331.283648125141
"36","000100",0.614944787644788,244,396.783589197511
"30","000100",370.840585714286,244,0.657964660286644
"24","000100",0.714865250965251,244,341.323067068287
"26","000100",0.355933590733591,244,685.521137516434
"19","000100",9.27103397683398,244,26.3185315262241
"08","000100",1.52204131274131,244,160.31102306976
"40","000100",1.01074054054054,244,241.407156647254
"02","000100",2863.40338571429,244,0.0852132819348236
"48","000100",234.053927027027,244,1.04249479211611
"55","000100",130.292116988417,244,1.87271498567862
"26","000100",52.8562297297297,244,4.61629596449931
"26","000100",107.406810810811,244,2.27173675633837
"30","000100",7.00937799227799,244,34.8105067623414
"42","000100",68.4950227799228,244,3.56230263305382
"45","000100",0.614210810810811,244,397.257742301701
"06","000100",0.32565444015444,244,749.260473415575
"42","000100",0.272168725868726,244,896.50270882955
"02","000100",552.631206949807,244,0.44152410673066
"30","000100",1620.54246988417,244,0.150566865438238
"40","000100",3.9881,244,61.1820164990848
"04","000100",177.62547027027,244,1.37367686981341
"26","000100",70.2213069498069,244,3.47472883372005
"41","000100",3.46923513513513,244,70.3325057240594
"19","000100",2.00974633204633,244,121.408356920128
"36","000100",0.647571428571429,244,376.792411206706
"55","000100",7.51219691119691,244,32.4805117443499
"55","000100",186.129528571429,244,1.31091504863702
"29","000100",4.98712934362934,244,48.9259417968957
"22","000100",415.766716602317,244,0.586867563603913
"25","000100",0.693058301158301,244,352.062733527909
"18","000100",0.483125868725869,244,505.044369997187
"55","000100",0.200742857142857,244,1215.4853401651
"40","000100",6.17095135135135,244,39.5400945668722
"37","000100",0.554947104247104,244,439.681544660071
"20","000100",0.561659845559846,244,434.426640837727
"40","000100",6.27364092664093,244,38.8928857824581
"06","000100",218.463294208494,244,1.11689243213157
"08","000100",0.575867181467182,244,423.708813164769
"17","000100",159.930365637066,244,1.52566399150063
"37","000100",1.04792355212355,244,232.841412434666
"53","000100",0.73703861003861,244,331.054569837553
"30","000100",895.397016602317,244,0.272504816830734
"02","000100",4802.38165019305,244,0.0508081235047597
"01","000100",0.867130501930502,244,281.387864291223
"30","000100",102.684532818533,244,2.37620986630191
"13","000100",55.8734521235521,244,4.36701135738752
"51","000100",1.23308108108108,244,197.878309661582
"17","000100",111.904788803089,244,2.18042500781044
"17","000100",201.102580694981,244,1.21331113283963
"42","000100",0.963237837837838,244,253.312308149877
"13","000100",77.9973741312741,244,3.12831044272508
"17","000100",1.43189691119691,244,170.403328683796
"45","000100",138.683562934363,244,1.75940100497333
"06","000100",1053.05624131274,244,0.231706522811953
"01","000100",1.97187760617761,244,123.739931543207
"34","000100",0.444556370656371,244,548.861777955725
"54","000100",1.74349382239382,244,139.948875565838
"26","000100",0.650825096525097,244,374.90871403511
"06","000100",10.7068131274131,244,22.7892274849998
"18","000100",0.875516988416988,244,278.692479104459
"36","000100",0.0802389961389961,244,3040.91541196907
"06","000100",56.8695281853282,244,4.29052267155875
"20","000100",19.4744772200772,244,12.5292195134485
"39","000100",65.7078575289575,244,3.7134067244921
"08","000100",468.001728571429,244,0.521365595688734
"02","000100",481.97838030888,244,0.506246773649122
"51","000100",1.3259722007722,244,184.015924208594
"35","000100",2.25446023166023,244,108.229897592965
"47","000100",0.567544015444015,244,429.922602230433
"30","000100",863.39684980695,244,0.282604691057834
"02","000100",22234.8968656371,244,0.0109737410285491
"26","000100",418.942323938224,244,0.582419073122771
"26","000100",0.881049806949807,244,276.942345455733
"22","000100",1.611461003861,244,151.415392252983
"06","000100",152.302147490347,244,1.60207852627596
"42","000100",0.217315057915058,244,1122.79380150165
"24","000100",105.36321969112,244,2.31579863177402
"30","000100",195.821116988417,244,1.24603517614718
"02","000100",18173.1064293436,244,0.0134264332269589
"26","000100",418.247758687259,244,0.583386270295471
"32","000100",1.09858455598456,244,222.10397795127
"51","000100",3.8907806949807,244,62.712349815751
"30","000100",3.14980193050193,244,77.4651884098369
"06","000100",315.713998841699,244,0.772851380981504
"02","000100",6576.46586525097,244,0.0371019944449584
"35","000100",20.1888362934363,244,12.0858872920441
"02","000100",21345.849323166,244,0.011430793701668
"18","000100",1.24214826254826,244,196.433877788015
"22","000100",146.854697297297,244,1.6615062676956
"36","000100",0.197064478764479,244,1238.17342186572
"08","000100",1091.51914208494,244,0.22354165913566
"12","000100",8.56352664092664,244,28.4929340715635
"40","000100",2.49606447876448,244,97.7538849961027
"30","000100",893.754936293436,244,0.27300548516343
"53","000100",0.564267953667954,244,432.418673458077
"19","000100",106.525307722008,244,2.29053550952184
"02","000100",7600.96614594595,244,0.032101182312217
"42","000100",0.224326254826255,244,1087.70148277554
"19","000100",14.944844015444,244,16.3267010179464
"02","000100",18102.2087359073,244,0.0134790181441232
"02","000100",3301.94143706564,244,0.0738959199157807
"08","000100",309.172848648649,244,0.789202548239569
"36","000100",35.829005019305,244,6.81012492165301
"28","000100",0.624770656370656,244,390.543309792134
"08","000100",510.912209266409,244,0.477577156260067
"53","000100",33.5013007722008,244,7.2832992861719
"55","000100",0.677832432432432,244,359.970972655284
"27","000101",0.772794208494209,37,47.8782055989972
"22","000101",17.3975613899614,37,2.12673484350223
"06","000101",4.01535057915058,37,9.21463749444939
"54","000101",0.753467953667954,37,49.1062689791656
"48","000101",83.8370235521236,37,0.441332461868666
"02","000101",14162.0889822394,37,0.00261260891994123
"08","000101",2.64184054054054,37,14.0053873169913
"48","000101",72.001493050193,37,0.51387823269452
"48","000101",87.9602637065637,37,0.420644486963254
"55","000101",1.47397567567568,37,25.1021781502867
"12","000101",0.671135521235521,37,55.1304450878791
"13","000101",35.7872135135135,37,1.03388882138109
"12","000101",1.95458996138996,37,18.9298015086951
"48","000101",93.5514725868726,37,0.395504196533534
"40","000101",6.68779498069498,37,5.53246624736619
"32","000101",1.43571583011583,37,25.7711165565507
"56","000101",2500.83941351351,37,0.0147950323399684
"06","000101",1.02429845559846,37,36.1222842793241
"06","000101",1599.88076872587,37,0.0231267233929354
"48","000101",54.0940042471042,37,0.683994474341039
"37","000101",53.5647891891892,37,0.690752275143231
"37","000101",1.31466370656371,37,28.1440795963793
"05","000101",1.15251891891892,37,32.1035944769623
"19","000101",0.909776447876448,37,40.6693315554205
"42","000101",0.724232432432432,37,51.0885709381041
"48","000101",0.759255212355212,37,48.7319670618077
"06","000101",7.91002162162162,37,4.67761047566071
"39","000101",11.1211328185328,37,3.3269992008675
"06","000101",549.871821621622,37,0.0672884089438947
"32","000101",0.551149806949807,37,67.1323831260447
"21","000101",0.502866795366795,37,73.5781330978751
"06","000101",165.955558301158,37,0.222951255015252
"44","000101",0.943663706563707,37,39.2088831462357
"48","000101",6.86006370656371,37,5.3935359178368
"36","000101",0.101459459459459,37,364.677677144379
"45","000101",9.25293629343629,37,3.99873065442442
"06","000101",1.46429111969112,37,25.2681994054603
"28","000101",66.9890675675676,37,0.552328929831431
"48","000101",97.7967756756757,37,0.378335581560515
"17","000101",1.71923281853282,37,21.5212271433811
"02","000101",618.812516216216,37,0.0597919386411894
"06","000101",174.195122779923,37,0.212405487648157
"48","000101",1.20656370656371,37,30.6656
"49","000101",59.8688849420849,37,0.618017189326183
"12","000101",1.28792895752896,37,28.7282926466603
"48","000101",2.61778069498069,37,14.1341098858829
"30","000101",32.7832277992278,37,1.12862590061591
"35","000101",5.67949806949807,37,6.51466019483477
"12","000101",0.710659845559846,37,52.0642895911082
"12","000101",0.549334362934363,37,67.3542426917519
"33","000101",0.952892277992278,37,38.8291529426161
"13","000101",28.9330718146718,37,1.27881340208189
"51","000101",0.757355598455598,37,48.8541975202276
"13","000101",1.23049498069498,37,30.0692002653294
"06","000101",24.3320351351351,37,1.52062907169538
"13","000101",52.1649737451737,37,0.709288193659317
"55","000101",11.9286675675676,37,3.10177140828352
"12","000102",1.11510154440154,34,30.4904967361042
"08","000102",0.644928185328185,34,52.7190480637753
"06","000102",7.72635907335907,34,4.40052030680711
"06","000102",0.669828571428571,34,50.7592560996417
"39","000102",2.15454131274131,34,15.7806210532767
"33","000102",1.69352625482625,34,20.0764528468962
"13","000102",48.048111969112,34,0.707624058607279
"27","000102",0.899345173745174,34,37.8052843252748
"44","000102",0.905691891891892,34,37.5403603635864
"49","000102",1.6039972972973,34,21.1970431978217
"02","000102",4418.08122046332,34,0.00769564847348697
"17","000102",1.13319420849421,34,30.0036831684653
"06","000102",176.140596525097,34,0.193027619247081
"54","000102",1.00561312741313,34,33.8102189332619
"06","000102",1383.35234208494,34,0.0245779755205072
"06","000102",448.755567181467,34,0.0757650767734122
"48","000102",146.606581081081,34,0.231913190726385
"48","000102",3.09652432432432,34,10.9800526134795
"49","000102",83.4184644787645,34,0.407583623271503
"37","000102",27.1940088803089,34,1.2502753878491
"37","000102",1.53555135135135,34,22.1418840666439
"32","000102",0.963522007722008,34,35.2872064441828
"02","000102",65.1658173745174,34,0.521745930149193
"06","000102",0.949188416988417,34,35.820074699052
"48","000102",42.3843768339768,34,0.802182373311299
"06","000102",86.1241166023166,34,0.3947790855957
"48","000102",80.8490027027027,34,0.420537036492887
"48","000102",125.082724324324,34,0.271820110919891
"51","000102",2.32165096525097,34,14.6447508729309
"56","000102",2385.61966216216,34,0.0142520622793596
"42","000102",1.31341544401544,34,25.8867064148822
"48","000102",245.066415830116,34,0.138737900437445
"48","000102",63.0780945945946,34,0.539014379215468
"48","000102",2.12587915057915,34,15.9933832507541
"13","000102",30.724838996139,34,1.10659652290684
"08","000102",0.630489961389961,34,53.9263145840491
"17","000102",15.6722088803089,34,2.16944530663567
"19","000102",0.620074903474903,34,54.8320853004432
"21","000102",0.304510810810811,34,111.654492362584
"12","000102",0.924559073359073,34,36.7742862297295
"12","000102",1.29828494208494,34,26.1883958581532
"13","000102",3.40052393822394,34,9.99845924265361
"28","000102",32.6463262548263,34,1.04146481091341
"35","000102",1.20321737451737,34,28.2575706768179
"55","000102",22.0342189189189,34,1.54305447019078
"30","000102",656.571220463321,34,0.051784176552861
"06","000102",0.800713127413127,34,42.4621488470461
"06","000102",310.355325096525,34,0.109551849930158
"12","000102",0.796448262548263,34,42.6895274919878
"06","000102",8.65531274131274,34,3.92822316375864
"06","000102",683.791415057915,34,0.0497227652340741
"48","000102",60.3834200772201,34,0.563068470724577
"05","000102",1.94287104247104,34,17.4998748021676
"06","000102",0.998333976833977,34,34.0567393166608
"13","000102",27.9923810810811,34,1.21461621651683
"45","000102",4.66950694980695,34,7.28128266334536
"37","000102",13.8470926640927,34,2.45538907153893
"05","000102",10.9557077220077,34,3.10340517132463
"22","000102",6.66236718146718,34,5.10329122876601
"40","000102",11.8308154440154,34,2.87385093283648
"55","000102",2.51407760617761,34,13.5238466451692
"48","000103",92.1085247104247,9,0.0977108256623873
"06","000103",254.762598069498,9,0.035327006665024
"06","000103",27.4632594594595,9,0.327710555015713
"39","000103",1.36420154440154,9,6.59726565838787
"19","000103",1.08170115830116,9,8.32022775508048
"06","000103",1.19624826254826,9,7.52352189906474
"37","000103",146.026862162162,9,0.0616324960129975
"49","000103",1.70445366795367,9,5.28028433345754
"32","000103",0.501505405405405,9,17.9459680852784
"48","000103",35.6613625482625,9,0.252373980041278
"35","000103",1.51892200772201,9,5.92525485459104
"36","000103",0.13016138996139,9,69.1449284820152
"12","000103",0.757237837837838,9,11.8853014869119
"06","000103",16.5687996138996,9,0.543189622044187
"06","000103",1.10147876447876,9,8.1708338737324
"06","000103",0.396026640926641,9,22.7257438513263
"30","000103",2.37861505791506,9,3.78371438037091
"17","000103",17.5869223938224,9,0.511743885511279
"17","000103",0.732114285714286,9,12.2931626600062
"48","000103",7.23479459459459,9,1.24398832369398
"06","000104",0.9855,2,2.02942668696093
"17","000104",0.8506861003861,2,2.35104346843361
"36","000104",0.0585741312741313,2,34.1447658974207
"06","000104",0.784052123552124,2,2.55085081708479
"06","000104",1.60243436293436,2,1.24810104317634
"17","000104",6.25593552123552,2,0.319696389646453
"49","000104",0.835103088803089,2,2.39491390561912
"48","000104",15.6816536679537,2,0.12753756984744
"06","000104",0.78699305019305,2,2.54131850276111
"06","000104",4.79966061776062,2,0.416696129013626
"06","000104",18.4784895752896,2,0.108233954504296
"35","000104",1.39244208494208,2,1.43632544694538
"32","000105",0.785598455598456,0,0
"17","000105",1.55140115830116,0,0
"06","000105",13.3586671814672,0,0
"49","000105",1.10224903474903,0,0
"12","000105",1.02475405405405,0,0
"48","000105",0.967361003861004,0,0
"06","000105",16.9898463320463,0,0
"17","000105",15.715794980695,0,0
"06","000105",2.22087799227799,0,0
"48","000106",1.01527258687259,2,1.96991431253033
"12","000106",0.948622393822394,2,2.10832045819746
"32","000106",0.545082239382239,2,3.66917110024841
"06","000106",21.9386714285714,2,0.0911632231929659
"48","000106",0.381792664092664,2,5.23844533459811
"15","000106",3.05037142857143,2,0.655657858996094
"48","000107",0.311765250965251,1,3.20754156181267
"06","000107",0.544980308880309,1,1.8349286822024
"35","000107",1.22432625482625,1,0.816775754059044
"48","000107",0.857327413127413,1,1.16641551954129
"15","000107",1.07326023166023,1,0.931740476820887
"12","000107",0.126342084942085,1,7.9150189777096
"32","000107",0.482020077220077,1,2.07460238122701
"48","000108",0.324112355212355,3,9.25604948948777
"32","000108",0.363889961389961,3,8.24425051062362
"06","000108",1.11171544401544,3,2.69853226934061
"48","000108",0.963006563706564,3,3.11524356433579
"06","000108",110.708327027027,3,0.0270982326312962
"15","000108",0.361005019305019,3,8.31013376427669
"35","000108",0.50092277992278,3,5.98894703982611
"12","000109",2.68932162162162,4,1.4873639388613
"32","000109",0.361096138996139,4,11.0773823589478
"35","000109",0.493724324324324,4,8.10168712160194
"48","000109",0.500605405405405,4,7.99032522783225
"48","000109",0.684770656370656,4,5.84137179767653
"06","000109",276.17831003861,4,0.0144833966122857
"06","000109",1.25553204633205,4,3.18590036127372
"48","000110",0.498133976833977,1,2.00749205335433
"35","000110",0.499469498069498,1,2.00212426157174
"36","000110",3.23317722007722,1,0.309293283953088
"39","000110",0.756900386100386,1,1.32117781727142
"15","000110",2.55618494208494,1,0.391208000460387
"48","000111",0.431551737451737,0,0
"35","000111",0.517266795366795,0,0
"06","000111",4.17088494208494,0,0
"15","000111",1.13120463320463,0,0
"48","000112",0.611673745173745,0,0
"15","000112",0.64090694980695,0,0
"35","000112",0.847726640926641,0,0
"12","000113",0.346487258687259,0,0
"06","000113",2.23513976833977,0,0
"35","000113",0.514023166023166,0,0
"15","000114",0.473364092664093,0,0
"35","000114",0.500284555984556,0,0
"06","000115",4.77312741312741,1,0.209506244742121
"12","000115",0.412506177606178,1,2.42420611929528
"35","000115",0.503650193050193,1,1.98550504655588
"06","000116",21.2181185328185,0,0
"35","000116",0.547489961389961,0,0
"06","000117",2.08471196911197,0,0
"35","000117",0.495225868725869,0,0
"12","000118",0.0559918918918919,0,0
"35","000118",0.525862162162162,0,0
"06","000118",5.49450810810811,0,0
"12","000119",0.475405791505791,0,0
"35","000119",0.469491891891892,0,0
"06","000120",166.272334362934,1,0.0060142296301514
"12","000120",0.582542471042471,1,1.7166130363173
"35","000120",0.493930888030888,1,2.02457474159313
"39","000120",1.11257683397683,1,0.898814328557934
"12","000121",0.0953374517374517,2,20.9781147235587
"35","000121",1.00078146718147,2,1.99843828606525
"06","000121",59.7265752895753,2,0.0334859313513842
"12","000122",0.103697297297297,10,96.4345287739783
"06","000122",62.6835513513514,10,0.159531484487029
"35","000122",1.01735366795367,10,9.82942344928511
"12","000123",0.334494594594595,2,5.97916986498388
"35","000123",0.973570656370656,2,2.05429363232427
"12","000124",0.241125868725869,1,4.14721160066355
"35","000124",0.656062548262548,1,1.52424491025787
"12","000125",0.0801104247104247,0,0
"35","000125",0.947092277992278,0,0
"12","000126",0.115988030888031,1,8.62157924695998
"35","000126",0.510117374517374,1,1.96033315067166
"12","000127",0.180804247104247,0,0
"35","000127",0.48748416988417,0,0
"12","000128",0.456801544401544,4,8.75653782046731
"35","000128",0.505479922779923,4,7.91327176359788
"35","000129",0.511403088803089,0,0
"12","000129",0.117798841698842,0,0
"12","000130",0.403361003861004,0,0
"12","000131",0.192474517374517,0,0
"12","000132",0.207210810810811,0,0
"12","000133",0.493732046332046,0,0
"12","000134",0.618537837837838,2,3.23343193844245
"12","000140",0.123574903474903,0,0
"13","000200",1.11141853281853,198,178.150709344279
"06","000200",1.09752548262548,198,180.405833973301
"13","000200",134.360844401544,198,1.47364361158871
"22","000200",232.4677996139,198,0.851730864785805
"36","000200",0.422896138996139,198,468.200065552757
"06","000200",930.256434749035,198,0.212844536843668
"53","000200",1.37491891891892,198,144.008491901242
"28","000200",83.9012482625483,198,2.35991721339363
"06","000200",406.151953667954,198,0.487502271531293
"22","000200",108.055802316602,198,1.8323865609721
"08","000200",42.5562185328185,198,4.65266902996342
"36","000200",0.69466833976834,198,285.028104297987
"17","000200",0.37502972972973,198,527.958143858865
"26","000200",127.139352123552,198,1.55734630303595
"55","000200",105.530642857143,198,1.87623229271931
"55","000200",2.25974247104247,198,87.6206039127362
"55","000200",70.4816,198,2.80924383101405
"06","000200",0.583497297297297,198,339.333191288317
"26","000200",0.703728571428571,198,281.358478309413
