"GEOID","totUnits","occP","vacantP","mobileP","lngTermP","rentalP","unitDens"
"24910",2430,79.63,20.37,21.03,37.42,25.89,17.6618587265252
"24915",526,51.52,48.48,28.14,33.93,5.17,10.472415527282
"24916",308,92.21,7.79,25.97,52.89,9.15,18.3101897449992
"24918",960,83.23,16.77,28.96,31.74,24.53,21.9922607125899
"24920",270,40,60,22.96,38.63,18.52,3.83814718293883
"24924",340,60.29,39.71,11.47,54.98,15.61,14.2742771722278
"24925",503,62.62,37.38,2.98,36.75,36.51,14.4650455804882
"24927",393,26.21,73.79,18.32,68.63,8.74,9.80794099899141
"24931",626,84.35,15.65,15.97,36.87,17.23,9.86989254336662
"24934",480,40.62,59.38,27.5,58.24,15.9,7.31205172989575
"24935",543,41.99,58.01,19.52,70.05,0,18.9001374401513
"24938",691,84.95,15.05,10.85,50.84,11.93,24.8785670454716
"24941",734,47.96,52.04,28.47,47.39,23.58,10.4007757453599
"24944",423,42.32,57.68,12.53,58.57,21.79,14.1400036535796
"24945",206,72.33,27.67,17.48,50.33,0,12.3684455948928
"24946",1103,47.6,52.4,21.4,38.51,26.86,6.27199974820405
"24951",816,84.56,15.44,22.18,44.83,18.55,22.2062849384599
"24954",2720,59.52,40.48,16.03,47.21,17.91,9.55299590585483
"24957",118,100,0,0,11.07,0,31.2766783557649
"24962",76,21.05,78.95,0,100,0,23.9587691054569
"24963",1946,82.63,17.37,20.97,34.98,24.25,36.2834192504195
"24966",1021,65.03,34.97,28.11,55.33,13.7,5.18148847264351
"24970",2357,86.13,13.87,15.66,30.12,30.69,58.322956774987
"24974",175,86.86,13.14,13.71,64.17,15.13,23.981977616574
"24976",539,94.25,5.75,20.59,56.62,14.76,18.5661092254469
"24977",250,90.8,9.2,28.8,15.09,27.75,18.9376053139242
"24981",480,43.54,56.46,23.33,53.66,34.93,39.007322627049
"24983",1529,73.9,26.1,21.06,36.48,15.49,12.2996775940283
"24984",414,21.98,78.02,20.53,59.74,9.89,8.8124633245504
"24986",3447,63.77,36.23,21.24,40.1,31.39,15.3911839418094
"24991",405,75.31,24.69,14.57,36.15,7.21,8.50520807876629
"25002",23,0,100,0,NA,NA,9.08415492807399
"25003",1228,86.07,13.93,16.45,28.29,27.34,34.2520909394242
"25005",81,83.95,16.05,29.63,14.18,8.82,10.9528985162971
"25007",299,72.91,27.09,31.77,38.63,4.13,56.8393376570502
"25008",71,83.1,16.9,42.25,55.4,27.12,6.27888178063064
"25009",554,82.67,17.33,35.38,27.66,6.77,19.222716131233
"25011",281,88.26,11.74,26.33,44.37,31.45,704.642494069807
"25015",1998,88.69,11.31,19.17,27.21,21.56,77.7990044899029
"25019",271,86.35,13.65,29.52,19.63,28.21,11.9813028243605
"25021",151,62.25,37.75,48.34,11.6,69.15,22.8140799198063
"25022",177,100,0,50.85,47.25,7.91,5.01905940814382
"25024",184,79.89,20.11,36.41,20.45,38.1,32.0605431361166
"25025",80,77.5,22.5,22.5,0,0,5.16322738492077
"25028",182,84.62,15.38,42.86,43.06,22.73,56.8648730028291
"25030",172,61.63,38.37,70.93,7.5,0,11.079311685948
"25031",343,76.97,23.03,0,18.32,40.53,74.8890177919689
"25033",1010,78.12,21.88,37.43,37.28,16.48,40.6120526182789
"25035",406,93.84,6.16,29.06,39.48,18.9,35.0780944115599
"25036",132,69.7,30.3,7.58,86.58,29.35,15.8661937995149
"25039",421,79.33,20.67,47.51,46.41,20.06,16.4600812423563
"25040",218,94.5,5.5,0,60.99,13.59,413.642540815168
"25043",861,61.09,38.91,18.12,31.03,19.39,7.20709101043194
"25044",155,65.16,34.84,27.1,62.2,23.76,10.5600270791239
"25045",2599,76.84,23.16,18.93,44.68,20.83,17.9995050771837
"25047",85,74.12,25.88,18.82,28.35,25.4,11.1602729767791
"25048",33,100,0,42.42,50.85,0,1239.95357609169
"25049",203,91.63,8.37,58.62,18.15,18.28,13.036680761946
"25051",106,89.62,10.38,29.25,42.81,23.16,236.973738158434
"25053",2067,83.31,16.69,43.64,30.4,33.8,43.9510962787722
"25054",203,74.38,25.62,40.39,71.61,14.57,12.1608815916352
"25057",167,92.81,7.19,19.16,35.19,0,183.252594803868
"25059",247,83.81,16.19,7.69,52.2,5.31,22.9158309156779
"25060",208,95.67,4.33,4.81,45.13,28.14,8.33932766368856
"25061",291,95.88,4.12,19.59,49.18,11.47,28.8828334324402
"25062",114,67.54,32.46,36.84,41.67,0,35.9092410533377
"25063",951,69.93,30.07,30.07,55.73,15.04,10.9650549123507
"25064",5434,82.89,17.11,2.47,31.17,43.34,792.104116503757
"25067",474,89.24,10.76,15.82,41.38,11.82,87.514408590193
"25070",756,82.28,17.72,14.42,30.47,21.22,161.847062114278
"25071",5234,88.23,11.77,23.86,40.9,21.91,50.6262279074688
"25075",326,88.96,11.04,44.48,14.82,30.69,5.96924968954903
"25076",144,100,0,100,70.97,34.03,17.7471274169136
"25081",440,86.36,13.64,28.18,33.94,0,31.262300992589
"25082",576,93.06,6.94,29.51,21.46,24.44,11.0071116887825
"25083",356,72.19,27.81,23.6,38.79,5.06,12.7262016998625
"25085",510,78.04,21.96,6.47,28.18,41.21,36.8054825094546
"25086",312,88.46,11.54,11.86,47.31,11.59,567.806054405612
"25088",101,66.34,33.66,34.65,38.46,11.94,6.49714819925747
"25090",150,58.67,41.33,28.67,3.59,20.45,106.454980640812
"25093",93,100,0,21.51,44.96,0,12.4761110210723
"25102",92,67.39,32.61,18.48,31.44,24.19,95.4106928206537
"25103",92,65.22,34.78,33.7,5.73,31.67,21.8168347259404
"25106",323,75.85,24.15,41.8,38.87,33.06,19.8531832218116
"25107",368,69.57,30.43,11.68,65.04,18.75,11.9824705326796
"25108",244,84.84,15.16,32.79,74.44,27.05,33.6303098941845
"25109",230,86.96,13.04,27.39,14.44,13,296.234337920979
"25110",242,84.71,15.29,17.77,49.86,20.98,10.8591318276739
"25111",372,69.62,30.38,36.83,32.14,25.1,12.1158188684828
"25112",0,NA,NA,NA,NA,NA,0
"25113",471,66.45,33.55,17.62,61.43,10.54,14.7909987105087
"25114",172,100,0,44.77,31.98,43.02,15.2988518477498
"25115",47,100,0,0,33.33,0,5.82636838289823
"25118",492,65.65,34.35,17.07,47.08,4.95,28.9225046060997
"25119",94,70.21,29.79,9.57,35.09,40.91,7.95780591268967
"25121",309,77.67,22.33,15.86,7.22,67.5,18.566297906505
"25123",1582,87.99,12.01,28.7,40.43,18.03,13.2719405319838
"25124",644,94.41,5.59,20.5,34.82,15.62,21.6054772700913
"25125",368,85.6,14.4,43.21,44.32,18.73,13.6712429538313
"25126",12,100,0,0,100,0,122.803620889259
"25130",1764,77.83,22.17,20.92,34.68,30.59,77.9393905730451
"25132",77,58.44,41.56,23.38,100,0,4.22780345418093
"25133",453,80.13,19.87,22.3,16.9,30.58,28.4293009321962
"25134",154,81.82,18.18,12.99,46.53,22.22,20.2425019866438
"25136",893,77.04,22.96,5.71,20.57,62.5,103.282099317505
"25139",176,85.23,14.77,0,44.09,0,318.79107798996
"25140",530,94.91,5.09,14.72,59.18,18.69,9.44339207909296
"25141",82,86.59,13.41,53.66,42.07,30.99,14.3133375464157
"25142",197,90.36,9.64,21.83,47.34,20.22,46.2551487783448
"25143",4278,82.09,17.91,6.26,31.71,30.13,487.959618155553
"25148",233,78.97,21.03,23.18,52.07,11.96,60.148509917273
"25149",159,77.99,22.01,32.08,29.32,7.26,17.8480885434393
"25152",165,73.94,26.06,21.21,27.27,15.57,46.6652958815624
"25154",308,84.09,15.91,27.6,8.42,18.15,16.6118920422765
"25156",133,87.22,12.78,0,73.68,11.21,526.326243735485
"25159",2224,89.66,10.34,25.36,35.91,16.8,63.1179047953559
"25160",55,80,20,100,0,0,9.22790994155873
"25161",172,100,0,22.09,32.21,12.21,15.2549288388115
"25162",218,75.23,24.77,8.72,39.01,23.17,789.895957347689
"25164",732,68.17,31.83,37.7,35.4,16.63,24.1657283478099
"25165",383,79.63,20.37,21.15,51.74,19.02,95.9041501842537
"25168",1090,86.24,13.76,48.72,20.87,8.4,33.82748307158
"25169",213,94.37,5.63,56.81,45.29,23.88,11.2710657499879
"25173",187,93.58,6.42,27.27,56.73,45.14,12.4927902648217
"25174",228,94.3,5.7,19.74,46.98,3.26,23.084131793771
"25177",11156,86.24,13.76,11.86,32.13,26.18,371.335289213166
"25180",66,63.64,36.36,31.82,40,0,19.5117563639784
"25181",629,79.81,20.19,49.6,56.63,10.56,9.90678020898587
"25183",19,100,0,0,100,0,1.24757488529587
"25185",0,NA,NA,NA,NA,NA,0
"25186",504,82.54,17.46,8.13,35.27,35.82,56.4947813434788
"25187",371,77.36,22.64,25.07,45.3,16.72,9.06042559625816
"25193",290,84.14,15.86,36.9,46.15,29.92,13.3971136542023
"25201",31,54.84,45.16,54.84,0,100,510.143785700217
"25202",632,81.49,18.51,13.13,41.05,12.82,55.3316362368808
"25203",28,100,0,64.29,68.85,64.29,17.60034831798
"25204",116,54.31,45.69,40.52,67.46,47.62,5.36521393790577
"25205",260,78.46,21.54,39.62,85.23,6.37,47.0755025627976
"25206",243,83.95,16.05,2.88,62.07,27.45,16.9351471074916
"25208",459,76.03,23.97,22.44,29.65,14.61,6.00341825336388
"25209",715,71.33,28.67,23.92,26.04,29.02,26.5031725450346
"25211",97,73.2,26.8,39.18,36.67,0,12.174077041851
"25213",2521,96.87,3.13,10.08,25.8,11.83,70.3272864850177
"25214",230,88.7,11.3,6.52,59.44,21.08,18.1941912425435
"25234",603,63.18,36.82,22.22,56.72,18.11,13.0503617183039
"25235",538,86.8,13.2,59.29,33.61,25.27,15.688811762283
"25239",856,84.7,15.3,36.45,26.37,15.03,32.8605998171104
"25241",720,92.78,7.22,20.28,27.92,8.83,32.7850723841057
"25243",401,60.35,39.65,29.18,42.36,31.82,8.47771179049895
"25244",314,63.69,36.31,55.73,54.58,0,10.6579460730679
"25245",256,100,0,28.52,30.13,5.08,8.67725595338687
"25247",358,76.54,23.46,19.55,35.34,27.74,173.23362774817
"25248",1454,76.55,23.45,19.94,53.42,6.29,19.7808052966457
"25251",197,57.87,42.13,34.01,68.57,15.79,13.2686441314433
"25252",821,61.27,38.73,18.76,45.36,5.96,13.9723476582461
"25253",903,92.58,7.42,20.16,42.78,18.9,19.0743099399814
"25259",359,66.85,33.15,17.27,32.16,3.75,9.46556303745735
"25260",891,75.76,24.24,29.07,38.69,26.22,325.937595469254
"25261",131,76.34,23.66,26.72,69.23,23,12.1373936216242
"25262",410,93.41,6.59,2.68,40.53,4.7,55.0640805060814
"25264",188,59.04,40.96,54.26,48.48,37.84,28.6358003962623
"25265",764,84.95,15.05,5.37,42.31,22.8,454.239516790306
"25266",445,59.1,40.9,28.54,25.54,22.81,11.7794088084836
"25267",312,80.77,19.23,22.12,64.01,12.3,4.62960390154472
"25268",401,76.56,23.44,27.68,50,12.7,10.1351820489345
"25270",416,77.64,22.36,14.9,33.01,10.53,10.4394423494528
"25271",4323,88.55,11.45,14.71,32.9,32.58,44.2611665819399
"25275",1107,71.82,28.18,27.46,55.49,3.4,17.1812585836855
"25276",3878,84.01,15.99,17.23,30.9,29.53,22.816484033653
"25285",204,81.86,18.14,51.96,25.71,5.39,18.2873075992561
"25286",834,66.55,33.45,20.74,32.74,20.72,12.1074491466789
"25287",401,74.56,25.44,36.16,41.94,4.01,21.0882502837581
"25301",1921,81.1,18.9,0.42,20.69,79.14,1754.60764405875
"25302",8084,84.05,15.95,1.15,30.3,41.06,661.51371470789
"25303",3546,89.06,10.94,0,28.71,31.57,1006.84046897616
"25304",3963,84.91,15.09,1.77,29.21,36.2,387.546696734516
"25305",0,NA,NA,NA,NA,NA,0
"25306",3656,81.59,18.41,19.58,33.5,36.98,98.1993311688297
"25309",6059,90.01,9.99,7.15,33,24.95,171.504099656618
"25311",5622,87.76,12.24,10.64,28.38,49.51,198.933705132163
"25312",7411,85.06,14.94,13.3,35.6,31.19,105.177448275362
"25313",5987,86.09,13.91,10.22,32.97,26.95,287.764415742104
"25314",6370,91.87,8.13,2.64,33.07,18.93,253.234871609737
"25315",1729,83.86,16.14,15.38,33.14,32,231.70705331439
"25320",2822,91.6,8.4,34.76,38.85,18.84,40.367942346843
"25401",6844,86.88,13.12,3.46,16.06,52.91,1160.21099576973
"25403",5064,95.2,4.8,9.72,9.93,15.49,135.635508660872
"25404",9498,88.73,11.27,7.02,18.4,31.85,237.557354828556
"25405",4748,97.89,2.11,22.98,8.15,23.45,228.071788980868
"25411",6875,77.8,22.2,14.41,25.79,19.41,48.9491950363464
"25413",3528,93.65,6.35,14.65,19.06,19.16,158.027983871375
"25414",7403,92.73,7.27,4.03,17.47,23.79,135.883789405948
"25419",4627,91.85,8.15,20.03,20.82,21.22,263.258998039276
"25420",1641,95.73,4.27,19.62,22.09,12.67,58.6441253693535
"25422",1771,39.7,60.3,15.75,30.59,20.48,25.3135692180058
"25425",5637,87.26,12.74,7.26,25.74,18.34,140.618749736818
"25427",7238,77.09,22.91,16.57,24.45,16.83,53.252202119264
"25428",4932,95.46,4.54,16.99,14.69,14.97,214.327190862589
"25430",3273,96.39,3.61,16.35,31.76,23.42,68.4607416221365
"25431",243,45.27,54.73,32.1,25.08,21.82,16.7520603767285
"25432",104,75,25,4.81,72.73,32.05,127.286680452592
"25434",1543,63.84,36.16,14.78,41.32,32.28,22.6513745124326
"25437",142,82.39,17.61,17.61,64.06,19.66,12.6547504139684
"25438",2792,93.05,6.95,7.92,21.2,42.03,314.713251883016
"25442",740,94.32,5.68,22.84,38.57,20.92,52.0931705081552
"25443",3123,89.56,10.44,1.63,26.14,27.24,113.521904611745
"25444",254,41.73,58.27,12.2,62.09,29.25,13.0169898370286
"25446",667,75.56,24.44,25.64,36.76,23.21,43.3183805811849
"25501",556,94.06,5.94,23.02,62.68,16.06,22.2379496438707
"25502",613,82.38,17.62,29.2,47.25,21.98,28.3531628258778
"25503",550,93.45,6.55,42.18,31.47,25.1,36.0170079163335
"25504",5742,93.7,6.3,9.27,32.86,29.72,115.772419444262
"25505",172,79.07,20.93,43.6,46.11,22.79,76.7846157744227
"25506",2495,79.04,20.96,38,40.03,28.9,23.971726342863
"25507",431,77.96,22.04,0.7,49.43,27.68,637.693064832995
"25508",4640,84.35,15.65,29.05,39.65,21.92,59.6434579239688
"25510",2217,88.36,11.64,16.19,24.76,25.06,68.1959956451704
"25511",468,79.49,20.51,39.74,42.57,15.05,5.12392414639278
"25512",497,75.86,24.14,4.23,34.62,19.89,10.3493791630768
"25514",1862,76.48,23.52,42.27,46.51,25.63,26.7198770408502
"25515",1219,74.08,25.92,35.77,36.26,15.17,27.1052834573773
"25517",933,82.64,17.36,42.77,37.8,29.44,22.889312324059
"25520",916,69.1,30.9,36.68,37.07,18.96,23.2042032975919
"25521",373,81.23,18.77,53.08,27.74,17.49,12.0681768608327
"25523",1345,86.47,13.53,18.36,30.79,34.05,32.0818624177082
"25524",1417,81.37,18.63,29.92,49.71,16.48,14.7075732149934
"25526",9435,90.04,9.96,9.21,30.81,19.11,102.717235341881
"25529",371,88.95,11.05,66.04,30.9,21.52,17.9868329546619
"25530",2548,84.38,15.62,10.79,38.55,29.16,167.62788728464
"25534",197,52.28,47.72,22.34,7.5,43.69,8.45556306048992
"25535",1227,77.91,22.09,17.69,50.91,10.36,68.57344753459
"25537",823,83.72,16.28,25.64,59.28,13.06,38.7536064078088
"25540",97,79.38,20.62,51.55,8.53,27.27,7.70412244608326
"25541",4314,92.23,7.77,19.56,25.98,26.46,61.6601657165724
"25545",1984,89.97,10.03,21.32,40.04,11.37,71.2586300147857
"25547",644,74.38,25.62,26.24,64.43,17.95,83.4239072944103
"25550",4124,84.68,15.32,13.48,35.81,21.08,83.7293912256581
"25555",952,69.54,30.46,32.56,35.23,26.44,28.030789941511
"25557",843,75.21,24.79,50.18,40.18,26.34,18.6827154372845
"25559",799,81.1,18.9,21.15,47.66,7.25,39.2317879001857
"25560",3449,89.33,10.67,10.47,29.29,19.34,148.504130403135
"25564",503,78.13,21.87,29.42,47.84,14.5,23.0661856485432
"25565",298,78.86,21.14,44.3,56.16,8.09,8.63911342203832
"25567",489,56.03,43.97,29.65,68.69,2.55,29.0119512260379
"25570",2969,80.9,19.1,27.55,33.02,31.93,37.9162311395138
"25571",1002,81.54,18.46,19.76,31.27,17.14,42.8355270947113
"25573",471,84.93,15.07,26.96,59.03,15.5,42.3659399083584
"25601",2687,81.13,18.87,4.13,28.07,35.69,135.807842128011
"25606",549,93.62,6.38,30.42,33.49,19.26,78.0833036841452
"25607",546,82.23,17.77,23.44,56.47,33.18,56.3063520416756
"25608",563,80.28,19.72,36.06,49.95,15.27,41.0125302579809
"25611",342,94.44,5.56,50,28.22,30.96,87.0217551440568
"25617",362,77.9,22.1,6.35,34.4,11.35,21.3205952793521
"25621",941,87.99,12.01,45.38,35.34,25.24,20.6201689312494
"25624",115,80,20,22.61,33.51,0,101.994727161965
"25625",593,81.45,18.55,8.43,49.04,24.84,39.9905680927514
"25628",168,76.79,23.21,31.55,53,24.03,79.044475960666
"25630",304,81.58,18.42,26.97,53.91,22.58,13.1143506383544
"25632",263,62.36,37.64,44.87,77.85,37.2,10.7453213398782
"25634",130,100,0,40.77,18.21,56.15,24.3262418521178
"25635",622,91.64,8.36,8.2,35.66,23.68,44.6989210057044
"25637",465,73.76,26.24,3.44,27.91,32.36,129.432277692124
"25638",514,72.18,27.82,24.12,47.41,15.36,15.2043800528986
"25639",257,69.26,30.74,5.45,60.17,21.35,37.097953858044
"25644",244,78.28,21.72,9.84,36.29,22.51,19.8176907918421
"25646",571,88.44,11.56,12.26,35.76,19.41,26.3593464655895
"25647",398,81.41,18.59,32.66,38.21,45.68,124.686626300336
"25649",756,82.41,17.59,25.53,43.74,24.72,68.5631999549551
"25650",228,73.25,26.75,9.65,95.7,0,9.36521948555618
"25651",453,88.74,11.26,67.33,58.5,17.91,18.0016685685791
"25652",739,77,23,32.34,31.19,28.3,43.7322946822904
"25653",183,84.7,15.3,16.39,33.76,41.94,101.678596780875
"25654",81,100,0,45.68,38.81,12.35,6.83142495859269
"25661",3227,84.91,15.09,15.25,29.33,36.2,55.4265298515181
"25666",302,83.77,16.23,51.66,31.66,15.42,10.6055093952206
"25669",547,85.01,14.99,41.86,51.62,13.98,26.8114805437595
"25670",2715,82.28,17.72,38.23,33.49,21.89,28.9544701955362
"25671",562,93.59,6.41,42.35,35.25,29.09,17.8460338146773
"25672",162,100,0,41.98,49.22,22.84,18.9067127346745
"25674",1389,86.11,13.89,43.56,30.12,31.69,30.9108409237603
"25676",638,74.76,25.24,47.65,30.26,18.87,21.7454891848755
"25678",847,82.41,17.59,29.52,41.45,26.79,33.4239120084164
"25688",185,66.49,33.51,14.05,21.02,0,39.7502672762676
"25690",131,90.84,9.16,21.37,50.68,10.92,74.6654260940139
"25692",537,88.08,11.92,42.64,19.75,37.42,54.0753707628849
"25696",92,100,0,23.91,35.68,38.04,46.7577004112393
"25699",78,48.72,51.28,35.9,30,0,5.28291732516811
"25701",12243,80.37,19.63,3.23,23.01,45.96,344.480117355442
"25702",3840,81.88,18.12,5.52,29.36,41.13,329.940596361258
"25703",2571,78.45,21.55,1.79,16.66,75.95,2158.5229352118
"25704",7925,84.25,15.75,7.96,30.07,32.45,245.2724667823
"25705",10387,89.83,10.17,5.58,25.64,35.9,867.870064843957
"25801",15697,86.9,13.1,7.34,30.06,30.42,189.934540999347
"25810",102,81.37,18.63,39.22,29.81,0,43.1402115663385
"25811",31,100,0,0,43.9,58.06,4.77610796752247
"25812",888,78.6,21.4,7.21,36.02,21.2,47.1267530199515
"25813",2910,87.11,12.89,18.49,25.27,28.28,48.5705360452614
"25817",407,96.81,3.19,31.2,48.56,21.32,36.1712927041412
"25818",216,100,0,0,26.15,80.56,425.68927969758
"25820",364,58.52,41.48,22.25,58.62,16.9,11.9508622770999
"25823",1125,88.8,11.2,28.44,45.36,20.02,80.3512284217138
"25825",1118,84.97,15.03,24.06,43.56,9.37,43.1832962270146
"25826",156,100,0,0,48.26,0,734.950914141129
"25827",1114,85.19,14.81,25.94,40.14,14.01,174.739690091202
"25831",861,82.58,17.42,18.82,38.25,13.78,14.4062943100516
"25832",1919,85.77,14.23,16.1,27.11,18.47,159.489713524615
"25836",346,69.65,30.35,23.99,46.31,34.44,178.838311319635
"25837",118,90.68,9.32,0,75,0,21.6311709122257
"25839",341,87.98,12.02,39.3,36.51,64.67,101.444614311985
"25840",3831,90.66,9.34,8.25,40.75,16.35,53.0477132324225
"25841",323,52.32,47.68,17.65,20.36,5.33,9.30543307393425
"25843",554,66.97,33.03,7.58,15.09,22.1,39.3084339008299
"25844",582,92.78,7.22,20.62,42.37,33.7,47.6927103411216
"25845",216,100,0,46.76,51.68,15.74,38.3044541320868
"25846",172,86.05,13.95,12.21,34.06,12.84,13.2323278708742
"25848",165,71.52,28.48,26.67,59.66,11.86,18.9132638208006
"25849",110,100,0,0,40.4,0,217.264646489296
"25853",13,100,0,0,0,100,20.1798264067443
"25854",569,73.81,26.19,15.64,46.73,17.14,15.5586913203404
"25855",12,100,0,0,100,0,57.0707710613731
"25857",68,42.65,57.35,20.59,67.44,48.28,3.14247866591182
"25862",200,19,81,13,83.08,0,46.0598878130516
"25864",164,77.44,22.56,35.37,12.74,0,7.1918034300446
"25865",646,81.73,18.27,34.52,43.95,13.83,25.407555942362
"25868",228,75.88,24.12,25.44,66.33,0,18.0355655415146
"25870",35,40,60,0,100,0,154.903776815527
"25871",348,89.37,10.63,3.74,25.39,32.15,861.126079130505
"25873",252,96.43,3.57,8.73,52.02,0,362.810228371217
"25875",257,95.33,4.67,57.59,24.04,9.39,29.5718569289545
"25876",53,75.47,24.53,0,58.51,0,12.6167557722554
"25878",394,90.61,9.39,14.72,39.21,7.84,193.68473797442
"25879",134,82.84,17.16,21.64,58.52,11.71,81.4628862216558
"25880",3109,87.65,12.35,15.54,31.49,32.04,78.4911126566121
"25882",1135,75.42,24.58,5.99,30.78,20.44,34.8355070591776
"25901",5645,84.04,15.96,12.4,37.09,26.2,171.887227363107
"25902",107,46.73,53.27,52.34,10.96,10,3.84193742889251
"25904",226,76.99,23.01,28.76,31.28,13.22,32.8467210629108
"25906",198,100,0,11.11,46.83,24.24,144.579169232227
"25907",29,68.97,31.03,0,100,0,15.5723744294604
"25908",68,73.53,26.47,27.94,0,0,9.52532800509171
"25911",41,51.22,48.78,21.95,0,47.62,1241.27692901144
"25913",119,79.83,20.17,18.49,34.68,0,17.8889287955512
"25915",136,55.88,44.12,25.74,27.6,46.05,14.9757409492725
"25916",68,100,0,0,30.43,42.65,35.0018224319311
"25917",1056,77.08,22.92,18.28,36.07,12.65,23.5700074481858
"25918",2198,87.81,12.19,26.75,28.16,11.81,32.615918565726
"25920",102,81.37,18.63,18.63,71.26,21.69,20.0787218447191
"25921",1090,83.39,16.61,23.67,34.82,39.05,67.8313772174705
"25922",95,88.42,11.58,26.32,4.65,28.57,20.6508687171274
"25928",287,77.7,22.3,4.18,86.71,10.31,24.6943446552207
"25932",143,100,0,0,23.14,15.38,36.6306199027984
"25936",50,20,80,0,100,70,3.43681052306266
"25938",650,82.92,17.08,12,46.06,5.01,19.998115532493
"25942",91,72.53,27.47,28.57,21.76,0,7.12398893325845
"25951",3586,74.07,25.93,11.94,33.46,31.06,33.2741867628993
"25958",429,71.1,28.9,4.9,41.78,32.79,18.8295037756111
"25962",1878,79.5,20.5,14.96,38.17,24.85,21.5203503077422
"25969",564,83.51,16.49,18.97,32.8,10.62,19.2191769272621
"25971",607,64.91,35.09,28.34,36.48,22.84,29.941381071032
"25972",160,48.12,51.88,0,73.86,33.77,39.7206023690694
"25976",1482,77.06,22.94,20.58,48.7,14.8,16.4492911061694
"25977",144,63.19,36.81,35.42,7.94,0,29.2846278003582
"25978",293,87.71,12.29,13.65,53.69,31.13,25.0446152691066
"25979",441,80.05,19.95,27.66,25.12,21.53,9.48857834572657
"25981",334,59.88,40.12,14.97,37.02,37,5.64942592131974
"25984",781,72.6,27.4,20.1,31.04,36.68,15.8909930933072
"25985",286,83.92,16.08,9.09,28.63,27.92,8.06884493527261
"25989",85,100,0,0,26.33,15.29,35.3757534923011
"26003",20374,83.11,16.89,3.51,38.5,30.4,214.994151945379
"26030",302,77.48,22.52,1.66,27.14,24.79,360.411917765739
"26031",878,79.95,20.05,2.73,40.13,38.6,320.839242611592
"26032",232,80.6,19.4,9.05,54.68,20.86,19.2426199822414
"26033",1788,55.76,44.24,13.2,42.77,8.53,19.2158918428101
"26034",2494,84.6,15.4,10.55,36.46,32.37,164.764384450911
"26035",1008,93.25,6.75,8.43,55.12,11.49,55.9034041458394
"26036",253,62.45,37.55,20.95,41.08,12.03,22.4455876815387
"26037",2991,93.05,6.95,7.59,36.24,23.43,441.882610473362
"26038",1432,90.78,9.22,3.63,51.15,15.54,217.039059575434
"26039",595,50.25,49.75,12.61,22.09,27.42,15.1648700503337
"26040",976,83.2,16.8,4.61,30.74,35.34,420.651431952828
"26041",7434,81.96,18.04,9.6,39.35,20.55,121.131539445456
"26047",2999,83.49,16.51,20.91,42.46,15.14,70.0102835865304
"26050",775,92.9,7.1,19.48,20.38,40.42,267.097820010733
"26055",868,60.6,39.4,34.33,44.19,18.25,11.8043245491531
"26056",46,100,0,0,68.87,0,397.05789233379
"26059",1282,80.58,19.42,17.47,42.47,19.26,52.1599082492828
"26060",930,84.73,15.27,16.56,31.26,18.02,39.1691680707421
"26062",9898,91.57,8.43,2.54,35.74,32.42,356.608190497438
"26070",4185,92.07,7.93,3.82,41.04,23.54,113.220282789831
"26074",276,76.45,23.55,3.99,30.99,29.38,167.779107271695
"26075",182,80.22,19.78,0.55,53.19,13.7,133.586801948172
"26101",14379,87.09,12.91,6.41,28.21,40.05,486.894437821915
"26104",7884,90.61,9.39,6.66,32.72,31.33,211.991388271611
"26105",5525,92.71,7.29,1.34,34.33,26.61,440.455690922379
"26133",659,88.01,11.99,23.52,47.44,9.14,16.7987520021602
"26134",451,95.79,4.21,13.53,33.54,30.32,213.837986270023
"26136",504,59.33,40.67,34.72,67.56,1,18.8360613896066
"26137",471,49.89,50.11,26.33,52.15,12.34,8.99502235464614
"26138",56,100,0,44.64,75.18,44.64,10.5155680650666
"26141",202,64.36,35.64,11.88,26.25,7.69,5.96155923523216
"26142",1064,94.45,5.55,17.29,16.25,24.58,83.8414304861456
"26143",2731,74.04,25.96,28.12,36.65,18.94,18.7549709208184
"26146",619,50.24,49.76,24.88,38.11,17.68,15.6672339358301
"26147",1146,72.43,27.57,22.08,32.6,26.39,24.8488327928576
"26148",231,46.75,53.25,16.02,31.97,16.67,12.9363868329295
"26149",1352,59.32,40.68,20.56,41,17.71,18.1390576686813
"26150",2573,92.69,7.31,16.83,27,19.25,55.5241286881811
"26151",358,75.14,24.86,25.14,40.2,18.59,14.6041199393866
"26152",32,100,0,0,100,87.5,17.6254548315821
"26155",4081,74.07,25.93,16.15,33.33,19.22,34.5388509733144
"26159",1369,89.41,10.59,6.36,43.74,23.53,810.881334985416
"26160",491,70.47,29.53,24.24,58,7.51,7.50420114943644
"26161",356,46.91,53.09,38.2,42.11,0,7.41181148896214
"26164",3576,84.84,15.16,23.1,32.83,26.76,33.4587675863821
"26167",470,76.38,23.62,20.64,46.9,3.06,26.0579343680843
"26169",320,71.88,28.12,12.81,35.58,7.39,12.0167476460811
"26170",2706,84.15,15.85,22.69,31.26,20.9,25.7930310767025
"26175",1768,76.53,23.47,14.54,34.51,23.06,39.2797145226192
"26178",361,45.15,54.85,16.9,57.82,20.25,8.71056094143631
"26180",984,95.83,4.17,24.9,48.65,16.12,15.1933520011525
"26181",2861,88.82,11.18,8.91,37.77,11.77,74.9104899312381
"26184",1047,85.29,14.71,14.71,37.56,16.46,26.9161098842868
