"GEOID","population","CmAd200121","CmAd200122","CmAd200123","CmAd200124","CmAd200125","CmAd200126","CmAd200127","CmAd200128","CmAd200129","CmAd200130","CmAd200131","CmAd200201","CmAd200202","CmAd200203","CmAd200204","CmAd200205","CmAd200206","CmAd200207","CmAd200208","CmAd200209","CmAd200210","CmAd200211","CmAd200212","CmAd200213","CmAd200214","CmAd200215","CmAd200216","CmAd200217","CmAd200218","CmAd200219","CmAd200220","CmAd200221","CmAd200222","CmAd200223","CmAd200224","CmAd200225","CmAd200226","CmAd200227","CmAd200228","CmAd200229","CmAd200301","CmAd200302","CmAd200303","CmAd200304","CmAd200305","CmAd200306","CmAd200307","CmAd200308","CmAd200309","CmAd200310","CmAd200311","CmAd200312","CmAd200313","CmAd200314","CmAd200315","CmAd200316","CmAd200317","CmAd200318","CmAd200319","CmAd200320","CmAd200321","CmAd200322","CmAd200323","CmAd200324","CmAd200325","CmAd200326","CmAd200327","CmAd200328","CmAd200329","CmAd200330","CmAd200331","CmAd200401","CmAd200402","CmAd200403","CmAd200404","CmAd200405","CmAd200406","CmAd200407","CmAd200408","CmAd200409","CmAd200410","CmAd200411","CmAd200412","CmAd200413","CmAd200414","CmAd200415","CmAd200416","CmAd200417","CmAd200418","CmAd200419","CmAd200420","CmAd200421","CmAd200422","CmAd200423","CmAd200424","CmAd200425","CmAd200426","CmAd200427","CmAd200428","CmAd200429","CmAd200430","CmAd200501","CmAd200502","CmAd200503","CmAd200504","CmAd200505","CmAd200506","CmAd200507","CmAd200508","CmAd200509","CmAd200510","CmAd200511","CmAd200512","CmAd200513","CmAd200514","CmAd200515","CmAd200516","CmAd200517","CmAd200518","CmAd200519","CmAd200520","CmAd200521","CmAd200522","CmAd200523","CmAd200524","CmAd200525","CmAd200526","CmAd200527","CmAd200528","CmAd200529","CmAd200530","CmAd200531","CmAd200601","CmAd200602","CmAd200603","CmAd200604","CmAd200605","CmAd200606","CmAd200607","CmAd200608","CmAd200609","CmAd200610","CmAd200611","CmAd200612","CmAd200613","CmAd200614","CmAd200615","CmAd200616","CmAd200617","CmAd200618","CmAd200619","CmAd200620","CmAd200621","CmAd200622","CmAd200623","CmAd200624","CmAd200625","CmAd200626","CmAd200627","CmAd200628","CmAd200629","CmAd200630","CmAd200701","CmAd200702","CmAd200703","CmAd200704","CmAd200705","CmAd200706","CmAd200707","CmAd200708","CmAd200709","CmAd200710","CmAd200711","CmAd200712","CmAd200713","CmAd200714","CmAd200715","CmAd200716","CmAd200717","CmAd200718","CmAd200719","CmAd200720","CmAd200721","CmAd200722","CmAd200723","CmAd200724","CmAd200725","CmAd200726","CmAd200727","CmAd200728","CmAd200729","CmAd200730","CmAd200731","CmAd200801","CmAd200802","CmAd200803","CmAd200804","CmAd200805","CmAd200806","CmAd200807","CmAd200808","CmAd200809","CmAd200810","CmAd200811","CmAd200812","CmAd200813","CmAd200814","CmAd200815","CmAd200816","CmAd200817","CmAd200818","CmAd200819","CmAd200820","CmAd200821","CmAd200822","CmAd200823","CmAd200824","CmAd200825","CmAd200826","CmAd200827","CmAd200828","CmAd200829","CmAd200830","CmAd200831","CmAd200901","CmAd200902","CmAd200903","CmAd200904","CmAd200905","CmAd200906","CmAd200907","CmAd200908","CmAd200909","CmAd200910","CmAd200911","CmAd200912","CmAd200913","CmAd200914","CmAd200915","CmAd200916","CmAd200917","CmAd200918","CmAd200919","CmAd200920","CmAd200921","CmAd200922","CmAd200923","CmAd200924","CmAd200925","CmAd200926","CmAd200927","CmAd200928","CmAd200929","CmAd200930","CmAd201001","CmAd201002","CmAd201003","CmAd201004","CmAd201005","CmAd201006","CmAd201007","CmAd201008","CmAd201009","CmAd201010","CmAd201011","CmAd201012","CmAd201013","CmAd201014","CmAd201015","CmAd201016","CmAd201017","CmAd201018","CmAd201019","CmAd201020","CmAd201021","CmAd201022","CmAd201023","CmAd201024","CmAd201025","CmAd201026","CmAd201027","CmAd201028","CmAd201029","CmAd201030","CmAd201031","CmAd201101","CmAd201102","CmAd201103","CmAd201104","CmAd201105","CmAd201106","CmAd201107","CmAd201108","CmAd201109","CmAd201110","CmAd201111","CmAd201112","CmAd201113","CmAd201114","CmAd201115","CmAd201116","CmAd201117","CmAd201118","CmAd201119","CmAd201120","CmAd201121","CmAd201122","CmAd201123","CmAd201124","CmAd201125","CmAd201126","CmAd201127","CmAd201128","CmAd201129","CmAd201130","CmAd201201","CmAd201202","CmAd201203","CmAd201204","CmAd201205","CmAd201206","CmAd201207","CmAd201208","CmAd201209","CmAd201210","CmAd201211","CmAd201212","CmAd201213","CmAd201214","CmAd201215","CmAd201216","CmAd201217","CmAd201218","CmAd201219","CmAd201220","CmAd201221","CmAd201222","CmAd201223","CmAd201224","CmAd201225","CmAd201226","CmAd201227","CmAd201228","CmAd201229","CmAd201230","CmAd201231","CmAd210101","CmAd210102","CmAd210103","CmAd210104","CmAd210105","CmAd210106","CmAd210107","CmAd210108","CmAd210109","CmAd210110","CmAd210111","CmAd210112","CmAd210113","CmAd210114","CmAd210115","CmAd210116","CmAd210117","CmAd210118","CmAd210119","CmAd210120","CmAd210121","CmAd210122","CmAd210123","CmAd210124","CmAd210125","CmAd210126","CmAd210127","CmAd210128","CmAd210129","CmAd210130","CmAd210131","CmAd210201","CmAd210202","CmAd210203","CmAd210204","CmAd210205","CmAd210206","CmAd210207","CmAd210208","CmAd210209","CmAd210210","CmAd210211","CmAd210212","CmAd210213","CmAd210214","CmAd210215","CmAd210216","CmAd210217","CmAd210218","CmAd210219","CmAd210220","CmAd210221","CmAd210222","CmAd210223","CmAd210224","CmAd210225","CmAd210226","CmAd210227","CmAd210228","CmAd210301","CmAd210302","CmAd210303"
"01",4864680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1233380201781,0.2466760403562,0.47279574401605,0.596133764194151,0.801697131157651,1.04837317151385,1.6033942623153,2.1789716898131,2.69288010722185,3.22734486132695,4.0290419924846,4.9746334805167,7.93474596479111,11.0593091426363,13.1354991489677,14.800562421372,17.0617594579705,19.4668508514435,20.5357803596537,22.7764210595558,26.1065476043645,31.5539768288973,33.5479414884432,37.823659521284,41.2154550761818,45.162271721881,51.3497290674823,58.3388835442413,61.8334607826209,67.0547703034938,73.6533543830221,78.2168611296118,81.2591989606716,87.1794239292204,90.5301068107255,93.9835713757123,97.0875782168611,100.787718822204,104.385077744065,109.503605581457,115.321048866524,119.884555613113,123.872484932205,127.716519894423,131.992237927263,134.417885657433,138.755272700363,142.352631622224,145.292187769802,149.937919863177,156.45427859592,162.148383860809,166.753003280791,173.433812707105,178.655122227978,185.952621755182,192.921219895245,198.738663180312,203.281613590205,208.934606181702,215.101507190607,219.952802650945,228.195893666182,233.787217247589,239.97467459319,241.968639252736,248.443885312086,254.405222954028,268.30130656076,275.742700444839,281.005122639105,290.851607916656,297.614642689756,308.057261731501,321.706669297878,329.559189915883,339.796245590666,350.094970275537,356.83744871194,369.027356372875,380.991144330151,385.862996127186,387.507503062894,392.050453472788,398.525699532138,412.010656404943,421.404902275175,430.141345371124,440.35784470921,452.013287616041,469.609511828116,487.390743070459,505.706439066907,526.550564477006,540.056077686508,553.212133172172,561.434667850712,579.812032857249,596.174876867543,607.419193040447,617.121783961124,626.022677750643,639.240402246396,659.118379831767,682.593716338999,702.677257291333,721.177960318048,728.537128855341,764.181816686812,782.065829612636,800.915990363189,824.535221227296,860.591035792693,881.085703478954,903.512666814672,922.527278258796,941.171875642386,965.36668393399,1010.83730070632,1038.25945385925,1067.84002236529,1101.55241454731,1141.80172179876,1176.95305754952,1214.20113964331,1255.74549610663,1296.91983850942,1340.9720680497,1377.50067835911,1416.14659134825,1446.30273728179,1476.21220717498,1525.52685890953,1562.38437060608,1606.06658608583,1629.99416200038,1667.42725112443,1693.14322833157,1722.2510010936,1762.95254775237,1803.26352401391,1836.68812748218,1879.75365286103,1904.77071462049,1926.16986112139,1945.73949365631,1985.57767417384,2020.7084535879,2059.18991588347,2083.05582278793,2117.71380645798,2134.79612225265,2154.01629706373,2169.86523265662,2185.32359785227,2211.45070179333,2228.98525699532,2240.72292524894,2268.61787414588,2291.57930223571,2311.53950516786,2335.85765147965,2354.35835450636,2365.21210028203,2399.13005583101,2410.06602695347,2451.42537638652,2487.78953600237,2511.67599924353,2546.70399697411,2574.37282616739,2591.29069126849,2623.3174638414,2636.12406160323,2657.62598978761,2680.40241084717,2709.38684558902,2719.89113364086,2733.43775952375,2746.44992065254,2763.12110971328,2786.71978424069,2810.11289540114,2829.49752090579,2852.29449830205,2866.76615933628,2881.17615136042,2900.23187547793,2914.00462106449,2936.73992945065,2963.4837234926,2979.88768017629,2996.70276359391,3013.23005829777,3024.92661387799,3046.57243641925,3096.9765739987,3116.1556361364,3131.16176192473,3144.77005681771,3156.50772507133,3180.08584326204,3201.52610243634,3221.13684764466,3255.71260596792,3271.93155562134,3283.11420278415,3298.81924402016,3318.16275685143,3329.61263639129,3360.24157806886,3382.05185130368,3398.8258220479,3413.91417318303,3436.87560127285,3452.99176924279,3477.35102822796,3502.26530830394,3528.74186996884,3548.55817854412,3566.21607176628,3587.65633094058,3611.21389279459,3639.78720080252,3718.97020975686,3767.48316436025,3789.66345165561,3809.54142924098,3832.46174465741,3858.54773592508,3888.21052977791,3915.89991530789,3952.67520165766,3987.62097404146,4006.26557142505,4027.58249257916,4065.57060279402,4093.95890377168,4125.9445636712,4162.28816695034,4187.05855266945,4211.10946660418,4246.26080235493,4288.81241931638,4329.92509270908,4391.1829760642,4436.94138155028,4477.62237187235,4506.60680661421,4539.82584671551,4594.05346292048,4643.88202307243,4694.51228035554,4742.51132654152,4779.47161992156,4811.82729388161,4869.07669158095,4919.50138549709,4973.74955803876,4992.59971878931,5036.15859624888,5082.12256510192,5129.29935782004,5198.69755050692,5279.44284105018,5352.02726592499,5430.96359883898,5500.6495802396,5547.68247860085,5596.03098251067,5687.21889209568,5759.61830994022,5856.95256419744,5936.15612948848,6019.73819449584,6077.09037387865,6123.62992015919,6198.41387306051,6282.83874787242,6379.35074866178,6489.28603731386,6576.05433450916,6628.43188041146,6677.35596174877,6779.7059621599,6877.51301216113,6964.50742906008,7039.02414958435,7060.23828905498,7104.84553968606,7151.48786765008,7231.80147512272,7334.91205999161,7425.48327947573,7518.41847767993,7594.70304316008,7645.60053282025,7690.02277642106,7803.04151557759,7897.41565735054,8001.14293232032,8105.09632699376,8205.06179234811,8261.59171826307,8304.76002532541,8383.86080893296,8448.55160051638,8522.30773658288,8582.84614815363,8647.66027775722,8687.06677520412,8716.4623366799,8768.16152347122,8832.13284327027,8891.35564929245,8964.35120090119,9033.31771051744,9068.83906032874,9106.64216351332,9166.25553993274,9231.56302161704,9306.55253788533,9365.09698479653,9365.09698479653,9448.49404277363,9473.59332987987,9516.30939753488,9559.84771865775,9616.72710229655,9647.47938199429,9688.42760469342,9711.28625109976,9730.30086254389,9757.39411430968,9786.19354202126,9817.08971607588,9839.64001743177,9864.08150176373,9886.17956371231,9900.03453464565,9918.18577994853,9932.14353256535,9956.77002392758,9974.18124110939,9990.09184571236,10007.7086262611,10021.6252662046,10051.4936234244,10077.1273752847,10095.4225149445,10110.6136477631,10127.7576325678,10139.454188148,10150.0818142201,10163.4845457461,10219.6650139372
"02",733430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136345663526172,0.136345663526172,0.136345663526172,0.136345663526172,0.409036990578515,0.818073981157029,1.22711097173554,1.63614796231406,1.9088392893664,2.8632589340496,2.99960459757577,4.90844388694218,5.72651786809921,8.04439414804412,9.40785078330584,11.5893813997246,13.9072576796695,15.5434056419836,16.3614796231406,18.1339732489808,19.4974298842425,19.7701212112949,21.2699235100828,23.042417135923,24.9512564252894,25.7693304064464,28.7689350040222,30.4050829663363,31.768539601598,33.2683419003859,34.7681441991737,36.8133291520663,37.4950574696972,38.5858227779066,39.6765880861159,40.6310077307991,41.8581187025347,42.5398470201655,43.2215753377964,43.4942666648487,44.5850319730581,45.4031059542151,45.6757972812675,45.9484886083198,45.9484886083198,46.2211799353722,46.7665625894768,47.5846365706339,48.1300192247386,48.1300192247386,49.3571301964741,49.4934758600003,49.9025128505788,50.1752041776311,50.3115498411573,50.4478955046835,50.856932495262,51.2659694858405,51.4023151493667,51.5386608128928,51.8113521399452,52.2203891305237,52.2203891305237,52.7657717846284,52.9021174481546,53.4475001022592,53.9928827563639,54.4019197469424,54.4019197469424,54.6746110739948,54.6746110739948,54.9473024010471,55.629030718678,55.629030718678,56.0380677092565,56.5834503633612,56.7197960268874,58.4922896527276,59.3103636338846,59.8557462879893,63.6734248667221,64.6278445114053,67.4911034454549,70.0816710524522,73.6266583041326,76.6262629017084,78.5351021910748,79.7622131628104,82.3527807698076,83.9889287321217,86.9885333296974,89.9881379272732,93.1240881883752,97.6234950847388,99.1232973835267,99.6686800376314,101.441173663472,104.849815251626,107.167691531571,109.34922214799,112.485172409092,114.257666034932,115.484777006667,121.211294874767,124.074553808816,128.164923714601,131.846256629808,135.254898217962,139.754305114326,143.16294670248,148.889464570579,154.343291111626,161.160574287935,168.11420312777,175.749560285235,179.976275854546,183.930300096805,186.929904694381,193.338150880111,199.610051402315,206.972717232728,217.062296333665,231.923973658018,241.331824441324,248.421798944685,256.193501765676,266.283080866613,273.918438024079,284.280708452068,299.960459757577,319.45788964182,334.04687563912,346.454331020002,355.180453485677,363.497538960773,379.177290266283,409.991410223198,423.489630912289,441.759949824796,454.031059542151,469.847156511187,485.526907816697,505.978757345623,525.748878556917,536.792877302537,547.291493394053,555.063196215044,560.789714083144,569.243145221766,580.696180957965,594.058055983529,602.920524112731,609.056078971408,618.054892764136,630.462348145017,646.142099450527,657.731480850252,672.184121184026,679.001404360334,688.136563816588,697.68076026342,709.133795999618,718.67799244645,731.358139154384,740.084261620059,749.492112403365,749.355766739839,755.900358589095,766.808011671189,783.305836957856,797.75847729163,804.984797458517,810.302278336037,814.528993905349,824.209536015707,838.525830685955,856.114421280831,869.476296306396,881.065677706121,885.70143026601,890.200837162374,898.790613964523,915.28843925119,929.741079584964,943.784682928159,952.101768403256,962.327693167719,968.054211035818,975.007839875653,989.596825872953,1004.18581187025,1016.04788459703,1028.31899431439,1038.95395606943,1045.22585659163,1052.31583109499,1071.26787832513,1087.22032095769,1102.08199828204,1117.4890582605,1133.57784655659,1151.03009148794,1165.34638615819,1183.34401374364,1200.38722168441,1220.15734289571,1245.92667330216,1274.55926264265,1294.05669252689,1311.50893745824,1329.64291070722,1353.91243881488,1388.13520035995,1423.17603588618,1449.49074894673,1470.62432679329,1489.985411014,1512.20975416877,1542.88752846216,1571.79280912971,1602.33423775957,1629.6033704648,1657.96326847825,1685.91412950111,1717.54632343918,1754.76868958183,1805.62562207709,1877.0707497648,1924.51904067191,1976.33039281186,2023.91502938249,2073.9538878966,2125.76524003654,2186.03002331511,2233.20562289516,2280.92660512932,2333.69237691395,2389.45775329616,2431.72490898927,2502.89734534993,2585.25012611974,2655.46814283572,2719.14156770244,2790.99573238073,2859.03221848029,2923.79640865522,3003.55862181803,3103.49999318272,3191.85198314768,3270.6597766658,3356.83023601434,3430.593239982,3496.85723245572,3558.62181803308,3650.24610392266,3724.00910789032,3791.77290266283,3870.44435051743,3961.93229074349,4036.64971435583,4127.18323493721,4217.58040985506,4301.43299292366,4370.83293565848,4439.55115007567,4534.44773188989,4638.07043616978,4741.01141213204,4868.49460752901,4972.25365747242,5040.29014357198,5117.18909780074,5197.22400229061,5282.30369633094,5367.38339037127,5437.73775275077,5524.72628608047,5582.80953874262,5620.7136332029,5703.74814229033,5756.24122274791,5822.3688695581,5867.49928418527,5894.63207122697,5916.03834040058,5975.89408668857,6024.97852555799,6062.06454603711,6062.06454603711,6112.23975021474,6152.59806661849,6169.64127455926,6194.04714833045,6246.26753746097,6314.71306055111,6314.71306055111,6423.51690004499,6463.87521644874,6499.46143462907,6525.23076503552,6569.54310568152,6613.85544632753,6667.98467474742,6709.97913911348,6744.33824632208,6773.92525530725,6773.92525530725,6830.50870567062,6875.36642897073,6915.861091038,6940.67600179976,6978.17105926946,6999.16829145249,7016.62053638384,7038.84487953861,7065.97766658031,7105.10887201233,7138.78625090329,7160.87424839453,7171.50921014957,7182.68955455872,7206.82273700285,7235.04628935277,7259.31581746043,7279.08593867172,7296.94722059365,7310.03640429216,7329.12479718583,7359.66622581569,7384.61748224098,7418.56755245899,7418.56755245899,7418.56755245899,7484.28616227861,7501.19302455585,7528.18946593404,7548.50496979944,7568.95681932836,7568.95681932836,7568.95681932836,7568.95681932836,7636.72061410087,7644.21962559481,7672.98856059883,7701.62114993933,7701.62114993933,7701.62114993933,7747.29694722059,7754.65961305101,7778.92914115867,7803.88039758395,7818.87842057183,7818.87842057183,7818.87842057183,7871.50784669294,7891.1416222407,7917.1836439742
"04",6946685,0,0,0,0,0,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0143953554825071,0.0287907109650142,0.0287907109650142,0.0287907109650142,0.0431860664475214,0.0719767774125356,0.0719767774125356,0.0863721328950427,0.0863721328950427,0.129558199342564,0.129558199342564,0.129558199342564,0.172744265790085,0.187139621272593,0.259116398685128,0.287907109650142,0.403069953510199,0.676581707677835,1.0076748837755,1.49711697018074,2.20248938882359,3.36851318290667,4.69288588729732,5.78693290396786,7.31284058511362,9.57291139586724,11.127609787978,13.3876805987316,16.8281705590508,18.6851714162942,20.3406372967826,23.0325687720114,25.4653838485551,29.0642227191819,32.6630615898087,35.4989466198626,37.0968310784209,39.2417390453144,43.4451828462065,44.7983462615622,48.8434411521467,50.9451630525927,53.2916059962414,54.7887229664221,57.0343984216932,60.9499351129352,64.8798671596596,67.9316825219511,70.9547071732776,72.8980801634161,75.5900116386449,78.5842455790064,83.0468057785836,87.0199238917556,90.4028324301447,93.9440898788415,96.6792074205178,100.018929892459,103.675350185016,110.095678730214,114.615820351722,120.40275325569,124.375871368862,128.392175548481,133.948782764729,139.735715668697,143.161810273533,151.52551180887,157.773096088278,160.061957609997,163.819145390931,168.943891942704,175.277848355007,182.446735385295,189.572436349136,196.223090582055,200.628069359702,203.982187187126,209.682747958199,214.447610622909,220.464869214597,224.682708370971,230.901501939414,235.205713228684,238.4014821458,241.597251062917,248.492626339038,255.704699435774,265.810238984494,277.182569815675,286.985806899262,289.677738374491,305.901304003276,320.224682708371,328.473221399848,350.800417753216,367.326285847134,387.580551011022,399.62946354988,408.770514281272,431.587152721046,453.813581586037,477.450755288314,500.56969619322,517.556215662579,532.700129630176,565.708679751565,592.498436304511,629.523290605519,675.343707106339,722.618054510893,758.14579184172,788.390433710468,840.645574111968,866.701167535306,911.182815976253,959.824722151645,1009.86297780884,1064.69488684171,1073.922309706,1142.97682995558,1211.39795456394,1259.52162794196,1322.84679670951,1362.03095433289,1412.55865207649,1461.73318640474,1513.80118718497,1564.91909450335,1623.5513773836,1683.49363761276,1727.31309970151,1763.12874414199,1783.82926532584,1844.41931655171,1891.70805931174,1939.48624415818,1994.83638598842,2034.53877640918,2067.80644292925,2091.93305871794,2141.02122091328,2168.78986163904,2202.90685413258,2251.31843462025,2304.04862175268,2332.63779774094,2359.6578799816,2389.54263796329,2423.61644439038,2460.23822873788,2506.34655234835,2548.25143215793,2569.18227902949,2584.05268124292,2598.89429274539,2623.26562957727,2645.06019777779,2664.637881234,2680.78947008537,2693.16947580033,2701.05813060474,2717.55520798769,2728.23656175572,2747.35359383648,2761.17313509969,2773.55314081465,2786.27863506118,2793.08763820441,2806.1010395606,2815.27088100295,2825.88025799356,2834.80537839272,2848.9704081875,2851.96464212786,2856.34083019455,2868.89358017529,2871.80144198276,2881.54709764442,2889.06147320628,2898.02977967189,2903.47122404427,2905.93282983178,2913.26006577238,2920.78883668973,2936.13428563408,2946.52773229245,2958.5046680539,2962.16108834646,2965.02576408747,2966.13420645963,2973.33188420088,2979.86737558994,2987.39614650729,2996.07654586324,3001.63315307949,3004.68496844178,3011.72429727273,3021.74346468855,3046.96412749391,3075.75483845892,3074.1281632894,3080.85079429973,3084.20491212715,3092.77014863924,3099.07531434058,3107.22308554368,3114.67987968362,3121.25855713912,3127.18944359792,3131.17695706657,3140.85063595082,3145.54352183811,3155.66345674232,3163.78243723445,3172.77953441102,3177.87549025183,3182.68353898298,3194.86200972118,3203.80152547582,3216.02318228047,3226.01355898533,3238.73905323187,3247.23231296654,3254.38680464135,3264.13246030301,3277.24662914757,3292.90877591254,3303.84924607924,3316.86264743543,3327.47202442604,3338.75798312432,3353.23971073973,3367.76462442158,3381.67053781768,3396.00831187826,3410.23092309497,3428.9736759332,3443.26826392733,3457.15978196795,3473.00906835419,3491.0176580628,3513.89187792451,3540.71042518842,3562.62015623279,3574.26599881814,3596.55000910506,3611.11810885336,3639.76486626355,3670.2542291755,3705.13417550961,3732.70128125861,3752.09182509355,3792.38442508909,3817.57629718348,3838.43516727763,3895.3256121445,3935.69018891745,3966.25152860681,3990.09023728584,4049.18317154153,4096.25598396933,4157.47943083644,4216.11171371669,4275.37739223817,4314.25924739642,4364.49903803037,4432.94895334969,4487.4209784955,4524.80571668357,4587.72781549761,4646.44647051075,4692.81391051991,4707.94342913202,4869.28657337996,4936.52727883876,5011.51268554714,5111.12854548608,5199.40086530482,5243.88251374577,5273.94001599324,5465.36945319962,5531.28578595402,5614.86521988546,5731.51078536021,5839.56232361191,5882.60443650461,6052.65677081946,6148.55862904393,6209.1486802698,6312.56491405613,6392.0848577415,6489.52701900259,6529.74764222071,6641.22527507725,6770.86984655271,6847.95697516153,6960.18316650316,7010.43735249259,7100.89776634467,7118.34493718946,7264.12670216081,7349.51995088305,7418.87677359777,7540.70466704622,7633.3819656426,7761.42865265951,8009.34546477924,8083.32319660385,8229.47924081774,8329.48377535472,8469.98244486399,8668.10572236974,8808.51801974611,8904.18955228285,9036.98670660898,9194.87496554112,9266.04560304663,9408.0269941706,9538.31935664277,9648.25668646268,9700.77094326287,9778.5058628684,9875.6169309534,9986.14447034809,10123.5193477177,10224.6323246268,10330.0063267587,10401.7095924171,10483.1441183816,10575.015277071,10661.1858749893,10738.5897014187,10807.8457566451,10883.2774193734,10919.9711804983,10975.8539504814,11033.2482327902,11074.3037866263,11136.7652340649,11185.7382334164,11231.2563474521,11240.9300263363,11274.8598792086,11351.3136121762,11376.2319725164,11411.126314206,11433.1368127387,11460.056127491,11480.8286254523,11499.6577504234,11515.4782460987,11541.3466999007,11561.7449186195,11588.7937915711,11619.3983173269,11635.0028826699,11658.784009927,11682.6946953835,11698.4288189259,11716.3510365016,11737.1811158848,11751.418122457,11764.3451516803,11779.2587399601,11793.8412350639,11812.2672900815
