originGEOID,minDialysis
1001,0.8804195451565325
1002,7.237662686190806
1003,7.468113052897248
1005,17.59487315922089
1007,8.022205976114329
1008,15.387071920250289
1009,3.0174411644359465
1010,7.402026142460137
1011,17.17790789610719
1012,12.014144767454257
1013,1.1082836814808004
1020,0.08468550136606887
1022,1.6898369421196577
1026,17.824699189496357
1027,4.324432479994847
1028,4.211061122668111
1029,16.036924610183394
1030,2.977591256935821
1031,12.644014508515424
1032,12.979550120419802
1033,6.558310607671613
1034,15.369404285449313
1035,4.442665536951491
1036,6.900290405470538
1037,16.019136132494307
1038,4.857001535949439
1039,6.243133936958608
1040,1.7824273739684784
1050,12.659957180997369
1053,4.499528074000809
1054,10.400773345892409
1056,1.3905953974137333
1057,5.046198459592619
1060,0.874275847262865
1062,2.6953692737262975
1063,0.692096855747046
1066,6.816744466204285
1068,13.174266331051106
1069,1.0688343184678315
1070,16.362571084096324
1071,11.252208917210071
1072,12.668518413384373
1073,5.814716296317559
1074,16.145341957708215
1075,4.459028995093012
1077,7.943254885051153
1079,1.7037523274057724
1080,1.373142108926794
1081,9.392124853929106
1082,8.001977464955745
1083,7.860743316410929
1084,13.823043349555894
1085,6.352092598218222
1086,8.472133992959334
1088,5.370666499747355
1089,1.7474093426636916
1092,6.184122728531845
1093,8.480070627182773
1094,16.57158323631067
1095,2.8550079461350677
1096,9.248892906478016
1097,9.941023607656119
1098,16.49750041726604
1103,0.6318914856123865
1104,1.604000241648727
1105,1.162689171104327
1106,3.349534264645579
1107,0.5756980402568488
1108,2.118413370440805
1109,0.046290986239378974
1118,1.9978704598286443
1119,2.0916462365297037
1128,3.4455719806991283
1129,2.3934643375289024
1151,1.195175858508701
1199,0.6625404574680996
1201,2.9600904240225296
1220,5.919369787770092
1222,9.401961821530183
1223,12.134963170083077
1224,7.45992297343926
1225,10.523910855627022
1226,6.915979129432218
1229,6.475619476531463
1230,0.3344699854998119
1235,9.000143787939635
1236,4.630188827701449
1237,8.653547306947212
1238,7.7105238774816405
1240,3.329304891058678
1242,5.622010948173273
1243,13.476788282122326
1244,7.314145096983733
1245,7.488749901567948
1247,0.6214242334039904
1253,13.179159686929594
1254,5.322973571247306
1255,13.309541513941966
1256,10.039983451608729
1257,6.143477126834838
1258,5.585912356771708
1259,9.593577025922555
1260,7.287626175209951
1262,7.74183999372288
1264,9.219586429321177
1266,8.294250326510717
1267,4.892556225734089
1270,13.311913863514453
1301,1.1479099106078587
1330,13.145281000121924
1331,18.29858839763466
1337,5.57495888128352
1338,11.912604630521848
1339,13.114749376015553
1340,8.145431091919525
1341,9.187739236209621
1342,4.704985551069644
1343,6.756359804693729
1344,6.732627370876492
1346,13.295487716360686
1347,4.616065524160552
1349,4.722954872530717
1350,7.641545893323197
1351,4.844272053341277
1354,3.7404638291145234
1355,14.290911337647477
1360,8.404511435068947
1364,14.238199617307341
1366,19.853342394932977
1367,10.452329253485116
1368,18.22020082346207
1370,7.693725818725856
1373,9.105034972960414
1375,10.415978160918106
1376,1.2579051320626244
1378,12.935505121696707
1379,9.743570652138562
1420,1.0136786089328977
1430,7.977646975287815
1431,7.523653843833837
1432,8.769565694679306
1434,6.2603696836862115
1436,13.049090300234957
1438,10.921475215224158
1440,8.662079256721686
1450,10.756975951798715
1451,8.677524767952088
1452,11.064306794662812
1453,0.777226537284561
1460,7.127474108544517
1462,3.9776364039852026
1463,9.128787617097348
1464,5.09002011074971
1467,7.055666970637808
1468,12.552957499859335
1469,8.826834795652863
1473,4.709838817419867
1474,8.087077162624848
1475,13.783573997465835
1501,2.097656759862074
1503,4.850121097320729
1504,3.418853447996301
1505,4.531857918762699
1506,12.007500537783105
1507,5.8867139298462465
1510,8.22493791447323
1515,9.505217915118127
1516,6.676412747136589
1518,11.753161745136506
1519,3.6564340448494863
1520,4.281804961469702
1521,11.89947297921567
1522,7.151341773708399
1523,5.382869989891366
1524,4.878369557947362
1525,5.824899459058571
1527,2.921321052701447
1529,6.010942435765025
1531,15.383446181451271
1532,2.5837476747535635
1534,4.238597257017085
1535,12.33317166670112
1536,3.402930085138013
1537,1.6436806715247587
1540,4.701486416087628
1541,8.75924094120244
1542,2.5990978277649597
1543,9.737598869501037
1545,0.7298729155914909
1550,9.734952795724714
1560,2.9673467708611625
1561,6.8910134151307805
1562,7.565618427695891
1564,6.858043445001604
1566,11.940624120779084
1568,5.396724591589406
1569,6.953055745352887
1570,1.5326143879795637
1571,3.632842700859834
1581,3.7148302351092757
1583,5.192298915894261
1585,10.555083303482611
1588,4.507261814814836
1590,1.2909504551569095
1602,2.137232690641258
1603,2.494624795701695
1604,0.709831676082454
1605,0.9545350696685279
1606,2.031999328970158
1607,2.19229195909179
1608,0.31283547983002996
1609,0.8607907337688592
1610,1.281871586278111
1611,3.840869856948668
1612,6.0796851327660475
1701,2.2928175585412207
1702,0.5445122317492873
1718,4.452450331413261
1719,6.206950707565934
1720,2.7201611252821727
1721,2.633636959247332
1730,3.6866574204626943
1731,4.515911712856972
1740,8.409248439404793
1741,4.842315879451051
1742,1.0790728585802536
1745,3.5551510471463383
1746,6.011893282872305
1747,0.8630628975471604
1748,6.673587447972945
1749,5.452234635172376
1752,3.4954242760878347
1754,3.5472902732516283
1756,2.739824568993849
1757,1.6907736264701432
1760,3.8029476600826553
1770,4.597403142365033
1772,3.601275945155501
1773,4.939801858715401
1775,6.263688980413561
1776,5.546245170026953
1778,5.799514340950487
1801,0.6539357856031219
1803,1.4312353585920923
1810,4.754634984424957
1821,5.0497311955360225
1824,1.1538208395153147
1826,4.053902606792025
1827,6.250894325528792
1830,3.9131767058670013
1832,2.397986470301091
1833,7.096707958594478
1834,5.198600208485826
1835,2.2645207322443563
1840,2.1349666733764017
1841,2.1388939862385326
1843,2.5525947017192956
1844,1.3921257999830083
1845,2.4009037319357582
1850,2.4364482222213955
1851,2.4020419739645136
1852,1.2049470011120418
1854,3.320964866008822
1860,6.324716017817474
1862,2.796401387403412
1863,3.6397098957197827
1864,5.586063043678002
1867,1.8921441183380472
1876,3.1091010390107447
1879,6.4965240322119975
1880,1.6662017629402115
1886,5.19112228389573
1887,5.2476602693380405
1890,1.6523926517308511
1901,2.983557310733252
1902,2.753929551696715
1904,2.3270716277864305
1905,1.752765949019595
1906,0.8970951426247761
1907,2.1843111823602217
1908,4.183929166228821
1913,3.824809683314001
1915,1.102636823419592
1921,5.855268719340901
1922,4.945160117323752
1923,1.5682123771414007
1929,6.1408850714078165
1930,10.922548783443439
1937,1.3993078764038505
1938,7.550571950723862
1940,3.1113158435959107
1944,5.690758515440276
1945,2.752403315772399
1949,2.705780418249141
1950,0.3878913245254382
1951,2.7363722287656795
1952,2.5918321596286127
1960,1.0087222171925327
1966,14.306443689105437
1969,7.300478813120126
1970,1.1174989118139549
1982,3.234679654423299
1983,5.4020567270692315
1984,1.6607693124131564
1985,5.117542032489084
2019,4.1673804022753895
2021,4.296590335424173
2025,7.122488200121827
2026,2.3175161578369954
2030,5.1667696848523565
2032,4.440054799497366
2035,2.4707499049061465
2038,6.215787320039849
2043,3.2185058568915554
2045,6.914654904814084
2047,10.765665205958816
2048,5.540791600699537
2050,8.96650521322865
2052,6.323881063111767
2053,5.1425812321788955
2054,6.979220469023452
2056,3.2052745620824066
2061,6.130707583338892
2062,2.1672248181307605
2066,9.220809244459552
2067,4.775267646998499
2071,1.3031970801554813
2072,2.0720755727763316
2081,4.5874683138406205
2090,1.3360617371427053
2093,3.8450244665948174
2108,0.3898415981538517
2109,0.7930333204341531
2110,0.7912922099613947
2111,0.07543241660028815
2113,0.7088095958321406
2114,0.14087673164878928
2115,0.6795416201775948
2116,0.634568417492455
2118,0.22901727657566115
2119,0.4316214623141993
2120,0.5215971393730895
2121,0.6781909842827168
2122,1.2909021046304834
2124,0.8388888443825142
2125,1.0848058435352943
2126,1.4574506243846264
2127,1.3278045081946588
2128,1.2509003401074075
2129,1.0890242096744154
2130,1.0678573615826117
2131,1.253702824214103
2132,2.14732255773681
2134,0.8225734670573586
2135,0.2948826579397307
2136,3.253280396252675
2138,1.8738610009708463
2139,1.1043558739607677
2140,1.372408138038833
2141,0.9761066408991429
2142,0.7097156964848799
2143,0.8564313920136137
2144,1.210084052552772
2145,0.22299798742824736
2148,1.9129621474411402
2149,1.3161659234081913
2150,0.5278267913761762
2151,2.3567223310607366
2152,3.2538372005220064
2155,0.18079582757188384
2163,1.0121953130964634
2169,0.3825017613765131
2170,1.795062308359618
2171,1.1414040424001253
2176,3.025104252037488
2180,1.3527081367711093
2184,2.1237326805669112
2186,1.8268155277806395
2188,0.2713030348029132
2189,1.2187418333771578
2190,1.2820839818412662
2191,2.7798125966472504
2199,0.8998880442924895
2203,0.5736031888628415
2210,0.9105540870885609
2215,0.6489516203736301
2301,1.464308455951348
2302,2.6864029017685707
2322,1.8283261198962844
2324,8.578095285112994
2330,7.754550765915484
2332,4.4331571260717215
2333,7.136230155176891
2338,8.396161209896576
2339,6.033650217942633
2341,9.676888315382564
2343,3.9444399269585095
2346,10.576597318527002
2347,8.349784481087472
2351,5.0355111451722285
2356,3.4805962645842996
2357,2.8731622331770375
2359,8.181887666104316
2360,6.199591981036876
2364,2.9378709388451796
2366,6.84401959954812
2367,6.103213510756746
2368,4.936163797260519
2370,4.582938076995604
2375,5.455656739523946
2379,5.3089209469395495
2382,5.912032143463727
2420,2.3651171601341323
2421,3.805707767857993
2445,0.4793839965752627
2446,0.6502514154866625
2451,2.091161389776726
2452,0.9513143446751599
2453,1.8032991590360312
2457,1.7049542113736782
2458,2.101273698868952
2459,2.7389677076342425
2460,2.18924671640318
2461,1.8702647606158562
2462,1.0717979619719107
2464,1.2448970623059161
2465,2.4510985897882502
2466,1.9687442064835392
2467,2.2187176188989834
2468,1.0966055752581354
2472,1.635685755374441
2474,1.832554637482943
2476,2.0648380682565275
2478,0.8724813273406905
2481,1.8183392474477913
2482,3.0554429607710705
2492,2.6676064246945037
2493,4.022362629624442
2494,1.419964330240237
2532,6.930160175242607
2534,7.011789117874749
2535,11.413587891039384
2536,4.4239739075166735
2537,7.90894348021563
2538,4.471275710119462
2539,5.285261460920291
2540,7.6030695905876025
2542,5.357144083581683
2543,6.392712435810936
2553,7.3352644659840935
2554,0.4993656472669989
2556,6.836719396210862
2557,1.103408530529221
2558,4.288857358212446
2559,7.8438063993316485
2561,10.221822739337899
2562,10.41193820846694
2563,6.898005681735655
2564,6.236228441852883
2568,1.685060390424052
2571,1.7966119534654017
2575,5.314060076823415
2576,1.3108040120920261
2584,4.922469579647938
2601,3.788229161180924
2630,2.311007884788446
2631,10.216071786655094
2632,5.426350483370819
2633,14.087068340035428
2635,2.6907363477018604
2637,0.8940986430164173
2638,4.261781077910266
2639,6.670445345269171
2641,6.185852693799655
2642,17.226855998566855
2643,17.349409795442092
2644,4.564811418815315
2645,10.070809367777098
2646,9.447870470920915
2647,5.169800614216171
2648,5.158545732413781
2649,0.3728980227636517
2650,14.857479909889843
2651,18.022874737570373
2652,25.145284126595495
2653,15.23153655440698
2655,5.595841659896026
2657,25.288673102901857
2659,11.940701021572295
2660,5.090777788107514
2663,20.12951063341149
2664,3.5106222127200195
2666,23.511320801494293
2667,20.285717557655733
2668,5.994354777540955
2669,13.332273274004256
2670,5.202309715943382
2671,7.603403878932777
2672,5.455528396880207
2673,2.781354169438425
2675,1.8325347502910616
2702,6.41025486559369
2703,0.8795345166897583
2713,15.172467965145609
2715,6.2451810233995575
2717,6.231840776521456
2718,4.499644169879038
2719,0.34902135636728315
2720,0.6091458503550162
2721,1.7710428452806926
2723,2.4274018500460453
2724,1.9767899704040008
2725,1.7299492497878015
2726,2.033316835246877
2738,4.461102838175696
2739,3.739394062929305
2740,2.4305320593107815
2743,4.539998806310164
2744,2.696290272200387
2745,2.8830665770357466
2746,2.8053674417498407
2747,0.7715714929792458
2748,3.5904772569420755
2760,3.2461679002928316
2762,5.125572614894138
2763,1.9898430210713232
2764,4.164547883537001
2766,4.784307584136964
2767,3.5156485217351374
2769,5.5968950441856995
2770,5.427977427151973
2771,2.585932563655077
2777,3.7365504965661476
2779,4.640035522453809
2780,0.3269721890663951
2790,4.336745727999019
2791,9.262760922124649
2802,1.4375571177589048
2804,5.17508299430914
2806,4.63401528109594
2807,18.109910088294928
2808,4.933802822015851
2809,5.994575923446037
2812,8.314929317516373
2813,8.510487958241464
2814,10.265668163421942
2815,8.944155474692975
2816,3.8868231151746877
2817,8.680126732528253
2818,3.081746107329564
2822,9.665776779237992
2825,11.621218280482566
2826,8.513197472459346
2827,11.389304336865413
2828,4.215073438851989
2830,9.326041765609883
2831,5.057164943792065
2832,11.747901149496869
2833,8.572258582551308
2835,8.591726260567844
2836,6.134270073580666
2837,9.728322698096903
2838,1.9793995816433811
2839,8.555527700272512
2840,10.532839096277486
2841,10.76354914800044
2842,12.259525345233143
2852,7.329189934326129
2857,6.253089724989093
2858,8.780051169535676
2859,8.111754090898303
2860,0.3313232924334022
2861,0.6322641558663317
2863,1.2430534217376183
2864,3.1597293092066057
2865,3.011327465388666
2871,7.1120237341971055
2872,9.014395237419947
2873,12.098127598890143
2874,5.712976883804559
2875,7.085851852423723
2876,5.90661954266541
2878,2.3838347490956453
2879,0.9570130429438
2881,3.4254350162498906
2882,2.0514858109176393
2885,6.406965394186687
2886,0.44030932831359243
2888,3.103177332144037
2889,2.850317726547288
2891,0.8743660593236191
2892,7.194567325498108
2893,1.1051790652477724
2894,8.43805252277324
2895,2.268882797177462
2896,4.957977310299985
2898,10.60731994040447
2903,1.0814325712015156
2904,0.7863202908033933
2905,0.4720057801898218
2906,0.9358588580460027
2907,0.4416351123794605
2908,1.2904806679018905
2909,1.582742301106885
2910,2.3151580558172515
2911,1.4260433547746578
2912,1.322565953120858
2914,0.37958705565038353
2915,2.565849892255482
2916,1.7426579659622625
2917,3.699127367744675
2919,0.20270431754796192
2920,3.3166623095507437
2921,4.4468725275487335
3031,2.5702921776754324
3032,4.071670157890971
3033,6.292754789049466
3034,7.790284606148905
3036,8.45026995287175
3037,13.622546766518564
3038,2.2280724473156766
3042,9.368478597664845
3043,14.758538534678928
3044,10.245662610013676
3045,4.808735626029518
3046,7.129117980154874
3047,14.449060759470733
3048,9.349581457579143
3049,4.220104094596156
3051,2.309337791503254
3052,5.072896729513898
3053,1.532125652664491
3054,5.526967610314002
3055,1.5942217978730797
3057,5.790554473823797
3060,0.8213041975010693
