"","GEOID","totPop19","groupQt19r"
"136","05049",12231,0.0149619818493991
"137","05051",98555,0.0216021510831515
"138","05053",18126,0.00932362352421935
"139","05055",44937,0.0157331375036162
"140","05057",21842,0.0167567072612398
"141","05059",33597,0.0643212191564723
"142","05061",13311,0.0135226504394861
"143","05063",37427,0.028722579955647
"144","05065",13570,0.0707442888725129
"145","05067",17027,0.156457391202208
"146","05069",69282,0.0885511388239369
"147","05071",26372,0.0303352040042469
"148","05073",6800,0.0194117647058824
"149","05075",16549,0.0331742099220497
"150","05077",9194,0.176310637372199
"151","05079",13455,0.378446674098848
"152","05081",12347,0.0127966307605086
"153","05083",21668,0.0273213956064242
"154","05085",72528,0.00921023604676815
"155","05087",16211,0.00493492073283573
"156","05089",16476,0.010924981791697
"157","05091",43572,0.0320848251170476
"158","05093",42126,0.0190381237240659
"159","05095",7050,0.0112056737588652
"160","05097",8950,0.0150837988826816
"161","05099",8351,0.0208358280445456
"162","05101",7812,0.00857654889912954
"163","05103",23830,0.0161141418380193
"164","05105",10355,0.0162240463544182
"165","05107",18606,0.0116629044394281
"166","05109",10756,0.0164559315730755
"167","05111",23896,0.0147304988282558
"168","05113",20094,0.00617099631730865
"169","05115",63761,0.0537005379463936
"170","05117",8189,0.0167297594333863
"171","05119",392967,0.0167469533065117
"172","05121",17695,0.0191579542243572
"173","05123",25900,0.127490347490347
"174","05125",119415,0.0109115270275928
"175","05127",10376,0.00616808018504241
"176","05129",7908,0.0107486090035407
"177","05131",127591,0.0148364696569507
"178","05133",17081,0.00696680522217669
"179","05135",17139,0.0121944104090087
"180","05137",12475,0.0112224448897796
"181","05139",39449,0.0122183071814241
"182","05141",16642,0.01147698593919
"183","05143",232289,0.0340524088527653
"184","05145",78762,0.0485132424265509
"185","05147",6533,0.0176029389254554
"186","05149",21464,0.0159802459932911
"187","06001",1656754,0.0190945668457719
"188","06003",1039,0.0346487006737247
"189","06005",38429,0.0957870358323141
"190","06007",225817,0.0274558602762414
"191","06009",45514,0.0111394296260491
"192","06011",21454,0.00955532767782232
"193","06013",1142251,0.00869248527687872
"194","06015",27495,0.107619567194035
"195","06017",188563,0.00937617666244173
"196","06019",984521,0.0170356955311263
"197","06021",27976,0.0108307120388905
"198","06023",135940,0.0304546123289687
"199","06025",180701,0.0548419765247564
"200","06027",17977,0.0358235523168493
"201","06029",887641,0.0338154726967321
"202","06031",150691,0.096143764392034
"203","06033",64195,0.0154373393566477
"204","06035",30818,0.320526964760854
"205","06037",10081570,0.0178265885174631
"206","06039",155433,0.0534442492906912
"207","06041",259943,0.028540872422031
"208","06043",17420,0.0672789896670494
"209","06045",87224,0.0258185820416399
"210","06047",271382,0.0220758930216448
"211","06049",8907,0.0538901987201078
"212","06051",14310,0.0232005590496157
"213","06053",433410,0.0406843404628412
"214","06055",139623,0.0291785737306891
"215","06057",99244,0.0124843819273709
"216","06059",3168044,0.0137905281618563
"217","06061",385512,0.0106507709228247
"218","06063",18660,0.0211682743837085
"219","06065",2411439,0.0150702547317183
"220","06067",1524553,0.0155953909113032
"221","06069",60376,0.00447197561945144
"222","06071",2149031,0.0255263884048206
"223","06073",3316073,0.0270579085562954
"224","06075",874961,0.0232776089448558
"225","06077",742603,0.0231725430680996
"226","06079",282165,0.0578349547250722
"227","06081",767423,0.0130254110184344
"228","06083",444829,0.0454084603296997
"229","06085",1927470,0.0189237705385817
"230","06087",273962,0.0474080346909425
"231","06089",179212,0.0179842867665112
"232","06091",3040,0.0105263157894737
"233","06093",43468,0.012675991534002
"234","06095",441829,0.0241179279766607
"235","06097",499772,0.0170557774345101
"236","06099",543194,0.00956380225112943
"237","06101",96109,0.0106857838495874
"238","06103",63912,0.0132682438352735
"239","06105",12700,0.022755905511811
"240","06107",461898,0.0118814110474607
"241","06109",54045,0.065408455916366
"242","06111",847263,0.0150732417206936
"243","06113",217352,0.038117891714822
"244","06115",76360,0.018923520167627
"245","08001",504108,0.0080756504558547
"246","08003",16107,0.0676724405537965
"247","08005",644560,0.00914577386123868
"248","08007",13253,0.0125254659322418
"249","08009",3561,0.0258354394832912
"250","08011",5787,0.319509244859167
"251","08013",322510,0.0363461598089982
"252","08014",67886,0.00458120967504346
"253","08015",19557,0.0714322237561998
"254","08017",2026,0.0212240868706811
"255","08019",9495,0.0134807793575566
"256","08021",8128,0.00799704724409449
"257","08023",3745,0
"258","08025",5754,0.165450121654501
"259","08027",4776,0.0016750418760469
"260","08029",30565,0.0443317520039261
"261","08031",705576,0.0206965656428223
"262","08033",1857,0
"263","08035",336041,0.00261277641716338
"264","08037",54681,0.0018470766811141
"265","08039",25717,0.00287747404440642
"266","08041",698974,0.0253872103969532
"267","08043",47321,0.234885146129625
"268","08045",59055,0.015748031496063
"269","08047",6018,0.0194416749750748
"270","08049",15303,0.0194079592236816
"271","08051",16802,0.0508867991905726
"272","08053",857,0.00116686114352392
"273","08055",6679,0.0268004192244348
"274","08057",1261,0.0103092783505155
"275","08059",574798,0.0156646334886343
"276","08061",1489,0.0235057085292142
"277","08063",7447,0.0704981871894723
"278","08065",7751,0.0176751386917817
"279","08067",55617,0.0334430120286963
"280","08069",344786,0.0274025047420719
"281","08071",14266,0.0609841581382308
"282","08073",5585,0.37332139659803
"283","08075",22380,0.0462466487935657
"284","08077",151218,0.022259254850613
"285","08079",824,0.0194174757281553
"286","08081",13127,0.0110459358573932
"287","08083",26031,0.0108716530290807
"288","08085",41686,0.012306289881495
"289","08087",28517,0.0145527229371954
"290","08089",18282,0.0247784706268461
"291","08091",4796,0
"292","08093",17867,0.00817148933788549
"293","08095",4290,0.0186480186480186
"294","08097",17926,0.00747517572241437
"295","08099",12022,0.0307769090001664
"296","08101",165982,0.0252015278765167
"297","08103",6384,0.0540413533834586
"298","08105",11305,0.0179566563467492
"299","08107",25072,0.0153956604977664
"300","08109",6592,0.00348907766990291
"301","08111",589,0
"302","08113",8049,0.0019878245744813
"303","08115",2322,0.0189491817398794
"304","08117",30649,0.0131815067375771
"305","08119",24524,0.004974718642962
"306","08121",4868,0.0622432210353328
"307","08123",305345,0.0214052956491837
"308","08125",10003,0.0123962811156653
"309","09001",943926,0.0191614596906961
"310","09003",893561,0.0281189532667607
"311","09005",182002,0.0164283908968033
"312","09007",163053,0.0369695743101936
"313","09009",857513,0.0332403123917655
"314","09011",267390,0.0448633082763005
"315","09013",151063,0.0998589992254887
"316","09015",116566,0.04605116414735
"317","10001",176699,0.02864192779812
"318","10003",556165,0.0303830697724596
"319","10005",224384,0.0134100470621791
"320","11001",692683,0.0564746067104289
"321","12001",265443,0.060329336241679
"322","12003",28211,0.101414341923363
"323","12005",182161,0.012088207684411
"324","12007",27317,0.142145916462276
"325","12009",585507,0.0104798063900175
"326","12011",1926205,0.00898087171406989
"327","12013",14362,0.140579306503273
"328","12015",181067,0.019771686723699
"329","12017",145169,0.0184887958172888
"330","12019",211405,0.00643314964168303
"331","12021",371453,0.0110000457662208
"332","12023",69968,0.0695032014635262
"333","12027",36903,0.0943283743869062
"334","12029",16589,0.0954246790041594
"335","12031",936186,0.0223694864054793
"336","12033",313491,0.0569553830891477
"337","12035",109801,0.00480869937432264
"338","12037",11811,0.13741427482855
"339","12039",45945,0.0827293503101534
"340","12041",17953,0.0756419539909764
"341","12043",13516,0.104912696063924
"342","12045",15576,0.156715459681561
"343","12047",14326,0.232444506491693
"344","12049",27131,0.0806088975710442
"345","12051",40732,0.0492978493567711
"346","12053",186313,0.0113787014325356
"347","12055",103437,0.0179142859905063
"348","12057",1422278,0.0147629366410786
"349","12059",19432,0.0936084808563195
"350","12061",153989,0.0106111475495003
"351","12063",47945,0.160517259359683
"352","12065",14161,0.146882282324695
"353","12067",8637,0.176102813476902
"354","12069",345867,0.0109753171016605
"355","12071",737468,0.0137985648190837
"356","12073",289770,0.0500086275321807
"357","12075",40403,0.00930623963567062
"358","12077",8345,0.173157579388856
"359","12079",18460,0.115492957746479
"360","12081",384213,0.0110667780632097
"361","12083",353526,0.0269230551642595
"362","12085",159065,0.0245371389054789
"363","12086",2699428,0.0170287927664676
"364","12087",75798,0.0251193962901396
"365","12089",83098,0.0103131242629185
"366","12091",203794,0.029068569241489
"367","12093",41144,0.0752965195411239
"368","12095",1349746,0.0235222034367948
"369","12097",351955,0.0051569092639684
"370","12099",1465027,0.0144447849766591
"371","12101",524602,0.0141669303586338
"372","12103",964666,0.0187318719639751
"373","12105",686218,0.0185699005272377
"374","12107",73252,0.0189619396057446
"375","12109",244674,0.0102013291154761
"376","12111",312947,0.00951279290103436
"377","12113",174755,0.0356613544676833
"378","12115",419496,0.0137140759387455
"379","12117",461402,0.008753754860187
"380","12119",125044,0.0757413390486549
"381","12121",44046,0.036552694909867
"382","12123",21870,0.174119798811157
"383","12125",15303,0.374959158334967
"384","12127",536487,0.0183005366392848
"385","12129",32321,0.106463290120974
"386","12131",68262,0.0272040080864903
"387","12133",24764,0.1176304312712
"388","13001",18440,0.0290130151843818
"389","13003",8239,0.00376259254763928
"390","13005",11201,0.0661548076064637
"391","13007",3132,0.00127713920817369
"392","13009",45111,0.0976258562213207
"393","13011",18708,0
"394","13013",78991,0.00284842577002443
"395","13015",104919,0.00946444399965688
"396","13017",17033,0.0196677038689603
"397","13019",19152,0.00992063492063492
"398","13021",153200,0.0410704960835509
"399","13023",12807,0.117513859608027
"400","13025",18756,0.00389208786521646
"401","13027",15590,0.00808210391276459
"402","13029",37063,0.00232037341823382
"403","13031",76120,0.109485023646873
"404","13033",22520,0.00910301953818828
"405","13035",24090,0.11892901618929
"406","13037",6365,0.301335428122545
"407","13039",53231,0.0320677800529766
"408","13043",10812,0.0239548649648539
"409","13045",117183,0.0291765870476093
"410","13047",66700,0.00853073463268366
"411","13049",13040,0.0927914110429448
"412","13051",288496,0.0417683434085741
"413","13053",10560,0.321875
"414","13055",24812,0.0704497823633726
"415","13057",247515,0.0065571783528271
"416","13059",126176,0.0877187420745625
"417","13061",2951,0.0179600135547272
"418","13063",283538,0.0180575443150477
"419","13065",6686,0.0683517798384684
"420","13067",751218,0.0135766182386471
"421","13069",43021,0.0905836684409939
"422","13071",45486,0.0174119509299565
"423","13073",150705,0.00314521747785409
"424","13075",17177,0.00989695523083193
"425","13077",143260,0.00355996091023314
"426","13079",12325,0.0128194726166329
"427","13081",22713,0.0183595297847048
"428","13083",16197,0.083101808976971
"429","13085",24536,0.00676556895989566
"430","13087",26682,0.0444494415710966
"431","13089",749323,0.0173303101599711
"432","13091",20829,0.100052810984685
"433","13093",13736,0.0984274898078043
"434","13095",89703,0.0474900504999833
"435","13097",143316,0.00925925925925926
"436","13099",10312,0.0135764158262219
"437","13101",3981,0
"438","13103",60477,0.00535740860161714
"439","13105",19166,0.0125221746843368
"440","13107",22533,0.0390538321572804
"441","13109",10687,0.0493122485262468
"442","13111",25395,0.00728489860208702
"443","13113",112303,0.00511117245309564
"444","13115",97369,0.0427754213353326
"445","13117",228383,0.00289426095637591
"446","13119",22766,0.0253887375911447
"447","13121",1036200,0.0337232194557035
"448","13123",30414,0.0079897415663839
"449","13125",2996,0.0270360480640854
"450","13127",84470,0.0173434355392447
"451","13129",57202,0.00992972273696724
"452","13131",24828,0.00660544546479781
"453","13133",17349,0.0114704017522624
"454","13135",915046,0.00552103391523486
"455","13137",44626,0.050912024380406
"456","13139",198667,0.0086124016570442
"457","13141",8515,0.289606576629477
"458","13143",29227,0.0123173777671331
"459","13145",34105,0.0168303767775986
"460","13147",25773,0.0348038645093703
"461","13149",11736,0.0126959781867757
"462","13151",225356,0.00466816947407657
"463","13153",153507,0.0105662933937866
"464","13155",9320,0.0164163090128755
"465","13157",67885,0.012359136775429
"466","13159",13916,0.00653923541247485
"467","13161",15036,0.00851290236765097
"468","13163",15618,0.0339992316557818
"469","13165",8793,0.00864323894006596
"470","13167",9691,0.0629450005159426
"471","13169",28579,0.0090975891388782
"472","13171",18672,0.0655526992287918
"473","13173",10380,0.0300578034682081
"474","13175",47405,0.0212846746123827
"475","13177",29502,0.0352857433394346
"476","13179",61349,0.0331219742783093
"477","13181",7856,0.0124745417515275
"478","13183",18692,0.00775732933875455
"479","13185",115364,0.0362418085364585
"480","13187",32402,0.0453058453181902
"481","13189",21455,0.014215800512701
"482","13191",14174,0.00536193029490617
"483","13193",13305,0.153551296505073
"484","13195",29218,0.00883017318091587
"485","13197",8432,0.0105550284629981
"486","13199",21106,0.0140718279162324
"487","13201",5787,0.031104199066874
"488","13205",22244,0.102139902895163
"489","13207",27171,0.0398954767951124
"490","13209",9058,0.0890925149039523
"491","13211",18507,0.0093478143405198
"492","13213",39724,0.00609203504178834
"493","13215",195739,0.0361041999805864
"494","13217",108079,0.0123428233051749
"495","13219",38132,0.00574320780446869
"496","13221",14931,0.00870671756747706
"497","13223",159825,0.00449241357735023
"498","13225",27145,0.0711364892245349
"499","13227",31387,0.0107687896262784
"500","13229",19250,0.00924675324675325
"501","13231",18327,0.0138593332242047
"502","13233",41908,0.00508256180204257
"503","13235",11216,0.139354493580599
"504","13237",21691,0.00880549536674197
"505","13239",2289,0
"506","13241",16645,0.0265545208771403
"507","13243",6973,0.0248099813566614
"508","13245",201852,0.0493034500525137
"509","13247",89717,0.00937392021578965
"510","13249",5221,0
"511","13251",13989,0.029737651011509
"512","13253",8321,0.0130993870928975
"513","13255",65306,0.0191100358313172
"514","13257",25750,0.0292038834951456
"515","13259",6293,0.34752900047672
"516","13261",30064,0.0694850984566259
"517","13263",6321,0.00300585350419237
"518","13265",1611,0.00248292985723153
"519","13267",25382,0.250334882987944
"520","13269",8116,0.0141695416461311
"521","13271",16035,0.201122544434051
"522","13273",8737,0.0374270344511846
"523","13275",44630,0.0174098140264396
"524","13277",40541,0.0509114230038726
"525","13279",26972,0.0155717039893223
"526","13281",11617,0.0713609365584919
"527","13283",6795,0.0712288447387785
"528","13285",69919,0.0221399047469214
"529","13287",7943,0.046833690041546
"530","13289",8229,0.00692672256653299
"531","13291",23288,0.0248196496049468
"532","13293",26236,0.0208110992529349
"533","13295",69039,0.0219006648416113
"534","13297",91442,0.00935018919096258
"535","13299",35593,0.0699294805158318
"536","13301",5297,0.0151028884274117
"537","13303",20436,0.0951751810530437
"538","13305",29788,0.0700281992748758
"539","13307",2610,0.00153256704980843
"540","13309",7928,0.0280020181634712
"541","13311",29489,0.0135982908881278
"542","13313",104237,0.0143327225457371
"543","13315",8824,0.23719401631913
"544","13317",9844,0.0105648110524177
"545","13319",9010,0.0117647058823529
"546","13321",20494,0.00790475261052015
"547","15001",199459,0.0167302553406966
"548","15003",984821,0.0371620832618313
"549","15005",66,0.166666666666667
"550","15007",71769,0.0117460184759437
"551","15009",165979,0.0169238277131444
"552","16001",456849,0.0196760855337322
"553","16003",4097,0.016597510373444
"554","16005",85765,0.0248936046172681
"555","16007",6000,0.00633333333333333
"556","16009",9138,0.00897351718100241
"557","16011",45839,0.00569384148868867
"558","16013",22373,0.0170741518794976
"559","16015",7378,0.00935212794795338
"560","16017",43611,0.00974524775859302
"561","16019",114392,0.0116266871809217
"562","16021",11845,0.00962431405656395
"563","16023",2581,0.0182099961255327
"564","16025",1048,0
"565","16027",217633,0.0152688241213419
"566","16029",6953,0.0123687616856033
"567","16031",23690,0.0159983115238497
"568","16033",913,0.0262869660460022
"569","16035",8673,0.111034244206157
"570","16037",4169,0.027104821300072
"571","16039",26743,0.0266611823654788
"572","16041",13464,0.00393642305407011
"573","16043",13020,0.0430875576036866
"574","16045",17331,0.00773181005135307
"575","16047",15148,0.00653551623976763
"576","16049",16411,0.0420449698373042
"577","16051",28534,0.000946239573841733
"578","16053",23730,0.006826801517067
"579","16055",157322,0.0116067682841561
"580","16057",39505,0.0817111758005316
"581","16059",7847,0.0256148846693004
"582","16061",3838,0.0088587806149036
"583","16063",5350,0.00878504672897196
"584","16065",39100,0.0109718670076726
"585","16067",20705,0.00347742091282299
"586","16069",40217,0.0241937489121516
"587","16071",4385,0.00661345496009122
"588","16073",11552,0.0107340720221607
"589","16075",23260,0.00662080825451419
"590","16077",7671,0.00808238821535654
"591","16079",12609,0.0239511460068205
"592","16081",11426,0
"593","16083",84869,0.0128315403739881
"594","16085",10709,0.0174619478942945
"595","16087",10057,0.0131251864373073
"596","17001",66085,0.0221381554059166
"597","17003",6260,0.0204472843450479
"598","17005",16589,0.106576647175839
"599","17007",53537,0.00663092814315333
"600","17009",6628,0.282890766445383
"601","17011",33122,0.0131332648994626
"602","17013",4830,0.0254658385093168
"603","17015",14466,0.0238490253007051
"604","17017",12493,0.0136076202673497
"605","17019",209922,0.0739512771410333
"606","17021",32931,0.0524733533752391
"607","17023",15716,0.0134258080936625
"608","17025",13287,0.0261910137728607
"609","17027",37634,0.0596535048094808
"610","17029",51353,0.0753023192413296
"611","17031",5198275,0.0176708619686338
"612","17033",18972,0.126344086021505
"613","17035",10836,0.0115356220007383
"614","17037",104366,0.0436732269129793
"615","17039",15932,0.0172608586492594
"616","17041",19623,0.00952963359323243
"617","17043",929060,0.0140034012873227
"618","17045",17407,0.0194174757281553
"619","17047",6455,0.0080557707203718
"620","17049",34137,0.0141488707267774
"621","17051",21565,0.0774866682123812
"622","17053",13270,0.0297663903541824
"623","17055",38923,0.0124604989337924
"624","17057",35092,0.0726661347315627
"625","17059",5064,0.00157977883096367
"626","17061",13132,0.0215504112092598
"627","17063",50666,0.0069671969368018
"628","17065",8176,0.0132093933463796
"629","17067",17983,0.0146249235388978
"630","17069",3939,0.0302107133790302
"631","17071",6809,0.00778381553825819
"632","17073",49267,0.0144518643310938
"633","17075",27812,0.016539623184237
"634","17077",57977,0.0706832019593977
"635","17079",9594,0.00760892224306858
"636","17081",37985,0.0636567065947084
"637","17083",21937,0.0444910425308839
"638","17085",21588,0.00926440615156568
"639","17087",12494,0.181847286697615
"640","17089",531376,0.0101735870645268
"641","17091",110637,0.0503086670824408
"642","17093",126054,0.00278452091960588
"643","17095",50508,0.0855706026768037
"644","17097",701473,0.0259382756000587
"645","17099",109737,0.0309011545786745
"646","17101",16033,0.148880434104659
"647","17103",34389,0.0974148710343424
"648","17105",36040,0.0648446170921199
"649","17107",29003,0.141606040754405
"650","17109",30479,0.110830407821779
"651","17111",307714,0.00588208531298543
"652","17113",172578,0.0458922921809269
"653","17115",105528,0.0343984534910166
"654","17117",45463,0.0197963178848734
"655","17119",264776,0.0210290962927154
"656","17121",37743,0.0199242243594839
"657","17123",11679,0.0239746553643291
"658","17125",13621,0.0173261875045885
"659","17127",14219,0.0234193684506646
"660","17129",12306,0.0104826913700634
"661","17131",15589,0.0137276284559625
"662","17133",34168,0.00731678763755561
"663","17135",28828,0.104065491882892
"664","17137",34247,0.0991619703915671
"665","17139",14641,0.0231541561368759
"666","17141",51025,0.0115433610975012
"667","17143",182770,0.0286972697926356
"668","17145",21251,0.124323561244177
"669","17147",16401,0.00481677946466679
"670","17149",15672,0.0291602858601327
"671","17151",4203,0.0551986676183678
"672","17153",5510,0.00453720508166969
"673","17155",5721,0.000873973081629086
"674","17157",32295,0.122309955101409
"675","17159",15766,0.0195991373842446
"676","17161",143873,0.0340995183251896
"677","17163",262338,0.0140277047168157
"678","17165",23994,0.0205884804534467
"679","17167",196861,0.0211316614260824
"680","17169",6953,0.123975262476629
"681","17171",5005,0.0103896103896104
"682","17173",21737,0.00984496480655104
"683","17175",5447,0.0179915549843951
"684","17177",45093,0.0178298183753576
"685","17179",133195,0.0196028379443673
"686","17181",16968,0.0270509193776521
"687","17183",77563,0.0353648002269123
"688","17185",11546,0.00788151740862636
"689","17187",17146,0.0675959407441969
"690","17189",14058,0.0180680039834969
"691","17191",16402,0.0044506767467382
"692","17193",13868,0.0281944043841938
"693","17195",56016,0.019083833190517
"694","17197",689315,0.0134278232738298
"695","17199",67102,0.0307144347411404
"696","17201",284819,0.0150446423869194
"697","17203",38700,0.0276485788113695
"698","18001",35376,0.0164518317503392
"699","18003",372575,0.0150063745554586
"700","18005",82481,0.0117602841866612
"701","18007",8677,0.0133686758096116
"702","18009",12013,0.0129859319071006
"703","18011",65544,0.0101305992920786
"704","18013",15064,0.00922729686670207
"705","18015",20074,0.00592806615522566
"706","18017",37880,0.0332101372756072
"707","18019",116507,0.0148145604985108
"708","18021",26234,0.020088434855531
"709","18023",32273,0.0186843491463452
"710","18025",10569,0.00984009840098401
"711","18027",33120,0.0173913043478261
"712","18029",49479,0.0116615129650963
"713","18031",26562,0.0146826293200813
"714","18033",42927,0.0104829128520512
"715","18035",115020,0.0640671187619544
"716","18037",42543,0.0237171802646734
"717","18039",204558,0.017569589065204
"718","18041",23194,0.0185823919979305
"719","18043",77320,0.0181324366270047
"720","18045",16430,0.00986001217285453
"721","18047",22774,0.00737683323087732
"722","18049",20096,0.0106986464968153
"723","18051",33656,0.0248989778939862
"724","18053",66452,0.0842412568470475
"725","18055",32159,0.00932864827886439
"726","18057",323117,0.00471655777938022
"727","18059",75164,0.00898036293970518
"728","18061",39940,0.00946419629444166
"729","18063",163799,0.015464074872252
"730","18065",48255,0.0722204952854626
"731","18067",82331,0.0140408837497419
"732","18069",36359,0.0380648532687918
"733","18071",44025,0.0170584894946053
"734","18073",33447,0.0260710975573295
"735","18075",20840,0.0129558541266795
"736","18077",32201,0.077233626284898
"737","18079",27710,0.0132443161313605
"738","18081",153716,0.0161596710817351
"739","18083",37065,0.0599487387022798
"740","18085",79035,0.020269500854052
"741","18087",39193,0.00757788380578165
"742","18089",485707,0.0117519409849971
"743","18091",110154,0.0734517130562667
"744","18093",45548,0.0145999824361114
"745","18095",129455,0.0469197790738094
"746","18097",951869,0.0172502728841889
"747","18099",46461,0.0178859688771227
"748","18101",10212,0.0289855072463768
"749","18103",35815,0.0615943040625436
"750","18105",146461,0.104314459139293
"751","18107",38287,0.0333272390106302
"752","18109",69922,0.0145447784674351
"753","18111",13992,0.0160806174957118
"754","18113",47506,0.0167557782174883
"755","18115",5874,0.00902281239359891
"756","18117",19545,0.015553850089537
"757","18119",20835,0.00830333573314135
"758","18121",16946,0.0846807506196152
"759","18123",19102,0.0859595853837295
"760","18125",12378,0.0195508159638068
"761","18127",168636,0.0239569249745013
"762","18129",25560,0.0108372456964006
"763","18131",12559,0.0113066326936858
"764","18133",37384,0.140808902204152
"765","18135",24926,0.0152451255716922
"766","18137",28391,0.0182099961255327
"767","18139",16641,0.0127997115557959
"768","18141",270216,0.0466441661485626
"769","18143",23759,0.016751546782272
"770","18145",44438,0.0165173950222782
"771","18147",20447,0.0143297305228151
"772","18149",22952,0.00265772046009062
"773","18151",34453,0.039299915827359
"774","18153",20730,0.104679208876025
"775","18155",10685,0.00954609265325222
"776","18157",191553,0.0882157940622178
"777","18159",15162,0.0156311832212109
"778","18161",7113,0.00885702235343737
"779","18163",181291,0.0367365175325857
"780","18165",15539,0.0147371130703391
"781","18167",107459,0.0790068770414763
"782","18169",31389,0.0611042084806779
"783","18171",8237,0.010926308121889
"784","18173",62280,0.0127007064868337
"785","18175",27848,0.0100545820166619
