"","GEOID","totPop18","engProf18"
"81","02150",12572,0.0606108813235762
"82","02158",7112,0.0122328458942632
"83","02164",1278,0.00312989045383412
"84","02170",95938,0.00850549313098043
"85","02180",8968,0.0143844781445138
"86","02185",8984,0.0092386464826358
"87","02188",6924,0.00577700751010976
"88","02195",3049,0.012791079042309
"89","02198",6080,0.000328947368421053
"90","02220",8326,0.00972856113379774
"91","02230",995,0.00402010050251256
"92","02240",6367,0.0347102245955709
"93","02261",8719,0.00275260924417938
"94","02275",2368,0.00929054054054054
"95","02282",627,0.00797448165869218
"96","02290",5012,0.00139664804469274
"97","04001",66614,0.0564295793677005
"98","04003",118634,0.0455855825480048
"99","04005",132357,0.0216762241513482
"100","04007",50361,0.0177121185043982
"101","04009",35060,0.0243867655447804
"102","04011",8807,0.0286136028159419
"103","04012",19740,0.0386018237082067
"104","04013",3974752,0.0515058549564853
"105","04015",196927,0.0180219065948296
"106","04017",100816,0.0338735914934137
"107","04019",960682,0.0420992586516662
"108","04021",394876,0.033825808608272
"109","04023",43242,0.130914388788678
"110","04025",215098,0.0155696473235455
"111","04027",192617,0.141176531666468
"112","05001",16917,0.000945794171543418
"113","05003",19290,0.0143079315707621
"114","05005",39498,0.00131652235556231
"115","05007",240601,0.0333415073087809
"116","05009",35000,0.000485714285714286
"117","05011",10266,0.0302941749464251
"118","05013",4897,0
"119","05015",26330,0.0394606912267376
"120","05017",10175,0.0112039312039312
"121","05019",21199,0.00797207415444125
"122","05021",14220,0.00119549929676512
"123","05023",24071,0
"124","05025",7789,0.00423674412633201
"125","05027",22464,0.00921474358974359
"126","05029",19668,0.00915192190359976
"127","05031",98314,0.00897125536546168
"128","05033",58595,0.0120146770202236
"129","05035",45270,0.00485973050585377
"130","05037",15880,0.000629722921914358
"131","05039",7064,0.00679501698754247
"132","05041",11129,0.0272261658729446
"133","05043",17380,0.000978135788262371
"134","05045",114688,0.00674874441964286
"135","05047",16779,0.00417188151856487
"136","05049",11562,0.00432451133021969
"137","05051",93001,0.0121073966946592
"138","05053",17113,0.000818091509378835
"139","05055",41728,0.00189321319018405
"140","05057",20409,0.0377774511245039
"141","05059",31846,0.00414494756013314
"142","05061",12459,0.0339513604623164
"143","05063",34859,0.0164376488137927
"144","05065",12894,0.00147355359081743
"145","05067",16252,0
"146","05069",66151,0.00391528472736618
"147","05071",24589,0.0331449021920371
"148","05073",6541,0.00321051826937777
"149","05075",15753,0.00209483907827081
"150","05077",8912,0.00751795332136445
"151","05079",13149,0.00745303825385961
"152","05081",11693,0.000513127512186778
"153","05083",20497,0.00829389666780504
"154","05085",67273,0.00655537882954529
"155","05087",15045,0.0140910601528747
"156","05089",15698,0.000254809529876417
"157","05091",40898,0.00144261333072522
"158","05093",39741,0.0108452228177449
"159","05095",6815,0.000880410858400587
"160","05097",8569,0.00980277745361186
"161","05099",7936,0
"162","05101",7505,0
"163","05103",22654,0.00158912333362762
"164","05105",9769,0
"165","05107",17638,0.00238122236081188
"166","05109",10187,0.0172769215667027
"167","05111",22515,0.0027981345769487
"168","05113",18943,0.0109275194003062
"169","05115",59646,0.0215437749388056
"170","05117",7792,0
"171","05119",366789,0.0173669330323428
"172","05121",16572,0.00603427468018344
"173","05123",24656,0.00369078520441272
"174","05125",111043,0.0105544698900426
"175","05127",9649,0.00715100010363768
"176","05129",7548,0.00304716481187069
"177","05131",119084,0.033757683651876
"178","05133",15835,0.0911272497631828
"179","05135",16217,0.00141826478386878
"180","05137",11871,0.000758150113722517
"181","05139",37115,0.00770577933450088
"182","05141",15880,0.00107052896725441
"183","05143",212436,0.037455986744243
"184","05145",73753,0.0103724594253793
"185","05147",6270,0
"186","05149",20126,0.0529166252608566
"187","06001",1546194,0.0844163151583825
"188","06003",1107,0.00542005420054201
"189","06005",36295,0.01099324975892
"190","06007",214552,0.0249962713001976
"191","06009",43299,0.00725189958197649
"192","06011",19875,0.160201257861635
"193","06013",1067742,0.0647647090776611
"194","06015",25840,0.0167956656346749
"195","06017",177989,0.0172988218373046
"196","06019",899494,0.120223147680807
"197","06021",25846,0.0997833320436431
"198","06023",128404,0.0194697984486465
"199","06025",165124,0.207498607107386
"200","06027",17074,0.026941548553356
"201","06029",811880,0.10436887224713
"202","06031",138436,0.0998945361033257
"203","06033",60465,0.0345158356073762
"204","06035",29801,0.0174490788899701
"205","06037",9473307,0.136913540329686
"206","06039",143206,0.13202659106462
"207","06041",248003,0.0401567722971093
"208","06043",16778,0.0118607700560257
"209","06045",82279,0.0535008933020576
"210","06047",247821,0.137462119836495
"211","06049",8536,0.0332708528584817
"212","06051",13710,0.0430342815463166
"213","06053",400894,0.188159463598857
"214","06055",133212,0.0839413866618623
"215","06057",94871,0.0106038726270409
"216","06059",2975226,0.102493054309152
"217","06061",359752,0.0179373568458271
"218","06063",17840,0.0094170403587444
"219","06065",2225278,0.0813714061793628
"220","06067",1410667,0.0658135477756267
"221","06069",55514,0.0932737687790467
"222","06071",1980797,0.0805266768881415
"223","06073",3090864,0.0701955828532087
"224","06075",830525,0.116380602630866
"225","06077",679489,0.0913009629294955
"226","06079",267998,0.0337502518675512
"227","06081",721160,0.0749112540906318
"228","06083",415382,0.109662912692413
"229","06085",1803512,0.0902977080274487
"230","06087",259230,0.0780233769239671
"231","06089",168565,0.0121080888677958
"232","06091",2818,0.00248403122782115
"233","06093",41283,0.0148487270789429
"234","06095",411824,0.0491059287462605
"235","06097",475581,0.0564951080888429
"236","06099",499891,0.0970811636936852
"237","06101",89258,0.106757937663851
"238","06103",59506,0.0357947097771653
"239","06105",12291,0.00829875518672199
"240","06107",421973,0.145051934602451
"241","06109",51543,0.00772170808839222
"242","06111",796403,0.097164375322544
"243","06113",202510,0.0611130314552368
"244","06115",69367,0.0561794513241167
"245","08001",460437,0.0657875018732204
"246","08003",15286,0.0418683762920319
"247","08005",596161,0.0410895714412717
"248","08007",12329,0.0095709303268716
"249","08009",3376,0.0263625592417062
"250","08011",5600,0.0216071428571429
"251","08013",305960,0.0193718133089293
"252","08014",62386,0.0156285063956657
"253","08015",18529,0.0059366398618382
"254","08017",1823,0.0164563905650027
"255","08019",9029,0.00963561856241001
"256","08021",7569,0.0268199233716475
"257","08023",3548,0.0856820744081172
"258","08025",5456,0.0258431085043988
"259","08027",4539,0.0112359550561798
"260","08029",28832,0.0165441176470588
"261","08031",649996,0.0599065225016769
"262","08033",1758,0
"263","08035",308690,0.00683533642165279
"264","08037",51212,0.0678161368429274
"265","08039",24076,0.00132912443927563
"266","08041",641191,0.015572582896516
"267","08043",45140,0.015994683207798
"268","08045",54522,0.0507134734602546
"269","08047",5678,0.00228953856991899
"270","08049",14503,0.011583810246156
"271","08051",15793,0.00449566263534477
"272","08053",840,0
"273","08055",6418,0.00981614210034279
"274","08057",1213,0.0173124484748557
"275","08059",540436,0.0149693950810087
"276","08061",1296,0.00462962962962963
"277","08063",7246,0.0391940380899807
"278","08065",7261,0.0413166230546757
"279","08067",52256,0.00526255358236375
"280","08069",320425,0.0117625029258017
"281","08071",13557,0.0165228295345578
"282","08073",5243,0.0345222201029945
"283","08075",19976,0.0314877853424109
"284","08077",141275,0.0105114139090426
"285","08079",811,0.00246609124537608
"286","08081",12220,0.019721767594108
"287","08083",24385,0.00578224318228419
"288","08085",38956,0.036964780778314
"289","08087",26185,0.0811533320603399
"290","08089",17230,0.0245502031340685
"291","08091",4564,0.00657318141980719
"292","08093",16565,0.000724418955629339
"293","08095",4073,0.0579425484900565
"294","08097",17086,0.00784267821608334
"295","08099",11241,0.0420781069299884
"296","08101",155048,0.0094809349362778
"297","08103",6044,0.014228987425546
"298","08105",10658,0.0367798836554701
"299","08107",23820,0.0159529806884971
"300","08109",6141,0.0503175378602833
"301","08111",529,0.00756143667296786
"302","08113",7648,0.0128138075313808
"303","08115",2196,0.00865209471766849
"304","08117",29119,0.0362993234657784
"305","08119",23135,0.00475470066998055
"306","08121",4596,0.00957354221061793
"307","08123",273535,0.0352678816239238
"308","08125",9296,0.0650817555938038
"309","09001",891774,0.0578857423517618
"310","09003",846908,0.04265280290185
"311","09005",175475,0.014150163841003
"312","09007",156497,0.0120896886202291
"313","09009",814592,0.033732224230044
"314","09011",255412,0.0221524438945703
"315","09013",145137,0.00757904600480925
"316","09015",110726,0.0236981377454256
"317","10001",163831,0.0135322374886316
"318","10003",522586,0.0207449108854811
"319","10005",208224,0.0234987321346243
"320","11001",639806,0.0249513133668643
"321","12001",248986,0.0119444466757167
"322","12003",26212,0.00625667633145124
"323","12005",171093,0.0127357635905619
"324","12007",25561,0.00539884981025781
"325","12009",549619,0.0139041772573364
"326","12011",1797580,0.0764299780816431
"327","12013",13788,0.00812300551203946
"328","12015",171568,0.0182026951412851
"329","12017",137633,0.0087769648267494
"330","12019",195720,0.0178724708767627
"331","12021",347226,0.0986965261817951
"332","12023",64976,0.00594065501108101
"333","12027",34527,0.0996032090827468
"334","12029",15704,0.00280183392766174
"335","12031",861739,0.026884010123715
"336","12033",292678,0.0107045968607138
"337","12035",102808,0.0254746712318108
"338","12037",11220,0.00953654188948307
"339","12039",43318,0.0283023223602198
"340","12041",16764,0.0153304700548795
"341","12043",12924,0.0510677808727948
"342","12045",15274,0.00491030509362315
"343","12047",13600,0.0230882352941176
"344","12049",25463,0.0691198994619644
"345","12051",37287,0.159787593531258
"346","12053",174473,0.0134519381222309
"347","12055",97266,0.0423477885386466
"348","12057",1291849,0.0625003386618715
"349","12059",18532,0.00636736455860134
"350","12061",144537,0.0210603513287255
"351","12063",46101,0.012819678531919
"352","12065",13494,0.00578034682080925
"353","12067",8201,0.039141568101451
"354","12069",318700,0.0180985252588641
"355","12071",684801,0.0557534232572674
"356","12073",273145,0.00744659429973091
"357","12075",37949,0.0130438219715935
"358","12077",7990,0.0175219023779725
"359","12079",17553,0.00808978522189939
"360","12081",355663,0.0306722937162426
"361","12083",330952,0.0118778553989702
"362","12085",151142,0.0306400603406068
"363","12086",2558009,0.217282269139788
"364","12087",72775,0.046499484713157
"365","12089",76569,0.00582481160783085
"366","12091",187415,0.0154149881279513
"367","12093",38190,0.0597276774024614
"368","12095",1239175,0.0688353138176609
"369","12097",316956,0.0980009843637603
"370","12099",1372096,0.0680251236065115
"371","12101",484064,0.0185863852713691
"372","12103",915240,0.0234692539661728
"373","12105",629537,0.0445184317998783
"374","12107",68589,0.0208342445581653
"375","12109",223554,0.00644139670951985
"376","12111",289671,0.0382433864625731
"377","12113",160714,0.00737334644150479
"378","12115",397262,0.0209232194370466
"379","12117",430971,0.0276422311478034
"380","12119",118857,0.00961659809687271
"381","12121",41767,0.0181004142026001
"382","12123",21070,0.00711912672045562
"383","12125",14390,0.00264072272411397
"384","12127",502616,0.0134357043946074
"385","12129",30324,0.00191267642791189
"386","12131",61982,0.0110677293407764
"387","12133",23310,0.00815100815100815
"388","13001",17248,0.025974025974026
"389","13003",7738,0.0900749547686741
"390","13005",10419,0.0281217007390345
"391","13007",3050,0.0059016393442623
"392","13009",43077,0.00675534507974093
"393","13011",17540,0.0204104903078677
"394","13013",71474,0.02476424993704
"395","13015",96868,0.0189433042903745
"396","13017",16067,0.00759320346050912
"397","13019",17889,0.00737883615629717
"398","13021",142857,0.00953400953400953
"399","13023",12073,0.00488693779507993
"400","13025",17455,0.00297908908622171
"401","13027",14732,0.0205674721694271
"402","13029",33300,0.0105105105105105
"403","13031",70547,0.00429500900109147
"404","13033",20904,0.0067929582854956
"405","13035",22387,0.00330548979318354
"406","13037",6222,0.0139826422372228
"407","13039",48822,0.00479292122403834
"408","13043",10198,0.0113747793685036
"409","13045",108597,0.0141716622006133
"410","13047",62665,0.00521822388893322
"411","13049",12313,0.0539267440916105
"412","13051",268384,0.0138868188863718
"413","13053",9875,0.00637974683544304
"414","13055",23442,0.0148024912550124
"415","13057",227091,0.0259059143691296
"416","13059",117825,0.0291788669637174
"417","13061",2854,0
"418","13063",257262,0.0493465805287994
"419","13065",6178,0.00955001618646811
"420","13067",697400,0.0392644106681962
"421","13069",40047,0.0231228306739581
"422","13071",42411,0.071844568626064
"423","13073",137922,0.0154000087005699
"424","13075",16056,0.0113976083707025
"425","13077",131850,0.018323852863102
"426","13079",11700,0.000341880341880342
"427","13081",21382,0.00729585632775231
"428","13083",15460,0.00291073738680466
"429","13085",22505,0.00697622750499889
"430","13087",25031,0.00431464983420559
"431","13089",690205,0.049612796198231
"432","13091",19813,0.00696512390854489
"433","13093",13342,0.0167141358117224
"434","13095",84898,0.0053475935828877
"435","13097",132882,0.0171279782062281
"436","13099",9684,0
"437","13101",3808,0.03125
"438","13103",54753,0.00743338264569978
"439","13105",18092,0.0172451912447491
"440","13107",20971,0.012779552715655
"441","13109",9946,0.0383068570279509
"442","13111",23932,0.00789737589837874
"443","13113",106458,0.0125965169362566
"444","13115",90973,0.025809855671463
"445","13117",206262,0.0240713267591704
"446","13119",21147,0.0148484418593654
"447","13121",959630,0.0204849785854965
"448","13123",28352,0.0368933408577878
"449","13125",2875,0.00452173913043478
"450","13127",79003,0.0161386276470514
"451","13129",53274,0.0537598077861621
"452","13131",23258,0.0373204918737639
"453","13133",16293,0.0100042963235745
"454","13135",841232,0.0755867584685319
"455","13137",41635,0.0483007085384893
"456","13139",182950,0.0830609456135556
"457","13141",8243,0.002426301103967
"458","13143",27212,0.00360135234455387
"459","13145",32014,0.00134316236646467
"460","13147",24235,0.00866515370332164
"461","13149",11030,0.00825022665457842
"462","13151",208402,0.013334804848322
"463","13153",141443,0.0115806367229202
"464","13155",8849,0.00745846988360267
"465","13157",61493,0.0191729139902103
"466","13159",12997,0.00738631991998153
"467","13161",13964,0.0224147808650816
"468","13163",14741,0.00725866630486399
"469","13165",8205,0.0307129798903108
"470","13167",9194,0.000870132695236024
"471","13169",27066,0
"472","13171",17499,0.000742899594262529
"473","13173",9651,0.00103616205574552
"474","13175",44257,0.00171724247011772
"475","13177",27553,0.00221391500018147
"476","13179",55810,0.0151406557964522
"477","13181",7419,0.00310014826796064
"478","13183",16733,0.0227693778760533
"479","13185",106440,0.0086151822623074
"480","13187",30582,0.012000523183572
"481","13189",20039,0.00698637656569689
"482","13191",13504,0.0017031990521327
"483","13193",12795,0.00586166471277843
"484","13195",27212,0.0143319123915919
"485","13197",8075,0.0370278637770898
"486","13199",19863,0.00120827669536324
"487","13201",5507,0
"488","13205",21075,0.0150889679715302
"489","13207",25595,0.00589958976362571
"490","13209",8555,0.0313267095265926
"491","13211",17224,0.0111472364143056
"492","13213",37095,0.0300849171047311
"493","13215",182245,0.0120167905841038
"494","13217",99602,0.00802192727053674
"495","13219",35009,0.0121111714130652
"496","13221",13994,0.0193654423324282
"497","13223",145811,0.0065427162559752
"498","13225",25542,0.0187925769321118
"499","13227",29380,0.00272294077603812
"500","13229",17957,0.00840897700061257
"501","13231",17205,0.0005231037489102
"502","13233",38798,0.0338161760915511
"503","13235",10864,0.000184094256259205
"504","13237",20528,0.0136399064692128
"505","13239",2150,0.00837209302325581
"506","13241",15756,0.0144072099517644
"507","13243",6643,0
"508","13245",187713,0.00733566668264851
"509","13247",83766,0.0215123080963637
"510","13249",4939,0.00384693257744483
"511","13251",13115,0.00548989706443004
"512","13253",7969,0.00552139540720291
"513","13255",60752,0.00395048722675797
"514","13257",24192,0.00818452380952381
"515","13259",5830,0.109090909090909
"516","13261",28471,0.0136630255347547
"517","13263",6121,0.00392092795294886
"518","13265",1607,0
"519","13267",23977,0.0197272386036618
"520","13269",7789,0.00154063422775709
"521","13271",15480,0.0857235142118863
"522","13273",8306,0.00132434384782085
"523","13275",41868,0.00929110537880959
"524","13277",37697,0.00888664880494469
"525","13279",25129,0.0226431612877552
"526","13281",11025,0.000272108843537415
"527","13283",6274,0.0318775900541919
"528","13285",65214,0.0104425430122366
"529","13287",7422,0.00848827809215845
"530","13289",7849,0.000127404764938209
"531","13291",21839,0.00874582169513256
"532","13293",24420,0.00626535626535627
"533","13295",64971,0.00407874282372135
"534","13297",84570,0.00711836348586969
"535","13299",33188,0.00244064119561287
"536","13301",5064,0.00454186413902054
"537","13303",19303,0.00678650986893229
"538","13305",27705,0.0155206641400469
"539","13307",2553,0.018409714061888
"540","13309",7601,0.00249967109590843
"541","13311",27671,0.00784214520617253
"542","13313",96799,0.100682858293991
"543","13315",8378,0.0171878730007162
"544","13317",9326,0.0221960111516191
"545","13319",8572,0.00501633224451703
"546","13321",19369,0.0049047446951314
"547","15001",185632,0.028179408722634
"548","15003",923764,0.0550627649486232
"549","15005",71,0.028169014084507
"550","15007",66961,0.0347217036782605
"551","15009",155213,0.0334894628671567
"552","16001",419473,0.0126897321162506
"553","16003",3865,0.00129366106080207
"554","16005",78785,0.00625753633305832
"555","16007",5524,0.00325850832729906
"556","16009",8565,0.00326911850554583
"557","16011",41996,0.0255738641775407
"558","16013",20834,0.0669098588845157
"559","16015",6947,0.000431841082481647
"560","16017",40644,0.0018944985729751
"561","16019",102831,0.0166389512890082
"562","16021",10854,0.00746268656716418
"563","16023",2513,0
"564","16025",823,0.00972053462940462
"565","16027",195845,0.039735505118844
"566","16029",6448,0.0108560794044665
"567","16031",21655,0.0613253290233202
"568","16033",977,0.214943705220061
"569","16035",8329,0
"570","16037",3988,0.00977933801404213
"571","16039",24352,0.0280059132720105
"572","16041",12258,0.00538423886441508
"573","16043",12133,0.02612709140361
"574","16045",16126,0.0116581917400471
"575","16047",14145,0.0684340756451043
"576","16049",15568,0.00860739979445015
"577","16051",25510,0.0226969815758526
"578","16053",21392,0.115136499626028
"579","16055",144389,0.00269411104724044
"580","16057",37102,0.00212926526871867
"581","16059",7427,0.00255823347246533
"582","16061",3635,0.0063273727647868
"583","16063",4959,0.0794515023190159
"584","16065",34846,0.00421856167135396
"585","16067",19016,0.0814051325199832
"586","16069",37697,0.00443006074753959
"587","16071",4055,0.0214549938347719
"588","16073",10684,0.0783414451516286
"589","16075",21509,0.0284996978009205
"590","16077",7063,0.0464391901458304
"591","16079",11758,0.0104609627487668
"592","16081",10296,0.0154428904428904
"593","16083",77364,0.0264851869086397
"594","16085",9910,0.000201816347124117
"595","16087",9555,0.0363160648874935
"596","17001",62307,0.00189384820325164
"597","17003",6072,0.000988142292490119
"598","17005",15942,0.00207000376364321
"599","17007",50544,0.0361665083887306
"600","17009",6400,0.00734375
"601","17011",31640,0.0126422250316056
"602","17013",4604,0.000217202432667246
"603","17015",13792,0.00384280742459397
"604","17017",11845,0.0616293794850148
"605","17019",197845,0.0186358007531148
"606","17021",31524,0.00193503362517447
"607","17023",14909,0.00241464886981018
"608","17025",12582,0.0123191861389286
"609","17027",35552,0.00292529252925293
"610","17029",49306,0.00454305764004381
"611","17031",4895875,0.0702865167104961
"612","17033",18062,0.00902447126564057
"613","17035",10198,0.00117670131398313
"614","17037",98175,0.0151566080977846
"615","17039",15168,0.00461497890295359
"616","17041",18389,0.0116373919190821
"617","17043",876425,0.0372342185583478
"618","17045",16636,0.0045684058667949
"619","17047",6133,0.00423936083482798
"620","17049",31940,0.00817157169693175
"621","17051",20548,0.00360132372980339
"622","17053",12663,0.00323777935718234
"623","17055",36852,0.001112558341474
"624","17057",33695,0.00914082208042736
"625","17059",4893,0.00347435111383609
"626","17061",12558,0.000477783086478739
"627","17063",47367,0.00882470918572002
"628","17065",7755,0.00206318504190845
"629","17067",17148,0.00204105435036156
"630","17069",3878,0
"631","17071",6554,0.000610314311870613
"632","17073",46723,0.00796181752027909
"633","17075",26681,0.0122559124470597
"634","17077",55533,0.00754506329569805
"635","17079",9015,0.00621186910704382
"636","17081",35777,0.00329820834614417
"637","17083",21037,0.00627465893425869
"638","17085",20911,0.005929893357563
"639","17087",11999,0.000333361113426119
"640","17089",496219,0.069902603487573
"641","17091",104441,0.0134717208759012
"642","17093",115745,0.029711866603309
"643","17095",48249,0.00501564799270451
"644","17097",662374,0.0483714638557673
"645","17099",104275,0.0110573004075761
"646","17101",15349,0.00697113818489804
"647","17103",32785,0.00707640689339637
"648","17105",34345,0.00276605037123308
"649","17107",27642,0.002460024600246
"650","17109",29538,0.00517976843388178
"651","17111",290830,0.0246604545610838
"652","17113",162792,0.00898692810457516
"653","17115",99959,0.00273111975910123
"654","17117",43447,0.00207148940087923
"655","17119",250154,0.00376967787842689
"656","17121",35685,0.00420344682639765
"657","17123",11143,0.00206407610158844
"658","17125",13099,7.63417054737003e-05
"659","17127",13668,0.001609599063506
"660","17129",11699,0
"661","17131",14909,0.000804882956603394
"662","17133",32128,0.00482445219123506
"663","17135",27568,0.00261172373766686
"664","17137",32651,0.00422651679887293
"665","17139",13707,0.00386663748449697
"666","17141",48529,0.0240268705310227
"667","17143",171661,0.0135849144534868
"668","17145",20267,0.00093748458084571
"669","17147",15470,0.000840336134453782
"670","17149",14793,0.0018251875887244
"671","17151",4076,0
"672","17153",5298,0.00151000377500944
"673","17155",5504,0.0114462209302326
"674","17157",30920,0.00397800776196636
"675","17159",14824,0.00478953049109552
"676","17161",136094,0.0250856025982042
"677","17163",246742,0.00702353065144969
"678","17165",22759,0.00746957247682236
"679","17167",186238,0.00373715353472438
"680","17169",6764,0.0125665286812537
"681","17171",4802,0.00166597251145356
"682","17173",20653,0.00111363966493972
"683","17175",5190,0.000770712909441233
"684","17177",42920,0.00337837837837838
"685","17179",125847,0.00317846273649749
"686","17181",16220,0.00474722564734895
"687","17183",73265,0.00715211901999591
"688","17185",10842,0.00645637336284818
"689","17187",16258,0.0172837987452331
"690","17189",13387,0.00358556808844401
"691","17191",15454,0.00782968810663906
"692","17193",13215,0.00438895194854332
"693","17195",53183,0.010021999511122
"694","17197",647568,0.0323301954389346
"695","17199",63313,0.0067600650735236
"696","17201",268198,0.0222969597088718
"697","17203",36433,0.000878324595833448
"698","18001",31878,0.00969320534537926
"699","18003",343858,0.021168621931146
"700","18005",76444,0.0180393490659829
"701","18007",8114,0.00419028839043628
"702","18009",11496,0.00130480167014614
"703","18011",60008,0.00784895347287028
"704","18013",14466,0.00359463569749758
"705","18015",18949,0.0055411895086812
"706","18017",35794,0.0488629379225569
"707","18019",108393,0.00780493205280784
"708","18021",24721,0.00493507544193196
"709","18023",30084,0.0372290918760803
"710","18025",10018,0.00189658614493911
"711","18027",30341,0.014402953099766
"712","18029",46923,0.0012786906208043
"713","18031",24821,0.00290076950968938
"714","18033",40079,0.00336834751366052
"715","18035",109756,0.00406355916760815
"716","18037",39610,0.0133552133299672
"717","18039",188202,0.0355841064388264
"718","18041",22101,0.00253382199900457
"719","18043",72277,0.00409535536892787
"720","18045",15568,0.00513874614594039
"721","18047",21538,0.00413223140495868
"722","18049",19039,0.00856137402174484
"723","18051",31545,0.00180694246314788
"724","18053",63313,0.000884494495601219
"725","18055",30582,0.00559152442613302
"726","18057",294648,0.00975740544649887
"727","18059",69666,0.00449286596043981
"728","18061",37443,0.00157572844056299
"729","18063",151260,0.0100092555864075
"730","18065",46093,0.00128002082745753
"731","18067",77373,0.00461401264006824
"732","18069",34317,0.003380248856252
"733","18071",41012,0.0151419096849703
"734","18073",31506,0.0067288770392941
"735","18075",19496,0.00497537956503898
"736","18077",30326,0.00319857547978632
"737","18079",26011,0.0026911691207566
"738","18081",141716,0.00556747297411725
"739","18083",35217,0.00218644404690916
"740","18085",73728,0.0189073350694444
"741","18087",35368,0.032939380230717
"742","18089",457149,0.0218462689407611
"743","18091",103945,0.00749434797248545
"744","18093",43126,0.00173909010805547
"745","18095",122029,0.00705569987461997
"746","18097",875155,0.0350989253332267
"747","18099",43717,0.0239266189354256
"748","18101",9575,0
"749","18103",34038,0.00311416651977202
"750","18105",139001,0.0109351731282509
"751","18107",35989,0.0141154241573814
"752","18109",65725,0.00272346899961963
"753","18111",13285,0.0155814828754234
"754","18113",44379,0.0219247842448005
"755","18115",5611,0
"756","18117",18376,0.00174140182847192
"757","18119",19758,0.00334041907075615
"758","18121",15936,0.00671435742971888
"759","18123",18070,0.000664084117321527
"760","18125",11719,0.000938646642204966
"761","18127",158786,0.00611514869069061
"762","18129",24170,0
"763","18131",11997,0
"764","18133",35764,0.00553629347947657
"765","18135",23556,0.00815078960774325
"766","18137",26814,0.00477362571790856
"767","18139",15779,0.00361239622282781
"768","18141",251797,0.0142098595297005
"769","18143",22323,0.00143349908166465
"770","18145",41892,0.00849804258569655
"771","18147",19400,0.00376288659793814
"772","18149",21663,0.00650879379587315
"773","18151",32550,0.00973886328725038
"774","18153",19742,0.00182352345253774
"775","18155",9965,0.00371299548419468
"776","18157",177957,0.0171108750990408
"777","18159",14472,0.00538971807628524
"778","18161",6729,0.00534997770842621
"779","18163",170237,0.00644395754154502
"780","18165",14736,0.00237513572204126
"781","18167",101403,0.00485192745776752
"782","18169",30007,0.0033992068517346
"783","18171",7788,0.00218284540318439
"784","18173",58477,0.00422388289412932
"785","18175",26237,0.000914738727750886
"786","18177",62757,0.00779195946268942
"787","18179",26113,0.00402098571592693
"788","18181",22718,0.0192798661854036
"789","18183",31617,0.000822342410728406
"790","19001",6740,0.000593471810089021
"791","19003",3499,0.00171477565018577
