"","GEOID","totPop19","engProf19"
"789","18183",31689,0.000788917289911326
"790","19001",6699,0.000746380056724884
"791","19003",3451,0.00173862648507679
"792","19005",12865,0.0214535561601244
"793","19007",11779,0.00390525511503523
"794","19009",5241,0.000763213127265789
"795","19011",24061,0.00365737084909189
"796","19013",123997,0.0192746598708033
"797","19015",24849,0.00531208499335989
"798","19017",23399,0.00448737125518185
"799","19019",19643,0.00193453138522629
"800","19021",18561,0.113086579386886
"801","19023",13836,0.00238508239375542
"802","19025",9177,0.0013076168682576
"803","19027",18975,0.00511198945981555
"804","19029",12426,0.0083695477225173
"805","19031",17535,0.00399201596806387
"806","19033",40528,0.00389853928148441
"807","19035",10689,0.00187108242118065
"808","19037",11303,0.0101742900115014
"809","19039",8686,0.0232558139534884
"810","19041",15153,0.0174222926153237
"811","19043",16676,0.0124130486927321
"812","19045",44101,0.00160994081766853
"813","19047",15921,0.0906978204886628
"814","19049",80339,0.0145881825763328
"815","19051",8115,0.0077634011090573
"816","19053",7482,0.00320769847634322
"817","19055",16054,0.00224243179269964
"818","19057",37089,0.00514977486586319
"819","19059",16335,0.00520355065809611
"820","19061",90864,0.00669131889417151
"821","19063",8932,0.016345723242275
"822","19065",18730,0.00571276027762947
"823","19067",14920,0.00924932975871314
"824","19069",9558,0.0207156308851224
"825","19071",6552,0.00152625152625153
"826","19073",8433,0.0072334874896241
"827","19075",11636,0.00249226538329323
"828","19077",10105,0.00771895101434933
"829","19079",14079,0.0126429433908658
"830","19081",10196,0.00725774813652413
"831","19083",16220,0.00702836004932183
"832","19085",13267,0.00180899977387503
"833","19087",18832,0.00966440101954121
"834","19089",8598,0.00151197953012328
"835","19091",8983,0.012245352332183
"836","19093",6508,0.000307314074984634
"837","19095",15241,0.002427662226888
"838","19097",18243,0
"839","19099",34806,0.00264322243291387
"840","19101",17349,0.0138912905642977
"841","19103",139733,0.0263216276756385
"842","19105",19525,0.00701664532650448
"843","19107",9570,0.00208986415882968
"844","19109",14101,0.00567335649953904
"845","19111",32176,0.00170934858279463
"846","19113",209751,0.0117091217681918
"847","19115",10545,0.0577524893314367
"848","19117",8076,0.0100297176820208
"849","19119",10907,0.00770147611625562
"850","19121",15094,0.00589638266861004
"851","19123",20693,0.00420432030155125
"852","19125",31303,0.00313069034916781
"853","19127",37305,0.0760219809676987
"854","19129",14216,0.00309510410804727
"855","19131",10001,0.0033996600339966
"856","19133",8279,0
"857","19135",7369,0.00271407246573483
"858","19137",9449,0.00814901047729918
"859","19139",40159,0.0305535496401803
"860","19141",12970,0.00354664610639938
"861","19143",5691,0.0237216657880865
"862","19145",14485,0.00911287538833276
"863","19147",8397,0.0101226628557818
"864","19149",23519,0.0132233513329648
"865","19151",6436,0.0111870727159727
"866","19153",445363,0.0285362726584831
"867","19155",87716,0.0144215422499886
"868","19157",17489,0.00588941620447138
"869","19159",4668,0.000856898029134533
"870","19161",9222,0.00900021687269573
"871","19163",161351,0.0124635112270764
"872","19165",11021,0.00426458579076309
"873","19167",32270,0.023830182832352
"874","19169",92491,0.0118498016023181
"875","19171",15946,0.0270914335883607
"876","19173",5825,0.0307296137339056
"877","19175",11668,0.0108844703462461
"878","19177",6734,0.0051975051975052
"879","19179",32906,0.035130371360846
"880","19181",47072,0.00269799456152277
"881","19183",20609,0.0206705808142074
"882","19185",5968,0.00670241286863271
"883","19187",34420,0.00575246949447995
"884","19189",9969,0.0097301635068713
"885","19191",19409,0.00365809675923541
"886","19193",95200,0.0400105042016807
"887","19195",7033,0.00127968150149296
"888","19197",11964,0.0299231026412571
"889","20001",11834,0
"890","20003",7357,0.000135924969416882
"891","20005",15349,0.00182422307642192
"892","20007",4311,0.0102064486198098
"893","20009",24840,0.020450885668277
"894","20011",13585,0.00117776959882223
"895","20013",9005,0.00210993892282066
"896","20015",62731,0.00471856020149527
"897","20017",2516,0.00357710651828299
"898","20019",3131,0.000638773554774832
"899","20021",19069,0.000104882269652315
"900","20023",2518,0.0158856235107228
"901","20025",1869,0.0128410914927769
"902","20027",7577,0.00184769697769566
"903","20029",8327,0.00336255554221208
"904","20031",7819,0.00102314874024811
"905","20033",1673,0.000597728631201434
"906","20035",33161,0.0141431199300383
"907","20037",36637,0.00996260610857876
"908","20039",2698,0.0129725722757598
"909","20041",17684,0.000508934630174169
"910","20043",7308,0
"911","20045",114197,0.00847657994518245
"912","20047",2695,0.0408163265306122
"913","20049",2397,0
"914","20051",27049,0.0068764094790935
"915","20053",5906,0.00406366407043684
"916","20055",33480,0.135244922341697
"917","20057",31094,0.154531420852898
"918","20059",24024,0.00283050283050283
"919","20061",29921,0.0139032786337355
"920","20063",2487,0.00321672698029755
"921","20065",2400,0.00625
"922","20067",6876,0.0764979639325189
"923","20069",5586,0.0352667382742571
"924","20071",1108,0.0351985559566787
"925","20073",5784,0.00103734439834025
"926","20075",2492,0.0918940609951846
"927","20077",5210,0.0126679462571977
"928","20079",32364,0.0159127425534545
"929","20081",3746,0.0600640683395622
"930","20083",1756,0.00854214123006834
"931","20085",12397,0.00411389852383641
"932","20087",17900,0.000837988826815642
"933","20089",2736,0
"934","20091",553561,0.0194197206811896
"935","20093",3595,0.0261474269819193
"936","20095",6957,0.000143740117866897
"937","20097",2338,0.00384944396920445
"938","20099",18795,0.00409683426443203
"939","20101",1461,0.00410677618069815
"940","20103",75540,0.00368016944665078
"941","20105",2899,0
"942","20107",9136,0.000328371278458844
"943","20109",2608,0.0103527607361963
"944","20111",31289,0.0311611109335549
"945","20113",26958,0.00289338971733808
"946","20115",11356,0.000968650933427263
"947","20117",9132,0.00219010074463425
"948","20119",3917,0.0314015828440133
"949","20121",31514,0.00307799708066256
"950","20123",5741,0
"951","20125",30475,0.0131255127153404
"952","20127",5249,0.00666793674985712
"953","20129",2622,0.0327993897787948
"954","20131",9376,0.00127986348122867
"955","20133",15001,0.00646623558429438
"956","20135",2687,0.0219575735020469
"957","20137",5108,0.0150743931088489
"958","20139",14998,0.00213361781570876
"959","20141",3323,0
"960","20143",5522,0.00217312567910177
"961","20145",6308,0.00396322130627774
"962","20147",5033,0.00417246175243394
"963","20149",21985,0.00927905390038663
"964","20151",8708,0.018259072117593
"965","20153",2362,0.0143945808636749
"966","20155",59224,0.00818924760232338
"967","20157",4416,0.00317028985507246
"968","20159",9075,0.0120110192837466
"969","20161",70844,0.0108689514990684
"970","20163",4730,0.000211416490486258
"971","20165",2837,0
"972","20167",6549,0.0088563139410597
"973","20169",51210,0.0143331380589729
"974","20171",4578,0.0332022717343818
"975","20173",477154,0.0248096002548443
"976","20175",20333,0.191117887178478
"977","20177",166629,0.012098734313955
"978","20179",2367,0.00675961132234896
"979","20181",5543,0.00451019303626195
"980","20183",3439,0.000581564408258215
"981","20185",3920,0.0221938775510204
"982","20187",1901,0.0257759074171489
"983","20189",5184,0.101851851851852
"984","20191",21720,0.00382136279926335
"985","20193",7247,0.00717538291706913
"986","20195",2736,0
"987","20197",6483,0.00169674533395033
"988","20199",1471,0.0183548606390211
"989","20201",5127,0.0101423834601131
"990","20203",2016,0.0555555555555556
"991","20205",8103,0.00209798839935826
"992","20207",2971,0.0010097610232245
"993","20209",151574,0.0836159235752834
"994","21001",18249,0.00213710340292619
"995","21003",19592,0.00357288689260923
"996","21005",20975,0.00271752085816448
"997","21007",7611,0.000394166338194718
"998","21009",41070,0.0018018018018018
"999","21011",11525,0.00052060737527115
"1000","21013",25188,0.000516118786723837
"1001","21015",122131,0.0156553209258911
"1002","21017",18823,0.0274663974924295
"1003","21019",44910,0.00133600534402138
"1004","21021",28466,0.00583151830253636
"1005","21023",7775,0.000385852090032154
"1006","21025",12162,0
"1007","21027",19020,0.00630914826498423
"1008","21029",76087,0.0027731412724907
"1009","21031",12020,0.0176372712146423
"1010","21033",12007,0.00124927125843258
"1011","21035",36859,0.00401530155457283
"1012","21037",87473,0.00282372846478342
"1013","21039",4470,0.00246085011185682
"1014","21041",9879,0.0110335054155279
"1015","21043",25500,0.00243137254901961
"1016","21045",14945,0.00608899297423888
"1017","21047",64742,0.00837169071082141
"1018","21049",33732,0.00853788687299893
"1019","21051",19152,0.000887635756056809
"1020","21053",9528,0.00167926112510495
"1021","21055",8513,0.00234934805591448
"1022","21057",6275,0.0047808764940239
"1023","21059",93701,0.011173840193808
"1024","21061",11585,0
"1025","21063",7160,0.00223463687150838
"1026","21065",13438,0.00014883167137967
"1027","21067",301038,0.0236548209860549
"1028","21069",13458,0.00497845147867439
"1029","21071",34280,0.00195449241540257
"1030","21073",47631,0.0165438474942789
"1031","21075",5737,0.00156876416245424
"1032","21077",8167,0.00489775927513163
"1033","21079",16456,0.00559066601847351
"1034","21081",23186,0.00155266108858794
"1035","21083",35030,0.0202968883813874
"1036","21085",24616,0.00134059148521287
"1037","21087",10391,0.00548551631219324
"1038","21089",33658,0.000148553092875394
"1039","21091",8146,0.00564694328504788
"1040","21093",101282,0.00471949606050433
"1041","21095",25019,0.00159878492345817
"1042","21097",17583,0.000966842973326509
"1043","21099",17380,0.00345224395857307
"1044","21101",43093,0.00375931125704871
"1045","21103",14968,0.000400855157669695
"1046","21105",4312,0.00162337662337662
"1047","21107",42661,0.000726659009399686
"1048","21109",12555,0.000557546794105934
"1049","21111",718882,0.0209547603083677
"1050","21113",49607,0.0164089745398835
"1051","21115",21265,0.00489066541264989
"1052","21117",154578,0.0107065688519712
"1053","21119",14443,0.000415426158000415
"1054","21121",29356,0.00129445428532498
"1055","21123",13440,0.0087797619047619
"1056","21125",56675,0.0015880017644464
"1057","21127",14628,0.00246103363412633
"1058","21129",6512,0.00122850122850123
"1059","21131",9706,0
"1060","21133",21005,0.00228517019757201
"1061","21135",12614,0
"1062","21137",22851,0.00503260251192508
"1063","21139",8718,0
"1064","21141",25178,0.00583843037572484
"1065","21143",7998,0.00112528132033008
"1066","21145",61219,0.00321795520998383
"1067","21147",16380,0.0057997557997558
"1068","21149",8770,0.000342075256556442
"1069","21151",85656,0.00436630241897824
"1070","21153",11714,0
"1071","21155",18096,0.0017130857648099
"1072","21157",29455,0.00162960448141232
"1073","21159",11090,0.00306582506762849
"1074","21161",16088,0.00951019393336648
"1075","21163",26675,0.000374882849109653
"1076","21165",6080,0
"1077","21167",20332,0.00418060200668896
"1078","21169",9395,0.00223523150612028
"1079","21171",9949,0.00412101718765705
"1080","21173",26033,0.00253524372911305
"1081","21175",12652,0.000158077774264938
"1082","21177",29300,0.000546075085324232
"1083","21179",42782,0.00385676218970595
"1084","21181",6685,0.00628272251308901
"1085","21183",22666,0.00807376687549634
"1086","21185",62602,0.00484010095524105
"1087","21187",10246,0.00380636345891079
"1088","21189",4087,0
"1089","21191",13682,0.00204648443210057
"1090","21193",24944,0.00100224502886466
"1091","21195",56233,0.000320096740348194
"1092","21197",11500,0.00226086956521739
"1093","21199",60531,0.00360146040871619
"1094","21201",1972,0
"1095","21203",15884,0.000503651473180559
"1096","21205",23172,0.00513550837217331
"1097","21207",16731,0.00902516287131672
"1098","21209",51073,0.0125898224110587
"1099","21211",44194,0.02457347151197
"1100","21213",17011,0.00723061548409852
"1101","21215",17651,0.00192623647385417
"1102","21217",23946,0.000751691305437234
"1103","21219",11467,0.0151739775006541
"1104","21221",13578,0.00184121372808956
"1105","21223",8111,0.00678091480705215
"1106","21225",13840,0.00339595375722543
"1107","21227",120378,0.0281779062619416
"1108","21229",11297,0.00416039656545986
"1109","21231",19350,0.00434108527131783
"1110","21233",12284,0.00944317811787691
"1111","21235",33414,0.0016759442149997
"1112","21237",6752,0
"1113","21239",24847,0.0141264538978549
"1114","22001",58084,0.00857378968390607
"1115","22003",23993,0.0207977326720293
"1116","22005",114376,0.0123102748828426
"1117","22007",21259,0.00992520814713768
"1118","22009",37956,0.00397829065233428
"1119","22011",34558,0.00205451704381041
"1120","22013",12732,0.00267043669494188
"1121","22015",117718,0.0130736166091847
"1122","22017",229029,0.00442738692479992
"1123","22019",187275,0.00651982378854626
"1124","22021",9369,0.0164371864660049
"1125","22023",6522,0.026065624041705
"1126","22025",9192,0.000652741514360313
"1127","22027",15188,0.00316038978140637
"1128","22029",18534,0.0124635804467465
"1129","22031",25524,0.0036436295251528
"1130","22033",414516,0.0196301228420616
"1131","22035",6622,0.00105708245243129
"1132","22037",18444,0.00417479939275645
"1133","22039",31315,0.025323327478844
"1134","22041",18837,0.000743218134522482
"1135","22043",21080,0.0141840607210626
"1136","22045",66666,0.018120181201812
"1137","22047",30989,0.00225886604924328
"1138","22049",14996,0.00566817818084823
"1139","22051",406628,0.048363614901089
"1140","22053",29215,0.00263563238062639
"1141","22055",225304,0.0157032276391009
"1142","22057",91799,0.0113073127158248
"1143","22059",14057,0.00661592089350502
"1144","22061",44537,0.00911601589689472
"1145","22063",129706,0.00921314357084483
"1146","22065",10485,0.00381497377205532
"1147","22067",23879,0.00129821181791532
"1148","22069",36282,0.00181908384322805
"1149","22071",367733,0.0137137542728012
"1150","22073",144686,0.00226697814577775
"1151","22075",21751,0.0190795825479288
"1152","22077",20711,0.00608372362512674
"1153","22079",122077,0.00605355636196827
"1154","22081",8019,0.00112233445566779
"1155","22083",19098,0.00115195308409258
"1156","22085",22532,0.00239659151429079
"1157","22087",42859,0.0150493478615927
"1158","22089",49519,0.00440235061289606
"1159","22091",9742,0.014678710737015
"1160","22093",20040,0.00104790419161677
"1161","22095",40401,0.00846513700155937
"1162","22097",77025,0.00604998377150276
"1163","22099",50039,0.0122104758288535
"1164","22101",47456,0.0218096763317599
"1165","22103",239842,0.0168527614012558
"1166","22105",122550,0.00858425132598939
"1167","22107",4260,0
"1168","22109",104146,0.0149981756380466
"1169","22111",21068,0.00825897095120562
"1170","22113",55798,0.0179934764686906
"1171","22115",45510,0.00538343221270051
"1172","22117",43418,0.0193468146851536
"1173","22119",36874,0.00393231002874654
"1174","22121",24332,0.000287686996547756
"1175","22123",10440,0.000862068965517241
"1176","22125",14793,0.00486716690326506
"1177","22127",13542,0.00347068379855265
"1178","23001",101203,0.00732191733446637
"1179","23003",64453,0.00738522644407553
"1180","23005",278267,0.0095483833871785
"1181","23007",28584,0.00153932269801287
"1182","23009",52177,0.000824117906357207
"1183","23011",115840,0.00377244475138122
"1184","23013",38001,0.00126312465461435
"1185","23015",32835,0.00182731841023298
"1186","23017",55002,0.00152721719210211
"1187","23019",144684,0.00266788311077935
"1188","23021",16116,0.00130305286671631
"1189","23023",33658,0.00392180165191039
"1190","23025",48167,0.00377852056387153
"1191","23027",37744,0.00201356506994489
"1192","23029",29996,0.00490065342045606
"1193","23031",194730,0.00475530221332101
"1194","24001",68232,0.00268202602884277
"1195","24003",536096,0.0150215633020951
"1196","24005",779029,0.0231775710531957
"1197","24009",86675,0.00348428035765792
"1198","24011",31040,0.0183634020618557
"1199","24013",158772,0.00500718010732371
"1200","24015",96814,0.00831491313239821
"1201","24017",149861,0.0105631218262256
"1202","24019",30321,0.0164572408561723
"1203","24021",236627,0.0226051972091097
"1204","24023",27812,0.00251689918020998
"1205","24025",238091,0.00702672507570635
"1206","24027",299917,0.0330158010382873
"1207","24029",18757,0.0145545662952498
"1208","24031",977513,0.0654293088685266
"1209","24033",848758,0.0688570829376571
"1210","24035",47119,0.00874381884165623
"1211","24037",105144,0.00686677318724797
"1212","24039",24485,0.00796405962834388
"1213","24041",35506,0.0143356052498169
"1214","24043",141450,0.0100883704489219
"1215","24045",96354,0.0313946488988521
"1216","24047",49634,0.00582262159003909
"1217","24510",569973,0.0186552696355792
"1218","25001",205651,0.00894719695017287
"1219","25003",121074,0.012397376810876
"1220","25005",531420,0.038980467426894
"1221","25007",16676,0.00629647397457424
"1222","25009",739518,0.0655643270346361
"1223","25011",67515,0.00916833296304525
"1224","25013",441817,0.0499414916130434
"1225","25015",155497,0.0102895875804678
"1226","25017",1514413,0.0407240297065596
"1227","25019",10464,0.0105122324159021
"1228","25021",662934,0.0351603628717188
"1229","25023",487969,0.0246368109449576
"1230","25025",754314,0.1015664564094
"1231","25027",780275,0.0332921085514722
"1232","26001",10037,0.00199262727906745
"1233","26003",8822,0.00238041260485151
"1234","26005",108948,0.00790285273708558
"1235","26007",27158,0.00206200751159879
"1236","26009",22203,0.00414358420033329
"1237","26011",14388,0.00451765360022241
"1238","26013",8071,0.00111510345682072
"1239","26015",57183,0.00426700243079237
"1240","26017",98979,0.00227320946867517
"1241","26019",16779,0.000655581381488766
"1242","26021",145176,0.0109177825535901
"1243","26023",40906,0.0221972326798025
"1244","26025",125909,0.0106267224741679
"1245","26027",48948,0.00249244095775108
"1246","26029",25034,0.00295597986738036
"1247","26031",24400,0.00290983606557377
"1248","26033",35797,0.00427410118166327
"1249","26035",28974,0.00569476082004556
"1250","26037",74023,0.0053496886102968
"1251","26039",13243,0.0026429056860228
"1252","26041",34217,0.000876757167489844
"1253","26043",24178,0.00223343535445446
"1254","26045",103452,0.00942466071221436
"1255","26047",31501,0.00130154598266722
"1256","26049",383691,0.00424299762048106
"1257","26051",23947,0.00668142147241826
"1258","26053",14502,0.00255137222452076
"1259","26055",87381,0.00378800883487257
"1260","26057",38929,0.00405867091371471
"1261","26059",43020,0.00560204556020456
"1262","26061",34186,0.0072544316386825
"1263","26063",29814,0.00345475280069766
"1264","26065",274322,0.0166118648887074
"1265","26067",60631,0.00394187791723706
"1266","26069",24070,0.00186954715413378
"1267","26071",10731,0.0013978194017333
"1268","26073",67390,0.0065439976257605
"1269","26075",149578,0.00403802698257765
"1270","26077",246881,0.00848181917604028
"1271","26079",16694,0.00137774050557086
"1272","26081",604210,0.0291637013621092
"1273","26083",2036,0.000982318271119843
"1274","26085",11339,0.00176382397036776
"1275","26087",83727,0.00693921912883538
"1276","26089",20772,0.00645099171962257
"1277","26091",93105,0.0122227592503088
"1278","26093",180123,0.00303126197098649
"1279","26095",6074,0.00263417846559104
"1280","26097",10391,0.00654412472331826
"1281","26099",822586,0.0250259547330006
"1282","26101",23527,0.00310281803884898
"1283","26103",63498,0.00444108475857507
"1284","26105",27456,0.00375145687645688
"1285","26107",41173,0.00184586986617443
"1286","26109",22064,0.00131435823060189
"1287","26111",78760,0.00231081767394617
"1288","26113",14039,0.0032765866514709
"1289","26115",141887,0.00311515501772537
"1290","26117",59829,0.00349328920757492
"1291","26119",8947,0.00122946238962781
"1292","26121",162682,0.00350991504899128
"1293","26123",45580,0.00673541026766125
"1294","26125",1185129,0.0182368332898781
"1295","26127",24970,0.0311974369243092
"1296","26129",19933,0.00260873927657653
"1297","26131",5732,0.00139567341242149
"1298","26133",21997,0.00390962403964177
"1299","26135",7816,0.00652507676560901
"1300","26137",23220,0.000516795865633075
"1301","26139",268695,0.0172165466421035
"1302","26141",12219,0.00474670594975039
"1303","26143",22977,0.00304652478565522
"1304","26145",180798,0.0053485104923727
"1305","26147",151253,0.0030809306261694
"1306","26149",56803,0.0184145203598402
"1307","26151",39150,0.00510855683269476
"1308","26153",7713,0.000259302476338649
"1309","26155",64765,0.00123523508067629
"1310","26157",50195,0.00215160872596872
"1311","26159",70782,0.0198355514113758
"1312","26161",348965,0.0145143495766051
"1313","26163",1641916,0.0258892659551402
"1314","26165",31245,0.00169627140342455
"1315","27001",15265,0.00170324271208647
"1316","27003",328375,0.0180068519223449
"1317","27005",31848,0.00178975131876413
"1318","27007",43166,0.00171431219014965
"1319","27009",37322,0.00693960666630942
"1320","27011",4702,0.0044661846022969
"1321","27013",63131,0.00896548446880296
"1322","27015",23773,0.00593109830479956
"1323","27017",33759,0.000888651915044877
"1324","27019",95352,0.00603028777582012
"1325","27021",27619,0.00148448531807813
"1326","27023",11105,0.0190904997748762
"1327","27025",52214,0.00112996514344812
"1328","27027",58915,0.00492234575235509
"1329","27029",8269,0.0035070746160358
"1330","27031",5139,0.00544853084257638
"1331","27033",10525,0.02270783847981
"1332","27035",60693,0.00140049099566672
"1333","27037",394124,0.0180247840781074
"1334","27039",19362,0.00604276417725442
"1335","27041",35386,0.00209122251737975
"1336","27043",12979,0.00392942445488867
"1337","27045",19594,0.0103092783505155
"1338","27047",28769,0.022002850290243
"1339","27049",43624,0.00680817898404548
"1340","27051",5588,0.000894774516821761
"1341","27053",1165038,0.0316796533675296
"1342","27055",17626,0.00249631226597073
"1343","27057",19886,0.00573267625465151
"1344","27059",37088,0.00172562553925798
"1345","27061",42753,0.00175426285874675
"1346","27063",9391,0.00841230965818337
"1347","27065",15261,0.000131053010942926
"1348","27067",39939,0.0276922306517439
"1349","27069",4067,0
"1350","27071",12007,0.00399766802698426
"1351","27073",6409,0.00811359026369168
"1352","27075",10071,0.00456757025121636
"1353","27077",3561,0.0011232799775344
"1354","27079",26506,0.0124877386252169
"1355","27081",5331,0.00056274620146314
"1356","27083",23892,0.0246107483676544
"1357","27085",33755,0.00571767145608058
"1358","27087",5019,0.0017931858936043
"1359","27089",8811,0.00590171376688231
"1360","27091",18779,0.00564460301400501
"1361","27093",21692,0.00719159137009036
"1362","27095",24203,0.00260298310126844
"1363","27097",31143,0.0041421828340237
"1364","27099",37219,0.0626561702356323
"1365","27101",7858,0.0179434970730466
"1366","27103",31972,0.0118541223570624
"1367","27105",19909,0.124215179064745
"1368","27107",6163,0.0110335875385364
"1369","27109",143989,0.0265714742098355
"1370","27111",54792,0.0103847276974741
"1371","27113",13249,0.0055098497999849
"1372","27115",27851,0.00298014433952102
"1373","27117",8580,0.0407925407925408
"1374","27119",29357,0.00885649078584324
"1375","27121",10422,0.00201496833621186
"1376","27123",506421,0.0512241790920993
"1377","27125",3755,0.00239680426098535
"1378","27127",14334,0.00572066415515557
"1379","27129",13762,0.00755704112774306
"1380","27131",62427,0.0257580854437984
"1381","27133",8771,0.00387641089955535
"1382","27135",14464,0.00414823008849558
"1383","27137",189588,0.00351288056206089
"1384","27139",135128,0.0207284944645077
"1385","27141",88233,0.00709485113279612
"1386","27143",14045,0.0278390886436454
"1387","27145",148257,0.0191289450076556
"1388","27147",34393,0.00831564562556334
"1389","27149",9235,0.0323768272874932
"1390","27151",8825,0.013371104815864
"1391","27153",22839,0.0225491483865318
"1392","27155",3151,0.00507775309425579
"1393","27157",20352,0.00663325471698113
"1394","27159",12718,0.000707658436861142
"1395","27161",17660,0.0105889014722537
"1396","27163",240609,0.0101824952516323
"1397","27165",10142,0.0565963320844015
"1398","27167",5924,0.00118163403106009
"1399","27169",48282,0.0071040967648399
"1400","27171",125009,0.00527961986736955
"1401","27173",9203,0.00847549712050418
"1402","28001",29361,0.0632131058206464
"1403","28003",34912,0.00360907424381302
"1404","28005",11739,0.00161853650225743
"1405","28007",17252,0.00318803616971945
"1406","28009",7918,0.0106087395807022
"1407","28011",29664,0.00532632146709817
"1408","28013",13640,0.0107771260997067
"1409","28015",9619,0.000311882732092733
"1410","28017",15942,0.0111654748463179
"1411","28019",7853,0
"1412","28021",8543,0.00397986655741543
"1413","28023",14868,0
"1414","28025",18522,0
"1415","28027",21353,0.0014517866341966
"1416","28029",26755,0.00945617641562325
"1417","28031",17686,0.00147008933619812
"1418","28033",168004,0.0108449798814314
"1419","28035",70206,0.00511352306070706
"1420","28037",7305,0.00027378507871321
"1421","28039",22179,0.00536543577257766
"1422","28041",13004,0.000230698246693325
"1423","28043",19750,0.00146835443037975
"1424","28045",44332,0.00230082107732563
"1425","28047",190987,0.0136396718101232
"1426","28049",223213,0.00628547620434294
"1427","28051",16532,0
"1428","28053",7875,0.0033015873015873
"1429","28055",1269,0.000788022064617809
"1430","28057",22211,0.00252127324298771
"1431","28059",134271,0.0102926171697537
"1432","28061",15484,0
"1433","28063",6773,0.010335154289089
"1434","28065",10818,0
"1435","28067",63523,0.010547360798451
"1436","28069",9524,0
"1437","28071",50741,0.00400070948542599
"1438","28073",57919,0.00844282532502288
"1439","28075",71556,0.00339594164011404
"1440","28077",11846,0.00329225054870842
"1441","28079",21396,0.0195363619368106
"1442","28081",79295,0.00856296109464657
"1443","28083",27029,0.00591956787154538
"1444","28085",32153,0.00105744409541878
"1445","28087",55266,0.0057358954872797
"1446","28089",97949,0.00993374102849442
"1447","28091",23543,0.00339803763326679
"1448","28093",33579,0.00762381250186128
"1449","28095",33591,0.0034533059450448
"1450","28097",9467,0.00316890250343298
"1451","28099",27304,0.00611631995312042
"1452","28101",20021,0.00399580440537436
"1453","28103",9917,0.000806695573258042
"1454","28105",46944,0.00587934560327198
"1455","28107",31715,0.00971149298439224
"1456","28109",52137,0.00393194852024474
"1457","28111",11287,0
"1458","28113",36837,0.00366479354996335
"1459","28115",29388,0.0229005036069144
"1460","28117",23695,0.00962228318210593
"1461","28119",6739,0.00192906959489539
"1462","28121",143507,0.00621572466848307
"1463","28123",26443,0.0396324168967212
"1464","28125",4187,0
"1465","28127",25359,0.000828108363894475
"1466","28129",15109,0.00364021444172348
"1467","28131",17300,0.000635838150289017
"1468","28133",24609,0.00625787313584461
"1469","28135",13394,0.012692250261311
"1470","28137",26767,0.00691149549818807
"1471","28139",20638,0.00518461091191007
"1472","28141",18362,0.00190611044548524
"1473","28143",9048,0.0130415561450044
"1474","28145",26682,0.0100067461209804
"1475","28147",13625,0.00462385321100917
"1476","28149",43576,0.00555351569671379
"1477","28151",42603,0.00903692228246837
"1478","28153",18983,0.00337143760206501
"1479","28155",9199,0
"1480","28157",8368,0.000836520076481836
"1481","28159",17299,0.00387305624602578
"1482","28161",11596,0
"1483","28163",26916,0.0264526675583296
"1484","29001",24049,0.0175475071728554
"1485","29003",16508,0.000242306760358614
"1486","29005",4971,0.00181050090525045
"1487","29007",24047,0.00598827296544267
"1488","29009",33477,0.0313946888908803
"1489","29011",11137,0.000987698662117267
"1490","29013",15309,0.000718531582729114
"1491","29015",18280,0.00180525164113786
"1492","29017",11589,0.00215721805160066
"1493","29019",167245,0.0122993213548985
"1494","29021",82794,0.0150010870352924
"1495","29023",40023,0.00144916672913075
"1496","29025",8505,0.00399764844209289
"1497","29027",42425,0.00266352386564526
"1498","29029",43519,0.00273443783175165
"1499","29031",73970,0.00466405299445721
"1500","29033",8248,0.00533462657613967
"1501","29035",5769,0
"1502","29037",97479,0.00504724094420337
"1503","29039",13119,0
"1504","29041",6995,0
"1505","29043",80241,0.00520930696277464
"1506","29045",6380,0.00689655172413793
"1507","29047",226715,0.0121297664468606
"1508","29049",19404,0.00175221603793032
"1509","29051",72131,0.00503251029377106
"1510","29053",16683,0.00197806149973026
"1511","29055",22783,0.00280911205723566
"1512","29057",7216,0.00249445676274945
"1513","29059",15569,0.00391804226347228
"1514","29061",7744,0.00477789256198347
"1515","29063",11955,0.000836470096194061
"1516","29065",14679,6.81245316438449e-05
"1517","29067",12554,0.00246933248367054
"1518","29069",27960,0.0158082975679542
"1519","29071",96965,0.00203166090857526
"1520","29073",13966,0.00107403694687097
"1521","29075",6151,0.00292635343846529
"1522","29077",272340,0.00696188587794668
"1523","29079",9277,0.0226366282203298
"1524","29081",7921,0.0135083954046206
"1525","29083",20484,0.00380785002929115
"1526","29085",8999,0.0126680742304701
"1527","29087",4212,0
"1528","29089",9467,0.00285201225308968
"1529","29091",37521,0.00223874630207084
"1530","29093",9632,0
"1531","29095",649868,0.019079259172632
"1532","29097",111810,0.0182541812002504
"1533","29099",210696,0.00373998557162927
"1534","29101",50266,0.00276528866430589
"1535","29103",3702,0.000540248514316586
"1536","29105",33164,0.000633216741044506
"1537","29107",30816,0.00152518172377985
"1538","29109",35633,0.0222265877136362
"1539","29111",9387,0.00202407584957921
"1540","29113",52713,0.00146074023485668
"1541","29115",11386,0.00166871596697699
"1542","29117",14219,0.000984598073000914
"1543","29119",21189,0.039501628203313
"1544","29121",14305,0.00454386578119539
"1545","29123",11513,0.00130287501085729
"1546","29125",8393,0.0125104253544621
"1547","29127",26825,0.000410065237651445
"1548","29129",3404,0.00411280846063455
"1549","29131",23544,0.00297315664288141
"1550","29133",12950,0.00648648648648649
"1551","29135",14988,0.011609287429944
