"","GEOID","Occupants","crowdHsng19"
"133","05043",7157,0.0192818219924549
"134","05045",44575,0.020616937745373
"135","05047",6723,0.0316822846943329
"136","05049",4973,0.0482606072793083
"137","05051",40209,0.0210400656569425
"138","05053",6863,0.021856331050561
"139","05055",17254,0.0250956299988408
"140","05057",8094,0.0285396590066716
"141","05059",12599,0.0266687832367648
"142","05061",5142,0.0176973940101128
"143","05063",14322,0.0301633850020947
"144","05065",4851,0.00721500721500722
"145","05067",6137,0.0149910379664331
"146","05069",26801,0.0213051751800306
"147","05071",9682,0.0409006403635612
"148","05073",2784,0.0265804597701149
"149","05075",6463,0.0174841404920316
"150","05077",3206,0.0202744853399875
"151","05079",3773,0.030744765438643
"152","05081",5363,0.0169681148610852
"153","05083",8417,0.030295829868124
"154","05085",26895,0.018962632459565
"155","05087",6279,0.0286669851887243
"156","05089",6782,0.012238277794161
"157","05091",16426,0.0438329477657372
"158","05093",16389,0.0457013850753554
"159","05095",3333,0.0462046204620462
"160","05097",3754,0.0151838039424614
"161","05099",3397,0.0111863408890197
"162","05101",2936,0.013283378746594
"163","05103",9658,0.0352039759784634
"164","05105",3668,0.0526172300981461
"165","05107",7485,0.0114896459585838
"166","05109",4280,0.0252336448598131
"167","05111",9526,0.0305479739659878
"168","05113",8243,0.045735775809778
"169","05115",22579,0.0185127773594933
"170","05117",3776,0.0272775423728814
"171","05119",158051,0.0207085054824076
"172","05121",7355,0.0292318150917743
"173","05123",9388,0.0275884107371112
"174","05125",44075,0.0153601815087918
"175","05127",3944,0.037525354969574
"176","05129",3327,0.00961827472197175
"177","05131",51228,0.0330483329429218
"178","05133",5885,0.0793542905692438
"179","05135",7447,0.0300792265341748
"180","05137",4787,0.0194276164612492
"181","05139",15726,0.0406969350120819
"182","05141",6813,0.0325847644209599
"183","05143",87325,0.0386143716003435
"184","05145",29055,0.0210635002581311
"185","05147",2932,0.0201227830832196
"186","05149",7503,0.0591763294682127
"187","06001",577177,0.0787020272810594
"188","06003",350,0.0285714285714286
"189","06005",14594,0.0258325339180485
"190","06007",85320,0.0321964369432724
"191","06009",16942,0.0218982410577264
"192","06011",7227,0.071952400719524
"193","06013",394769,0.050771463818081
"194","06015",9945,0.0487682252388135
"195","06017",70974,0.0247273649505453
"196","06019",307906,0.0937071703701779
"197","06021",10085,0.0441249380267724
"198","06023",54679,0.0437828050988497
"199","06025",44829,0.106515871422517
"200","06027",7950,0.0249056603773585
"201","06029",270282,0.0921371012498058
"202","06031",43452,0.0818604437079996
"203","06033",25660,0.034489477786438
"204","06035",9280,0.0181034482758621
"205","06037",3316795,0.113335916147968
"206","06039",44881,0.0976359706780152
"207","06041",105432,0.0465133925184005
"208","06043",7643,0.0266910898861704
"209","06045",34408,0.0509765170890491
"210","06047",80008,0.0874662533746625
"211","06049",3616,0.0298672566371681
"212","06051",4765,0.014900314795383
"213","06053",127155,0.13800479729464
"214","06055",48705,0.0618417000307977
"215","06057",40855,0.0210990086892669
"216","06059",1037492,0.0883688741696322
"217","06061",142855,0.0205103076546148
"218","06063",8450,0.0248520710059172
"219","06065",724893,0.0694226596201094
"220","06067",543025,0.0494212973619999
"221","06069",18135,0.0765370829886959
"222","06071",636041,0.0884817173735655
"223","06073",1125286,0.0683648423600756
"224","06075",362354,0.0664847083239043
"225","06077",228567,0.073995808668793
"226","06079",105981,0.0325624404374369
"227","06081",263543,0.0794709022816011
"228","06083",145856,0.107345601140851
"229","06085",640215,0.0815694727552463
"230","06087",95818,0.0717819198897911
"231","06089",71181,0.036386114272067
"232","06091",1319,0.0166793025018954
"233","06093",19240,0.0312889812889813
"234","06095",149865,0.0531678510659594
"235","06097",189374,0.0515857509478598
"236","06099",173898,0.0690807254827543
"237","06101",32636,0.0679311190096826
"238","06103",24189,0.0427467030468395
"239","06105",5939,0.0242465061458158
"240","06107",138238,0.0967244896482877
"241","06109",22502,0.0315971913607679
"242","06111",271040,0.0636917060212515
"243","06113",74296,0.0536502638096264
"244","06115",26354,0.0643925020869697
"245","08001",166450,0.05402823670772
"246","08003",6162,0.0425186627718273
"247","08005",240304,0.0283723949663759
"248","08007",5858,0.0269716626835097
"249","08009",1662,0.0192539109506619
"250","08011",1767,0.0158460667798529
"251","08013",127415,0.0167248754071342
"252","08014",27470,0.0145613396432472
"253","08015",8231,0.0200461669298992
"254","08017",774,0.00258397932816537
"255","08019",4395,0.00819112627986348
"256","08021",3183,0.0471253534401508
"257","08023",1746,0.0441008018327606
"258","08025",1301,0.0353574173712529
"259","08027",2214,0.0257452574525745
"260","08029",11883,0.0137170748127577
"261","08031",301501,0.0319003917068268
"262","08033",759,0.0184453227931489
"263","08035",120709,0.0120952041687032
"264","08037",18171,0.0402289362170491
"265","08039",9280,0.0161637931034483
"266","08041",257507,0.0277390517539329
"267","08043",17136,0.0166900093370682
"268","08045",21498,0.0469811145222811
"269","08047",2802,0.0107066381156317
"270","08049",5884,0.0231135282121006
"271","08051",6616,0.0213119709794438
"272","08053",377,0.026525198938992
"273","08055",3225,0.00403100775193798
"274","08057",558,0.0125448028673835
"275","08059",232284,0.0142799331852388
"276","08061",638,0
"277","08063",3004,0.0119840213049268
"278","08065",3392,0.0162146226415094
"279","08067",21794,0.0215655685050931
"280","08069",137021,0.0137424190452558
"281","08071",6670,0.0142428785607196
"282","08073",1518,0.00329380764163373
"283","08075",8393,0.0357440724413201
"284","08077",61742,0.0234038417932688
"285","08079",367,0.00544959128065395
"286","08081",5366,0.0309355199403653
"287","08083",10655,0.0291881745659315
"288","08085",17140,0.0236289381563594
"289","08087",10928,0.0418191800878477
"290","08089",7722,0.0198135198135198
"291","08091",2163,0.0092464170134073
"292","08093",6931,0.00836820083682008
"293","08095",1689,0.0467732386027235
"294","08097",7467,0.02303468595152
"295","08099",4888,0.0298690671031097
"296","08101",64314,0.0259352551543987
"297","08103",2301,0.0160799652325076
"298","08105",4823,0.034211071946921
"299","08107",9603,0.025825262938665
"300","08109",2860,0.0409090909090909
"301","08111",289,0.0207612456747405
"302","08113",3552,0.0298423423423423
"303","08115",967,0.0268872802481903
"304","08117",10641,0.070576073677286
"305","08119",10248,0.0200039032006245
"306","08121",2087,0.0292285577383804
"307","08123",104671,0.0290242760650037
"308","08125",4028,0.0419563058589871
"309","09001",340189,0.0263735746893639
"310","09003",350408,0.0176508527202575
"311","09005",74143,0.01093832189148
"312","09007",66971,0.00875005599438563
"313","09009",330572,0.0191667775855184
"314","09011",107827,0.0125571517337958
"315","09013",55683,0.0118168920496381
"316","09015",44953,0.0142148466175784
"317","10001",65796,0.0222657912335096
"318","10003",205829,0.0137347021070889
"319","10005",91697,0.0238175730939944
"320","11001",284386,0.0362570590676053
"321","12001",97995,0.016521251084239
"322","12003",8693,0.0228919820545266
"323","12005",71422,0.0204978858054941
"324","12007",9115,0.0290729566648382
"325","12009",230417,0.0153026903396885
"326","12011",690050,0.0406463299760887
"327","12013",4501,0.0219951121972895
"328","12015",76891,0.0170631153190881
"329","12017",63681,0.0145098223960051
"330","12019",74333,0.0175157736133346
"331","12021",142979,0.0405374215793928
"332","12023",25133,0.0346158437114551
"333","12027",12072,0.0529324055666004
"334","12029",6504,0.0568880688806888
"335","12031",359544,0.0239358743297065
"336","12033",120104,0.0140711383467661
"337","12035",42121,0.0127489850668313
"338","12037",4444,0.0285778577857786
"339","12039",17149,0.0331214648084436
"340","12041",6464,0.0244430693069307
"341","12043",4700,0.0308510638297872
"342","12045",5757,0.0145909327774883
"343","12047",4381,0.0390321844327779
"344","12049",7863,0.0752893297723515
"345","12051",12527,0.0797477448710785
"346","12053",75348,0.014532568880395
"347","12055",41740,0.0284139913751797
"348","12057",526175,0.0313507863353447
"349","12059",7092,0.0280597856739989
"350","12061",58612,0.0140926772674538
"351","12063",17149,0.0312554667910665
"352","12065",5770,0.0110918544194107
"353","12067",2175,0.0496551724137931
"354","12069",134317,0.0185531243252902
"355","12071",275965,0.0237457648614861
"356","12073",113658,0.0196818525752697
"357","12075",16374,0.0246732624893123
"358","12077",2459,0.0142334282228548
"359","12079",6778,0.0274417232221894
"360","12081",145356,0.0215126998541512
"361","12083",139172,0.0217788060816831
"362","12085",64528,0.0180541780312423
"363","12086",883372,0.0630176188514012
"364","12087",32068,0.0425657976799301
"365","12089",32603,0.0124835137870748
"366","12091",77962,0.0193299299658808
"367","12093",13904,0.0496979286536249
"368","12095",461705,0.0333026499604726
"369","12097",103141,0.0315005671847277
"370","12099",554095,0.0311480883242043
"371","12101",204198,0.0155780174144703
"372","12103",407546,0.0185230624273088
"373","12105",235283,0.0336275889035757
"374","12107",28943,0.0222851812182566
"375","12109",88773,0.00913566061753011
"376","12111",114761,0.0235532977230941
"377","12113",63514,0.0170356141952955
"378","12115",182842,0.0138644293980595
"379","12117",173668,0.0231591312158832
"380","12119",56230,0.00723812911257336
"381","12121",14888,0.0360021493820527
"382","12123",7405,0.0353814989871708
"383","12125",3960,0.027020202020202
"384","12127",216495,0.0120187533199381
"385","12129",11200,0.0308035714285714
"386","12131",27420,0.0287016776075857
"387","12133",8827,0.0227710433896001
"388","13001",6656,0.0250901442307692
"389","13003",2880,0.0333333333333333
"390","13005",3874,0.027103768714507
"391","13007",1425,0.0336842105263158
"392","13009",16191,0.0114261009202643
"393","13011",6740,0.0280415430267062
"394","13013",26305,0.0200342140277514
"395","13015",37627,0.0267892736598719
"396","13017",6443,0.00217290082259817
"397","13019",7367,0.0126238631736121
"398","13021",58116,0.0186007295753321
"399","13023",4176,0.0126915708812261
"400","13025",6823,0.0274072988421515
"401","13027",6335,0.0257300710339384
"402","13029",13048,0.0095800122624157
"403","13031",27375,0.0202374429223744
"404","13033",8193,0.0345416819235933
"405","13035",8279,0.023795144341104
"406","13037",1736,0.0172811059907834
"407","13039",19338,0.0222360119971041
"408","13043",4013,0.0677797159232494
"409","13045",41903,0.0214543111471732
"410","13047",24778,0.0147308095891517
"411","13049",3675,0.00979591836734694
"412","13051",108568,0.0170492226070297
"413","13053",2570,0.0361867704280156
"414","13055",9260,0.0715982721382289
"415","13057",88137,0.0172004946844118
"416","13059",48844,0.0216812709851773
"417","13061",1242,0.0152979066022544
"418","13063",94279,0.035681328821901
"419","13065",2477,0.0678239806217198
"420","13067",280374,0.0194597216575003
"421","13069",14438,0.0232719213187422
"422","13071",15505,0.0316672041277007
"423","13073",47215,0.00749761728264323
"424","13075",6217,0.0239665433488821
"425","13077",52035,0.0190833093110406
"426","13079",4510,0.0119733924611973
"427","13081",8585,0.0255096097845079
"428","13083",6195,0.0232445520581114
"429","13085",9041,0.019577480367216
"430","13087",10084,0.0657477191590639
"431","13089",282436,0.0231592289934711
"432","13091",7628,0.0300209753539591
"433","13093",5020,0.0227091633466135
"434","13095",34087,0.0244961422243084
"435","13097",49187,0.0205135503283388
"436","13099",4074,0.063573883161512
"437","13101",1561,0.0281870595771941
"438","13103",21172,0.0153504628754959
"439","13105",7559,0.0210345283767694
"440","13107",8387,0.0224156432574222
"441","13109",4020,0.0455223880597015
"442","13111",10408,0.0116256725595696
"443","13113",40285,0.00784411071118282
"444","13115",35679,0.0304380728159422
"445","13117",76753,0.0110484280744727
"446","13119",8460,0.0104018912529551
"447","13121",410576,0.0189100190951249
"448","13123",12021,0.0250395141835122
"449","13125",1108,0.0505415162454874
"450","13127",34119,0.0218646501949061
"451","13129",20561,0.0332182286853752
"452","13131",9136,0.0292250437828371
"453","13133",7132,0.00687044307347168
"454","13135",293330,0.0278525892339686
"455","13137",15139,0.0227888235682674
"456","13139",64352,0.0571699403281949
"457","13141",2974,0.00369872225958305
"458","13143",11259,0.0182964739319655
"459","13145",12156,0.0106943073379401
"460","13147",9853,0.0177610879935045
"461","13149",4502,0.0195468680586406
"462","13151",75984,0.00988365971783533
"463","13153",57056,0.0287086371284352
"464","13155",3329,0.0159206969059778
"465","13157",23166,0.0165328498661832
"466","13159",5171,0.0218526397215239
"467","13161",5279,0.0524720591021027
"468","13163",5664,0.0354872881355932
"469","13165",3443,0.0258495498112112
"470","13167",3393,0.0362511052166225
"471","13169",10701,0.0128025418185216
"472","13171",6494,0.00323375423467816
"473","13173",3714,0.00269251480883145
"474","13175",17142,0.0264263213160658
"475","13177",10226,0.01369059260708
"476","13179",23485,0.0293804556099638
"477","13181",3475,0.0146762589928058
"478","13183",5695,0.0208955223880597
"479","13185",41282,0.0211956785039485
"480","13187",11570,0.0125324114088159
"481","13189",8153,0.0163130136146204
"482","13191",6042,0.00430321085733201
"483","13193",4696,0.0149063032367973
"484","13195",10744,0.0295048399106478
"485","13197",3408,0.0161384976525822
"486","13199",8051,0.0154018134393243
"487","13201",2333,0.0788684097728247
"488","13205",7982,0.0276872964169381
"489","13207",9760,0.0117827868852459
"490","13209",3097,0.0184049079754601
"491","13211",6942,0.0154134255257851
"492","13213",14385,0.0332985749044143
"493","13215",72759,0.0208359103341167
"494","13217",37018,0.0188556918255984
"495","13219",13423,0.0134098189674439
"496","13221",5651,0.00548575473367546
"497","13223",53299,0.0162291975459202
"498","13225",10136,0.0168705603788477
"499","13227",11868,0.0247724974721941
"500","13229",7048,0.016316685584563
"501","13231",6143,0.0107439361875305
"502","13233",15038,0.0285942279558452
"503","13235",3687,0.0135611608353675
"504","13237",8937,0.0132035358621461
"505","13239",842,0.0498812351543943
"506","13241",6662,0.0246172320624437
"507","13243",2553,0.0313356835095966
"508","13245",71400,0.015952380952381
"509","13247",31076,0.0251319346119192
"510","13249",1864,0.0171673819742489
"511","13251",5098,0.0382502942330326
"512","13253",3363,0.0529289325007434
"513","13255",24336,0.0182445759368836
"514","13257",9543,0.0216912920465262
"515","13259",1816,0.0236784140969163
"516","13261",11510,0.0363162467419635
"517","13263",2809,0.0238519045923816
"518","13265",593,0.0118043844856661
"519","13267",8241,0.0539983011770416
"520","13269",3473,0.0123812266052404
"521","13271",4668,0.0214224507283633
"522","13273",3399,0.0403059723448073
"523","13275",17595,0.0251207729468599
"524","13277",15144,0.0141970417326994
"525","13279",10030,0.039481555333998
"526","13281",4898,0.00939158840342997
"527","13283",2490,0.0180722891566265
"528","13285",24928,0.023507702182285
"529","13287",3169,0.0132533922372988
"530","13289",3044,0.00985545335085414
"531","13291",9743,0.00903212562865647
"532","13293",10154,0.00778018514870987
"533","13295",25975,0.0238691049085659
"534","13297",31670,0.0156299336911904
"535","13299",13823,0.0122260001446864
"536","13301",2244,0.0120320855614973
"537","13303",7503,0.032520325203252
"538","13305",10400,0.0306730769230769
"539","13307",1140,0.00701754385964912
"540","13309",1862,0.0306122448979592
"541","13311",11695,0.0134245404018811
"542","13313",35629,0.0635998765050942
"543","13315",2575,0.0221359223300971
"544","13317",3979,0.00955013822568485
"545","13319",3185,0.0270015698587127
"546","13321",8002,0.00662334416395901
"547","15001",69453,0.0716167768130966
"548","15003",312795,0.0932655573138957
"549","15005",39,0
"550","15007",22658,0.0825315561832465
"551","15009",54479,0.103434350850787
"552","16001",173353,0.0164346737581697
"553","16003",1757,0.0239043824701195
"554","16005",31155,0.020606644198363
"555","16007",2424,0.0239273927392739
"556","16009",3418,0.0412521942656524
"557","16011",14989,0.0340916672226299
"558","16013",7995,0.0253908692933083
"559","16015",3205,0.0234009360374415
"560","16017",17537,0.024063408792838
"561","16019",39768,0.0301498692416013
"562","16021",4653,0.0354609929078014
"563","16023",967,0.0124095139607032
"564","16025",394,0.0126903553299492
"565","16027",72807,0.0405318169956186
"566","16029",2538,0.0303388494877857
"567","16031",7711,0.0442225392296719
"568","16033",290,0.0586206896551724
"569","16035",3555,0.0154711673699015
"570","16037",1774,0.0169109357384442
"571","16039",10606,0.0235715632660758
"572","16041",4397,0.0256993404594041
"573","16043",4347,0.0437083045778698
"574","16045",6683,0.0288792458476732
"575","16047",5469,0.0473578350703968
"576","16049",6407,0.0393319806461683
"577","16051",8791,0.0381071550449323
"578","16053",8022,0.0366492146596859
"579","16055",62304,0.018634437596302
"580","16057",15422,0.0177668266113345
"581","16059",3582,0.0318257956448911
"582","16061",1646,0.0224787363304982
"583","16063",1724,0.0516241299303944
"584","16065",11016,0.0964960058097313
"585","16067",7250,0.0297931034482759
"586","16069",16384,0.0208740234375
"587","16071",1615,0.0229102167182663
"588","16073",4321,0.0534598472575793
"589","16075",8876,0.0606128886885985
"590","16077",2633,0.02316748955564
"591","16079",5466,0.0188437614343213
"592","16081",3707,0.0215807930941462
"593","16083",31146,0.0226995440827072
"594","16085",3869,0.00801240630653916
"595","16087",4035,0.0220570012391574
"596","17001",27112,0.0158232516966657
"597","17003",2154,0.0139275766016713
"598","17005",6299,0.0460390538180664
"599","17007",18571,0.0275160196004523
"600","17009",2055,0.0257907542579075
"601","17011",13698,0.0141626514819682
"602","17013",1664,0.00721153846153846
"603","17015",6508,0.00553165334972342
"604","17017",5043,0.0182431092603609
"605","17019",82369,0.0503344704925397
"606","17021",13901,0.00906409610819365
"607","17023",6720,0.0138392857142857
"608","17025",5696,0.0354634831460674
"609","17027",14353,0.0162335400264753
"610","17029",20926,0.0125203096626207
"611","17031",1972108,0.0331670476464778
"612","17033",7666,0.0195669188625098
"613","17035",4299,0.0172133054198651
"614","17037",38150,0.0163826998689384
"615","17039",6694,0.0152375261428145
"616","17041",7613,0.0290292920005254
"617","17043",342791,0.0217917039828934
"618","17045",7542,0.00994431185361973
"619","17047",2773,0.0119004688063469
"620","17049",13877,0.0181595445701521
"621","17051",7737,0.0180948688122011
"622","17053",5771,0.00485184543406689
"623","17055",16235,0.0154604250076994
"624","17057",13940,0.0124103299856528
"625","17059",2293,0.012647187091147
"626","17061",4949,0.0117195393008689
"627","17063",19676,0.0111811343769059
"628","17065",3400,0.00735294117647059
"629","17067",7409,0.0124173302739911
"630","17069",1363,0.00953778429933969
"631","17071",2977,0.0134363453140746
"632","17073",19856,0.00735294117647059
"633","17075",11741,0.00996507963546546
"634","17077",23883,0.0123100113051124
"635","17079",3711,0.0169765561843169
"636","17081",14985,0.0184184184184184
"637","17083",8499,0.00788328038592776
"638","17085",9970,0.0170511534603811
"639","17087",4303,0.0137113641645364
"640","17089",179637,0.0371248684847776
"641","17091",39796,0.0163332998291286
"642","17093",40721,0.0203580462169397
"643","17095",20680,0.0167311411992263
"644","17097",246122,0.0228951495599743
"645","17099",45095,0.0138374542632221
"646","17101",6306,0.0242626070409134
"647","17103",13788,0.00986364955033362
"648","17105",14307,0.0132103166282239
"649","17107",10797,0.00629804575345003
"650","17109",11408,0.0157784011220196
"651","17111",112453,0.0155620570371622
"652","17113",65845,0.00779102437542714
"653","17115",43912,0.00872198943341228
"654","17117",18875,0.0111258278145695
"655","17119",107659,0.0138028404499392
"656","17121",15946,0.0161168945190016
"657","17123",4884,0.00819000819000819
"658","17125",5977,0.0100384808432324
"659","17127",5822,0.0310889728615596
"660","17129",5188,0.01272166538165
"661","17131",6516,0.00460405156537753
"662","17133",13586,0.00368025909023995
"663","17135",11522,0.0117167158479431
"664","17137",13719,0.00845542678037758
"665","17139",5959,0.0322201711696593
"666","17141",21021,0.0197897340754484
"667","17143",73253,0.0139652983495556
"668","17145",8433,0.0129254120716234
"669","17147",6692,0.00358637178720861
"670","17149",6309,0.00966872721508955
"671","17151",1694,0.0153482880755608
"672","17153",2095,0.0081145584725537
"673","17155",2413,0.00704517198508081
"674","17157",11883,0.0106033829840949
"675","17159",6452,0.0117792932424055
"676","17161",60546,0.0170944405906253
"677","17163",104105,0.0121223764468565
"678","17165",9972,0.0197553148816687
"679","17167",83711,0.0167719893442917
"680","17169",2775,0.00828828828828829
"681","17171",1939,0.0128932439401753
"682","17173",9189,0.0213298509086952
"683","17175",2315,0.00259179265658747
"684","17177",19739,0.00911900298900654
"685","17179",54291,0.0121382917979039
"686","17181",6654,0.0244965434325218
"687","17183",31151,0.0159866456935572
"688","17185",4839,0.00909278776606737
"689","17187",6862,0.032789274264063
"690","17189",6020,0.018936877076412
"691","17191",7051,0.0195716919585874
"692","17193",6041,0.00893891739778182
"693","17195",23084,0.0134725350892393
"694","17197",229498,0.0172419803222686
"695","17199",27029,0.00791742202819194
"696","17201",114779,0.0198642608839596
"697","17203",14499,0.00917304641699427
"698","18001",12481,0.0403813796971397
"699","18003",145065,0.0152345500292972
"700","18005",31452,0.0269299249650261
"701","18007",3432,0.0157342657342657
"702","18009",5235,0.0189111747851003
"703","18011",25485,0.00933882676083971
"704","18013",6189,0.0285991274842462
"705","18015",8002,0.0167458135466133
"706","18017",14688,0.0185866013071895
"707","18019",44200,0.0110633484162896
"708","18021",10543,0.0247557621170445
"709","18023",12033,0.0217734563284302
"710","18025",3835,0.0271186440677966
"711","18027",11227,0.0342032599982186
"712","18029",18870,0.0144144144144144
"713","18031",10353,0.0102385781898966
"714","18033",16801,0.00934468186417475
"715","18035",46026,0.0118194064224569
"716","18037",16893,0.0147990291836855
"717","18039",71718,0.0244429571376781
"718","18041",9584,0.0157554257095159
"719","18043",29189,0.00572133337901264
"720","18045",6974,0.0137654143963292
"721","18047",8687,0.0209508460918614
"722","18049",7799,0.00936017438133094
"723","18051",13340,0.0221889055472264
"724","18053",26372,0.00705293493098741
"725","18055",12781,0.0383381582035834
"726","18057",119789,0.00857340824282697
"727","18059",28740,0.0100904662491301
"728","18061",14403,0.0180517947649795
"729","18063",59015,0.0114886045920529
"730","18065",18304,0.0137128496503497
"731","18067",34701,0.00896227774415723
"732","18069",14742,0.0096323429656763
"733","18071",16753,0.0170715692711753
"734","18073",12533,0.0135641905369824
"735","18075",8174,0.0236114509420113
"736","18077",12632,0.0182077264091197
"737","18079",10792,0.0168643439584878
"738","18081",56628,0.0122907395634668
"739","18083",15038,0.0125016624551137
"740","18085",30997,0.0188082717682356
"741","18087",12325,0.0377281947261663
"742","18089",186731,0.0208106848889579
"743","18091",43039,0.0229094542159437
"744","18093",18781,0.0151216655130185
"745","18095",51003,0.0112934533262749
"746","18097",372358,0.0190891561346876
"747","18099",17304,0.0315533980582524
"748","18101",4187,0.0109863864342011
"749","18103",13611,0.0148409374770406
"750","18105",55624,0.0152452178915576
"751","18107",15382,0.0120920556494604
"752","18109",26034,0.0174771452715679
"753","18111",5573,0.0172259106405886
"754","18113",18276,0.0220507769752681
"755","18115",2555,0.00782778864970646
"756","18117",7898,0.00810331729551785
"757","18119",8776,0.0291704649042844
"758","18121",6057,0.0335149413901271
"759","18123",7615,0.0103742613263296
"760","18125",5129,0.00857867030610255
"761","18127",64517,0.0134228187919463
"762","18129",10155,0.00600689315608075
"763","18131",5151,0.0139778683750728
"764","18133",13543,0.0245883482241749
"765","18135",10229,0.0119268745722945
"766","18137",10992,0.0368449781659389
"767","18139",6667,0.0127493625318734
"768","18141",101872,0.0177870268572326
"769","18143",8971,0.013822316352692
"770","18145",17823,0.0198058688211861
"771","18147",8127,0.0114433370247324
"772","18149",8549,0.0174289390571997
"773","18151",14261,0.0059603113386158
"774","18153",7644,0.0244636316064887
"775","18155",4349,0.0406990112669579
"776","18157",70526,0.0139948387828602
"777","18159",6376,0.0150564617314931
"778","18161",2823,0.0170031880977683
"779","18163",75607,0.0128956313568849
"780","18165",6664,0.0250600240096038
"781","18167",41994,0.0194313473353336
"782","18169",12862,0.0111180220805473
