"","GEOID","totPop18","groupQt18r"
"135","05047",17780,0.0194038245219348
"136","05049",12139,0.0152401351017382
"137","05051",98296,0.0218930577032636
"138","05053",18086,0.00901249585314608
"139","05055",44623,0.0153732380162696
"140","05057",22018,0.0159415024071214
"141","05059",33520,0.0619331742243437
"142","05061",13389,0.0138173127193965
"143","05063",37264,0.0287140403606698
"144","05065",13559,0.0702854192787079
"145","05067",17225,0.174455732946299
"146","05069",70424,0.0849284334885834
"147","05071",26291,0.0295918755467651
"148","05073",6915,0.0190889370932755
"149","05075",16669,0.0335952966584678
"150","05077",9398,0.174505213875293
"151","05079",13695,0.351807228915663
"152","05081",12417,0.0132076991221712
"153","05083",21757,0.0278990669669532
"154","05085",72206,0.00914051463867269
"155","05087",16076,0.00497636227917392
"156","05089",16438,0.0106460639980533
"157","05091",43759,0.03101076350008
"158","05093",42831,0.0187714505848568
"159","05095",7249,0.0104842047178921
"160","05097",8993,0.015790058934727
"161","05099",8440,0.0216824644549763
"162","05101",7848,0.00853720693170234
"163","05103",24106,0.0160540944163279
"164","05105",10322,0.0173416004650262
"165","05107",19034,0.0110328885152884
"166","05109",10808,0.0172094744633605
"167","05111",24054,0.0145090213685873
"168","05113",20163,0.00614987849030402
"169","05115",63644,0.0538463955753881
"170","05117",8244,0.0166181465308103
"171","05119",393463,0.0164666055003901
"172","05121",17603,0.020451059478498
"173","05123",26294,0.131132577774397
"174","05125",118009,0.0110330568007525
"175","05127",10442,0.00584179276000766
"176","05129",7923,0.011359333585763
"177","05131",127461,0.0147731462957297
"178","05133",17193,0.0070959111266213
"179","05135",17043,0.0126738250308044
"180","05137",12446,0.011328941025229
"181","05139",39732,0.0122067854625994
"182","05141",16684,0.0117477823064013
"183","05143",228529,0.0345076554835491
"184","05145",78804,0.0492106999644688
"185","05147",6660,0.0178678678678679
"186","05149",21573,0.015992212487832
"187","06001",1643700,0.0196434872543652
"188","06003",1146,0.031413612565445
"189","06005",37829,0.0973327341457612
"190","06007",227075,0.0267048332048883
"191","06009",45235,0.0110312810876534
"192","06011",21464,0.00964405516213194
"193","06013",1133247,0.00885773357441052
"194","06015",27424,0.113404317386231
"195","06017",186661,0.00953600377154307
"196","06019",978130,0.0171245131015305
"197","06021",27897,0.0111481521310535
"198","06023",135768,0.0304931942725826
"199","06025",180216,0.0538686909042482
"200","06027",18085,0.0357755045617915
"201","06029",883053,0.0352481674372886
"202","06031",150075,0.0993636515075795
"203","06033",64148,0.0155421837001933
"204","06035",31185,0.322655122655123
"205","06037",10098052,0.0175756670692526
"206","06039",155013,0.0527633166250573
"207","06041",260295,0.0290939126760022
"208","06043",17540,0.0632269099201824
"209","06045",87422,0.0255084532497541
"210","06047",269075,0.0220235993682059
"211","06049",8938,0.05526963526516
"212","06051",14174,0.0235642726118245
"213","06053",433212,0.0409522358568091
"214","06055",140530,0.0292179605778126
"215","06057",99092,0.012412707383038
"216","06059",3164182,0.0137144449971588
"217","06061",380077,0.0109740920918656
"218","06063",18699,0.0209636878977485
"219","06065",2383286,0.0147288239850358
"220","06067",1510023,0.0161726013444828
"221","06069",59416,0.00464521341052915
"222","06071",2135413,0.026611713986943
"223","06073",3302833,0.0270831131940368
"224","06075",870044,0.0235390394049037
"225","06077",732212,0.0218434005451973
"226","06079",281455,0.058392993551367
"227","06081",765935,0.0130259095092926
"228","06083",443738,0.0447629006305523
"229","06085",1922200,0.0186994069295599
"230","06087",273765,0.0463317078516246
"231","06089",179085,0.0183041572437669
"232","06091",2930,0.0109215017064846
"233","06093",43540,0.0124712907671107
"234","06095",438530,0.0238159304950631
"235","06097",501317,0.0169373869228452
"236","06099",539301,0.00977005419978825
"237","06101",95872,0.010555740987984
"238","06103",63373,0.0136651255266438
"239","06105",12862,0.0227802830041984
"240","06107",460477,0.0117834332659395
"241","06109",53932,0.0639509011347623
"242","06111",848112,0.014857707472598
"243","06113",214977,0.0381622220051447
"244","06115",75493,0.0185315194786272
"245","08001",497115,0.00812689216780825
"246","08003",16444,0.0662247628314279
"247","08005",636671,0.00853344977233139
"248","08007",12908,0.0127052990393554
"249","08009",3563,0.0269435868650014
"250","08011",5809,0.322430710965743
"251","08013",321030,0.0361835342491356
"252","08014",66120,0.00449183303085299
"253","08015",19164,0.0685660613650595
"254","08017",2039,0.0201078960274644
"255","08019",9379,0.0127945409958418
"256","08021",8142,0.00761483664947187
"257","08023",3687,0
"258","08025",5630,0.210301953818828
"259","08027",4640,0.00280172413793103
"260","08029",30346,0.0414881697752587
"261","08031",693417,0.0215151921571003
"262","08033",1841,0
"263","08035",328614,0.00244055335439147
"264","08037",54357,0.00154533914675203
"265","08039",25162,0.00270248787854702
"266","08041",688153,0.0268326956359996
"267","08043",47002,0.226692481171014
"268","08045",58538,0.015716286856401
"269","08047",5924,0.0182309250506415
"270","08049",15066,0.0195141377937077
"271","08051",16537,0.054181532321461
"272","08053",878,0.00341685649202733
"273","08055",6583,0.0277988758924502
"274","08057",1296,0.00771604938271605
"275","08059",570427,0.0153902252172495
"276","08061",1449,0.020703933747412
"277","08063",7635,0.0839554682383759
"278","08065",7585,0.0189848384970336
"279","08067",55101,0.0342643509192211
"280","08069",338161,0.0283651869967264
"281","08071",14179,0.0579730587488539
"282","08073",5548,0.361031002162942
"283","08075",21689,0.0483655309142884
"284","08077",149998,0.0232869771596955
"285","08079",823,0.0243013365735115
"286","08081",13060,0.0116385911179173
"287","08083",25909,0.01022810606353
"288","08085",41268,0.0125278666278957
"289","08087",28257,0.014191173868422
"290","08089",18325,0.0261391541609823
"291","08091",4722,0
"292","08093",17392,0.00724471021159154
"293","08095",4318,0.0182955071792497
"294","08097",17909,0.00720308224914847
"295","08099",12052,0.0314470627281779
"296","08101",164685,0.0264930017912985
"297","08103",6465,0.0544470224284609
"298","08105",11351,0.01797198484715
"299","08107",24874,0.016161453726783
"300","08109",6468,0.00262832405689549
"301","08111",544,0
"302","08113",7968,0.00326305220883534
"303","08115",2350,0.0182978723404255
"304","08117",30429,0.0131124913733609
"305","08119",24113,0.00555716833243479
"306","08121",4840,0.0609504132231405
"307","08123",295123,0.0219705004354117
"308","08125",10069,0.0119177674049061
"309","09001",944348,0.01919313642852
"310","09003",894730,0.0286958076738234
"311","09005",183031,0.016789505602876
"312","09007",163368,0.036726898780667
"313","09009",859339,0.0334198727161225
"314","09011",268881,0.0458901893402658
"315","09013",151269,0.102711064395216
"316","09015",116538,0.0461137139817055
"317","10001",174822,0.0302479093020329
"318","10003",555133,0.0303783057393453
"319","10005",219540,0.0132048829370502
"320","11001",684498,0.0578818345707365
"321","12001",263148,0.0623565446060772
"322","12003",27785,0.093971567392478
"323","12005",182482,0.0122477833430147
"324","12007",26979,0.132658734571333
"325","12009",576808,0.010707202396638
"326","12011",1909151,0.0090511436759062
"327","12013",14444,0.140335087233453
"328","12015",176954,0.0207398532952067
"329","12017",143087,0.0179890556095243
"330","12019",207291,0.00659459407306637
"331","12021",363922,0.0114969691307478
"332","12023",69105,0.0702698791693799
"333","12027",36399,0.0966784801780269
"334","12029",16437,0.0950903449534587
"335","12031",924229,0.0218582191210187
"336","12033",311522,0.0577679907037063
"337","12035",107139,0.00485350805962348
"338","12037",11736,0.141019086571234
"339","12039",46017,0.0839689679900906
"340","12041",17615,0.0762986091399376
"341","12043",13363,0.101698720347227
"342","12045",16055,0.149548427281221
"343","12047",14269,0.23239189852127
"344","12049",27228,0.08039518143088
"345","12051",40127,0.0487701547586413
"346","12053",182696,0.0115711345623331
"347","12055",102101,0.0178940460916152
"348","12057",1378883,0.0152761329278844
"349","12059",19430,0.0940813175501801
"350","12061",150984,0.0104050760345467
"351","12063",48472,0.16347582109259
"352","12065",14105,0.164267990074442
"353","12067",8744,0.177950594693504
"354","12069",335362,0.0113727852290957
"355","12071",718679,0.0143388077291809
"356","12073",288102,0.0486563786436748
"357","12075",39961,0.00995971071795
"358","12077",8365,0.174058577405858
"359","12079",18474,0.113456750027065
"360","12081",373853,0.0115232457677215
"361","12083",348371,0.0277663755019792
"362","12085",157581,0.0247999441557041
"363","12086",2715516,0.0173849095346888
"364","12087",76325,0.0286668850311169
"365","12089",80578,0.00995308893246295
"366","12091",200737,0.0288985089943558
"367","12093",40572,0.0755447106378783
"368","12095",1321194,0.0242969616876855
"369","12097",338619,0.00563465133379993
"370","12099",1446277,0.0141632619477458
"371","12101",510593,0.0148415665706345
"372","12103",957875,0.0183813128017748
"373","12105",668671,0.018995888860142
"374","12107",72766,0.0203391693922986
"375","12109",235503,0.010258892668034
"376","12111",305591,0.00972541730613794
"377","12113",170442,0.0367632391077317
"378","12115",412144,0.013854380993051
"379","12117",455086,0.00893018022967088
"380","12119",120999,0.0776700633889536
"381","12121",43924,0.0360167562152809
"382","12123",22098,0.176712824690017
"383","12125",15239,0.361900387164512
"384","12127",527634,0.0182437068119189
"385","12129",31877,0.109891144085077
"386","12131",65858,0.0295636065474202
"387","12133",24566,0.113123829683302
"388","13001",18454,0.0286116831039341
"389","13003",8265,0.0044767090139141
"390","13005",11228,0.063323833273958
"391","13007",3189,0.000940733772342427
"392","13009",45286,0.094907918562028
"393","13011",18510,0
"394","13013",76887,0.00304342736743533
"395","13015",103620,0.00872418452036287
"396","13017",17154,0.0189460184213594
"397","13019",19025,0.00956636005256242
"398","13021",153490,0.0415401654830934
"399","13023",12775,0.114990215264188
"400","13025",18561,0.00393297774904369
"401","13027",15622,0.0067853027781334
"402","13029",35885,0.00242441131391947
"403","13031",74782,0.108849723195421
"404","13033",22550,0.00940133037694013
"405","13035",23750,0.117389473684211
"406","13037",6428,0.294803982576229
"407","13039",52714,0.0337291801039572
"408","13043",10827,0.0241064006650042
"409","13045",116022,0.0299856923686887
"410","13047",66299,0.00858233155854538
"411","13049",12983,0.091350227220211
"412","13051",287049,0.0429055666454159
"413","13053",10767,0.330918547413393
"414","13055",24817,0.0695490994076641
"415","13057",241910,0.00649828448596586
"416","13059",124602,0.0871815861703664
"417","13061",3001,0.0183272242585805
"418","13063",278666,0.0176376020038325
"419","13065",6743,0.0702951208660833
"420","13067",745057,0.0134405823983937
"421","13069",42961,0.0921533483857452
"422","13071",45606,0.0166425470332851
"423","13073",147295,0.00329271190468108
"424","13075",17184,0.00936918063314711
"425","13077",140516,0.00359389678043781
"426","13079",12344,0.0140959170447181
"427","13081",22846,0.0182088768274534
"428","13083",16227,0.0825784186849079
"429","13085",23861,0.00729223418968191
"430","13087",26833,0.044534714716953
"431","13089",743187,0.0175164527904821
"432","13091",20919,0.0986662842392084
"433","13093",13905,0.0947141316073355
"434","13095",91049,0.0460301595843996
"435","13097",141840,0.00938381274675691
"436","13099",10348,0.0138190954773869
"437","13101",3994,0
"438","13103",58689,0.00552062567090937
"439","13105",19212,0.0124401415781803
"440","13107",22499,0.0376461176052269
"441","13109",10727,0.0487554768341568
"442","13111",24925,0.00738214643931795
"443","13113",111369,0.00510016252278462
"444","13115",96824,0.0426856977608857
"445","13117",219880,0.00296980171002365
"446","13119",22514,0.0267833348138936
"447","13121",1021902,0.034021853367544
"448","13123",29922,0.00798743399505381
"449","13125",3009,0.027583914921901
"450","13127",83974,0.0174458761045085
"451","13129",56790,0.0100898045430534
"452","13131",24926,0.00686030650726149
"453","13133",16976,0.0115457115928369
"454","13135",902298,0.00553364852853492
"455","13137",44289,0.0580279527647949
"456","13139",195961,0.00931307760217594
"457","13141",8535,0.308142940831869
"458","13143",28956,0.0124671916010499
"459","13145",33590,0.0167013992259601
"460","13147",25631,0.0342553938589989
"461","13149",11677,0.0126744883103537
"462","13151",221307,0.00470839151043573
"463","13153",151682,0.0107659445418705
"464","13155",9268,0.0179110919292188
"465","13157",65755,0.0114211847007832
"466","13159",13784,0.00645676146256529
"467","13161",14991,0.00860516309785871
"468","13163",15772,0.0341110829317778
"469","13165",8827,0.00849665798119406
"470","13167",9730,0.0253854059609455
"471","13169",28548,0.00959787025360796
"472","13171",18513,0.0666558634473073
"473","13173",10366,0.0296160524792591
"474","13175",47418,0.0219115103968957
"475","13177",29348,0.035232383808096
"476","13179",62108,0.0328621111612031
"477","13181",7799,0.012181048852417
"478","13183",18156,0.00793126239259749
"479","13185",114582,0.0360440557853764
"480","13187",31951,0.0462583330725173
"481","13189",21498,0.0143269141315471
"482","13191",14120,0.00552407932011331
"483","13193",13480,0.145697329376855
"484","13195",28900,0.0086159169550173
"485","13197",8484,0.0103724658180104
"486","13199",21113,0.0136882489461469
"487","13201",5836,0.0306716929403701
"488","13205",22432,0.10012482168331
"489","13207",27010,0.0384302110329508
"490","13209",9036,0.0886454183266932
"491","13211",18235,0.00932273101179051
"492","13213",39557,0.00581439441818136
"493","13215",196670,0.0365027711394722
"494","13217",106497,0.0124792247668948
"495","13219",37017,0.0057811275900262
"496","13221",14784,0.00879329004329004
"497","13223",155840,0.00432494866529774
"498","13225",26966,0.0752428984647334
"499","13227",30832,0.0111248053969901
"500","13229",19164,0.00934042997286579
"501","13231",18082,0.0138259042141356
"502","13233",41621,0.00538189856082266
"503","13235",11295,0.136963258078796
"504","13237",21503,0.00860345068130028
"505","13239",2276,0
"506","13241",16457,0.0255818192866258
"507","13243",7087,0.0249753068999577
"508","13245",201463,0.0491355732814462
"509","13247",89011,0.00939209760591388
"510","13249",5211,0.000191901746305891
"511","13251",13990,0.0293781272337384
"512","13253",8437,0.0120896053099443
"513","13255",64719,0.0187734668335419
"514","13257",25676,0.0286649010749338
"515","13259",6042,0.335319430652102
"516","13261",30352,0.0687269372693727
"517","13263",6378,0.00266541235497021
"518","13265",1665,0.0036036036036036
"519","13267",25353,0.253145584348992
"520","13269",8193,0.0201391431709996
"521","13271",16115,0.203102699348433
"522","13273",8859,0.0367987357489559
"523","13275",44730,0.0176168119830092
"524","13277",40510,0.0487040236978524
"525","13279",27048,0.0157128068618752
"526","13281",11417,0.0729613733905579
"527","13283",6777,0.0669912940829275
"528","13285",69774,0.0227161980107203
"529","13287",7962,0.046345139412208
"530","13289",8284,0.00784645098985997
"531","13291",22775,0.0237980241492865
"532","13293",26216,0.0209795544705523
"533","13295",68824,0.0209084040451005
"534","13297",90132,0.0090311986863711
"535","13299",35599,0.0695806061968033
"536","13301",5346,0.0153385708941264
"537","13303",20461,0.0904159132007233
"538","13305",29767,0.0705143279470555
"539","13307",2613,0.00191350937619594
"540","13309",7939,0.166645673258597
"541","13311",28928,0.0140694137168142
"542","13313",103849,0.0134714826334389
"543","13315",8846,0.237847614741126
"544","13317",9884,0.00991501416430595
"545","13319",9078,0.0117867371667768
"546","13321",20656,0.00760069713400465
"547","15001",197658,0.0170091774681521
"548","15003",987638,0.037543107899858
"549","15005",75,0.16
"550","15007",71377,0.0112921529344186
"551","15009",165281,0.0167714377333148
"552","16001",446052,0.018813949943056
"553","16003",4019,0.0166708136352326
"554","16005",85065,0.0252395227179216
"555","16007",5962,0.00654142905065414
"556","16009",9086,0.00924499229583975
"557","16011",45551,0.00568593444710325
"558","16013",21994,0.0178685095935255
"559","16015",7163,0.0101912606449812
"560","16017",42711,0.0101613167568074
"561","16019",112397,0.0128562150235327
"562","16021",11549,0.00969780933414148
"563","16023",2602,0.0176787086856264
"564","16025",886,0
"565","16027",212230,0.015553880224285
"566","16029",6918,0.0128649898814686
"567","16031",23615,0.0161761592208342
"568","16033",1077,0.0194986072423398
"569","16035",8640,0.11412037037037
"570","16037",4141,0.0287370200434678
"571","16039",26433,0.0255740929898233
"572","16041",13279,0.00399126440243994
"573","16043",12965,0.0446586964905515
"574","16045",17052,0.00797560403471734
"575","16047",15169,0.00646054453161052
"576","16049",16337,0.0429087347738263
"577","16051",27969,0.000965354499624584
"578","16053",23431,0.00699927446545175
"579","16055",153605,0.0117704501806582
"580","16057",39239,0.083462881317057
"581","16059",7798,0.026032315978456
"582","16061",3845,0.01222366710013
"583","16063",5321,0.00902086074046232
"584","16065",38705,0.0126856995220256
"585","16067",20615,0.00368663594470046
"586","16069",40155,0.0258996388992653
"587","16071",4326,0.00716597318539066
"588","16073",11455,0.0119598428633784
"589","16075",23041,0.00651013410876264
"590","16077",7713,0.00920523791002204
"591","16079",12526,0.0245090212358295
"592","16081",11080,0
"593","16083",83666,0.0144503143451342
"594","16085",10401,0.017786751273916
"595","16087",10025,0.0128678304239401
"596","17001",66427,0.0222349345898505
"597","17003",6532,0.0200551132884262
"598","17005",16712,0.105074198180948
"599","17007",53606,0.00649181061821438
"600","17009",6675,0.280299625468165
"601","17011",33381,0.0130313651478386
"602","17013",4858,0.0255249073692878
"603","17015",14562,0.0173053152039555
"604","17017",12665,0.0139755230951441
"605","17019",209448,0.074323937206371
"606","17021",33231,0.0524510246456622
"607","17023",15836,0.0137029552917403
"608","17025",13338,0.0258659469185785
"609","17027",37628,0.059423833315616
"610","17029",51736,0.0763104994587908
"611","17031",5223719,0.0176165678130849
"612","17033",19088,0.113055322715842
"613","17035",10865,0.0116889093419236
"614","17037",104200,0.0457485604606526
"615","17039",16042,0.0168308190998629
"616","17041",19714,0.00953637009232018
"617","17043",931743,0.0138536055543213
"618","17045",17539,0.0191002907805462
"619","17047",6507,0.00814507453511603
"620","17049",34174,0.0139287177386317
"621","17051",21724,0.080786227214141
"622","17053",13398,0.0296312882519779
"623","17055",39127,0.011935492115419
"624","17057",35418,0.0719690552826246
"625","17059",5157,0.00155128950940469
"626","17061",13218,0.0216371614465123
"627","17063",50509,0.00645429527410956
"628","17065",8221,0.0133803673519037
"629","17067",18112,0.0152937279151943
"630","17069",4009,0.0271888251434273
"631","17071",6884,0.00813480534572923
"632","17073",49464,0.0148997250525635
"633","17075",28169,0.016152508076254
"634","17077",58551,0.0744991545831839
"635","17079",9598,0.00750156282558866
"636","17081",38169,0.066808142733632
"637","17083",22069,0.0451764919117314
"638","17085",21834,0.00938902628927361
"639","17087",12602,0.178860498333598
"640","17089",530839,0.0102102520726623
"641","17091",111061,0.0498104645194983
"642","17093",124626,0.00280840274100108
"643","17095",50999,0.0828251534343811
"644","17097",703619,0.0256914608616311
"645","17099",110401,0.0302352333765093
"646","17101",16189,0.147878188893693
"647","17103",34527,0.0950560430967069
"648","17105",36324,0.0653562382997467
"649","17107",29207,0.142191940288287
"650","17109",30875,0.114882591093117
"651","17111",307789,0.00555575410427273
"652","17113",173219,0.0431419186116996
"653","17115",106512,0.0345031545741325
"654","17117",45719,0.0200354338458846
"655","17119",265670,0.0207738924229307
"656","17121",38084,0.0198245982564857
"657","17123",11794,0.0241648295743598
"658","17125",13778,0.0169110175642328
"659","17127",14430,0.0230769230769231
"660","17129",12367,0.0111587288752325
"661","17131",15693,0.0144013254317211
"662","17133",33936,0.00754361150400754
"663","17135",29009,0.113309662518529
"664","17137",34426,0.104804508220531
"665","17139",14703,0.0236006257226416
"666","17141",51328,0.0112219451371571
"667","17143",184463,0.0281845139675707
"668","17145",21384,0.123316498316498
"669","17147",16427,0.00480915565836732
"670","17149",15754,0.0314205915957852
"671","17151",4249,0.0569545775476583
"672","17153",5611,0.004455533772946
"673","17155",5746,0.00104420466411417
"674","17157",32546,0.126712960117987
"675","17159",15881,0.0193942446949185
"676","17161",145275,0.0332059886422303
"677","17163",263463,0.0142752492759894
"678","17165",24231,0.020758532458421
"679","17167",197661,0.0208184720303955
"680","17169",7064,0.125849377123443
"681","17171",5047,0.0103031503863681
"682","17173",21832,0.00989373396848662
"683","17175",5500,0.0185454545454545
"684","17177",45433,0.0179605132832963
"685","17179",133852,0.0198353405253564
"686","17181",17127,0.0268581771471945
"687","17183",78407,0.0351244149119339
"688","17185",11573,0.00777672167977188
"689","17187",17338,0.067885569269812
"690","17189",14155,0.0181561285764747
"691","17191",16487,0.00442773093952811
"692","17193",14025,0.0276648841354724
"693","17195",56396,0.0189552450528406
"694","17197",688697,0.0134413247044782
"695","17199",67299,0.0305799491820086
"696","17201",286174,0.0148790595931147
"697","17203",38817,0.0277713373006672
"698","18001",35195,0.0162523085665577
"699","18003",370016,0.0153209590936608
"700","18005",81893,0.0114906035924926
"701","18007",8667,0.0139610014999423
"702","18009",12129,0.0131915244455437
"703","18011",64321,0.0100744702352264
"704","18013",15034,0.00924570972462418
"705","18015",19994,0.0059517855356607
"706","18017",38084,0.0313517487658859
"707","18019",115702,0.0151769200186686
"708","18021",26268,0.0183873915029694
"709","18023",32301,0.0190086994210706
"710","18025",10581,0.00945090256119459
"711","18027",32937,0.0174879315056016
"712","18029",49501,0.0117775398476798
"713","18031",26552,0.0143868635131064
"714","18033",42704,0.010888909704009
"715","18035",115616,0.0625951425408248
"716","18037",42418,0.0235041727568485
"717","18039",203604,0.0174652757313216
"718","18041",23259,0.0184444731071843
"719","18043",76809,0.0175760653048471
"720","18045",16486,0.010736382385054
"721","18047",22842,0.00814289466771736
"722","18049",20212,0.0110825252325351
"723","18051",33596,0.0245267293725444
"724","18053",66944,0.0794694072657744
"725","18055",32295,0.00922743458739743
"726","18057",316095,0.00491940714025847
"727","18059",73830,0.0089530001354463
"728","18061",39712,0.00896454472199839
"729","18063",160940,0.0166397415185784
"730","18065",48483,0.0705195635583607
"731","18067",82387,0.0137157561265734
"732","18069",36378,0.0379350156688108
"733","18071",43938,0.0166598388638536
"734","18073",33449,0.0264581900804209
"735","18075",20993,0.012909064926404
"736","18077",32237,0.0806836864472501
"737","18079",27727,0.0129476683377214
"738","18081",151564,0.0159470586682853
"739","18083",37409,0.0605736587452217
"740","18085",78806,0.0200999923863665
"741","18087",38942,0.00796055672538647
"742","18089",486849,0.0116853480237199
"743","18091",110552,0.074788334901223
"744","18093",45619,0.0148841491483812
"745","18095",129505,0.0474035751515385
"746","18097",944523,0.017608888295997
"747","18099",46595,0.016761455091748
"748","18101",10210,0.0289911851126347
"749","18103",35901,0.0612239213392385
"750","18105",145403,0.103292229183717
"751","18107",38276,0.0330233044205246
"752","18109",69727,0.0136675893126049
"753","18111",14018,0.0156941075759737
"754","18113",47451,0.0166487534509283
"755","18115",5887,0.00900288771870223
"756","18117",19547,0.014938353711567
"757","18119",20878,0.00857361816265926
"758","18121",16996,0.08666745116498
"759","18123",19141,0.0863068805182592
"760","18125",12411,0.019659979050842
"761","18127",168041,0.0236132848531013
"762","18129",25589,0.0108640431435382
"763","18131",12660,0.0114533965244866
"764","18133",37559,0.14089831997657
"765","18135",25076,0.015193810815122
"766","18137",28425,0.0176956904133685
"767","18139",16704,0.0123922413793103
"768","18141",269240,0.0454724409448819
"769","18143",23743,0.0161731878869562
"770","18145",44399,0.0162841505439312
"771","18147",20526,0.0141284224885511
"772","18149",22941,0.00261540473388257
"773","18151",34474,0.038753843476243
"774","18153",20792,0.102154674874952
"775","18155",10628,0.00997365449755363
"776","18157",189294,0.0854755037137997
"777","18159",15218,0.015047969509791
"778","18161",7153,0.00908709632322103
"779","18163",181313,0.0364673244610149
"780","18165",15560,0.0146529562982005
"781","18167",107693,0.0808409088798715
"782","18169",31631,0.0601308842591129
"783","18171",8247,0.0104280344367649
"784","18173",61928,0.0128213409120269
"785","18175",27827,0.0101340424767312
"786","18177",66613,0.0405026045967003
