ZCTA,moudMinDis,bupMinDis,metMinDis,nalMinDis
1001,2.967154713,2.967154713,4.006675628,3.157276243
1002,0.378434704,0.378434704,12.68148787,13.86583987
1003,0.262645622,0.262645622,10.14399955,10.54791965
1005,1.539436748,1.539436748,19.4826546,10.49527275
1007,2.833976686,2.833976686,15.86174494,10.99315485
1008,14.37902807,14.37902807,15.379926,14.8295116
1009,3.765680839,3.765680839,19.44012576,3.765680839
1010,7.370165269,7.370165269,13.14351405,9.040867126
1011,11.04196705,14.99325226,21.46039393,11.04196705
1012,6.793957156,9.391921034,16.80870865,6.793957156
1013,1.85352697,1.85533112,1.873907076,1.85352697
1020,1.992934177,3.679369322,4.841417163,1.992934177
1022,2.327662057,2.327662057,6.958925763,4.49253948
1026,3.096100405,3.096100405,20.10983099,3.096100405
1027,5.369770021,5.369770021,8.333869191,6.274353114
1028,0.017116217,0.017116217,5.952671374,1.293343567
1029,17.98937281,17.98937281,22.08924375,21.43118005
1030,5.005786878,5.005786878,7.117600138,5.257412481
1031,3.845112421,3.845112421,26.1365516,7.68016199
1032,5.825885503,5.825885503,18.29893339,5.825885503
1033,2.637471992,2.637471992,9.702176305,8.809828858
1034,14.03294438,14.03294438,15.72426393,14.31776619
1035,0.825567447,0.825567447,5.566739327,6.26600228
1036,4.649012019,4.649012019,11.1716478,6.929559065
1037,0.427174971,0.427174971,27.3642019,11.30565227
1038,2.450681939,2.450681939,6.918235411,5.967769352
1039,4.903275855,4.903275855,9.955602305,5.562017529
1040,1.436030551,1.436030551,4.38469418,1.481295912
1050,9.028317856,9.028317856,16.92748892,12.65461499
1053,0.630152355,0.630152355,7.096204844,1.872097875
1054,3.10091549,3.10091549,14.15767444,13.6639827
1056,2.437315687,2.437315687,12.06183198,3.859766227
1057,6.130422612,6.130422612,17.16841315,6.190453218
1060,0.288403036,0.288403036,0.98743673,1.814573769
1062,1.947183668,1.947183668,4.764111611,2.411495607
1063,0.347303927,0.347303927,1.129554566,1.594806914
1066,2.237489302,2.237489302,9.112398344,6.056100343
1068,6.24745485,6.24745485,17.46777757,11.44433098
1069,3.047643085,3.047643085,20.48563484,3.047643085
1070,4.295362013,4.295362013,18.86237302,4.295362013
1071,7.909586891,7.909586891,8.638147981,8.122701465
1072,6.95183474,6.95183474,18.62245426,17.12291539
1073,1.502187345,1.502187345,9.02886916,8.196317438
1074,2.00628681,2.00628681,20.90037296,13.64751842
1075,0.361123763,0.361123763,6.123340171,5.041750045
1077,3.835931569,3.835931569,7.890548566,6.275620231
1079,2.462689525,2.462689525,19.24824485,2.462689525
1080,2.033941269,2.033941269,16.54596057,2.033941269
1081,11.18522531,11.18522531,13.87880051,11.2741164
1082,4.559958026,4.559958026,24.07915071,4.612137811
1083,2.493071335,2.493071335,16.57804231,5.639182243
1084,4.487749645,8.698512833,19.13073357,4.487749645
1085,2.729577889,2.729577889,2.733415026,3.299578583
1086,2.586999915,2.586999915,3.73267632,2.800247979
1088,2.489403986,2.489403986,7.404471983,4.807565609
1089,0.034794124,0.034794124,2.643850071,3.808668171
1092,0.69239838,0.69239838,18.45685886,5.03411882
1093,2.908506629,2.908506629,11.54787006,8.479430251
1094,4.636197453,4.636197453,23.40393044,12.18528893
1095,1.949824369,1.949824369,10.37759882,4.619273805
1096,6.509915673,6.509915673,13.08654991,7.803212457
1097,7.18874653,7.18874653,7.413641981,7.387273147
1098,1.788925829,9.216306487,19.49758283,1.788925829
1103,0.129365441,0.129365441,1.064264515,0.394009403
1104,0.273671776,0.273671776,2.795590016,2.1924326
1105,0.082317799,0.082317799,0.728588446,1.298877677
1106,0.875144055,0.875144055,3.936548058,4.187721444
1107,0.127829422,0.127829422,0.82605552,1.346328518
1108,0.595048083,0.595048083,1.453956204,2.83030296
1109,1.109225103,1.217004425,2.880946059,1.109225103
1118,1.09267997,1.09267997,3.266641564,1.110256237
1119,1.26607901,1.26607901,5.160598507,2.734993564
1128,1.126445919,1.126445919,5.838538687,1.464538982
1129,2.495571494,2.495571494,6.418115251,2.825614861
1151,0.625099372,0.625099372,7.108748366,1.678474649
1199,0.104174475,0.104174475,0.735513791,1.26083303
1201,0.838338782,0.838338782,4.59797009,1.581440403
1220,4.14860111,6.860483629,4.149493282,4.14860111
1222,4.85793425,5.113269675,26.47930666,4.85793425
1223,11.06776216,11.06776216,15.71629824,14.6778591
1224,3.288709465,3.288709465,4.649474132,4.649474132
1225,8.87722071,8.87722071,10.36620469,10.36392278
1226,3.521370466,3.521370466,5.386542606,5.386542606
1229,5.796806428,5.796806428,18.82617931,7.719479865
1230,1.467768135,1.467768135,27.16412973,1.555258614
1235,7.721220965,7.721220965,9.938157817,9.436426652
1236,6.200220201,6.200220201,21.27903371,6.565428036
1237,8.431754723,8.431754723,9.319451779,9.112990028
1238,2.469611905,2.469611905,15.29564135,12.77582754
1240,1.322146709,1.322146709,9.243212778,7.403269912
1242,2.389990446,2.389990446,11.98312863,10.75280242
1243,8.279914894,13.75886769,16.37597246,8.279914894
1244,9.044393201,9.044393201,29.32352945,10.06958152
1245,9.485393543,9.485393543,25.25237067,9.673749095
1247,2.202625276,2.226907857,3.254803705,2.202625276
1253,13.42734165,13.42734165,23.94830311,16.79351743
1254,6.030351316,6.030351316,12.96270916,10.22847784
1255,17.11908489,17.13991663,26.56142192,17.11908489
1256,9.00872401,11.40674459,9.00872401,9.00872401
1257,7.589678096,7.589678096,31.28851338,8.796484089
1258,9.822998658,9.822998658,29.21383851,11.38879847
1259,9.091215579,9.174312926,25.1226182,9.091215579
1260,6.057930033,6.057930033,17.80125582,9.221178152
1262,4.281336348,4.281336348,17.08310668,9.387445781
1264,8.141165638,8.141165638,20.97604448,11.52270741
1266,8.310673464,8.310673464,18.46048196,10.46938419
1267,4.368330404,4.368330404,9.134889793,9.081750583
1270,10.91673193,10.91673193,12.88939047,11.24559204
1301,1.921832405,1.921832405,3.642349228,2.270876218
1330,5.661527817,5.661527817,14.99978414,5.661527817
1331,1.324199401,1.324199401,21.14604216,4.660328259
1337,8.137769769,8.137769769,10.56589869,8.914350445
1338,6.609304502,6.609304502,13.87773684,9.544325766
1339,8.37581933,8.37581933,16.01314286,11.72983404
1340,7.573780235,7.573780235,11.19487441,11.54088849
1341,8.97213128,8.97213128,9.705525479,10.74592264
1342,4.059281206,4.059281206,4.185186687,4.418513072
1343,5.895800079,5.895800079,8.79965714,8.79965714
1344,7.007286414,7.007286414,13.47015292,11.36286783
1346,6.879838574,6.879838574,16.53958545,17.31242665
1347,5.388718194,5.388718194,7.645985715,6.199208107
1349,6.271827408,6.271827408,9.668122984,7.88462903
1350,5.274098265,5.274098265,10.07900574,8.920882023
1351,3.658795201,3.658795201,8.24407503,7.183023806
1354,5.66494396,5.66494396,8.788752059,6.503261102
1355,11.60599261,11.60599261,23.77322532,11.73429861
1360,10.84108209,10.84108209,14.71187802,12.41870264
1364,3.187483693,3.187483693,22.19990394,4.007295117
1366,3.354756622,3.354756622,22.14599142,3.354756622
1367,0.305742395,0.305742395,13.77276223,13.73849713
1368,9.272043219,9.272043219,19.13776059,9.275671859
1370,0.795549676,0.795549676,7.451665625,8.613741169
1373,5.572265009,5.572265009,10.76674029,11.16159895
1375,4.052899046,4.052899046,12.39099694,12.35438353
1376,2.419328682,2.419328682,4.611132352,2.539144641
1378,7.78422687,7.78422687,16.03780026,10.61627355
1379,6.293468547,6.293468547,15.50088821,11.64593078
1420,1.244043648,1.244043648,3.556721978,1.249180046
1430,5.137369852,8.204839289,11.43723418,5.137369852
1431,2.019439582,7.51589868,11.05503232,2.019439582
1432,1.198046909,1.198046909,13.19346906,12.56487918
1434,1.189500607,1.189500607,9.981525824,9.430366616
1436,0.914989831,0.914989831,15.63119825,7.017231565
1438,2.617993778,2.618000105,10.70777964,2.617993778
1440,0.100143573,0.100143573,8.521477805,1.533077913
1450,3.528184668,3.528184668,14.58369866,12.58952625
1451,3.157189424,3.157189424,12.73824584,8.703409502
1452,6.205884277,6.205884277,10.34408129,8.396504557
1453,0.614872802,0.614872802,0.837129016,0.837129016
1460,5.174851662,5.174851662,12.64797259,9.413209378
1462,4.418177917,4.716128098,4.418177917,4.716128098
1463,6.856863121,6.856863121,15.43586821,10.22071625
1464,4.208197321,4.208197321,8.5934878,7.88152613
1467,3.927282133,3.927282133,10.17251944,9.921402201
1468,2.850411103,2.850411103,13.16521245,5.346553076
1469,10.09587018,10.09587018,11.07755331,10.09587018
1473,1.748378557,1.773794898,1.808281866,1.748378557
1474,6.659277297,7.565909938,9.815612907,6.659277297
1475,5.504504495,5.504504495,16.5313002,9.504809194
1501,0.853677996,0.853677996,4.351585449,4.141163727
1503,5.282647685,5.282647685,9.125424896,5.821885841
1504,3.460676351,3.460676351,4.424109667,3.463405766
1505,1.794332104,1.794332104,6.516611389,6.516611389
1506,4.688962475,4.688962475,12.24199402,5.434087258
1507,0.825206558,0.825206558,7.149394075,7.001294821
1510,5.521348397,5.521348397,11.64374642,9.278118969
1515,2.318000088,7.038683213,12.08534605,2.318000088
1516,3.804121398,3.804121398,13.51921983,7.283852377
1518,4.569348616,4.569348616,7.606319436,7.396278075
1519,5.108447548,5.108447548,5.324178365,8.674708963
1520,0.947754741,0.947754741,6.858121261,6.754283841
1521,7.465111255,7.465111255,9.429548615,9.391411264
1522,3.523055087,3.523055087,10.55615801,8.18761939
1523,3.801566508,3.801566508,6.845901253,6.845901253
1524,4.65873878,5.282643455,5.644065309,4.65873878
1525,1.052211071,1.052211071,10.14126176,9.376935394
1527,0.87205749,0.87205749,1.293299715,5.443699181
1529,3.824022272,3.824022272,7.337289742,5.77333137
1531,7.091952787,7.091952787,21.23043197,9.953322125
1532,0.886566312,0.907624109,3.68412726,0.886566312
1534,1.783844078,1.783844078,9.529117351,9.314217699
1535,4.679319108,5.079098405,16.73272951,4.679319108
1536,2.223600584,2.223600584,5.59511371,6.620753099
1537,5.450672411,5.450672411,8.482170188,7.883819925
1540,7.947565268,7.947565268,10.28674832,8.317158865
1541,1.100140689,2.946105067,8.118761734,1.100140689
1542,5.224366223,5.224366223,6.330572752,5.406547764
1543,8.662314593,8.662314593,15.40317301,9.687428088
1545,1.100973931,1.100973931,3.861876193,3.861876193
1550,1.186821697,1.186821697,1.306081691,1.270892904
1560,5.508144339,5.508144339,5.893794443,10.58940635
1561,4.470982446,4.470982446,9.078040593,9.078040593
1562,3.834966821,9.767096732,10.60891959,3.834966821
1564,1.817075822,1.817075822,8.05974286,8.05974286
1566,1.322935061,1.322935061,4.353966635,4.145241488
1568,5.037206371,5.037206371,7.740228938,7.16251624
1569,0.725500393,0.725500393,11.82027998,10.25394026
1570,2.253631865,2.253631865,12.78770631,2.316225209
1571,0.749569773,0.749569773,6.861421521,6.409156708
1581,1.855148579,3.057049651,1.855148579,1.855148579
1583,3.831908612,3.831908612,7.010786507,7.010786507
1585,1.700184861,1.700184861,18.04886728,5.594721959
1588,1.83350119,1.83350119,9.451849438,11.42971061
1590,5.472772361,5.472772361,5.967533124,11.110008
1602,1.206756419,1.206756419,2.581185329,1.393457695
1603,0.089334729,0.089334729,0.407604926,0.407604926
1604,1.829627681,1.829627681,3.423342462,1.835259167
1605,0.116836157,0.116836157,1.433130084,1.245953418
1606,1.170922746,1.170922746,2.50439962,2.50439962
1607,2.005092026,2.034569787,3.540759518,2.005092026
1608,0.209002077,0.209002077,0.887174134,0.864408645
1609,0.959999891,0.959999891,2.202691833,2.120386875
1610,0.028777723,0.028777723,1.815334108,0.715850812
1611,1.673544933,2.352699986,2.71844608,1.673544933
1612,6.247541864,6.247541864,8.926316151,8.049498431
1701,0.714463805,0.714463805,4.220067724,2.868510796
1702,0.909440224,0.909440224,1.111182599,1.111182599
1718,6.160893436,6.160893436,11.13391086,6.229324497
1719,5.346013753,5.346013753,16.77199285,5.490276705
1720,3.825009211,3.825009211,14.38082113,4.17155676
1721,3.810171435,3.810171435,4.030213423,4.030213423
1730,0.195137518,0.195137518,10.65776233,0.815370792
1731,3.065566853,3.065566853,6.913950338,4.533663409
1740,0.872269022,0.872269022,13.24173064,8.383693648
1741,0.67258692,0.67258692,8.758595005,5.879117451
1742,1.072445748,1.072445748,10.0172232,1.219326997
1745,2.385340849,2.385340849,5.863691594,5.863691594
1746,1.155297955,1.155297955,5.715288659,5.559553417
1747,0.906607969,0.906607969,3.524739377,2.836644309
1748,7.466750944,7.470881259,7.466750944,7.466750944
1749,2.316274722,2.316274722,11.05997056,6.001524879
1752,0.684992236,0.684992236,8.077910798,6.540760156
1754,0.701969334,0.701969334,13.73821967,2.214005662
1756,1.520850628,1.520850628,6.538541597,5.927637446
1757,1.080401068,1.531975031,1.529057042,1.080401068
1760,1.037768505,1.037768505,4.766569801,1.101124324
1770,3.61167638,3.61167638,5.146677857,4.8856397
1772,0.873463852,0.873463852,6.810029453,6.810029453
1773,2.022502022,2.022502022,4.954164463,4.954164463
1775,1.814188552,4.193903329,15.51362081,1.814188552
1776,0.633447681,0.633447681,9.894515774,6.379447865
1778,2.43521509,2.43521509,6.858132459,6.347056369
1801,0.739281016,0.739281016,2.384853094,2.3123433
1803,0.904920134,0.908832194,5.646060834,0.904920134
1810,0.207689008,0.207689008,4.82699602,5.395380509
1821,2.441152677,2.441152677,6.314574688,4.499144913
1824,1.09611162,1.09611162,3.035246706,3.105688281
1826,3.515654091,3.515654091,6.623560218,3.557880139
1827,4.196276602,4.196276602,11.4875877,5.62255644
1830,2.12647473,2.12647473,3.970056479,2.5187694
1832,2.907361002,2.910399417,2.907361002,2.907361002
1833,2.639743112,2.639743112,12.03161026,5.836152192
1834,2.462229665,2.462229665,8.568619024,2.462229665
1835,2.077053989,2.077053989,5.966936415,2.340150366
1840,0.142249386,0.142249386,0.748481127,0.146305747
1841,0.213929888,0.213929888,0.834985804,0.378823672
1843,0.24816012,0.24816012,1.313192742,1.427001858
1844,1.078727953,1.078727953,3.272309185,3.112526557
1845,0.51932524,0.51932524,6.415132836,4.91781402
1850,0.939057807,0.939057807,4.511415273,0.981295005
1851,0.797506571,0.797506571,1.154918873,1.489159995
1852,1.189253486,1.189253486,3.939373295,1.264966645
1854,0.418755088,0.418755088,2.435758625,0.431911645
1860,5.497066155,5.497066155,6.783666687,6.783666687
1862,0.618299169,0.618299169,6.042039808,5.159015849
1863,2.256928383,2.256928383,2.8719793,2.289621724
1864,2.752464866,2.752464866,7.677568666,4.025612987
1867,1.221520954,1.221520954,3.918763988,3.107229692
1876,0.641182597,0.641182597,0.732860749,3.091399844
1879,2.064087037,2.064087037,6.733485996,5.614935876
1880,1.691045934,1.691045934,3.750870284,2.260649525
1886,5.571583791,5.571583791,7.068016558,6.601189674
1887,1.988261793,2.218001985,5.97987737,1.988261793
1890,1.932648415,1.932648415,4.399318869,3.816672623
1901,0.220153268,0.222495886,1.11469607,0.220153268
1902,0.042887349,0.042887349,2.101653496,0.566848891
1904,1.063232426,1.063232426,2.946080519,1.063718804
1905,0.861666557,0.861666557,1.686528049,1.955033517
1906,2.083409766,3.301020602,2.083409766,2.083409766
1907,0.405960258,0.405960258,4.175926913,1.351990923
1908,0.362790508,0.362790508,3.100392625,2.984027882
1913,0.872392433,0.872392433,11.63178281,10.93717279
1915,0.961145259,0.961145259,5.6267515,5.6267515
1921,2.258161228,2.258161228,9.377560268,8.008451727
1922,2.102821314,2.102821314,14.16308966,9.13524658
1923,0.349588104,1.735976791,0.386981013,0.349588104
1929,6.704682988,6.704682988,6.719662564,6.71805973
1930,0.616323888,0.616323888,0.63058962,0.628793883
1937,0.465931064,0.522813186,0.509443263,0.465931064
1938,3.547269677,3.547269677,12.40194074,12.40194074
1940,2.29524203,2.29524203,3.537321097,2.295676199
1944,5.713950445,5.713950445,7.322618192,7.317165699
1945,0.735421634,0.735421634,7.858906108,3.292949691
1949,2.076401622,2.076401622,3.203203186,3.240896135
1950,0.208707507,0.208707507,14.98372271,11.86531841
1951,4.375372944,4.375372944,17.95419698,13.65921217
1952,3.5779436,3.5779436,17.06318906,14.95197276
1960,1.245631155,1.410427618,1.245631155,1.634873755
1966,4.667201573,4.81408146,4.879608889,4.667201573
1969,2.012381814,2.012381814,13.91124902,11.35725613
1970,0.195439328,0.195439328,6.361805333,0.247611803
1982,1.609281762,1.609281762,7.705493407,7.705493407
1983,3.929746589,3.929746589,5.304490254,5.441819238
1984,1.092678801,1.092678801,4.904864866,4.904864866
1985,3.259248612,3.259248612,9.569224886,6.03456872
2019,5.424183284,5.424183284,5.824661443,6.057338446
2021,1.429402517,1.429402517,7.601860226,3.607085167
2025,0.826034674,0.826034674,9.557993718,3.825613576
2026,0.811906316,0.811906316,8.838343968,3.154069438
2030,3.380524219,3.380524219,10.09318438,5.452691552
2032,1.180619022,1.180619022,10.53712171,3.831630458
2035,0.419899118,0.419899118,11.90636673,4.238224896
2038,1.147903065,1.147903065,8.007874041,1.762016104
2043,4.159111411,4.159111411,4.656497497,4.159111411
2045,2.511479547,5.524526408,8.166742607,2.511479547
2047,5.540291099,5.540291099,19.04510702,11.60657553
2048,1.601096481,1.601096481,12.30956543,5.056453911
2050,3.114743008,3.114743008,17.63146693,10.2278273
2052,4.515180115,4.515180115,11.79029482,5.681837062
2053,2.847180188,2.847180188,4.80388409,4.591604427
2054,1.804667622,1.804667622,9.550829309,7.731569702
2056,1.8047541,1.8047541,12.11393896,3.438855434
2061,2.343428206,2.343428206,9.672532223,2.38436236
2062,0.375245838,0.375245838,11.16150889,1.180948558
2066,2.504973086,2.504973086,12.93430583,7.511293887
2067,1.269691908,1.269691908,6.924967214,3.750754784
2071,1.01494185,1.01494185,13.16242516,2.050465459
2072,1.130564255,2.167482964,2.215035722,1.130564255
2081,0.214065515,0.214065515,12.96837413,1.297443826
2090,1.971314748,1.971314748,12.19374812,3.932955063
2093,3.547514137,3.989688227,9.039998884,3.547514137
2108,0.300326479,0.300326479,0.673625526,0.403798822
2109,0.049684032,0.049684032,0.471382101,1.001466361
2110,0.190309283,0.190309283,0.742167921,0.597521493
2111,0.103042972,0.103042972,1.273342083,0.468446073
2113,0.129869209,0.129869209,0.337557912,0.886986489
2114,0.054391137,0.054391137,0.531567454,0.102310486
2115,0.01695857,0.01695857,1.657498697,0.389117568
2116,0.079038261,0.079038261,1.614296159,0.107120309
2118,0.0367655,0.0367655,0.467241955,0.289156055
2119,0.7197831,0.973002471,0.940889932,0.7197831
2120,0.249373003,0.549713732,1.116974094,0.249373003
2121,0.321416678,0.321416678,1.555274384,1.23388913
2122,1.298352484,1.298352484,3.873672311,1.438147366
2124,0.189505098,0.346815251,3.700826872,0.189505098
2125,0.222412572,0.222412572,1.844346256,0.949678995
2126,0.116827395,0.116827395,4.293603489,0.424903179
2127,0.66583641,0.66583641,1.901227036,1.029884949
2128,1.395981745,1.395981745,2.255235936,1.501402064
2129,0.295078157,0.295078157,1.51232224,1.533383486
2130,0.02198223,0.02198223,1.54894872,0.529322887
2131,0.261715078,0.261715078,3.889405925,1.509749773
2132,0.192182615,0.804589714,5.796436966,0.192182615
2134,0.574871228,0.574871228,0.872730131,0.576817154
2135,0.178102424,0.178102424,0.726689495,0.369247052
2136,2.035804245,2.035804245,6.454586503,2.789667069
2138,0.319062427,0.319062427,1.898116297,1.774616906
2139,0.213201847,0.213201847,1.672237514,1.672237514
2140,0.268942234,0.268942234,0.666697018,0.899205944
2141,0.342291849,0.342291849,1.696705682,1.169665019
2142,0.789164793,0.789164793,1.552902019,0.920443855
2143,0.707515443,0.707515443,2.897875461,2.141748123
2144,0.117634424,0.117634424,0.582999781,0.436273962
2145,1.074688827,1.074688827,2.916371919,2.178939583
2148,1.435818446,1.435818446,3.990949681,2.558843072
2149,0.172135644,0.172135644,2.359742728,0.455389973
2150,0.390416815,0.390416815,0.635869188,1.358326085
2151,0.882582408,0.882582408,2.488605234,3.414691037
2152,3.433768225,3.433768225,3.831118656,4.164968833
2155,0.324929973,0.324929973,2.633381128,2.662526472
2163,0.469588409,0.469588409,1.45920817,1.4449153
2169,0.096077929,0.096077929,0.989639129,0.157419715
2170,0.925650702,0.925650702,1.8073852,0.925829106
2171,1.112603178,1.125013929,3.678404793,1.112603178
2176,0.393985568,0.393985568,4.434170351,2.205697649
2180,0.7351378,0.7351378,2.584653767,2.105471409
2184,1.638405104,1.638405104,3.705967006,1.656629649
2186,1.05882918,1.05882918,6.378317496,2.751890475
2188,0.463140005,0.463140005,0.89903616,0.88715593
2189,1.005057728,1.005057728,1.398350398,1.005057728
2190,0.697792307,0.697792307,0.892323279,0.892323279
2191,1.850948177,1.850948177,3.82871221,2.492057999
2199,0.007815207,0.007815207,1.453714776,0.51437051
2203,0.039876644,0.039876644,0.299768487,0.508929019
2210,0.148933786,0.148933786,2.059744197,1.551251008
2215,0.16992324,0.16992324,1.303945292,0.457654261
2301,1.414288579,1.414288579,3.022572553,1.568386265
2302,0.451012467,0.451012467,2.94031455,0.73945563
2322,2.127738618,2.127738618,3.305780632,2.169466766
2324,1.635167522,1.635167522,8.192413788,8.192413788
2330,5.527162993,5.527162993,13.30924738,7.786474405
2332,3.319244739,3.319244739,20.33745514,6.616395982
2333,1.398647483,1.398647483,5.019431153,5.019431153
2338,7.399708953,7.399708953,11.77329761,11.17150458
2339,2.138603186,2.138603186,8.488271641,3.180283053
2341,3.836531578,3.836531578,9.430425976,8.170778967
2343,3.030040463,3.030040463,4.285555307,3.902781174
2346,2.778080809,2.778080809,15.04536274,13.03211113
2347,2.672927045,2.672927045,11.17170771,11.44173849
2351,0.900432987,1.474100472,5.457624662,0.900432987
2356,2.981640864,2.981640864,5.027753153,4.172850309
2357,0.900428272,0.900428272,4.007813744,1.448068494
2359,0.835077797,0.835077797,14.35406405,9.152846417
2360,2.643006877,2.643006877,11.39756434,5.768181213
2364,4.030471324,4.030471324,19.18708764,4.173126255
2366,0.338096743,0.338096743,8.79551804,7.883570291
2367,6.703286667,6.703286667,16.29173659,6.909405522
2368,0.452751454,0.465331661,6.730837041,0.452751454
2370,2.703592037,3.380813166,5.293392305,2.703592037
2375,0.780274482,0.780274482,7.410227039,4.477046061
2379,2.9779784,2.9779784,3.558481615,3.528964135
2382,2.187892783,2.187892783,5.207906893,3.412577739
2420,0.81569506,0.81569506,6.077108649,5.31039971
2421,1.552826854,1.552826854,5.343633084,4.20263714
2445,0.904117777,0.904117777,2.254910864,1.81434244
2446,0.172411341,0.172411341,0.676280941,0.411320503
2451,0.521560903,0.521560903,1.502301152,0.995290302
2452,0.975743083,0.975743083,1.953570018,1.688562861
2453,0.321611864,0.321611864,2.247735376,2.194184346
2457,1.14628849,1.14628849,7.978715042,2.44721312
2458,0.284273894,0.284273894,3.069223019,0.956333264
2459,1.197128522,1.197128522,4.622618374,3.916563062
2460,0.190117665,0.190117665,4.127005638,1.566486747
2461,0.439057379,0.439057379,5.417914818,3.545803128
2462,0.430483542,0.430483542,5.078594733,0.620418056
2464,1.040244677,1.040244677,6.262779893,2.899791323
2465,1.12438019,1.12438019,4.225826284,2.777280769
2466,0.59887591,0.59887591,3.904593503,2.061456586
2467,0.738033521,0.738033521,3.29145443,2.632775228
2468,0.384507983,0.384507983,5.81131014,1.978124943
2472,0.834482859,0.834482859,2.469984593,1.150759958
2474,0.371879116,0.371879116,2.617483823,1.048993176
2476,1.418663277,1.418663277,2.346746949,1.958616936
2478,0.003242358,0.003242358,0.837734753,0.837734753
2481,0.567077828,0.567077828,6.640652218,1.45946033
2482,0.205490232,0.205490232,8.312711594,2.64311068
2492,0.747998149,0.747998149,9.730957956,4.561360482
2493,3.108372766,3.108372766,3.293994314,3.293994314
2494,0.746599163,0.746599163,7.674957955,2.910717694
2532,1.00678513,1.00678513,3.407020264,1.119132236
2534,1.418756024,2.524464926,8.471653517,1.418756024
2535,6.805736321,6.805736321,27.54923818,13.25232627
2536,2.277898885,2.277898885,15.74187818,2.415973921
2537,4.363037366,4.363037366,14.4649153,8.094713324
2538,1.924986791,2.434742707,1.924986791,4.972115961
2539,1.430466073,1.430466073,34.61615542,8.167961024
2540,0.276703926,0.276703926,17.11754875,1.542364565
2542,3.562514557,3.562514557,8.48382797,3.562859404
2543,8.191719955,8.191719955,17.35183477,9.511713952
2553,2.715694622,2.715694622,4.412314488,2.719475236
2554,1.746930634,1.746930634,38.16998801,36.62820918
2556,1.025632271,1.025632271,10.91681585,3.492072275
2557,1.787019355,1.787019355,28.81214025,2.184683565
2558,1.189330532,2.755121891,1.189330532,3.888580902
2559,2.065015914,3.989052694,6.368876901,2.065015914
2561,1.968485038,1.968485038,7.896598854,4.978709307
2562,0.654546605,0.654546605,8.726195961,3.532247352
2563,4.25970054,4.25970054,12.1161422,6.65289965
2564,6.00155185,6.00155185,41.97649433,41.29207872
2568,0.512943185,0.512943185,25.83806736,0.807213965
2571,0.933978746,0.933978746,3.647438719,1.468313408
2575,1.139874143,1.139874143,27.19893298,5.505587833
2576,3.007696783,3.007696783,8.378363673,3.450749002
2584,4.436783017,4.436783017,41.96506456,41.06016655
2601,0.286139781,0.286139781,6.34651071,1.164807185
2630,2.735462848,2.793159103,6.518060676,2.735462848
2631,6.449879882,6.449879882,11.33826248,16.4797063
2632,1.219913003,1.223460824,9.669287683,1.219913003
2633,5.224242325,5.224242325,16.59479219,21.12029412
2635,3.540116595,3.540116595,16.83554297,3.63624445
2637,3.308769936,3.358187277,4.521733438,3.308769936
2638,2.657824284,2.657824284,4.411240014,8.919682024
2639,0.865644454,0.865644454,5.641567885,9.671074343
2641,5.985582121,5.985582121,7.227044901,12.12357663
2642,7.121302379,7.121302379,21.57789854,26.66644903
2643,11.07352292,11.07352292,20.42556565,25.48176363
2644,3.892875017,4.731927599,11.53502564,3.892875017
2645,2.500280843,2.500280843,10.59296019,15.43003772
2646,0.807359711,0.807359711,9.810479589,14.07255751
2647,1.706717485,2.078267812,8.354910046,1.706717485
2648,2.070478217,2.070478217,14.20221074,5.006996264
2649,0.944182989,0.944182989,16.76081825,0.957655303
2650,6.040574904,6.040574904,17.10305765,21.78403511
2651,3.933969145,3.933969145,22.66629835,27.51903538
2652,6.281211189,6.281211189,34.17597401,34.00930676
2653,9.716648863,9.716648863,18.15168818,23.25753929
2655,5.028113421,5.030726744,13.54093387,5.028113421
2657,1.04854957,1.04854957,34.81962501,28.61652378
2659,1.73660839,1.73660839,13.13635461,17.61650853
2660,2.965360061,2.965360061,4.360628611,9.475822723
2663,1.065323332,1.065323332,25.24936761,29.86915922
2664,1.554421816,1.554421816,1.646954645,5.776663052
2666,4.15915899,4.15915899,30.37307941,33.96710087
2667,1.1147961,1.1147961,26.09819734,30.37897434
2668,5.298130081,5.321239121,10.26740796,5.298130081
2669,3.729728446,3.729728446,15.24274913,19.53001703
2670,1.531614914,1.531614914,3.748090797,7.122100029
2671,2.551646042,2.551646042,7.130442017,11.40467503
2672,1.9148475,2.235198057,8.716240044,1.9148475
2673,1.85645959,1.85645959,3.620479462,1.92482275
2675,1.121515281,1.121515281,2.111532219,5.368314525
2702,7.820579737,7.820579737,8.265098467,8.265098467
2703,0.063935188,0.063935188,7.882771588,1.472634667
2713,15.03763095,15.03763095,17.21260127,17.21260127
2715,1.702575374,1.702575374,8.881835186,8.550622885
2717,2.514144253,2.514144253,10.3505013,7.894649895
2718,3.229760332,3.229760332,6.221529459,6.509930117
2719,3.534474371,3.534474371,3.558991848,3.559670578
2720,2.054209562,2.054209562,2.065871583,2.065871583
2721,0.215511849,0.215511849,1.917573857,1.920476479
2723,0.73763697,0.73763697,1.252794015,1.411706112
2724,0.941517591,0.941517591,1.163061818,1.165643986
2725,2.136894127,2.136894127,2.412336126,2.260167436
2726,3.388882264,3.388882264,4.264279259,4.264279259
2738,1.302787154,1.302787154,9.228957387,5.370908953
2739,1.401094725,1.401094725,7.371961849,7.495310994
2740,0.312629424,0.312629424,1.658426392,0.941159855
