"COUNTYFP","cntT","cntTimeDrive","avTimeDrive","pctTimeDrive"
"13063",50,49,13.1628,0.98
"13065",2,2,13.83,1
"13067",120,120,13.272,1
"13069",9,8,16.3555555555556,0.89
"13071",10,10,13.274,1
"13073",20,19,18.3495,0.95
"13075",4,4,11.9825,1
"13077",20,20,13.589,1
"13079",3,2,30.2566666666667,0.67
"13081",6,6,11.555,1
"13083",4,3,16.1,0.75
"13085",3,0,34.17,0
"13087",7,7,15.0157142857143,1
"13089",145,145,8.87331034482759,1
"13091",6,5,18.935,0.83
"13093",3,3,24.1733333333333,1
"13095",27,27,10.8751851851852,1
"13097",20,20,12.476,1
"13099",5,5,14.978,1
"13101",2,0,42.7,0
"13103",10,7,25.956,0.7
"13105",5,5,11.368,1
"13107",6,6,15.945,1
"13109",3,3,10.0466666666667,1
"13111",5,4,18.14,0.8
"13113",20,17,21.3565,0.85
"13115",20,19,11.0175,0.95
"13117",45,45,19.1704444444444,1
"13119",5,5,16.576,1
"13121",204,204,8.69112745098039,1
"13123",5,3,34.946,0.6
"13125",1,0,39.15,0
"13127",15,15,8.866,1
"13129",9,9,11.1944444444444,1
"13131",6,6,16.0333333333333,1
"13133",7,7,18.5228571428571,1
"13135",113,113,12.3997345132743,1
"13137",8,8,11.90625,1
"13139",36,35,17.375,0.97
"13141",2,1,33.92,0.5
"13143",5,5,15.406,1
"13145",5,4,24.05,0.8
"13147",5,3,26.186,0.6
"13149",3,0,36.8266666666667,0
"13151",25,24,17.924,0.96
"13153",23,23,9.65652173913043,1
"13155",2,2,8.59,1
"13157",11,11,16.2572727272727,1
"13159",3,3,14.4466666666667,1
"13161",3,2,15.2533333333333,0.67
"13163",4,4,18.115,1
"13165",2,2,7.955,1
"13167",3,0,37.5166666666667,0
"13169",6,6,18.6666666666667,1
"13171",3,3,22.5933333333333,1
"13173",2,0,31.285,0
"13175",13,12,15.5484615384615,0.92
"13177",5,4,15.52,0.8
"13179",15,13,16.2153333333333,0.87
"13181",2,0,37.175,0
"13183",3,1,30.8566666666667,0.33
"13185",25,25,11.154,1
"13187",4,2,21.93,0.5
"13189",5,5,14.936,1
"13191",5,1,42.702,0.2
"13193",4,3,21.0975,0.75
"13195",6,5,24.6716666666667,0.83
"13197",2,0,42.36,0
"13199",4,3,19.715,0.75
"13201",3,3,12.6033333333333,1
"13205",5,5,15.444,1
"13207",5,5,14.812,1
"13209",3,3,21.0433333333333,1
"13211",5,5,12.564,1
"13213",8,8,13.8825,1
"13215",53,53,7.14452830188679,1
"13217",13,13,13.0615384615385,1
"13219",6,6,21.05,1
"13221",4,1,35.75,0.25
"13223",19,19,17.0426315789474,1
"13225",6,6,13.6266666666667,1
"13227",6,6,15.94,1
"13229",4,2,27.3925,0.5
"13231",4,3,21.255,0.75
"13233",7,7,12.3957142857143,1
"13235",3,3,8.88,1
"13237",5,4,17.364,0.8
"13239",1,1,12.58,1
"13241",5,4,21.176,0.8
"13243",2,2,9.08,1
"13245",47,47,7.71574468085106,1
"13247",15,15,10.3693333333333,1
"13249",2,2,21.95,1
"13251",5,4,16.974,0.8
"13253",3,3,15.0566666666667,1
"13255",12,12,12.5383333333333,1
"13257",5,5,9.5,1
"13259",2,0,38.96,0
"13261",8,8,14.01625,1
"13263",3,2,32.1133333333333,0.67
"13265",1,0,39.49,0
"13267",5,3,18.792,0.6
"13269",3,3,13.97,1
"13271",3,1,42.93,0.33
"13273",4,3,28.5075,0.75
"13275",11,11,14.2163636363636,1
