COUNTYFP,cntT,cntTimeDrive,avTimeDrive,pctTimeDrive
06103,11,9.0,13.42,0.82
06105,5,2.0,54.71,0.4
06107,78,77.0,4.39,0.99
06109,11,10.0,11.83,0.91
06111,174,172.0,3.16,0.99
06113,41,41.0,3.29,1.0
06115,14,13.0,6.0,0.93
08001,97,97.0,3.5,1.0
08003,4,4.0,10.24,1.0
08005,147,147.0,2.72,1.0
08007,4,3.0,22.51,0.75
08009,2,2.0,12.5,1.0
08011,1,1.0,0.0,1.0
08013,68,67.0,3.86,0.99
08014,18,18.0,3.08,1.0
08015,5,5.0,5.67,1.0
08017,1,1.0,0.0,1.0
08019,3,3.0,7.54,1.0
08021,2,1.0,15.4,0.5
08023,2,0.0,72.24,0.0
08025,1,1.0,0.0,1.0
08027,1,0.0,50.48,0.0
08029,7,7.0,5.45,1.0
08031,144,144.0,1.96,1.0
08033,1,0.0,79.69,0.0
08035,61,60.0,5.93,0.98
08037,14,13.0,11.66,0.93
08039,7,4.0,27.1,0.57
08041,130,129.0,4.37,0.99
08043,14,13.0,8.97,0.93
08045,11,11.0,9.37,1.0
08047,1,1.0,0.0,1.0
08049,3,3.0,8.81,1.0
08051,4,2.0,54.41,0.5
08053,1,0.0,98.01,0.0
08055,2,1.0,18.86,0.5
08057,1,0.0,81.64,0.0
08059,138,137.0,4.2,0.99
08061,1,1.0,0.0,1.0
08063,3,2.0,27.64,0.67
08065,2,2.0,3.16,1.0
08067,10,10.0,9.85,1.0
08069,73,70.0,6.22,0.96
08071,6,5.0,12.54,0.83
08073,2,1.0,24.36,0.5
08075,6,5.0,10.85,0.83
08077,29,28.0,5.3,0.97
08079,1,0.0,63.16,0.0
08081,4,3.0,15.24,0.75
08083,7,7.0,13.25,1.0
08085,10,10.0,6.69,1.0
08087,8,8.0,6.63,1.0
08089,7,7.0,6.58,1.0
08091,1,1.0,0.0,1.0
08093,5,1.0,52.59,0.2
08095,2,2.0,12.77,1.0
08097,4,3.0,15.41,0.75
08099,5,5.0,8.51,1.0
08101,55,54.0,6.55,0.98
08103,2,2.0,0.0,1.0
08105,3,3.0,2.68,1.0
08107,8,6.0,18.54,0.75
08109,2,2.0,10.25,1.0
08111,1,0.0,52.11,0.0
08113,4,4.0,5.53,1.0
08115,1,1.0,0.0,1.0
08117,5,5.0,2.79,1.0
08119,6,4.0,25.06,0.67
08121,2,0.0,59.44,0.0
08123,77,76.0,5.8,0.99
08125,2,2.0,0.0,1.0
09001,211,211.0,2.56,1.0
09003,224,224.0,2.82,1.0
09005,51,51.0,5.42,1.0
09007,37,37.0,3.91,1.0
09009,190,190.0,2.2,1.0
09011,66,66.0,4.43,1.0
09013,29,29.0,5.34,1.0
09015,25,25.0,6.15,1.0
10001,33,33.0,5.38,1.0
10003,131,131.0,1.85,1.0
10005,54,54.0,4.0,1.0
11001,179,179.0,1.3,1.0
12001,56,56.0,4.43,1.0
12003,4,3.0,11.38,0.75
12005,44,44.0,3.72,1.0
12007,4,4.0,8.45,1.0
12009,114,114.0,3.45,1.0
12011,362,361.0,1.68,1.0
12013,3,3.0,18.14,1.0
12015,39,38.0,5.38,0.97
12017,28,28.0,7.06,1.0
12019,30,30.0,4.07,1.0
12021,74,74.0,2.46,1.0
12023,12,12.0,9.9,1.0
12027,9,9.0,7.82,1.0
12029,4,3.0,16.87,0.75
12031,174,174.0,2.05,1.0
12033,72,72.0,3.49,1.0
12035,21,21.0,5.92,1.0
12037,6,3.0,22.34,0.5
12039,9,9.0,6.37,1.0
12041,5,5.0,11.82,1.0
12043,4,2.0,27.8,0.5
12045,4,3.0,8.83,0.75
12047,3,3.0,17.42,1.0
12049,6,6.0,8.58,1.0
12051,7,6.0,10.13,0.86
12053,45,45.0,5.59,1.0
12055,27,26.0,8.39,0.96
12057,321,321.0,2.82,1.0
12059,4,3.0,18.08,0.75
12061,31,31.0,2.84,1.0
12063,11,11.0,8.5,1.0
12065,4,3.0,17.73,0.75
12067,2,2.0,13.22,1.0
12069,56,54.0,5.29,0.96
12071,167,166.0,4.13,0.99
12073,68,68.0,4.21,1.0
12075,10,8.0,19.9,0.8
12077,2,2.0,13.1,1.0
12079,5,5.0,11.27,1.0
12081,79,78.0,3.39,0.99
12083,63,59.0,9.29,0.94
12085,36,36.0,4.38,1.0
12086,519,518.0,1.39,1.0
12087,31,30.0,6.68,0.97
12089,13,13.0,5.44,1.0
12091,43,43.0,4.34,1.0
12093,12,11.0,11.92,0.92
12095,207,207.0,2.0,1.0
12097,41,41.0,2.63,1.0
12099,338,337.0,2.63,1.0
12101,134,134.0,3.84,1.0
12103,246,246.0,1.73,1.0
12105,154,154.0,5.59,1.0
12107,17,17.0,11.95,1.0
12109,41,41.0,5.77,1.0
12111,45,45.0,3.76,1.0
12113,26,25.0,5.7,0.96
12115,95,95.0,2.0,1.0
12117,86,86.0,1.97,1.0
12119,19,18.0,7.91,0.95
12121,7,7.0,8.99,1.0
12123,5,4.0,14.11,0.8
12125,3,3.0,10.54,1.0
12127,114,114.0,3.05,1.0
12129,5,5.0,13.85,1.0
12131,12,11.0,12.13,0.92
12133,7,6.0,13.64,0.86
13001,5,5.0,13.09,1.0
13003,3,3.0,5.75,1.0
13005,3,3.0,6.02,1.0
13007,2,1.0,25.53,0.5
13009,9,9.0,3.92,1.0
13011,4,4.0,6.5,1.0
13013,18,18.0,4.55,1.0
13015,15,15.0,11.13,1.0
13017,5,5.0,8.24,1.0
13019,6,6.0,15.22,1.0
13021,44,44.0,2.99,1.0
13023,3,3.0,3.38,1.0
13025,3,3.0,6.12,1.0
13027,5,4.0,13.4,0.8
13029,7,6.0,9.35,0.86
13031,12,11.0,6.23,0.92
13033,6,5.0,18.34,0.83
13035,3,3.0,8.23,1.0
13037,2,2.0,9.32,1.0
13039,11,10.0,11.33,0.91
13043,3,3.0,14.4,1.0
13045,17,17.0,7.24,1.0
13047,11,11.0,6.46,1.0
13049,2,1.0,21.2,0.5
13051,72,72.0,3.41,1.0
13053,5,5.0,19.72,1.0
13055,6,6.0,7.8,1.0
13057,26,26.0,2.31,1.0
13059,30,30.0,2.72,1.0
13061,1,1.0,0.0,1.0
13063,50,50.0,4.04,1.0
13065,2,2.0,13.83,1.0
13067,120,120.0,2.25,1.0
13069,9,9.0,4.57,1.0
13071,10,10.0,6.73,1.0
13073,20,20.0,5.63,1.0
13075,4,4.0,4.08,1.0
13077,20,20.0,7.44,1.0
13079,3,3.0,12.87,1.0
13081,6,6.0,7.34,1.0
13083,4,4.0,11.14,1.0
13085,3,3.0,5.36,1.0
13087,7,7.0,11.76,1.0
13089,145,145.0,3.04,1.0
13091,6,6.0,11.42,1.0
13093,3,3.0,6.89,1.0
13095,27,27.0,4.18,1.0
13097,20,20.0,2.12,1.0
13099,5,5.0,7.37,1.0
13101,2,1.0,24.76,0.5
13103,10,10.0,8.15,1.0
13105,5,5.0,8.36,1.0
13107,6,6.0,10.24,1.0
13109,3,3.0,6.27,1.0
13111,5,5.0,10.83,1.0
13113,20,20.0,3.88,1.0
13115,20,19.0,5.17,0.95
13117,45,45.0,5.19,1.0
13119,5,5.0,6.33,1.0
13121,204,204.0,2.27,1.0
13123,5,5.0,12.92,1.0
13125,1,1.0,25.69,1.0
13127,16,16.0,3.43,1.0
13129,9,9.0,5.63,1.0
13131,6,6.0,13.62,1.0
13133,7,7.0,6.65,1.0
13135,113,113.0,2.22,1.0
13137,8,8.0,5.51,1.0
13139,36,36.0,5.71,1.0
13141,2,2.0,12.88,1.0
13143,5,5.0,7.3,1.0
13145,5,5.0,11.26,1.0
13147,5,5.0,5.83,1.0
13149,3,2.0,20.89,0.67
13151,25,25.0,5.14,1.0
13153,23,23.0,4.24,1.0
13155,2,2.0,8.59,1.0
13157,11,11.0,5.8,1.0
13159,3,3.0,14.45,1.0
13161,3,3.0,8.6,1.0
13163,4,4.0,4.49,1.0
13165,2,2.0,7.96,1.0
13167,3,3.0,15.42,1.0
13169,6,6.0,9.71,1.0
13171,3,3.0,6.58,1.0
13173,2,1.0,15.37,0.5
13175,13,12.0,9.0,0.92
13177,5,5.0,10.34,1.0
13179,15,14.0,12.45,0.93
13181,2,2.0,12.76,1.0
13183,3,2.0,17.87,0.67
13185,25,25.0,5.2,1.0
13187,4,4.0,11.61,1.0
13189,5,5.0,7.39,1.0
13191,5,4.0,15.1,0.8
13193,4,3.0,14.05,0.75
13195,6,6.0,4.6,1.0
13197,2,2.0,11.56,1.0
13199,4,4.0,12.24,1.0
13201,3,3.0,12.6,1.0
13205,5,5.0,4.73,1.0
13207,5,5.0,11.05,1.0
13209,3,3.0,12.15,1.0
13211,5,5.0,12.55,1.0
13213,8,8.0,8.65,1.0
13215,53,53.0,2.06,1.0
13217,13,13.0,8.24,1.0
13219,6,6.0,4.31,1.0
13221,4,4.0,15.76,1.0
13223,19,19.0,4.96,1.0
13225,6,6.0,4.61,1.0
13227,6,6.0,9.27,1.0
13229,4,4.0,4.91,1.0
13231,4,4.0,14.17,1.0
13233,7,7.0,5.75,1.0
13235,3,3.0,8.88,1.0
13237,5,4.0,17.3,0.8
13239,1,1.0,12.41,1.0
13241,5,4.0,10.8,0.8
13243,2,2.0,0.0,1.0
13245,47,47.0,3.09,1.0
13247,15,15.0,2.53,1.0
13249,2,2.0,6.12,1.0
13251,5,4.0,16.97,0.8
13253,3,3.0,8.1,1.0
13255,12,12.0,7.0,1.0
13257,5,5.0,4.26,1.0
13259,2,2.0,10.66,1.0
13261,8,8.0,7.66,1.0
13263,3,3.0,21.67,1.0
13265,1,1.0,25.0,1.0
13267,5,5.0,5.75,1.0
13269,3,3.0,6.01,1.0
13271,3,2.0,10.7,0.67
13273,4,4.0,6.12,1.0
13275,11,11.0,7.47,1.0
13277,9,9.0,5.86,1.0
13279,6,6.0,5.7,1.0
13281,3,3.0,5.57,1.0
13283,2,2.0,7.19,1.0
13285,14,13.0,7.23,0.93
13287,2,2.0,6.04,1.0
13289,2,1.0,15.77,0.5
13291,6,5.0,17.24,0.83
13293,7,7.0,7.85,1.0
13295,13,13.0,6.95,1.0
13297,15,15.0,7.44,1.0
13299,9,9.0,6.42,1.0
13301,2,2.0,6.41,1.0
13303,5,5.0,12.13,1.0
13305,6,6.0,14.64,1.0
13307,2,2.0,7.98,1.0
13309,2,2.0,6.85,1.0
13311,5,5.0,11.86,1.0
13313,18,18.0,4.9,1.0
13315,4,4.0,3.43,1.0
13317,4,4.0,12.3,1.0
13319,3,3.0,14.03,1.0
13321,5,5.0,12.67,1.0
15001,50,43.0,16.48,0.86
15003,244,,,
15005,2,2.0,0.0,1.0
15007,17,16.0,7.68,0.94
15009,38,38.0,15.8,1.0
16001,59,59.0,2.18,1.0
16003,2,1.0,16.16,0.5
16005,22,21.0,5.65,0.95
16007,2,2.0,8.38,1.0
16009,2,1.0,27.0,0.5
16011,8,7.0,14.21,0.88
16013,4,4.0,4.62,1.0
16015,1,0.0,88.2,0.0
16017,9,6.0,17.47,0.67
16019,21,20.0,4.02,0.95
16021,2,1.0,16.12,0.5
16023,1,1.0,0.0,1.0
16025,1,0.0,60.26,0.0
16027,29,29.0,3.01,1.0
16029,2,2.0,0.0,1.0
16031,6,4.0,20.11,0.67
16033,1,0.0,62.02,0.0
16035,2,0.0,77.64,0.0
16037,1,1.0,0.0,1.0
16039,5,4.0,19.88,0.8
16041,2,2.0,0.0,1.0
16043,3,2.0,13.42,0.67
16045,3,3.0,7.02,1.0
16047,2,2.0,0.0,1.0
16049,5,2.0,53.02,0.4
16051,4,3.0,12.79,0.75
16053,5,5.0,7.31,1.0
16055,25,24.0,5.69,0.96
16057,7,5.0,12.61,0.71
16059,3,1.0,39.1,0.33
16061,3,1.0,49.66,0.33
16063,1,1.0,0.0,1.0
16065,6,6.0,4.88,1.0
16067,5,4.0,17.45,0.8
16069,10,9.0,6.92,0.9
16071,1,1.0,0.0,1.0
16073,3,2.0,30.65,0.67
16075,4,4.0,5.13,1.0
16077,2,0.0,43.34,0.0
16079,3,3.0,0.0,1.0
16081,1,1.0,0.0,1.0
16083,14,13.0,5.56,0.93
16085,3,3.0,0.0,1.0
16087,3,2.0,16.46,0.67
17001,18,17.0,5.69,0.94
17003,4,2.0,26.08,0.5
17005,4,3.0,15.64,0.75
17007,7,7.0,5.87,1.0
17009,2,2.0,3.2,1.0
17011,10,9.0,9.29,0.9
17013,2,1.0,21.68,0.5
17015,6,6.0,7.9,1.0
17017,5,4.0,7.19,0.8
17019,43,42.0,2.58,0.98
17021,10,9.0,9.33,0.9
17023,4,4.0,7.36,1.0
17025,4,4.0,9.73,1.0
17027,8,8.0,9.2,1.0
17029,12,12.0,6.2,1.0
17031,1319,1319.0,1.63,1.0
17033,6,6.0,8.94,1.0
17035,3,3.0,6.23,1.0
17037,21,21.0,4.11,1.0
17039,5,5.0,8.15,1.0
17041,5,5.0,8.87,1.0
17043,216,216.0,2.31,1.0
17045,5,4.0,18.1,0.8
17047,3,3.0,5.6,1.0
17049,8,7.0,7.35,0.88
17051,7,6.0,16.34,0.86
17053,5,5.0,11.33,1.0
17055,12,12.0,4.66,1.0
17057,12,10.0,12.53,0.83
17059,2,2.0,13.43,1.0
17061,5,5.0,5.68,1.0
17063,10,10.0,6.48,1.0
17065,3,3.0,12.46,1.0
17067,7,7.0,13.09,1.0
17069,2,2.0,8.45,1.0
17071,3,3.0,6.17,1.0
17073,13,12.0,8.34,0.92
17075,9,8.0,14.04,0.89
17077,14,14.0,7.1,1.0
17079,3,3.0,8.24,1.0
17081,11,11.0,9.19,1.0
17083,6,5.0,13.2,0.83
17085,6,5.0,10.85,0.83
17087,4,4.0,11.34,1.0
17089,82,82.0,2.34,1.0
17091,29,29.0,6.59,1.0
17093,10,10.0,0.93,1.0
17095,16,16.0,7.55,1.0
17097,154,154.0,3.23,1.0
17099,28,28.0,5.02,1.0
17101,5,5.0,5.49,1.0
17103,9,9.0,9.26,1.0
17105,10,10.0,7.9,1.0
17107,8,8.0,5.83,1.0
17109,10,10.0,7.99,1.0
17111,52,52.0,3.98,1.0
17113,41,40.0,6.23,0.98
17115,34,34.0,3.99,1.0
17117,13,11.0,8.43,0.85
17119,61,60.0,4.51,0.98
17121,12,10.0,10.98,0.83
17123,5,5.0,7.05,1.0
17125,6,5.0,10.72,0.83
17127,4,4.0,3.79,1.0
17129,3,3.0,4.19,1.0
17131,4,4.0,9.83,1.0
17133,6,6.0,3.29,1.0
17135,8,8.0,3.91,1.0
17137,10,9.0,8.54,0.9
17139,4,4.0,13.27,1.0
17141,11,11.0,9.43,1.0
17143,48,48.0,3.32,1.0
17145,6,6.0,9.33,1.0
17147,4,4.0,11.78,1.0
17149,5,4.0,16.11,0.8
17151,2,1.0,17.39,0.5
17153,2,2.0,0.0,1.0
17155,2,2.0,8.64,1.0
17157,9,9.0,7.6,1.0
17159,5,5.0,7.15,1.0
17161,40,40.0,3.51,1.0
17163,60,60.0,3.43,1.0
17165,9,8.0,9.29,0.89
17167,53,53.0,3.45,1.0
17169,3,3.0,13.27,1.0
17171,2,1.0,17.24,0.5
17173,6,5.0,14.93,0.83
17175,2,2.0,25.79,1.0
17177,13,13.0,8.66,1.0
17179,30,30.0,3.93,1.0
17181,5,5.0,13.59,1.0
17183,24,23.0,7.87,0.96
17185,4,4.0,5.27,1.0
17187,5,5.0,3.17,1.0
17189,4,4.0,2.69,1.0
17191,5,4.0,12.15,0.8
17193,5,5.0,9.82,1.0
17195,18,18.0,5.19,1.0
17197,152,152.0,3.62,1.0
17199,15,15.0,7.03,1.0
17201,77,77.0,2.83,1.0
17203,9,9.0,10.32,1.0
18001,7,7.0,5.79,1.0
18003,96,96.0,3.92,1.0
18005,15,15.0,3.61,1.0
18007,3,3.0,14.16,1.0
18009,4,4.0,5.53,1.0
18011,10,10.0,8.06,1.0
18013,4,4.0,16.69,1.0
18015,7,6.0,16.28,0.86
18017,11,11.0,9.95,1.0
18019,26,26.0,4.63,1.0
18021,6,6.0,4.29,1.0
18023,8,8.0,5.99,1.0
18025,3,2.0,18.36,0.67
18027,7,7.0,4.27,1.0
18029,10,10.0,9.8,1.0
18031,6,5.0,17.16,0.83
18033,9,9.0,8.31,1.0
18035,30,30.0,4.23,1.0
18037,7,7.0,5.77,1.0
18039,36,36.0,2.86,1.0
18041,7,7.0,5.63,1.0
18043,20,20.0,3.99,1.0
18045,5,4.0,13.14,0.8
18047,5,5.0,14.92,1.0
18049,6,6.0,13.31,1.0
18051,7,7.0,5.6,1.0
18053,16,16.0,5.91,1.0
18055,9,9.0,6.48,1.0
18057,39,39.0,2.49,1.0
18059,10,10.0,4.4,1.0
18061,6,6.0,11.45,1.0
18063,21,21.0,3.94,1.0
18065,13,13.0,5.01,1.0
18067,20,20.0,3.02,1.0
18069,9,9.0,6.54,1.0
18071,10,10.0,5.96,1.0
18073,8,8.0,9.84,1.0
18075,7,7.0,11.62,1.0
18077,7,7.0,4.76,1.0
18079,6,6.0,6.02,1.0
18081,22,22.0,1.92,1.0
18083,10,10.0,8.04,1.0
18085,19,19.0,9.97,1.0
18087,8,8.0,9.38,1.0
18089,118,118.0,2.94,1.0
18091,29,29.0,6.25,1.0
18093,10,10.0,6.63,1.0
18095,37,37.0,4.74,1.0
18097,224,224.0,2.18,1.0
18099,12,12.0,8.22,1.0
18101,3,2.0,17.96,0.67
18103,10,10.0,10.54,1.0
18105,31,31.0,5.11,1.0
18107,9,9.0,11.18,1.0
18109,13,13.0,8.18,1.0
18111,4,4.0,12.42,1.0
18113,10,10.0,10.52,1.0
18115,2,2.0,6.12,1.0
18117,6,6.0,7.07,1.0
18119,5,4.0,16.36,0.8
18121,4,4.0,14.78,1.0
18123,5,5.0,7.75,1.0
18125,4,3.0,13.58,0.75
18127,33,33.0,5.6,1.0
18129,7,7.0,5.22,1.0
18131,4,4.0,13.75,1.0
18133,7,7.0,9.21,1.0
18135,8,8.0,14.68,1.0
18137,6,6.0,7.2,1.0
18139,5,5.0,12.94,1.0
18141,75,75.0,3.39,1.0
18143,5,5.0,5.85,1.0
18145,10,10.0,5.82,1.0
18147,5,5.0,12.69,1.0
18149,7,7.0,9.73,1.0
18151,9,9.0,12.58,1.0
18153,5,5.0,13.5,1.0
18155,3,2.0,17.44,0.67
18157,37,37.0,3.54,1.0
18159,4,4.0,9.61,1.0
18161,2,2.0,9.73,1.0
18163,49,49.0,2.05,1.0
18165,5,5.0,12.71,1.0
18167,28,28.0,4.24,1.0
18169,8,8.0,7.41,1.0
18171,2,2.0,15.38,1.0
18173,11,11.0,6.22,1.0
18175,6,6.0,13.02,1.0
18177,17,17.0,7.59,1.0
18179,7,7.0,9.2,1.0
18181,8,8.0,13.36,1.0
18183,7,7.0,6.57,1.0
19001,3,3.0,5.3,1.0
19003,2,2.0,10.29,1.0
19005,5,5.0,14.31,1.0
19007,5,5.0,11.06,1.0
19009,3,3.0,8.85,1.0
19011,7,7.0,8.77,1.0
19013,38,38.0,3.89,1.0
19015,7,7.0,4.88,1.0
19017,8,7.0,12.08,0.88
19019,6,6.0,10.3,1.0
19021,6,5.0,15.08,0.83
19023,5,4.0,18.57,0.8
19025,4,3.0,13.56,0.75
19027,6,6.0,3.79,1.0
19029,5,5.0,9.69,1.0
19031,5,5.0,11.86,1.0
19033,11,11.0,4.77,1.0
19035,4,4.0,9.75,1.0
19037,4,4.0,12.62,1.0
19039,3,3.0,4.54,1.0
19041,4,4.0,10.44,1.0
19043,6,6.0,4.46,1.0
19045,12,12.0,8.87,1.0
19047,5,5.0,17.76,1.0
19049,15,15.0,6.83,1.0
19051,2,2.0,12.84,1.0
19053,3,3.0,8.41,1.0
19055,4,4.0,14.94,1.0
19057,11,11.0,4.27,1.0
19059,5,5.0,10.92,1.0
19061,26,26.0,5.25,1.0
19063,4,3.0,11.79,0.75
19065,7,7.0,5.25,1.0
19067,5,5.0,9.39,1.0
19069,3,3.0,4.53,1.0
19071,3,3.0,0.0,1.0
