COUNTYFP,cntT,cntTimeDrive,avTimeDrive,pctTimeDrive
02020,55,54.0,8.93,0.98
02050,3,3.0,1.85,1.0
02060,1,1.0,28.5,1.0
02068,1,0.0,131.82,0.0
02070,2,2.0,0.0,1.0
02090,19,18.0,11.2,0.95
02100,1,0.0,541.7,0.0
02105,2,,,
02110,6,6.0,11.14,1.0
02122,13,8.0,30.3,0.62
02130,4,4.0,9.75,1.0
02150,5,4.0,42.87,0.8
02158,1,,,
02164,1,0.0,68.55,0.0
02170,24,16.0,29.97,0.67
02180,2,2.0,14.46,1.0
02185,3,,,
02188,2,1.0,1045.1,0.5
02195,1,1.0,0.0,1.0
02198,4,2.0,125.87,0.5
02220,2,2.0,9.54,1.0
02230,1,,,
02240,2,0.0,175.72,0.0
02261,3,3.0,0.0,1.0
02275,1,1.0,0.0,1.0
02282,1,0.0,1667.25,0.0
02290,4,,,
04001,16,8.0,39.22,0.5
04003,32,23.0,19.54,0.72
04005,28,19.0,26.26,0.68
04007,16,10.0,33.99,0.62
04009,9,8.0,19.8,0.89
04011,3,0.0,78.37,0.0
04012,9,5.0,39.39,0.56
04013,916,903.0,8.34,0.99
04015,43,38.0,15.44,0.88
04017,31,12.0,38.59,0.39
04019,241,,,
04021,75,55.0,20.33,0.73
04023,10,9.0,17.96,0.9
04025,42,29.0,25.15,0.69
04027,55,45.0,22.51,0.82
05001,8,8.0,9.87,1.0
05003,7,5.0,19.11,0.71
05005,9,9.0,13.39,1.0
05007,49,45.0,13.87,0.92
05009,7,7.0,13.84,1.0
05011,5,5.0,10.14,1.0
05013,2,0.0,35.22,0.0
05015,5,5.0,11.01,1.0
05017,4,4.0,10.01,1.0
05019,5,3.0,18.2,0.6
05021,6,3.0,24.56,0.5
05023,7,4.0,31.25,0.57
05025,2,0.0,43.44,0.0
05027,5,5.0,14.54,1.0
05029,6,6.0,14.48,1.0
05031,17,16.0,9.9,0.94
05033,11,11.0,12.9,1.0
05035,20,18.0,11.32,0.9
05037,6,5.0,17.63,0.83
05039,3,1.0,29.9,0.33
05041,5,4.0,9.67,0.8
05043,5,5.0,11.49,1.0
05045,25,22.0,15.66,0.88
05047,3,2.0,23.31,0.67
05049,2,1.0,31.3,0.5
05051,20,18.0,12.91,0.9
05053,4,1.0,35.85,0.25
05055,9,9.0,11.51,1.0
05057,5,4.0,14.3,0.8
05059,7,6.0,13.28,0.86
05061,3,2.0,16.14,0.67
05063,8,8.0,14.72,1.0
05065,4,1.0,28.3,0.25
05067,5,4.0,18.58,0.8
05069,24,21.0,13.36,0.88
05071,6,6.0,13.17,1.0
05073,2,0.0,36.12,0.0
05075,6,4.0,16.82,0.67
05077,4,1.0,38.38,0.25
05079,4,2.0,33.65,0.5
05081,4,3.0,16.85,0.75
05083,6,5.0,9.33,0.83
05085,16,10.0,28.36,0.62
05087,4,0.0,48.32,0.0
05089,4,1.0,46.72,0.25
05091,12,11.0,10.4,0.92
05093,12,11.0,14.79,0.92
05095,3,0.0,38.68,0.0
05097,3,0.0,63.64,0.0
05099,3,1.0,30.25,0.33
05101,2,1.0,49.92,0.5
05103,6,6.0,11.68,1.0
05105,3,1.0,38.82,0.33
05107,6,5.0,15.68,0.83
05109,3,0.0,61.56,0.0
05111,7,2.0,35.23,0.29
05113,6,4.0,21.89,0.67
05115,11,10.0,14.27,0.91
05117,3,0.0,42.61,0.0
05119,95,94.0,8.9,0.99
05121,4,4.0,13.6,1.0
05123,6,5.0,14.07,0.83
05125,21,19.0,14.08,0.9
05127,3,3.0,9.59,1.0
05129,3,0.0,57.5,0.0
05131,26,24.0,10.22,0.92
05133,4,3.0,15.16,0.75
05135,4,0.0,52.1,0.0
05137,3,2.0,18.46,0.67
05139,10,9.0,12.88,0.9
05141,5,2.0,28.99,0.4
05143,32,29.0,11.71,0.91
05145,13,12.0,16.57,0.92
05147,2,0.0,44.88,0.0
05149,6,6.0,12.7,1.0
06001,360,360.0,5.64,1.0
06003,1,0.0,43.65,0.0
06005,9,4.0,31.38,0.44
06007,51,49.0,9.19,0.96
06009,10,2.0,41.09,0.2
06011,5,4.0,17.72,0.8
06013,207,207.0,9.57,1.0
06015,7,5.0,14.22,0.71
06017,43,37.0,17.78,0.86
06019,199,189.0,9.79,0.95
06021,6,5.0,18.61,0.83
06023,30,27.0,15.76,0.9
06025,31,27.0,16.32,0.87
06027,6,5.0,9.01,0.83
06029,151,130.0,13.2,0.86
06031,27,21.0,16.67,0.78
06033,15,14.0,15.04,0.93
06035,9,6.0,27.55,0.67
06037,2344,,,
06039,23,16.0,24.73,0.7
06041,55,52.0,11.41,0.95
06043,6,2.0,43.58,0.33
06045,20,15.0,21.68,0.75
06047,49,48.0,12.39,0.98
06049,4,3.0,31.32,0.75
06051,3,1.0,40.31,0.33
06053,93,89.0,11.85,0.96
06055,40,39.0,10.94,0.98
06057,20,18.0,16.63,0.9
06059,582,582.0,6.74,1.0
06061,85,80.0,13.57,0.94
06063,7,6.0,17.24,0.86
06065,453,446.0,9.67,0.98
06067,317,313.0,8.96,0.99
06069,11,11.0,9.65,1.0
06071,369,358.0,9.23,0.97
06073,627,617.0,9.15,0.98
06075,196,195.0,4.2,0.99
06077,139,138.0,7.97,0.99
06079,53,48.0,13.61,0.91
06081,157,156.0,6.18,0.99
06083,90,89.0,9.35,0.99
06085,372,371.0,7.66,1.0
06087,52,49.0,10.33,0.94
06089,48,44.0,14.71,0.92
06091,1,1.0,0.0,1.0
06093,14,6.0,37.7,0.43
06095,96,95.0,7.55,0.99
06097,99,96.0,10.09,0.97
06099,94,91.0,8.02,0.97
06101,21,19.0,9.85,0.9
06103,11,9.0,21.97,0.82
06105,5,2.0,54.71,0.4
06107,78,76.0,11.49,0.97
06109,11,9.0,21.42,0.82
06111,174,,,
06113,41,41.0,8.35,1.0
06115,14,12.0,14.79,0.86
08001,97,95.0,9.76,0.98
08003,4,4.0,10.24,1.0
08005,147,145.0,9.13,0.99
08007,4,3.0,22.51,0.75
08009,2,2.0,12.5,1.0
08011,1,0.0,43.0,0.0
08013,68,67.0,9.08,0.99
08014,18,18.0,8.17,1.0
08015,5,3.0,20.26,0.6
08017,1,1.0,0.0,1.0
08019,3,0.0,41.4,0.0
08021,2,1.0,15.4,0.5
08023,2,0.0,72.24,0.0
08025,1,0.0,36.38,0.0
08027,1,0.0,66.54,0.0
08029,7,4.0,21.42,0.57
08031,144,144.0,6.31,1.0
08033,1,0.0,79.9,0.0
08035,61,57.0,12.55,0.93
08037,14,9.0,26.92,0.64
08039,7,0.0,50.25,0.0
08041,130,127.0,10.5,0.98
08043,14,13.0,15.01,0.93
08045,11,11.0,12.4,1.0
08047,1,0.0,57.96,0.0
08049,3,3.0,8.81,1.0
08051,4,2.0,54.41,0.5
08053,1,0.0,98.01,0.0
08055,2,1.0,19.2,0.5
08057,1,0.0,78.48,0.0
08059,138,127.0,11.97,0.92
08061,1,1.0,0.0,1.0
08063,3,2.0,31.18,0.67
08065,2,2.0,3.16,1.0
08067,10,8.0,15.69,0.8
08069,73,69.0,11.82,0.95
08071,6,4.0,19.03,0.67
08073,2,1.0,23.32,0.5
08075,6,5.0,12.84,0.83
08077,29,27.0,11.71,0.93
08079,1,0.0,63.16,0.0
08081,4,3.0,15.44,0.75
08083,7,7.0,15.13,1.0
08085,10,9.0,23.52,0.9
08087,8,8.0,7.32,1.0
08089,7,5.0,17.78,0.71
08091,1,0.0,45.96,0.0
08093,5,0.0,67.73,0.0
08095,2,2.0,0.0,1.0
08097,4,3.0,15.59,0.75
08099,5,4.0,20.59,0.8
08101,55,52.0,11.28,0.95
08103,2,2.0,0.0,1.0
08105,3,3.0,9.36,1.0
08107,8,4.0,27.57,0.5
08109,2,1.0,40.95,0.5
08111,1,0.0,64.14,0.0
08113,4,0.0,116.4,0.0
08115,1,1.0,0.0,1.0
08117,5,5.0,16.28,1.0
08119,6,4.0,26.34,0.67
08121,2,0.0,59.44,0.0
08123,77,74.0,14.61,0.96
08125,2,2.0,0.0,1.0
09001,210,210.0,8.72,1.0
09003,224,223.0,8.81,1.0
09005,51,50.0,13.92,0.98
09007,36,29.0,16.33,0.81
09009,189,187.0,9.26,0.99
09011,66,65.0,12.77,0.98
09013,29,29.0,11.99,1.0
09015,25,24.0,14.93,0.96
10001,33,33.0,12.5,1.0
10003,131,131.0,8.39,1.0
10005,53,47.0,18.33,0.89
11001,179,179.0,4.08,1.0
12001,56,56.0,11.71,1.0
12003,4,3.0,11.38,0.75
12005,43,40.0,14.1,0.93
12007,4,4.0,10.46,1.0
12009,113,113.0,11.44,1.0
12011,361,360.0,6.8,1.0
12013,3,3.0,18.14,1.0
12015,38,33.0,15.71,0.87
12017,27,26.0,18.66,0.96
12019,30,25.0,16.63,0.83
12021,73,67.0,13.53,0.92
12023,12,10.0,14.33,0.83
12027,9,9.0,11.89,1.0
12029,3,0.0,66.83,0.0
12031,173,173.0,11.61,1.0
12033,71,69.0,10.38,0.97
12035,20,20.0,15.94,1.0
12037,4,3.0,15.4,0.75
12039,9,9.0,13.05,1.0
12041,5,0.0,47.05,0.0
12043,4,1.0,34.9,0.25
12045,3,2.0,20.26,0.67
12047,3,1.0,33.62,0.33
12049,6,5.0,17.77,0.83
12051,7,3.0,28.88,0.43
12053,45,44.0,13.08,0.98
12055,27,24.0,18.5,0.89
12057,320,320.0,10.22,1.0
12059,4,3.0,18.08,0.75
12061,30,30.0,12.18,1.0
12063,11,11.0,16.51,1.0
12065,3,1.0,30.96,0.33
12067,2,0.0,39.59,0.0
12069,56,54.0,13.43,0.96
12071,167,158.0,15.26,0.95
12073,68,67.0,13.07,0.99
12075,9,5.0,31.29,0.56
12077,2,1.0,28.36,0.5
12079,5,5.0,14.52,1.0
12081,78,77.0,10.82,0.99
12083,63,47.0,20.05,0.75
12085,35,32.0,12.54,0.91
12086,518,516.0,6.59,1.0
12087,31,26.0,13.76,0.84
12089,12,10.0,20.52,0.83
12091,42,41.0,11.06,0.98
12093,12,11.0,15.21,0.92
12095,207,207.0,9.05,1.0
12097,41,40.0,11.01,0.98
12099,337,335.0,9.96,0.99
12101,133,133.0,9.45,1.0
12103,245,245.0,7.14,1.0
12105,154,150.0,14.73,0.97
12107,17,11.0,26.0,0.65
12109,40,38.0,16.36,0.95
12111,44,44.0,10.06,1.0
12113,25,24.0,11.77,0.96
12115,94,94.0,10.54,1.0
12117,86,86.0,9.22,1.0
12119,19,11.0,23.28,0.58
12121,7,6.0,18.94,0.86
12123,4,3.0,15.28,0.75
12125,3,3.0,5.28,1.0
12127,113,112.0,10.43,0.99
12129,4,0.0,43.55,0.0
12131,11,4.0,29.68,0.36
12133,7,5.0,23.19,0.71
13001,5,5.0,14.87,1.0
13003,3,1.0,34.54,0.33
13005,3,3.0,12.97,1.0
13007,2,1.0,27.96,0.5
13009,9,9.0,8.77,1.0
13011,4,3.0,19.35,0.75
13013,18,18.0,12.72,1.0
13015,15,13.0,18.21,0.87
13017,5,5.0,8.24,1.0
13019,6,6.0,18.32,1.0
13021,44,44.0,8.45,1.0
13023,3,3.0,6.96,1.0
13025,3,1.0,32.81,0.33
13027,5,4.0,14.4,0.8
13029,7,3.0,32.46,0.43
13031,12,11.0,14.18,0.92
13033,6,4.0,22.3,0.67
13035,3,3.0,8.23,1.0
13037,2,0.0,39.33,0.0
13039,10,8.0,16.14,0.8
13043,3,3.0,8.48,1.0
13045,17,16.0,13.93,0.94
13047,11,11.0,13.54,1.0
13049,2,0.0,41.37,0.0
13051,71,71.0,8.78,1.0
13053,5,5.0,14.33,1.0
13055,6,0.0,37.78,0.0
13057,26,24.0,20.88,0.92
13059,30,30.0,8.6,1.0
13061,1,0.0,33.74,0.0
13063,50,49.0,13.16,0.98
13065,2,2.0,13.83,1.0
13067,120,120.0,13.27,1.0
13069,9,8.0,16.36,0.89
13071,10,10.0,13.27,1.0
13073,20,19.0,18.35,0.95
13075,4,4.0,11.98,1.0
13077,20,20.0,13.59,1.0
13079,3,2.0,30.26,0.67
13081,6,6.0,11.56,1.0
13083,4,3.0,16.1,0.75
13085,3,0.0,34.17,0.0
13087,7,7.0,15.02,1.0
13089,145,145.0,8.87,1.0
13091,6,5.0,18.93,0.83
13093,3,3.0,24.17,1.0
13095,27,27.0,10.88,1.0
13097,20,20.0,12.48,1.0
13099,5,5.0,14.98,1.0
13101,2,0.0,42.7,0.0
13103,10,7.0,25.96,0.7
13105,5,5.0,11.37,1.0
13107,6,6.0,15.94,1.0
13109,3,3.0,10.05,1.0
13111,5,4.0,18.14,0.8
13113,20,17.0,21.36,0.85
13115,20,19.0,11.02,0.95
13117,45,45.0,19.17,1.0
13119,5,5.0,16.58,1.0
13121,204,204.0,8.69,1.0
13123,5,3.0,34.95,0.6
13125,1,0.0,39.15,0.0
13127,15,15.0,8.87,1.0
13129,9,9.0,11.19,1.0
13131,6,6.0,16.03,1.0
13133,7,7.0,18.52,1.0
13135,113,113.0,12.4,1.0
13137,8,8.0,11.91,1.0
13139,36,35.0,17.38,0.97
13141,2,1.0,33.92,0.5
13143,5,5.0,15.41,1.0
13145,5,4.0,24.05,0.8
13147,5,3.0,26.19,0.6
13149,3,0.0,36.83,0.0
13151,25,24.0,17.92,0.96
13153,23,23.0,9.66,1.0
13155,2,2.0,8.59,1.0
13157,11,11.0,16.26,1.0
13159,3,3.0,14.45,1.0
13161,3,2.0,15.25,0.67
13163,4,4.0,18.11,1.0
13165,2,2.0,7.96,1.0
13167,3,0.0,37.52,0.0
13169,6,6.0,18.67,1.0
13171,3,3.0,22.59,1.0
13173,2,0.0,31.28,0.0
13175,13,12.0,15.55,0.92
13177,5,4.0,15.52,0.8
13179,15,13.0,16.22,0.87
13181,2,0.0,37.17,0.0
13183,3,1.0,30.86,0.33
13185,25,25.0,11.15,1.0
13187,4,2.0,21.93,0.5
13189,5,5.0,14.94,1.0
13191,5,1.0,42.7,0.2
13193,4,3.0,21.1,0.75
13195,6,5.0,24.67,0.83
13197,2,0.0,42.36,0.0
13199,4,3.0,19.72,0.75
13201,3,3.0,12.6,1.0
13205,5,5.0,15.44,1.0
13207,5,5.0,14.81,1.0
13209,3,3.0,21.04,1.0
13211,5,5.0,12.56,1.0
13213,8,8.0,13.88,1.0
13215,53,53.0,7.14,1.0
13217,13,13.0,13.06,1.0
13219,6,6.0,21.05,1.0
13221,4,1.0,35.75,0.25
13223,19,19.0,17.04,1.0
13225,6,6.0,13.63,1.0
13227,6,6.0,15.94,1.0
13229,4,2.0,27.39,0.5
13231,4,3.0,21.26,0.75
13233,7,7.0,12.4,1.0
13235,3,3.0,8.88,1.0
13237,5,4.0,17.36,0.8
13239,1,1.0,12.58,1.0
13241,5,4.0,21.18,0.8
13243,2,2.0,9.08,1.0
13245,47,47.0,7.72,1.0
13247,15,15.0,10.37,1.0
13249,2,2.0,21.95,1.0
13251,5,4.0,16.97,0.8
13253,3,3.0,15.06,1.0
13255,12,12.0,12.54,1.0
13257,5,5.0,9.5,1.0
13259,2,0.0,38.96,0.0
13261,8,8.0,14.02,1.0
13263,3,2.0,32.11,0.67
13265,1,0.0,39.49,0.0
13267,5,3.0,18.79,0.6
13269,3,3.0,13.97,1.0
13271,3,1.0,42.93,0.33
13273,4,3.0,28.51,0.75
13275,11,11.0,14.22,1.0
13277,9,9.0,10.89,1.0
13279,6,6.0,14.07,1.0
13281,3,3.0,11.19,1.0
13283,2,0.0,31.7,0.0
13285,14,13.0,16.24,0.93
13287,2,2.0,28.2,1.0
13289,2,1.0,30.99,0.5
13291,6,5.0,17.24,0.83
13293,7,7.0,10.5,1.0
13295,13,9.0,22.57,0.69
13297,15,15.0,16.51,1.0
13299,9,9.0,12.34,1.0
13301,2,0.0,33.83,0.0
13303,5,5.0,14.1,1.0
13305,6,6.0,17.72,1.0
13307,2,0.0,41.5,0.0
13309,2,2.0,6.85,1.0
13311,5,2.0,33.21,0.4
13313,18,18.0,13.0,1.0
13315,4,1.0,32.08,0.25
13317,4,4.0,15.09,1.0
13319,3,3.0,24.38,1.0
13321,5,4.0,21.7,0.8
15001,34,25.0,20.69,0.74
15003,244,,,
15005,1,1.0,0.0,1.0
15007,16,11.0,25.63,0.69
15009,36,36.0,7.77,1.0
16001,59,59.0,7.34,1.0
16003,2,0.0,52.8,0.0
16005,22,21.0,13.74,0.95
16007,2,2.0,8.38,1.0
16009,2,1.0,27.0,0.5
16011,8,6.0,16.64,0.75
16013,4,2.0,26.4,0.5
16015,1,0.0,88.2,0.0
16017,9,6.0,24.61,0.67
16019,21,20.0,9.93,0.95
16021,2,1.0,16.06,0.5
16023,1,1.0,0.0,1.0
16025,1,0.0,68.63,0.0
16027,29,29.0,9.26,1.0
16029,2,1.0,18.77,0.5
16031,6,4.0,21.22,0.67
16033,1,0.0,70.57,0.0
16035,2,1.0,43.48,0.5
16037,1,0.0,132.11,0.0
16039,5,4.0,19.88,0.8
16041,2,2.0,8.43,1.0
16043,3,1.0,45.66,0.33
16045,3,3.0,10.51,1.0
16047,2,2.0,10.78,1.0
16049,5,2.0,60.75,0.4
16051,4,2.0,32.14,0.5
16053,5,4.0,12.01,0.8
16055,25,23.0,13.68,0.92
16057,7,4.0,18.22,0.57
16059,3,1.0,39.1,0.33
16061,3,1.0,50.74,0.33
16063,1,0.0,95.28,0.0
16065,6,6.0,11.78,1.0
16067,5,5.0,11.64,1.0
16069,10,8.0,16.32,0.8
16071,1,1.0,0.0,1.0
16073,3,2.0,42.01,0.67
16075,4,4.0,15.69,1.0
16077,2,1.0,23.96,0.5
16079,3,2.0,17.09,0.67
16081,1,1.0,0.0,1.0
16083,14,12.0,15.02,0.86
16085,3,3.0,5.76,1.0
16087,3,2.0,16.46,0.67
17001,18,16.0,11.67,0.89
17003,4,0.0,36.47,0.0
17005,4,3.0,15.64,0.75
17007,7,7.0,9.49,1.0
17009,2,1.0,28.45,0.5
17011,10,9.0,13.37,0.9
17013,2,0.0,48.47,0.0
17015,6,1.0,31.93,0.17
17017,5,3.0,28.73,0.6
17019,43,41.0,10.67,0.95
17021,10,9.0,11.72,0.9
17023,4,1.0,37.92,0.25
17025,4,4.0,9.73,1.0
17027,8,7.0,18.24,0.88
17029,12,10.0,15.25,0.83
17031,1318,1318.0,5.25,1.0
17033,6,5.0,13.2,0.83
17035,3,0.0,36.13,0.0
17037,21,21.0,9.9,1.0
17039,5,4.0,14.43,0.8
17041,5,1.0,40.6,0.2
17043,216,216.0,9.23,1.0
17045,5,4.0,18.28,0.8
17047,3,1.0,34.28,0.33
17049,8,7.0,16.21,0.88
17051,7,6.0,20.73,0.86
17053,5,3.0,25.7,0.6
17055,12,12.0,16.38,1.0
17057,12,9.0,21.15,0.75
17059,2,1.0,32.06,0.5
17061,5,5.0,18.51,1.0
17063,10,8.0,17.74,0.8
17065,3,3.0,12.46,1.0
17067,7,5.0,22.97,0.71
17069,2,2.0,8.45,1.0
17071,3,2.0,29.23,0.67
17073,13,11.0,15.24,0.85
17075,9,4.0,26.55,0.44
17077,14,14.0,11.45,1.0
17079,3,1.0,36.21,0.33
17081,11,10.0,11.82,0.91
17083,6,5.0,19.53,0.83
17085,6,3.0,23.6,0.5
17087,4,2.0,32.03,0.5
17089,82,82.0,9.4,1.0
17091,29,27.0,12.07,0.93
17093,10,10.0,15.06,1.0
17095,16,14.0,12.28,0.88
17097,153,151.0,11.07,0.99
17099,28,27.0,15.78,0.96
17101,5,5.0,8.72,1.0
17103,9,9.0,12.71,1.0
17105,10,7.0,21.02,0.7
17107,8,8.0,11.03,1.0
17109,10,9.0,13.22,0.9
17111,52,52.0,14.61,1.0
17113,41,38.0,11.82,0.93
17115,34,34.0,7.9,1.0
17117,13,10.0,19.42,0.77
17119,61,60.0,9.86,0.98
17121,12,11.0,12.83,0.92
17123,5,0.0,39.2,0.0
17125,6,2.0,27.61,0.33
17127,4,4.0,7.78,1.0
17129,3,1.0,37.69,0.33
17131,4,4.0,16.6,1.0
17133,6,5.0,24.72,0.83
17135,8,7.0,12.53,0.88
17137,10,9.0,13.16,0.9
17139,4,2.0,32.62,0.5
17141,11,8.0,21.62,0.73
17143,48,46.0,9.59,0.96
17145,6,5.0,10.93,0.83
17147,4,4.0,19.26,1.0
17149,5,3.0,22.87,0.6
17151,2,0.0,37.48,0.0
17153,2,0.0,37.78,0.0
17155,2,2.0,22.65,1.0
17157,9,9.0,9.8,1.0
17159,5,5.0,9.11,1.0
17161,40,40.0,7.7,1.0
17163,60,59.0,10.08,0.98
17165,9,8.0,8.63,0.89
17167,53,52.0,10.04,0.98
17169,3,3.0,13.27,1.0
17171,2,0.0,33.97,0.0
17173,6,4.0,22.26,0.67
17175,2,1.0,29.51,0.5
17177,13,13.0,10.95,1.0
17179,30,28.0,12.9,0.93
17181,5,5.0,13.59,1.0
17183,24,23.0,14.18,0.96
17185,4,4.0,5.8,1.0
17187,5,5.0,10.16,1.0
17189,4,4.0,14.58,1.0
17191,5,4.0,17.62,0.8
17193,5,0.0,34.76,0.0
17195,18,17.0,9.94,0.94
17197,152,147.0,13.01,0.97
17199,15,15.0,8.53,1.0
17201,77,77.0,8.04,1.0
17203,9,6.0,23.96,0.67
18001,7,7.0,13.11,1.0
18003,96,96.0,8.17,1.0
18005,15,15.0,10.18,1.0
18007,3,1.0,37.79,0.33
18009,4,3.0,12.6,0.75
18011,10,10.0,12.32,1.0
18013,4,0.0,35.43,0.0
18015,7,4.0,28.31,0.57
18017,11,11.0,10.76,1.0
18019,26,25.0,9.87,0.96
18021,6,5.0,11.1,0.83
18023,8,8.0,10.71,1.0
18025,3,0.0,38.71,0.0
18027,7,6.0,12.52,0.86
18029,10,8.0,19.96,0.8
18031,6,6.0,11.04,1.0
18033,9,9.0,12.3,1.0
18035,30,30.0,10.31,1.0
18037,7,7.0,11.46,1.0
18039,36,36.0,9.57,1.0
18041,7,7.0,10.97,1.0
18043,20,20.0,8.53,1.0
18045,5,4.0,23.84,0.8
18047,5,1.0,34.48,0.2
18049,6,6.0,15.94,1.0
18051,7,7.0,12.87,1.0
18053,16,16.0,9.28,1.0
18055,9,9.0,19.24,1.0
18057,39,39.0,9.16,1.0
18059,10,10.0,12.28,1.0
18061,6,4.0,19.6,0.67
18063,21,20.0,12.55,0.95
18065,13,13.0,10.39,1.0
18067,20,20.0,6.6,1.0
18069,9,9.0,10.12,1.0
18071,10,10.0,10.97,1.0
18073,8,4.0,25.97,0.5
18075,7,6.0,16.65,0.86
18077,7,7.0,9.47,1.0
18079,6,6.0,12.84,1.0
18081,22,22.0,10.8,1.0
18083,10,9.0,15.06,0.9
18085,19,18.0,18.77,0.95
18087,8,8.0,15.57,1.0
18089,117,117.0,7.99,1.0
18091,28,26.0,9.58,0.93
18093,10,10.0,12.06,1.0
18095,37,37.0,9.47,1.0
18097,224,224.0,6.92,1.0
18099,12,12.0,11.36,1.0
18101,3,1.0,36.78,0.33
18103,10,10.0,12.99,1.0
18105,31,31.0,9.01,1.0
18107,9,9.0,13.41,1.0
18109,13,13.0,10.54,1.0
18111,4,2.0,33.29,0.5
18113,10,9.0,17.65,0.9
18115,2,1.0,30.27,0.5
18117,6,5.0,22.25,0.83
18119,5,2.0,35.75,0.4
18121,4,2.0,26.66,0.5
18123,5,4.0,12.29,0.8
18125,4,2.0,29.57,0.5
18127,32,32.0,13.41,1.0
18129,7,5.0,27.79,0.71
18131,4,4.0,15.3,1.0
18133,7,6.0,16.16,0.86
18135,8,7.0,18.1,0.88
18137,6,3.0,29.01,0.5
18139,5,4.0,14.83,0.8
18141,75,75.0,8.18,1.0
18143,5,5.0,8.64,1.0
18145,10,8.0,27.48,0.8
18147,5,4.0,25.8,0.8
18149,7,7.0,15.51,1.0
18151,9,9.0,14.37,1.0
18153,5,5.0,13.5,1.0
18155,3,0.0,47.5,0.0
18157,37,37.0,6.67,1.0
18159,4,4.0,9.61,1.0
18161,2,2.0,20.88,1.0
18163,49,49.0,5.65,1.0
18165,5,5.0,14.5,1.0
18167,28,28.0,8.39,1.0
18169,8,8.0,13.99,1.0
18171,2,2.0,11.74,1.0
18173,11,11.0,9.28,1.0
18175,6,6.0,17.53,1.0
18177,17,17.0,11.84,1.0
18179,7,7.0,11.46,1.0
18181,8,7.0,18.92,0.88
18183,7,7.0,12.89,1.0
19001,3,3.0,13.73,1.0
19003,2,2.0,10.29,1.0
19005,5,5.0,19.62,1.0
19007,5,4.0,21.92,0.8
19009,3,3.0,8.85,1.0
19011,7,6.0,18.27,0.86
19013,38,38.0,7.12,1.0
19015,7,7.0,11.66,1.0
19017,8,8.0,11.58,1.0
19019,6,6.0,13.33,1.0
19021,6,4.0,18.17,0.67
19023,5,4.0,26.04,0.8
19025,4,3.0,22.87,0.75
19027,6,5.0,9.69,0.83
19029,5,5.0,14.77,1.0
19031,5,3.0,30.54,0.6
19033,11,11.0,9.93,1.0
19035,4,4.0,14.08,1.0
19037,4,4.0,14.5,1.0
19039,3,3.0,9.38,1.0
19041,4,4.0,12.27,1.0
19043,6,5.0,18.35,0.83
19045,12,12.0,7.82,1.0
19047,5,5.0,17.76,1.0
19049,15,14.0,12.51,0.93
19051,2,2.0,12.76,1.0
19053,3,3.0,8.41,1.0
19055,4,4.0,14.94,1.0
19057,11,11.0,10.46,1.0
19059,5,5.0,10.92,1.0
19061,26,26.0,8.5,1.0
19063,4,3.0,12.76,0.75
19065,7,7.0,8.67,1.0
19067,5,4.0,15.98,0.8
19069,3,3.0,8.07,1.0
