"","NAME","FIPS","year","totUnits","occP","vacantP"
"831","Hardin County, Iowa","19083",1980,8778,92.97,7.03
"832","Harrison County, Iowa","19085",1980,6340,93.96,6.04
"833","Henry County, Iowa","19087",1980,7204,93.1,6.9
"834","Howard County, Iowa","19089",1980,4269,93.98,6.02
"835","Humboldt County, Iowa","19091",1980,5006,92.29,7.71
"836","Ida County, Iowa","19093",1980,3617,93.14,6.86
"837","Iowa County, Iowa","19095",1980,5854,95.63,4.37
"838","Jackson County, Iowa","19097",1980,8136,93.81,6.19
"839","Jasper County, Iowa","19099",1980,14323,94.7,5.3
"840","Jefferson County, Iowa","19101",1980,6029,94.81,5.19
"841","Johnson County, Iowa","19103",1980,31472,96.02,3.98
"842","Jones County, Iowa","19105",1980,7316,94.74,5.26
"843","Keokuk County, Iowa","19107",1980,5389,90.63,9.37
"844","Kossuth County, Iowa","19109",1980,8243,94.7,5.3
"845","Lee County, Iowa","19111",1980,16620,93.97,6.03
"846","Linn County, Iowa","19113",1980,64621,95.59,4.41
"847","Louisa County, Iowa","19115",1980,4485,94.05,5.95
"848","Lucas County, Iowa","19117",1980,4458,90.74,9.26
"849","Lyon County, Iowa","19119",1980,4768,94.13,5.87
"850","Madison County, Iowa","19121",1980,4942,92.57,7.43
"851","Mahaska County, Iowa","19123",1980,9219,93.4,6.6
"852","Marion County, Iowa","19125",1980,10953,94.24,5.76
"853","Marshall County, Iowa","19127",1980,16332,94.35,5.65
"854","Mills County, Iowa","19129",1980,4814,94.25,5.75
"855","Mitchell County, Iowa","19131",1980,4719,93.92,6.08
"856","Monona County, Iowa","19133",1980,4837,92.37,7.63
"857","Monroe County, Iowa","19135",1980,3810,92.13,7.87
"858","Montgomery County, Iowa","19137",1980,5800,90.86,9.14
"859","Muscatine County, Iowa","19139",1980,14977,94.91,5.09
"860","O'Brien County, Iowa","19141",1980,6659,93.92,6.08
"861","Osceola County, Iowa","19143",1980,3264,93.44,6.56
"862","Page County, Iowa","19145",1980,8064,90.74,9.26
"863","Palo Alto County, Iowa","19147",1980,5069,91.22,8.78
"864","Plymouth County, Iowa","19149",1980,8855,95.14,4.86
"865","Pocahontas County, Iowa","19151",1980,4655,91.73,8.27
"866","Polk County, Iowa","19153",1980,122081,94.05,5.95
"867","Pottawattamie County, Iowa","19155",1980,32328,95.28,4.72
"868","Poweshiek County, Iowa","19157",1980,7950,86.35,13.65
"869","Ringgold County, Iowa","19159",1980,2923,82.42,17.58
"870","Sac County, Iowa","19161",1980,5848,91.54,8.46
"871","Scott County, Iowa","19163",1980,59698,94.94,5.06
"872","Shelby County, Iowa","19165",1980,5610,93.01,6.99
"873","Sioux County, Iowa","19167",1980,10412,95.23,4.77
"874","Story County, Iowa","19169",1980,25152,94.09,5.91
"875","Tama County, Iowa","19171",1980,7667,92.42,7.58
"876","Taylor County, Iowa","19173",1980,3673,89.41,10.59
"877","Union County, Iowa","19175",1980,5710,93.06,6.94
"878","Van Buren County, Iowa","19177",1980,3469,92.1,7.9
"879","Wapello County, Iowa","19179",1980,16263,94.91,5.09
"880","Warren County, Iowa","19181",1980,12129,94.92,5.08
"881","Washington County, Iowa","19183",1980,7683,93.88,6.12
"882","Wayne County, Iowa","19185",1980,3806,87.1,12.9
"883","Webster County, Iowa","19187",1980,17778,94.98,5.02
"884","Winnebago County, Iowa","19189",1980,5232,92.6,7.4
"885","Winneshiek County, Iowa","19191",1980,7414,95.27,4.73
"886","Woodbury County, Iowa","19193",1980,39000,93.93,6.07
"887","Worth County, Iowa","19195",1980,3722,92.75,7.25
"888","Wright County, Iowa","19197",1980,6750,92.49,7.51
"889","Allen County, Kansas","20001",1980,6760,88.71,11.29
"890","Anderson County, Kansas","20003",1980,3577,92.73,7.27
"891","Atchison County, Kansas","20005",1980,6903,90.18,9.82
"892","Barber County, Kansas","20007",1980,2899,90.65,9.35
"893","Barton County, Kansas","20009",1980,12806,92.12,7.88
"894","Bourbon County, Kansas","20011",1980,7082,90.2,9.8
"895","Brown County, Kansas","20013",1980,5215,88.44,11.56
"896","Butler County, Kansas","20015",1980,17230,93.37,6.63
"897","Chase County, Kansas","20017",1980,1473,88.46,11.54
"898","Chautauqua County, Kansas","20019",1980,2314,87.9,12.1
"899","Cherokee County, Kansas","20021",1980,9289,92.04,7.96
"900","Cheyenne County, Kansas","20023",1980,1772,85.55,14.45
"901","Clark County, Kansas","20025",1980,1271,82.53,17.47
"902","Clay County, Kansas","20027",1980,4237,90.39,9.61
"903","Cloud County, Kansas","20029",1980,5470,86.98,13.02
"904","Coffey County, Kansas","20031",1980,3842,91.78,8.22
"905","Comanche County, Kansas","20033",1980,1163,86.07,13.93
"906","Cowley County, Kansas","20035",1980,15065,92.25,7.75
"907","Crawford County, Kansas","20037",1980,16741,90.87,9.13
"908","Decatur County, Kansas","20039",1980,2143,83.76,16.24
"909","Dickinson County, Kansas","20041",1980,8662,89.08,10.92
"910","Doniphan County, Kansas","20043",1980,3803,88.25,11.75
"911","Douglas County, Kansas","20045",1980,25491,93.43,6.57
"912","Edwards County, Kansas","20047",1980,1970,87.56,12.44
"913","Elk County, Kansas","20049",1980,1903,86.18,13.82
"914","Ellis County, Kansas","20051",1980,10234,89.9,10.1
"915","Ellsworth County, Kansas","20053",1980,2949,88.91,11.09
"916","Finney County, Kansas","20055",1980,8948,90.57,9.43
"917","Ford County, Kansas","20057",1980,9813,89.43,10.57
"918","Franklin County, Kansas","20059",1980,8717,93.47,6.53
"919","Geary County, Kansas","20061",1980,11086,90.88,9.12
"920","Gove County, Kansas","20063",1980,1582,87.1,12.9
"921","Graham County, Kansas","20065",1980,1795,84.35,15.65
"922","Grant County, Kansas","20067",1980,2602,89.58,10.42
"923","Gray County, Kansas","20069",1980,1994,89.47,10.53
"924","Greeley County, Kansas","20071",1980,801,83.65,16.35
"925","Greenwood County, Kansas","20073",1980,4333,82.53,17.47
"926","Hamilton County, Kansas","20075",1980,1258,77.42,22.58
"927","Harper County, Kansas","20077",1980,3563,90.79,9.21
"928","Harvey County, Kansas","20079",1980,11561,94.69,5.31
"929","Haskell County, Kansas","20081",1980,1479,87.36,12.64
"930","Hodgeman County, Kansas","20083",1980,1043,82.74,17.26
"931","Jackson County, Kansas","20085",1980,4479,92.59,7.41
"932","Jefferson County, Kansas","20087",1980,5694,93.03,6.97
"933","Jewell County, Kansas","20089",1980,2691,78.3,21.7
"934","Johnson County, Kansas","20091",1980,102726,94.35,5.65
"935","Kearny County, Kansas","20093",1980,1401,84.01,15.99
"936","Kingman County, Kansas","20095",1980,3679,91.44,8.56
"937","Kiowa County, Kansas","20097",1980,1712,92.11,7.89
"938","Labette County, Kansas","20099",1980,10599,91.54,8.46
"939","Lane County, Kansas","20101",1980,1151,84.36,15.64
"940","Leavenworth County, Kansas","20103",1980,18421,92.45,7.55
"941","Lincoln County, Kansas","20105",1980,2084,82.2,17.8
"942","Linn County, Kansas","20107",1980,3844,82.05,17.95
"943","Logan County, Kansas","20109",1980,1576,85.15,14.85
"944","Lyon County, Kansas","20111",1980,13965,93.15,6.85
"945","McPherson County, Kansas","20113",1980,10444,93.9,6.1
"946","Marion County, Kansas","20115",1980,5632,91.28,8.72
"947","Marshall County, Kansas","20117",1980,5582,90.52,9.48
"948","Meade County, Kansas","20119",1980,2024,89.62,10.38
"949","Miami County, Kansas","20121",1980,8433,89.78,10.22
"950","Mitchell County, Kansas","20123",1980,3482,90.41,9.59
"951","Montgomery County, Kansas","20125",1980,18133,90.38,9.62
"952","Morris County, Kansas","20127",1980,2928,87.43,12.57
"953","Morton County, Kansas","20129",1980,1441,85.57,14.43
"954","Nemaha County, Kansas","20131",1980,4429,90.77,9.23
"955","Neosho County, Kansas","20133",1980,7870,92.01,7.99
"956","Ness County, Kansas","20135",1980,2083,85.89,14.11
"957","Norton County, Kansas","20137",1980,2968,87.23,12.77
"958","Osage County, Kansas","20139",1980,6010,93.18,6.82
"959","Osborne County, Kansas","20141",1980,2748,86.86,13.14
"960","Ottawa County, Kansas","20143",1980,2596,88.29,11.71
"961","Pawnee County, Kansas","20145",1980,3433,89.31,10.69
"962","Phillips County, Kansas","20147",1980,3480,82.84,17.16
"963","Pottawatomie County, Kansas","20149",1980,6008,89.9,10.1
"964","Pratt County, Kansas","20151",1980,4435,91.95,8.05
"965","Rawlins County, Kansas","20153",1980,1810,86.91,13.09
"966","Reno County, Kansas","20155",1980,26524,92.17,7.83
"967","Republic County, Kansas","20157",1980,3778,82.48,17.52
"968","Rice County, Kansas","20159",1980,4968,91.08,8.92
"969","Riley County, Kansas","20161",1980,20765,92.8,7.2
"970","Rooks County, Kansas","20163",1980,3099,87.06,12.94
"971","Rush County, Kansas","20165",1980,2094,87.25,12.75
"972","Russell County, Kansas","20167",1980,4116,87.76,12.24
"973","Saline County, Kansas","20169",1980,20308,91.65,8.35
"974","Scott County, Kansas","20171",1980,2336,88.78,11.22
"975","Sedgwick County, Kansas","20173",1980,145509,94.66,5.34
"976","Seward County, Kansas","20175",1980,6693,91.51,8.49
"977","Shawnee County, Kansas","20177",1980,64384,91.38,8.62
"978","Sheridan County, Kansas","20179",1980,1442,87.31,12.69
"979","Sherman County, Kansas","20181",1980,3239,88.33,11.67
"980","Smith County, Kansas","20183",1980,2813,85.32,14.68
"981","Stafford County, Kansas","20185",1980,2693,85.67,14.33
"982","Stanton County, Kansas","20187",1980,941,84.38,15.62
"983","Stevens County, Kansas","20189",1980,1967,86.12,13.88
"984","Sumner County, Kansas","20191",1980,10320,91.21,8.79
"985","Thomas County, Kansas","20193",1980,3467,88.61,11.39
"986","Trego County, Kansas","20195",1980,1858,85.9,14.1
"987","Wabaunsee County, Kansas","20197",1980,2883,86.26,13.74
"988","Wallace County, Kansas","20199",1980,853,86.75,13.25
"989","Washington County, Kansas","20201",1980,3577,91.42,8.58
"990","Wichita County, Kansas","20203",1980,1246,84.27,15.73
"991","Wilson County, Kansas","20205",1980,5262,90.71,9.29
"992","Woodson County, Kansas","20207",1980,2113,86.7,13.3
"993","Wyandotte County, Kansas","20209",1980,68433,92.63,7.37
"994","Adair County, Kentucky","21001",1980,6082,89.48,10.52
"995","Allen County, Kentucky","21003",1980,5772,89.48,10.52
"996","Anderson County, Kentucky","21005",1980,4735,93.22,6.78
"997","Ballard County, Kentucky","21007",1980,3533,92.47,7.53
"998","Barren County, Kentucky","21009",1980,13313,92.14,7.86
"999","Bath County, Kentucky","21011",1980,3645,94.27,5.73
"1000","Bell County, Kentucky","21013",1980,12038,94.76,5.24
"1001","Boone County, Kentucky","21015",1980,15990,92.86,7.14
"1002","Bourbon County, Kentucky","21017",1980,7202,94.61,5.39
"1003","Boyd County, Kentucky","21019",1980,21339,93.54,6.46
"1004","Boyle County, Kentucky","21021",1980,9426,93.53,6.47
"1005","Bracken County, Kentucky","21023",1980,2919,92.74,7.26
"1006","Breathitt County, Kentucky","21025",1980,5515,94.49,5.51
"1007","Breckinridge County, Kentucky","21027",1980,6500,90.48,9.52
"1008","Bullitt County, Kentucky","21029",1980,13652,94.81,5.19
"1009","Butler County, Kentucky","21031",1980,4254,90.24,9.76
"1010","Caldwell County, Kentucky","21033",1980,5320,94.76,5.24
"1011","Calloway County, Kentucky","21035",1980,11575,93.01,6.99
"1012","Campbell County, Kentucky","21037",1980,30122,95.01,4.99
"1013","Carlisle County, Kentucky","21039",1980,2210,93.12,6.88
"1014","Carroll County, Kentucky","21041",1980,3714,90.93,9.07
"1015","Carter County, Kentucky","21043",1980,8737,94.01,5.99
"1016","Casey County, Kentucky","21045",1980,5814,88.73,11.27
"1017","Christian County, Kentucky","21047",1980,21164,92.83,7.17
"1018","Clark County, Kentucky","21049",1980,10406,95.07,4.93
"1019","Clay County, Kentucky","21051",1980,7403,92.14,7.86
"1020","Clinton County, Kentucky","21053",1980,3672,88.75,11.25
"1021","Crittenden County, Kentucky","21055",1980,3830,90.5,9.5
"1022","Cumberland County, Kentucky","21057",1980,3132,85.28,14.72
"1023","Daviess County, Kentucky","21059",1980,31653,95.43,4.57
"1024","Edmonson County, Kentucky","21061",1980,3800,88.34,11.66
"1025","Elliott County, Kentucky","21063",1980,2437,91.22,8.78
"1026","Estill County, Kentucky","21065",1980,5235,93.52,6.48
"1027","Fayette County, Kentucky","21067",1980,81728,92.31,7.69
"1028","Fleming County, Kentucky","21069",1980,4628,93.15,6.85
"1029","Floyd County, Kentucky","21071",1980,17309,92.28,7.72
"1030","Franklin County, Kentucky","21073",1980,16941,92.56,7.44
"1031","Fulton County, Kentucky","21075",1980,3622,93.43,6.57
"1032","Gallatin County, Kentucky","21077",1980,1762,93.59,6.41
"1033","Garrard County, Kentucky","21079",1980,4252,92.66,7.34
"1034","Grant County, Kentucky","21081",1980,4863,90.93,9.07
"1035","Graves County, Kentucky","21083",1980,13612,93.85,6.15
"1036","Grayson County, Kentucky","21085",1980,8087,89.38,10.62
"1037","Green County, Kentucky","21087",1980,4272,93.21,6.79
"1038","Greenup County, Kentucky","21089",1980,13794,93.71,6.29
"1039","Hancock County, Kentucky","21091",1980,2793,91.37,8.63
"1040","Hardin County, Kentucky","21093",1980,27086,90.86,9.14
"1041","Harlan County, Kentucky","21095",1980,14805,93.54,6.46
"1042","Harrison County, Kentucky","21097",1980,5928,92.12,7.88
"1043","Hart County, Kentucky","21099",1980,6206,87.58,12.42
"1044","Henderson County, Kentucky","21101",1980,15474,94.92,5.08
"1045","Henry County, Kentucky","21103",1980,5055,90.29,9.71
"1046","Hickman County, Kentucky","21105",1980,2406,92.64,7.36
"1047","Hopkins County, Kentucky","21107",1980,17630,93.89,6.11
"1048","Jackson County, Kentucky","21109",1980,4363,92.34,7.66
"1049","Jefferson County, Kentucky","21111",1980,265782,94.28,5.72
"1050","Jessamine County, Kentucky","21113",1980,9018,93.29,6.71
"1051","Johnson County, Kentucky","21115",1980,8812,93,7
"1052","Kenton County, Kentucky","21117",1980,51144,93.97,6.03
"1053","Knott County, Kentucky","21119",1980,5868,93.06,6.94
"1054","Knox County, Kentucky","21121",1980,10797,92.11,7.89
"1055","Larue County, Kentucky","21123",1980,4631,92.16,7.84
"1056","Laurel County, Kentucky","21125",1980,14025,91.39,8.61
"1057","Lawrence County, Kentucky","21127",1980,5194,89.76,10.24
"1058","Lee County, Kentucky","21129",1980,2744,95.92,4.08
"1059","Leslie County, Kentucky","21131",1980,4834,94.52,5.48
"1060","Letcher County, Kentucky","21133",1980,10662,93.86,6.14
"1061","Lewis County, Kentucky","21135",1980,4960,94.13,5.87
"1062","Lincoln County, Kentucky","21137",1980,7189,90.71,9.29
"1063","Livingston County, Kentucky","21139",1980,3776,90.52,9.48
"1064","Logan County, Kentucky","21141",1980,9204,92.87,7.13
"1065","Lyon County, Kentucky","21143",1980,2320,95.3,4.7
"1066","McCracken County, Kentucky","21145",1980,24781,94.67,5.33
"1067","McCreary County, Kentucky","21147",1980,5116,94.86,5.14
"1068","McLean County, Kentucky","21149",1980,3839,95.62,4.38
"1069","Madison County, Kentucky","21151",1980,17971,93.53,6.47
"1070","Magoffin County, Kentucky","21153",1980,4465,92.97,7.03
"1071","Marion County, Kentucky","21155",1980,5916,94.64,5.36
"1072","Marshall County, Kentucky","21157",1980,9993,94.34,5.66
"1073","Martin County, Kentucky","21159",1980,4442,94.15,5.85
"1074","Mason County, Kentucky","21161",1980,6753,94.2,5.8
"1075","Meade County, Kentucky","21163",1980,7630,93.91,6.09
"1076","Menifee County, Kentucky","21165",1980,1821,91.71,8.29
"1077","Mercer County, Kentucky","21167",1980,7298,93.31,6.69
"1078","Metcalfe County, Kentucky","21169",1980,3566,91.62,8.38
"1079","Monroe County, Kentucky","21171",1980,5141,85.94,14.06
"1080","Montgomery County, Kentucky","21173",1980,7233,95.17,4.83
"1081","Morgan County, Kentucky","21175",1980,4300,92.93,7.07
"1082","Muhlenberg County, Kentucky","21177",1980,11559,96.2,3.8
"1083","Nelson County, Kentucky","21179",1980,9130,94.74,5.26
"1084","Nicholas County, Kentucky","21181",1980,2687,96.65,3.35
"1085","Ohio County, Kentucky","21183",1980,8037,94.38,5.62
"1086","Oldham County, Kentucky","21185",1980,8578,93.56,6.44
"1087","Owen County, Kentucky","21187",1980,3732,85.56,14.44
"1088","Owsley County, Kentucky","21189",1980,2021,93.52,6.48
"1089","Pendleton County, Kentucky","21191",1980,4064,91.88,8.12
"1090","Perry County, Kentucky","21193",1980,11251,93.97,6.03
"1091","Pike County, Kentucky","21195",1980,28078,94,6
"1092","Powell County, Kentucky","21197",1980,3787,92.9,7.1
"1093","Pulaski County, Kentucky","21199",1980,17961,89.78,10.22
"1094","Robertson County, Kentucky","21201",1980,895,90.28,9.72
"1095","Rockcastle County, Kentucky","21203",1980,4989,94.79,5.21
"1096","Rowan County, Kentucky","21205",1980,6585,90.39,9.61
"1097","Russell County, Kentucky","21207",1980,5526,89.31,10.69
"1098","Scott County, Kentucky","21209",1980,7747,93.82,6.18
"1099","Shelby County, Kentucky","21211",1980,8599,91.39,8.61
"1100","Simpson County, Kentucky","21213",1980,5709,91.5,8.5
"1101","Spencer County, Kentucky","21215",1980,2164,93.62,6.38
"1102","Taylor County, Kentucky","21217",1980,8179,92.42,7.58
"1103","Todd County, Kentucky","21219",1980,4561,90.62,9.38
"1104","Trigg County, Kentucky","21221",1980,3740,89.84,10.16
"1105","Trimble County, Kentucky","21223",1980,2395,88.68,11.32
"1106","Union County, Kentucky","21225",1980,5663,95.34,4.66
"1107","Warren County, Kentucky","21227",1980,26624,93.27,6.73
"1108","Washington County, Kentucky","21229",1980,3709,93.88,6.12
"1109","Wayne County, Kentucky","21231",1980,6487,89.67,10.33
"1110","Webster County, Kentucky","21233",1980,5781,93.67,6.33
"1111","Whitley County, Kentucky","21235",1980,12346,91.84,8.16
"1112","Wolfe County, Kentucky","21237",1980,2517,90.66,9.34
"1113","Woodford County, Kentucky","21239",1980,6353,93.61,6.39
"1114","Acadia Parish, Louisiana","22001",1980,19174,94.49,5.51
"1115","Allen Parish, Louisiana","22003",1980,7814,93.06,6.94
"1116","Ascension Parish, Louisiana","22005",1980,16537,93.69,6.31
"1117","Assumption Parish, Louisiana","22007",1980,7120,91,9
"1118","Avoyelles Parish, Louisiana","22009",1980,14436,93.82,6.18
"1119","Beauregard Parish, Louisiana","22011",1980,11387,83.49,16.51
"1120","Bienville Parish, Louisiana","22013",1980,6955,84.1,15.9
"1121","Bossier Parish, Louisiana","22015",1980,28817,92.57,7.43
"1122","Caddo Parish, Louisiana","22017",1980,97407,93.13,6.87
"1123","Calcasieu Parish, Louisiana","22019",1980,60712,92.89,7.11
"1124","Caldwell Parish, Louisiana","22021",1980,4589,84.57,15.43
"1125","Cameron Parish, Louisiana","22023",1980,3436,87.89,12.11
"1126","Catahoula Parish, Louisiana","22025",1980,4705,86.82,13.18
"1127","Claiborne Parish, Louisiana","22027",1980,6886,88.66,11.34
"1128","Concordia Parish, Louisiana","22029",1980,8649,87.62,12.38
"1129","De Soto Parish, Louisiana","22031",1980,9955,89.96,10.04
"1130","East Baton Rouge Parish, Louisiana","22033",1980,133519,93.13,6.87
"1131","East Carroll Parish, Louisiana","22035",1980,4077,88.67,11.33
"1132","East Feliciana Parish, Louisiana","22037",1980,5772,87.98,12.02
"1133","Evangeline Parish, Louisiana","22039",1980,12216,92.08,7.92
"1134","Franklin Parish, Louisiana","22041",1980,8807,91.69,8.31
"1135","Grant Parish, Louisiana","22043",1980,6497,88.81,11.19
"1136","Iberia Parish, Louisiana","22045",1980,21205,93.92,6.08
"1137","Iberville Parish, Louisiana","22047",1980,10814,89.09,10.91
"1138","Jackson Parish, Louisiana","22049",1980,6821,89.44,10.56
"1139","Jefferson Parish, Louisiana","22051",1980,165316,94.17,5.83
"1140","Jefferson Davis Parish, Louisiana","22053",1980,10971,94.72,5.28
"1141","Lafayette Parish, Louisiana","22055",1980,53083,94.81,5.19
"1142","Lafourche Parish, Louisiana","22057",1980,26887,94.44,5.56
"1143","La Salle Parish, Louisiana","22059",1980,6486,93.57,6.43
"1144","Lincoln Parish, Louisiana","22061",1980,13320,92.19,7.81
"1145","Livingston Parish, Louisiana","22063",1980,20671,89.31,10.69
"1146","Madison Parish, Louisiana","22065",1980,5992,86.63,13.37
"1147","Morehouse Parish, Louisiana","22067",1980,12787,90.8,9.2
"1148","Natchitoches Parish, Louisiana","22069",1980,14856,89.24,10.76
"1149","Orleans Parish, Louisiana","22071",1980,226105,91.3,8.7
"1150","Ouachita Parish, Louisiana","22073",1980,51410,92.05,7.95
"1151","Plaquemines Parish, Louisiana","22075",1980,9490,81.66,18.34
"1152","Pointe Coupee Parish, Louisiana","22077",1980,8230,93.6,6.4
"1153","Rapides Parish, Louisiana","22079",1980,48036,93.18,6.82
"1154","Red River Parish, Louisiana","22081",1980,4007,87.7,12.3
"1155","Richland Parish, Louisiana","22083",1980,7835,92.18,7.82
"1156","Sabine Parish, Louisiana","22085",1980,11327,78.71,21.29
"1157","St. Bernard Parish, Louisiana","22087",1980,21453,95.98,4.02
"1158","St. Charles Parish, Louisiana","22089",1980,12366,92.89,7.11
"1159","St. Helena Parish, Louisiana","22091",1980,3553,86.46,13.54
"1160","St. James Parish, Louisiana","22093",1980,6446,93.79,6.21
"1161","St. John the Baptist Parish, Louisiana","22095",1980,10487,88.73,11.27
"1162","St. Landry Parish, Louisiana","22097",1980,29000,92.49,7.51
"1163","St. Martin Parish, Louisiana","22099",1980,13640,89.24,10.76
"1164","St. Mary Parish, Louisiana","22101",1980,21379,93.74,6.26
"1165","St. Tammany Parish, Louisiana","22103",1980,40942,87.18,12.82
"1166","Tangipahoa Parish, Louisiana","22105",1980,29072,89.31,10.69
"1167","Tensas Parish, Louisiana","22107",1980,3699,79.43,20.57
"1168","Terrebonne Parish, Louisiana","22109",1980,30581,95.76,4.24
"1169","Union Parish, Louisiana","22111",1980,8369,86.4,13.6
"1170","Vermilion Parish, Louisiana","22113",1980,17606,91.84,8.16
"1171","Vernon Parish, Louisiana","22115",1980,18085,85.51,14.49
"1172","Washington Parish, Louisiana","22117",1980,16708,92.17,7.83
"1173","Webster Parish, Louisiana","22119",1980,17688,88.72,11.28
"1174","West Baton Rouge Parish, Louisiana","22121",1980,6424,90.29,9.71
"1175","West Carroll Parish, Louisiana","22123",1980,5050,89.03,10.97
"1176","West Feliciana Parish, Louisiana","22125",1980,2726,84.85,15.15
"1177","Winn Parish, Louisiana","22127",1980,6793,89.19,10.81
"1178","Androscoggin County, Maine","23001",1980,37276,94.52,5.48
"1179","Aroostook County, Maine","23003",1980,32448,90.44,9.56
"1180","Cumberland County, Maine","23005",1980,83153,94.65,5.35
"1181","Franklin County, Maine","23007",1980,10622,88.72,11.28
"1182","Hancock County, Maine","23009",1980,17074,90.44,9.56
"1183","Kennebec County, Maine","23011",1980,41114,93.83,6.17
"1184","Knox County, Maine","23013",1980,13596,89.47,10.53
"1185","Lincoln County, Maine","23015",1980,10612,89.46,10.54
"1186","Oxford County, Maine","23017",1980,18833,92.66,7.34
"1187","Penobscot County, Maine","23019",1980,49416,93.03,6.97
"1188","Piscataquis County, Maine","23021",1980,7109,88.48,11.52
"1189","Sagadahoc County, Maine","23023",1980,10684,93.93,6.07
"1190","Somerset County, Maine","23025",1980,17161,89.42,10.58
"1191","Waldo County, Maine","23027",1980,11025,89.17,10.83
"1192","Washington County, Maine","23029",1980,14287,85.55,14.45
"1193","York County, Maine","23031",1980,53835,92.22,7.78
"1194","Allegany County, Maryland","24001",1980,31555,94.02,5.98
"1195","Anne Arundel County, Maryland","24003",1980,126732,95.5,4.5
"1196","Baltimore County, Maryland","24005",1980,243216,97.6,2.4
"1197","Calvert County, Maryland","24009",1980,12571,85.36,14.64
"1198","Caroline County, Maryland","24011",1980,8813,93.26,6.74
"1199","Carroll County, Maryland","24013",1980,32055,95.56,4.44
"1200","Cecil County, Maryland","24015",1980,21558,89.82,10.18
"1201","Charles County, Maryland","24017",1980,22618,94.52,5.48
"1202","Dorchester County, Maryland","24019",1980,12397,91.39,8.61
"1203","Frederick County, Maryland","24021",1980,39491,94.96,5.04
"1204","Garrett County, Maryland","24023",1980,9549,91.78,8.22
"1205","Harford County, Maryland","24025",1980,49345,94.33,5.67
"1206","Howard County, Maryland","24027",1980,42486,94.12,5.88
"1207","Kent County, Maryland","24029",1980,6745,90.93,9.07
"1208","Montgomery County, Maryland","24031",1980,217723.110755389,95.89,4.11
"1209","Prince George's County, Maryland","24033",1980,234691.8899537,95.1,4.9
"1210","Queen Anne's County, Maryland","24035",1980,9751,90.76,9.24
"1211","St. Mary's County, Maryland","24037",1980,21095,89.08,10.92
"1212","Somerset County, Maryland","24039",1980,7582,89.04,10.96
"1213","Talbot County, Maryland","24041",1980,11138,89.19,10.81
"1214","Washington County, Maryland","24043",1980,42009,95.12,4.88
"1215","Wicomico County, Maryland","24045",1980,24559,93.15,6.85
"1216","Worcester County, Maryland","24047",1980,19535,59.67,40.33
"1217","Baltimore city, Maryland","24510",1980,302465,93.04,6.96
"1218","Barnstable County, Massachusetts","25001",1980,70948,82.53,17.47
"1219","Berkshire County, Massachusetts","25003",1980,55580,94.28,5.72
"1220","Bristol County, Massachusetts","25005",1980,174594,95.61,4.39
"1221","Dukes County, Massachusetts","25007",1980,4648,83.3,16.7
"1222","Essex County, Massachusetts","25009",1980,240068,95.15,4.85
"1223","Franklin County, Massachusetts","25011",1980,25838,93.77,6.23
"1224","Hampden County, Massachusetts","25013",1980,165819,95.3,4.7
"1225","Hampshire County, Massachusetts","25015",1980,45828,96.56,3.44
"1226","Middlesex County, Massachusetts","25017",1980,491777,96.83,3.17
"1227","Nantucket County, Massachusetts","25019",1980,2348,91.78,8.22
"1228","Norfolk County, Massachusetts","25021",1980,212624,97.74,2.26
"1229","Plymouth County, Massachusetts","25023",1980,138803,95.52,4.48
"1230","Suffolk County, Massachusetts","25025",1980,276487,91.12,8.88
"1231","Worcester County, Massachusetts","25027",1980,236002,95.48,4.52
"1232","Alcona County, Michigan","26001",1980,6650,55.86,44.14
"1233","Alger County, Michigan","26003",1980,3918,83.69,16.31
"1234","Allegan County, Michigan","26005",1980,28985,93.95,6.05
"1235","Alpena County, Michigan","26007",1980,12479,89.36,10.64
"1236","Antrim County, Michigan","26009",1980,8430,67.89,32.11
"1237","Arenac County, Michigan","26011",1980,7466,68.3,31.7
"1238","Baraga County, Michigan","26013",1980,3451,84.87,15.13
"1239","Barry County, Michigan","26015",1980,17743,86.98,13.02
"1240","Bay County, Michigan","26017",1980,43116,95.9,4.1
"1241","Benzie County, Michigan","26019",1980,4896,81.86,18.14
"1242","Berrien County, Michigan","26021",1980,65635,91.84,8.16
"1243","Branch County, Michigan","26023",1980,15947,87.88,12.12
"1244","Calhoun County, Michigan","26025",1980,53967,94.73,5.27
"1245","Cass County, Michigan","26027",1980,18657,92.38,7.62
"1246","Charlevoix County, Michigan","26029",1980,8835,79.86,20.14
"1247","Cheboygan County, Michigan","26031",1980,9736,74.74,25.26
"1248","Chippewa County, Michigan","26033",1980,12517,79.34,20.66
"1249","Clare County, Michigan","26035",1980,11475,75.69,24.31
"1250","Clinton County, Michigan","26037",1980,18427,96.35,3.65
"1251","Crawford County, Michigan","26039",1980,5835,56.81,43.19
"1252","Delta County, Michigan","26041",1980,14910,91,9
"1253","Dickinson County, Michigan","26043",1980,10307,92.52,7.48
"1254","Eaton County, Michigan","26045",1980,31429,95.89,4.11
"1255","Emmet County, Michigan","26047",1980,10354,78.3,21.7
"1256","Genesee County, Michigan","26049",1980,162593,95.11,4.89
"1257","Gladwin County, Michigan","26051",1980,11975,59.78,40.22
"1258","Gogebic County, Michigan","26053",1980,8960,84.58,15.42
"1259","Grand Traverse County, Michigan","26055",1980,21846,87.74,12.26
"1260","Gratiot County, Michigan","26057",1980,14214,93.7,6.3
