COUNTYFP,cntT,cntTimeDrive,avTimeDrive,pctTimeDrive
02090,19,17.0,11.25,0.89
02100,1,1.0,0.0,1.0
02105,2,1.0,150.46,0.5
02110,6,6.0,4.72,1.0
02122,13,10.0,21.37,0.77
02130,4,4.0,0.0,1.0
02150,5,4.0,40.55,0.8
02158,1,,,
02164,1,1.0,0.0,1.0
02170,24,19.0,22.0,0.79
02180,2,2.0,14.46,1.0
02185,3,,,
02188,2,1.0,1045.1,0.5
02195,1,1.0,0.0,1.0
02198,4,3.0,27.23,0.75
02220,2,2.0,9.54,1.0
02230,1,0.0,69.83,0.0
02240,2,1.0,58.98,0.5
02261,3,3.0,0.0,1.0
02270,1,1.0,0.0,1.0
02275,1,1.0,0.0,1.0
02282,1,1.0,0.0,1.0
02290,4,,,
04001,16,2.0,62.51,0.12
04003,32,28.0,10.95,0.88
04005,28,19.0,27.95,0.68
04007,16,11.0,28.46,0.69
04009,9,7.0,18.88,0.78
04011,3,2.0,19.21,0.67
04012,9,4.0,47.52,0.44
04013,916,908.0,6.0,0.99
04015,43,38.0,13.12,0.88
04017,31,13.0,49.52,0.42
04019,248,,,
04021,75,70.0,11.38,0.93
04023,10,9.0,13.87,0.9
04025,42,37.0,11.69,0.88
04027,55,49.0,18.43,0.89
05001,8,4.0,22.47,0.5
05003,7,5.0,12.97,0.71
05005,9,9.0,12.51,1.0
05007,49,45.0,14.1,0.92
05009,7,7.0,13.84,1.0
05011,5,5.0,10.14,1.0
05013,2,0.0,35.22,0.0
05015,5,5.0,18.42,1.0
05017,4,4.0,13.11,1.0
05019,5,3.0,18.2,0.6
05021,6,4.0,21.18,0.67
05023,7,4.0,31.25,0.57
05025,2,0.0,41.53,0.0
05027,5,5.0,13.97,1.0
05029,6,6.0,14.48,1.0
05031,17,16.0,9.57,0.94
05033,11,11.0,12.9,1.0
05035,20,19.0,7.92,0.95
05037,6,5.0,13.23,0.83
05039,3,1.0,29.9,0.33
05041,5,4.0,19.6,0.8
05043,5,5.0,9.55,1.0
05045,25,23.0,14.3,0.92
05047,3,2.0,23.31,0.67
05049,2,1.0,18.44,0.5
05051,20,18.0,11.09,0.9
05053,4,4.0,9.39,1.0
05055,9,9.0,10.64,1.0
05057,5,4.0,14.3,0.8
05059,7,6.0,14.21,0.86
05061,3,2.0,14.35,0.67
05063,8,8.0,9.9,1.0
05065,4,0.0,44.37,0.0
05067,5,4.0,15.9,0.8
05069,24,22.0,10.72,0.92
05071,6,6.0,11.7,1.0
05073,2,1.0,19.43,0.5
05075,6,4.0,15.36,0.67
05077,4,4.0,16.36,1.0
05079,4,4.0,12.76,1.0
05081,4,2.0,40.36,0.5
05083,6,5.0,9.33,0.83
05085,16,14.0,15.27,0.88
05087,4,3.0,22.11,0.75
05089,4,1.0,46.72,0.25
05091,12,11.0,11.41,0.92
05093,12,11.0,10.94,0.92
05095,3,2.0,19.37,0.67
05097,3,2.0,19.87,0.67
05099,3,1.0,30.46,0.33
05101,2,1.0,49.92,0.5
05103,6,6.0,11.68,1.0
05105,3,1.0,38.82,0.33
05107,6,5.0,15.68,0.83
05109,3,1.0,30.01,0.33
05111,7,5.0,20.76,0.71
05113,6,5.0,18.92,0.83
05115,11,10.0,12.12,0.91
05117,3,1.0,34.71,0.33
05119,95,94.0,7.24,0.99
05121,4,4.0,11.9,1.0
05123,6,5.0,12.56,0.83
05125,21,19.0,14.13,0.9
05127,3,3.0,9.59,1.0
05129,3,1.0,44.03,0.33
05131,26,24.0,9.78,0.92
05133,4,3.0,15.56,0.75
05135,4,2.0,25.47,0.5
05137,3,2.0,18.46,0.67
05139,10,10.0,12.46,1.0
05141,5,2.0,22.55,0.4
05143,32,29.0,11.6,0.91
05145,13,13.0,15.08,1.0
05147,2,0.0,44.04,0.0
05149,6,6.0,12.7,1.0
06001,361,361.0,5.51,1.0
06003,1,1.0,0.0,1.0
06005,9,4.0,36.57,0.44
06007,51,43.0,16.34,0.84
06009,10,2.0,43.16,0.2
06011,5,4.0,20.25,0.8
06013,208,208.0,8.05,1.0
06015,8,6.0,12.51,0.75
06017,43,36.0,18.75,0.84
06019,199,187.0,9.45,0.94
06021,6,2.0,37.63,0.33
06023,31,26.0,18.7,0.84
06025,31,26.0,20.8,0.84
06027,6,4.0,26.31,0.67
06029,151,128.0,14.07,0.85
06031,27,11.0,31.95,0.41
06033,15,6.0,30.91,0.4
06035,9,6.0,32.75,0.67
06037,2347,,,
06039,23,19.0,14.39,0.83
06041,56,53.0,12.07,0.95
06043,6,2.0,37.62,0.33
06045,21,16.0,23.44,0.76
06047,49,48.0,9.85,0.98
06049,4,,,
06051,3,1.0,40.31,0.33
06053,94,90.0,9.78,0.96
06055,40,39.0,8.63,0.98
06057,20,20.0,12.65,1.0
06059,583,583.0,5.51,1.0
06061,85,80.0,13.44,0.94
06063,7,2.0,42.19,0.29
06065,453,440.0,10.94,0.97
06067,317,314.0,8.08,0.99
06069,11,11.0,7.46,1.0
06071,369,335.0,12.05,0.91
06073,628,619.0,7.83,0.99
06075,197,196.0,3.42,0.99
06077,139,131.0,14.39,0.94
06079,54,48.0,13.82,0.89
06081,158,157.0,5.81,0.99
06083,90,85.0,9.86,0.94
06085,372,371.0,6.64,1.0
06087,53,52.0,9.2,0.98
06089,48,41.0,17.1,0.85
06091,1,1.0,0.0,1.0
06093,14,6.0,36.92,0.43
06095,96,95.0,7.71,0.99
06097,100,95.0,11.05,0.95
06099,94,90.0,10.19,0.96
06101,21,20.0,7.6,0.95
06103,11,9.0,20.73,0.82
06105,5,3.0,41.85,0.6
06107,78,75.0,11.89,0.96
06109,11,9.0,22.02,0.82
06111,174,172.0,8.13,0.99
06113,41,41.0,6.44,1.0
06115,14,11.0,15.28,0.79
08001,97,95.0,7.45,0.98
08003,4,4.0,9.4,1.0
08005,147,146.0,6.47,0.99
08007,4,3.0,22.38,0.75
08009,2,2.0,12.5,1.0
08011,1,1.0,0.0,1.0
08013,68,67.0,10.81,0.99
08014,18,18.0,7.17,1.0
08015,5,5.0,6.42,1.0
08017,1,1.0,0.0,1.0
08019,3,3.0,13.11,1.0
08021,2,2.0,0.0,1.0
08023,2,1.0,18.82,0.5
08025,1,1.0,0.0,1.0
08027,1,1.0,0.0,1.0
08029,7,5.0,19.72,0.71
08031,144,144.0,5.13,1.0
08033,1,0.0,79.9,0.0
08035,61,59.0,10.84,0.97
08037,14,12.0,17.52,0.86
08039,7,4.0,27.41,0.57
08041,130,126.0,10.73,0.97
08043,14,13.0,14.65,0.93
08045,11,7.0,22.48,0.64
08047,1,1.0,0.0,1.0
08049,3,2.0,24.96,0.67
08051,4,2.0,54.41,0.5
08053,1,0.0,98.01,0.0
08055,2,1.0,18.86,0.5
08057,1,1.0,0.0,1.0
08059,138,136.0,8.29,0.99
08061,1,0.0,60.46,0.0
08063,3,2.0,27.64,0.67
08065,2,2.0,3.16,1.0
08067,10,8.0,15.69,0.8
08069,73,69.0,9.98,0.95
08071,6,0.0,56.38,0.0
08073,2,1.0,24.36,0.5
08075,6,5.0,12.38,0.83
08077,29,27.0,14.19,0.93
08079,1,0.0,82.55,0.0
08081,4,3.0,16.4,0.75
08083,7,7.0,15.13,1.0
08085,10,9.0,17.85,0.9
08087,8,8.0,10.35,1.0
08089,7,7.0,6.58,1.0
08091,1,0.0,45.96,0.0
08093,5,3.0,29.1,0.6
08095,2,2.0,12.78,1.0
08097,4,3.0,15.59,0.75
08099,5,3.0,22.59,0.6
08101,55,52.0,10.12,0.95
08103,2,2.0,0.0,1.0
08105,3,3.0,12.48,1.0
08107,8,5.0,28.72,0.62
08109,2,1.0,23.54,0.5
08111,1,0.0,64.14,0.0
08113,4,4.0,5.67,1.0
08115,1,1.0,0.0,1.0
08117,5,5.0,16.28,1.0
08119,6,6.0,13.52,1.0
08121,2,1.0,35.73,0.5
08123,77,76.0,8.88,0.99
08125,2,2.0,0.0,1.0
09001,211,211.0,6.2,1.0
09003,224,224.0,6.24,1.0
09005,51,50.0,9.0,0.98
09007,37,37.0,9.53,1.0
09009,190,190.0,5.6,1.0
09011,66,66.0,9.02,1.0
09013,29,29.0,10.36,1.0
09015,25,25.0,8.39,1.0
10001,33,33.0,9.89,1.0
10003,131,131.0,6.8,1.0
10005,54,48.0,15.76,0.89
11001,179,179.0,9.24,1.0
12001,56,56.0,11.3,1.0
12003,4,3.0,14.62,0.75
12005,44,43.0,11.01,0.98
12007,4,4.0,12.93,1.0
12009,114,113.0,13.75,0.99
12011,362,361.0,7.32,1.0
12013,3,3.0,18.14,1.0
12015,39,35.0,14.6,0.9
12017,28,19.0,23.55,0.68
12019,30,25.0,16.67,0.83
12021,74,71.0,13.05,0.96
12023,12,9.0,20.52,0.75
12027,9,2.0,34.87,0.22
12029,4,3.0,16.87,0.75
12031,174,174.0,8.69,1.0
12033,72,69.0,10.89,0.96
12035,21,20.0,22.29,0.95
12037,6,3.0,23.93,0.5
12039,9,8.0,17.26,0.89
12041,5,5.0,16.01,1.0
12043,4,1.0,38.95,0.25
12045,4,2.0,24.02,0.5
12047,3,2.0,19.78,0.67
12049,6,5.0,17.77,0.83
12051,7,0.0,55.66,0.0
12053,45,42.0,16.25,0.93
12055,27,24.0,17.38,0.89
12057,321,303.0,12.6,0.94
12059,4,3.0,18.57,0.75
12061,31,31.0,11.02,1.0
12063,11,10.0,19.44,0.91
12065,4,3.0,17.73,0.75
12067,2,1.0,42.03,0.5
12069,56,54.0,10.35,0.96
12071,167,150.0,17.04,0.9
12073,68,67.0,11.2,0.99
12075,10,6.0,29.81,0.6
12077,2,1.0,28.36,0.5
12079,5,5.0,9.72,1.0
12081,79,77.0,11.76,0.97
12083,63,49.0,19.12,0.78
12085,36,36.0,10.58,1.0
12086,519,517.0,5.69,1.0
12087,31,28.0,12.07,0.9
12089,13,13.0,10.96,1.0
12091,43,40.0,14.19,0.93
12093,12,11.0,15.27,0.92
12095,207,207.0,8.43,1.0
12097,41,40.0,10.93,0.98
12099,338,325.0,11.32,0.96
12101,134,112.0,15.95,0.84
12103,246,246.0,7.42,1.0
12105,154,146.0,14.1,0.95
12107,17,11.0,25.94,0.65
12109,41,35.0,18.47,0.85
12111,45,45.0,8.82,1.0
12113,26,18.0,20.54,0.69
12115,95,95.0,12.15,1.0
12117,86,86.0,9.27,1.0
12119,19,17.0,19.45,0.89
12121,7,4.0,25.14,0.57
12123,5,4.0,14.11,0.8
12125,3,3.0,10.54,1.0
12127,114,106.0,11.93,0.93
12129,5,3.0,21.63,0.6
12131,12,1.0,45.76,0.08
12133,7,5.0,23.19,0.71
13001,5,5.0,14.87,1.0
13003,3,3.0,27.85,1.0
13005,3,3.0,12.97,1.0
13007,2,0.0,46.06,0.0
13009,9,9.0,8.06,1.0
13011,4,3.0,26.25,0.75
13013,18,18.0,11.16,1.0
13015,15,4.0,34.91,0.27
13017,5,0.0,49.9,0.0
13019,6,2.0,35.14,0.33
13021,44,44.0,8.96,1.0
13023,3,3.0,28.01,1.0
13025,3,3.0,12.88,1.0
13027,5,4.0,15.54,0.8
13029,7,3.0,33.08,0.43
13031,12,11.0,14.77,0.92
13033,6,3.0,23.7,0.5
13035,3,3.0,8.23,1.0
13037,2,0.0,39.33,0.0
13039,11,8.0,18.07,0.73
13043,3,0.0,35.91,0.0
13045,17,17.0,11.01,1.0
13047,11,11.0,17.7,1.0
13049,2,1.0,23.6,0.5
13051,72,72.0,8.52,1.0
13053,5,4.0,21.42,0.8
13055,6,3.0,27.35,0.5
13057,26,18.0,27.12,0.69
13059,30,30.0,13.99,1.0
13061,1,1.0,29.22,1.0
13063,50,50.0,10.01,1.0
13065,2,2.0,13.83,1.0
13067,120,120.0,12.09,1.0
13069,9,8.0,18.49,0.89
13071,10,0.0,38.83,0.0
13073,20,19.0,17.59,0.95
13075,4,4.0,15.47,1.0
13077,20,20.0,14.26,1.0
13079,3,1.0,28.83,0.33
13081,6,6.0,11.25,1.0
13083,4,3.0,16.1,0.75
13085,3,2.0,31.11,0.67
13087,7,6.0,15.61,0.86
13089,145,145.0,6.47,1.0
13091,6,4.0,20.5,0.67
13093,3,1.0,29.69,0.33
13095,27,27.0,10.88,1.0
13097,20,20.0,17.41,1.0
13099,5,3.0,18.12,0.6
13101,2,0.0,37.04,0.0
13103,10,9.0,20.33,0.9
13105,5,5.0,11.37,1.0
13107,6,5.0,17.37,0.83
13109,3,2.0,26.45,0.67
13111,5,1.0,38.22,0.2
13113,20,20.0,11.55,1.0
13115,20,19.0,11.83,0.95
13117,45,45.0,16.23,1.0
13119,5,2.0,30.34,0.4
13121,204,203.0,8.9,1.0
13123,5,0.0,60.18,0.0
13125,1,0.0,39.15,0.0
13127,16,16.0,7.11,1.0
13129,9,4.0,32.8,0.44
13131,6,5.0,15.49,0.83
13133,7,7.0,14.92,1.0
13135,113,113.0,11.6,1.0
13137,8,8.0,11.91,1.0
13139,36,34.0,18.75,0.94
13141,2,1.0,33.32,0.5
13143,5,5.0,16.81,1.0
13145,5,4.0,21.91,0.8
13147,5,5.0,16.19,1.0
13149,3,2.0,20.95,0.67
13151,25,25.0,13.14,1.0
13153,23,22.0,10.74,0.96
13155,2,1.0,30.7,0.5
13157,11,11.0,16.01,1.0
13159,3,2.0,28.4,0.67
13161,3,1.0,34.19,0.33
13163,4,0.0,34.86,0.0
13165,2,0.0,37.42,0.0
13167,3,0.0,37.52,0.0
13169,6,6.0,19.61,1.0
13171,3,3.0,9.32,1.0
13173,2,0.0,33.26,0.0
13175,13,12.0,15.55,0.92
13177,5,5.0,14.72,1.0
13179,15,13.0,16.04,0.87
13181,2,0.0,35.98,0.0
13183,3,1.0,29.87,0.33
13185,25,25.0,11.15,1.0
13187,4,4.0,18.39,1.0
13189,5,5.0,8.99,1.0
13191,5,1.0,36.85,0.2
13193,4,1.0,34.87,0.25
13195,6,5.0,18.3,0.83
13197,2,0.0,46.32,0.0
13199,4,3.0,20.65,0.75
13201,3,1.0,30.84,0.33
13205,5,1.0,38.72,0.2
13207,5,5.0,24.65,1.0
13209,3,2.0,23.38,0.67
13211,5,5.0,12.56,1.0
13213,8,3.0,30.84,0.38
13215,53,53.0,8.6,1.0
13217,13,13.0,11.86,1.0
13219,6,6.0,21.1,1.0
13221,4,1.0,36.05,0.25
13223,19,19.0,16.77,1.0
13225,6,6.0,10.05,1.0
13227,6,0.0,54.0,0.0
13229,4,2.0,27.39,0.5
13231,4,3.0,20.44,0.75
13233,7,7.0,12.4,1.0
13235,3,2.0,30.04,0.67
13237,5,4.0,28.0,0.8
13239,1,1.0,12.58,1.0
13241,5,0.0,44.39,0.0
13243,2,2.0,9.08,1.0
13245,47,47.0,7.93,1.0
13247,15,15.0,10.72,1.0
13249,2,2.0,21.95,1.0
13251,5,4.0,18.91,0.8
13253,3,0.0,36.82,0.0
13255,12,12.0,9.94,1.0
13257,5,5.0,9.5,1.0
13259,2,0.0,38.82,0.0
13261,8,8.0,9.85,1.0
13263,3,1.0,35.37,0.33
13265,1,0.0,34.2,0.0
13267,5,3.0,18.79,0.6
13269,3,3.0,13.97,1.0
13271,3,0.0,51.19,0.0
13273,4,3.0,28.51,0.75
13275,11,11.0,12.68,1.0
13277,9,9.0,10.58,1.0
13279,6,6.0,12.93,1.0
13281,3,3.0,10.63,1.0
13283,2,0.0,31.63,0.0
13285,14,13.0,16.32,0.93
13287,2,1.0,29.68,0.5
13289,2,1.0,30.99,0.5
13291,6,5.0,17.24,0.83
13293,7,7.0,10.5,1.0
13295,13,12.0,17.29,0.92
13297,15,15.0,15.19,1.0
13299,9,9.0,7.8,1.0
13301,2,2.0,26.16,1.0
13303,5,5.0,14.1,1.0
13305,6,6.0,17.72,1.0
13307,2,0.0,38.9,0.0
13309,2,0.0,37.89,0.0
13311,5,4.0,21.79,0.8
13313,18,17.0,15.72,0.94
13315,4,1.0,38.91,0.25
13317,4,1.0,36.78,0.25
13319,3,3.0,26.77,1.0
13321,5,2.0,33.11,0.4
15001,50,35.0,21.66,0.7
15003,244,,,
15005,2,2.0,0.0,1.0
15007,16,,,
15009,38,29.0,18.76,0.76
16001,59,59.0,5.87,1.0
16003,2,1.0,19.62,0.5
16005,22,21.0,5.64,0.95
16007,2,0.0,68.15,0.0
16009,2,0.0,79.68,0.0
16011,8,6.0,16.47,0.75
16013,4,3.0,14.8,0.75
16015,1,1.0,0.0,1.0
16017,9,6.0,20.76,0.67
16019,21,20.0,4.97,0.95
16021,2,1.0,16.12,0.5
16023,1,0.0,96.54,0.0
16025,1,0.0,60.26,0.0
16027,29,29.0,6.34,1.0
16029,2,1.0,18.76,0.5
16031,6,4.0,20.56,0.67
16033,1,0.0,63.57,0.0
16035,2,1.0,43.48,0.5
16037,1,1.0,0.0,1.0
16039,5,4.0,19.88,0.8
16041,2,2.0,8.48,1.0
16043,3,1.0,37.03,0.33
16045,3,3.0,7.02,1.0
16047,2,2.0,11.54,1.0
16049,5,1.0,66.96,0.2
16051,4,3.0,13.18,0.75
16053,5,4.0,14.39,0.8
16055,25,23.0,13.17,0.92
16057,7,4.0,17.36,0.57
16059,3,1.0,39.1,0.33
16061,3,0.0,62.43,0.0
16063,1,0.0,97.58,0.0
16065,6,6.0,1.17,1.0
16067,5,4.0,24.44,0.8
16069,10,8.0,13.05,0.8
16071,1,0.0,55.33,0.0
16073,3,2.0,42.01,0.67
16075,4,4.0,5.12,1.0
16077,2,0.0,43.34,0.0
16079,3,2.0,12.3,0.67
16081,1,1.0,0.0,1.0
16083,14,13.0,11.3,0.93
16085,3,0.0,80.14,0.0
16087,3,2.0,16.46,0.67
17001,18,17.0,8.78,0.94
17003,4,2.0,18.94,0.5
17005,4,3.0,15.64,0.75
17007,7,6.0,11.61,0.86
17009,2,2.0,3.2,1.0
17011,10,9.0,15.51,0.9
17013,2,0.0,64.18,0.0
17015,6,6.0,16.62,1.0
17017,5,4.0,16.91,0.8
17019,43,42.0,9.03,0.98
17021,10,6.0,26.94,0.6
17023,4,3.0,17.34,0.75
17025,4,0.0,35.33,0.0
17027,8,6.0,22.61,0.75
17029,12,10.0,15.25,0.83
17031,1319,1319.0,4.64,1.0
17033,6,1.0,34.8,0.17
17035,3,3.0,14.51,1.0
17037,21,21.0,8.16,1.0
17039,5,5.0,14.04,1.0
17041,5,4.0,19.27,0.8
17043,216,216.0,8.16,1.0
17045,5,4.0,18.28,0.8
17047,3,0.0,36.15,0.0
17049,8,7.0,14.73,0.88
17051,7,6.0,20.69,0.86
17053,5,4.0,16.36,0.8
17055,12,11.0,14.45,0.92
17057,12,9.0,19.63,0.75
17059,2,1.0,15.37,0.5
17061,5,1.0,42.69,0.2
17063,10,8.0,17.74,0.8
17065,3,0.0,35.71,0.0
17067,7,4.0,27.76,0.57
17069,2,0.0,40.8,0.0
17071,3,2.0,29.23,0.67
17073,13,9.0,21.1,0.69
17075,9,6.0,23.62,0.67
17077,14,12.0,14.06,0.86
17079,3,3.0,8.24,1.0
17081,11,10.0,11.03,0.91
17083,6,3.0,31.35,0.5
17085,6,2.0,32.75,0.33
17087,4,4.0,16.73,1.0
17089,82,82.0,7.29,1.0
17091,29,28.0,9.8,0.97
17093,10,10.0,9.22,1.0
17095,16,14.0,13.33,0.88
17097,154,154.0,10.7,1.0
17099,28,21.0,15.83,0.75
17101,5,5.0,9.14,1.0
17103,9,9.0,12.21,1.0
17105,10,6.0,24.43,0.6
17107,8,0.0,37.2,0.0
17109,10,9.0,13.22,0.9
17111,52,52.0,12.51,1.0
17113,41,38.0,11.16,0.93
17115,34,34.0,7.44,1.0
17117,13,11.0,18.6,0.85
17119,61,57.0,10.41,0.93
17121,12,10.0,12.99,0.83
17123,5,0.0,39.39,0.0
17125,6,2.0,28.72,0.33
17127,4,4.0,8.22,1.0
17129,3,1.0,37.69,0.33
17131,4,1.0,39.67,0.25
17133,6,6.0,15.65,1.0
17135,8,7.0,12.93,0.88
17137,10,9.0,13.16,0.9
17139,4,4.0,13.27,1.0
17141,11,11.0,13.1,1.0
17143,48,46.0,8.7,0.96
17145,6,4.0,21.26,0.67
17147,4,4.0,19.26,1.0
17149,5,3.0,22.87,0.6
17151,2,1.0,17.39,0.5
17153,2,2.0,27.84,1.0
17155,2,2.0,23.8,1.0
17157,9,9.0,9.8,1.0
17159,5,5.0,8.55,1.0
17161,40,39.0,8.27,0.98
17163,60,59.0,8.36,0.98
17165,9,8.0,8.63,0.89
17167,53,52.0,10.04,0.98
17169,3,3.0,13.27,1.0
17171,2,0.0,33.97,0.0
17173,6,4.0,22.66,0.67
17175,2,1.0,29.51,0.5
17177,13,13.0,10.41,1.0
17179,30,29.0,11.8,0.97
17181,5,5.0,13.59,1.0
17183,24,0.0,44.96,0.0
17185,4,3.0,23.44,0.75
17187,5,5.0,10.16,1.0
17189,4,3.0,13.54,0.75
17191,5,0.0,48.83,0.0
17193,5,5.0,14.0,1.0
17195,18,16.0,13.59,0.89
17197,152,147.0,10.5,0.97
17199,15,15.0,13.14,1.0
17201,77,76.0,7.86,0.99
17203,9,6.0,23.18,0.67
18001,7,6.0,13.89,0.86
18003,96,96.0,7.97,1.0
18005,15,15.0,8.36,1.0
18007,3,2.0,18.61,0.67
18009,4,4.0,8.02,1.0
18011,10,10.0,13.22,1.0
18013,4,2.0,20.18,0.5
18015,7,6.0,18.66,0.86
18017,11,11.0,10.8,1.0
18019,26,25.0,11.12,0.96
18021,6,5.0,11.1,0.83
18023,8,8.0,11.01,1.0
18025,3,2.0,18.36,0.67
18027,7,7.0,11.2,1.0
18029,10,9.0,14.44,0.9
18031,6,5.0,17.16,0.83
18033,9,9.0,9.12,1.0
18035,30,30.0,6.77,1.0
18037,7,7.0,11.46,1.0
18039,36,36.0,10.78,1.0
18041,7,7.0,8.08,1.0
18043,20,20.0,10.29,1.0
18045,5,3.0,21.93,0.6
18047,5,5.0,17.87,1.0
18049,6,6.0,15.94,1.0
18051,7,7.0,12.87,1.0
18053,16,16.0,8.85,1.0
18055,9,9.0,19.5,1.0
18057,39,37.0,14.25,0.95
18059,10,10.0,11.54,1.0
18061,6,5.0,17.99,0.83
18063,21,20.0,11.12,0.95
18065,13,13.0,9.29,1.0
18067,20,20.0,5.58,1.0
18069,9,9.0,10.12,1.0
18071,10,9.0,11.84,0.9
18073,8,5.0,23.68,0.62
18075,7,2.0,31.79,0.29
18077,7,7.0,9.47,1.0
18079,6,6.0,10.52,1.0
18081,22,22.0,8.48,1.0
18083,10,9.0,14.07,0.9
18085,19,19.0,13.49,1.0
18087,8,8.0,13.11,1.0
18089,118,118.0,7.65,1.0
18091,29,29.0,9.34,1.0
18093,10,10.0,13.11,1.0
18095,37,37.0,9.49,1.0
18097,224,224.0,6.57,1.0
18099,12,12.0,11.63,1.0
18101,3,2.0,18.03,0.67
18103,10,10.0,11.85,1.0
18105,31,31.0,8.89,1.0
18107,9,9.0,11.17,1.0
18109,13,13.0,8.91,1.0
18111,4,1.0,31.76,0.25
18113,10,10.0,11.91,1.0
18115,2,1.0,30.27,0.5
18117,6,5.0,22.5,0.83
18119,5,4.0,20.54,0.8
18121,4,4.0,10.86,1.0
18123,5,5.0,10.07,1.0
18125,4,3.0,14.43,0.75
18127,33,33.0,12.24,1.0
18129,7,6.0,14.52,0.86
18131,4,4.0,15.3,1.0
18133,7,6.0,15.05,0.86
18135,8,7.0,14.74,0.88
18137,6,3.0,27.69,0.5
18139,5,4.0,14.83,0.8
18141,75,75.0,8.37,1.0
18143,5,5.0,5.85,1.0
18145,10,10.0,8.53,1.0
18147,5,4.0,18.97,0.8
18149,7,7.0,15.51,1.0
18151,9,9.0,11.09,1.0
18153,5,5.0,13.5,1.0
18155,3,1.0,21.62,0.33
18157,37,37.0,5.79,1.0
18159,4,4.0,20.11,1.0
18161,2,2.0,19.07,1.0
18163,49,49.0,5.88,1.0
18165,5,5.0,9.78,1.0
18167,28,28.0,7.48,1.0
18169,8,8.0,13.84,1.0
18171,2,2.0,22.7,1.0
18173,11,11.0,11.98,1.0
18175,6,5.0,20.37,0.83
18177,17,17.0,9.81,1.0
18179,7,7.0,11.87,1.0
18181,8,8.0,17.5,1.0
18183,7,7.0,12.89,1.0
19001,3,1.0,37.71,0.33
19003,2,0.0,39.68,0.0
19005,5,5.0,19.62,1.0
19007,5,5.0,12.38,1.0
19009,3,0.0,39.63,0.0
19011,7,5.0,23.32,0.71
19013,38,38.0,8.13,1.0
19015,7,7.0,11.66,1.0
19017,8,7.0,16.52,0.88
19019,6,6.0,13.33,1.0
19021,6,4.0,16.64,0.67
19023,5,2.0,30.67,0.4
19025,4,2.0,33.16,0.5
19027,6,5.0,15.94,0.83
19029,5,5.0,14.77,1.0
19031,5,2.0,34.38,0.4
19033,11,11.0,10.62,1.0
19035,4,4.0,14.08,1.0
19037,4,3.0,18.27,0.75
19039,3,3.0,9.38,1.0
19041,4,4.0,10.44,1.0
19043,6,3.0,24.21,0.5
19045,12,11.0,13.34,0.92
19047,5,5.0,18.6,1.0
19049,15,14.0,12.48,0.93
19051,2,0.0,38.98,0.0
19053,3,1.0,34.04,0.33
19055,4,3.0,10.45,0.75
19057,11,11.0,8.16,1.0
19059,5,5.0,10.92,1.0
19061,26,26.0,9.23,1.0
19063,4,2.0,33.08,0.5
19065,7,5.0,15.01,0.71
