ZCTA,minDisFQHC
"36083",4.05313603357395
"35441",10.3166651510649
"35051",18.1868231562019
"35121",1.51674340152642
"35058",8.28900321509855
"35619",20.6588567310673
"35016",17.545395432626
"36115",2.29393331031818
"36353",7.58561618839375
"36728",12.8605143914939
"35229",4.1744528332501
"99574",23.0407290337757
"99729",112.362342743244
"36027",8.54423345134141
"35470",14.3516456952616
"86544",56.1743863553446
"35173",6.49310135800831
"35098",12.5582050220373
"71653",4.11898114051568
"81524",22.0738820971753
"93308",11.6809189875043
"20012",1.26744863329215
"83811",31.03531778488
"04554",29.6670390407651
"60034",13.8737461088593
"21529",5.60581479900294
"02671",3.41326266536708
"04019",7.32324290928515
"49854",73.7059101713265
"56127",38.396693456413
"04766",11.0530831453345
"39150",1.66571610013262
"59870",26.3368940043634
"59014",13.8852975918028
"02461",4.52784837167837
"88045",4.76723623691027
"99517",3.87436825668142
"99639",49.6995802400808
"99768",76.2879922675555
"85264",17.476178916963
"86334",29.7168528947906
"85501",12.0862043745492
"85638",18.5091563472402
"85726",0.196878768974021
"72756",10.4691904257975
"72950",18.6800072162988
"71846",17.9802342554659
"93592",36.9953681247489
"93060",3.80103079927296
"93960",2.53683268126008
"93235",0.144313767891923
"93622",9.46341374471013
"90018",1.18324439139188
"96057",13.9459677086963
"93666",3.38060079248721
"94952",7.4834619971827
"94127",1.02887297904322
"96034",15.9470442066374
"93620",3.31905722328292
"49934",3.5102345841938
"28428",12.74297032196
"39465",1.66146925104973
"65747",11.1618164162114
"64112",2.4638378034935
"39144",16.1076624369911
"03076",7.22844767622245
"97368",6.31508720140738
"15316",2.24440992384422
"19137",1.95387678589299
"29440",2.85526666349404
"69341",10.4264724978524
"11550",0.946961478617009
"78404",0.688234623245773
"84753",38.566124287311
"05450",1.20084566572883
"24171",19.0590823698038
"23092",18.9878360813409
"24622",12.9207810238814
"44123",5.68570455617882
"98382",25.0278585059536
"73505",1.7843910641525
"25425",3.8763512096368
"97630",83.8727172942004
"82225",92.1201771461105
"35079",18.3740339193319
"08073",5.55427653372114
"87506",6.60097587792397
"88301",39.7186007270101
"87558",14.0266690979456
"88042",23.9694173109895
"88055",21.5326093675522
"10171",0.344509451602244
"10110",0.239729344352355
"12758",23.1382903427994
"10282",0.887968407999814
"14212",1.14615315486647
"11956",10.7416166905346
"14788",3.82509752790688
"10040",0.518200459187
"11501",3.33838123240542
"14035",22.8000688188732
"13617",2.24037277923699
"13316",21.5520677615437
"34287",0.237891792556927
"33413",3.71520570066684
"32421",11.8045879150722
"30417",3.23795645551179
"30816",8.22485414455405
"30332",0.597306584396155
"30705",2.29161298125729
"31631",36.7668275458651
"31038",13.2625429288636
"30464",11.4974997264026
"31018",12.9115485475289
"30428",7.55740378924837
"96777",16.0648544698719
"96746",4.66099654807654
"83553",77.0554894883701
"61414",20.2987220736921
"13102",7.8549206929309
"27893",2.80678898652384
"27295",5.83692378418927
"28504",4.75276671848874
"28787",8.81326279475276
"27825",7.32465859968664
"28611",8.34600156931662
"28089",5.81970364431135
"58205",17.4886818881878
"43084",13.6341962092136
"44493",8.80875388447664
"44233",11.2490254247502
"43203",0.566542678770522
"44671",1.61781980351655
"43330",18.6112329286843
"01236",4.95463959590318
"01003",1.24073069370036
"49861",51.9671955878381
"48625",24.6122989397329
"48233",1.95929692219944
"48091",1.77278601829814
"49948",24.4997154239815
"55029",48.1191219308646
"56467",99.2469399603453
"56639",18.8075998446402
"56671",71.9489235493072
"56001",3.08719727016084
"56313",65.2452117007938
"39140",2.33669496790625
"39759",2.13518032169836
"38920",18.9287234729352
"39170",3.07293956682875
"39069",2.30826470639542
"38945",6.66979446310222
"39332",9.81450013009601
"64093",2.39527749931114
"90301",0.7234171216882
"95545",17.0211653359514
"80023",5.58242696072655
"81227",28.4583770718753
"80515",7.40988969656374
"06412",8.63070706662614
"06481",1.92405865607201
"19716",3.17409613385723
"34488",10.0045492943944
"34202",7.12935413201901
"62982",0.928572101275132
"47708",0.658257905755069
"51243",28.0541158791192
"30660",13.6262550634555
"41073",1.29394511349401
"70357",13.5554968429281
"71254",16.4679872139733
"42464",12.2442928469739
"41083",9.9337155012142
"40444",5.96555334857514
"41035",8.25441642582027
"40057",10.1053113607319
"41612",10.7240294182649
"40025",5.29285095999178
"40313",21.1644427615688
"41725",3.38067564541357
"40144",27.3414687102862
"71360",2.48820560886756
"71268",6.69813905018927
"70575",2.79807317372518
"71479",7.84631476511147
"04039",17.2304598472042
"04622",18.4893141803189
"04354",13.0493543866814
"04975",13.7244855679549
"04920",8.85874698078747
"20899",1.62678305409034
"21717",6.61759114454752
"64125",2.30720721922159
"63653",0.432004902059273
"64066",5.02528271891825
"65556",2.02457163501044
"65623",5.07543138541688
"65612",9.97337248743112
"59456",39.8446493705589
"59054",74.1650801752795
"59735",48.8813037478144
"59834",25.0601878741307
"68137",1.78306019309383
"69333",101.394715618001
"68841",19.4752042252697
"68304",19.5815077179019
"03280",23.2243660243039
"03753",25.5834114797809
"07621",3.45742499386876
"08740",6.23794672511166
"16244",19.7537596777833
"15422",4.87902939101567
"18444",10.1646841066519
"17576",6.48413161240491
"15049",2.84592283198281
"19102",0.200622851217282
"18617",5.2768341369316
"29108",1.58776796922394
"29030",11.5398957563845
"29483",1.98305744672781
"29591",4.18123003277541
"29117",1.98647003542101
"29368",11.1412770047239
"57422",38.2290201456178
"57054",21.988631560122
"37066",19.8271134771546
"38301",5.2928663371085
"37174",4.02422271837457
"60129",14.4154123348386
"61839",25.7601534846363
"61049",18.3240145859777
"60144",14.3710104656698
"60302",0.976579782350139
"60472",0.340160033539123
"47421",26.2457451657676
"47916",12.5790587312539
"47860",7.74021190244904
"46961",10.059207300477
"47281",16.8056874472141
"50230",30.2768108003572
"50227",53.0701509857435
"50551",35.4299748203812
"50105",8.39149107102565
"52033",24.4577210767813
"50559",66.955931369548
"51230",28.4149585829468
"67747",51.4878326346981
"66621",1.08600956362179
"67457",22.6592840157211
"40372",9.88202626079294
"99109",1.11446164814051
"99166",41.6697736102025
"98304",46.5512419398985
"98830",16.3013272120529
"26405",11.6916894326254
"26554",1.60377402826009
"25271",1.92933083711514
"98638",20.7701441441099
"24844",9.09996525176998
"24845",8.80814974084565
"24736",8.69564163288119
"26250",1.67333396234973
"54521",3.67494781493188
"24847",8.30412874698529
"54985",6.59621094632212
"83116",56.3965619118445
"26151",5.83960759294561
"98305",68.9641253424379
"24656",4.49629750639864
"19731",9.41469884292759
"46376",23.4471207538783
"54896",8.75990654058641
"33404",1.94098466751982
"35548",22.5826461277575
"36775",14.4073907709478
"71651",18.0266668493472
"53504",30.4419322409294
"03101",0.51073670308944
"21802",1.97271195764688
