"COUNTYFP","cntT","cntTimeDrive","avTimeDrive","pctTimeDrive"
"04021",75,71,11.2974666666667,0.95
"04023",10,9,13.87,0.9
"04025",42,34,16.8309523809524,0.81
"04027",55,49,18.5405454545455,0.89
"05001",8,4,25.20625,0.5
"05003",7,4,24.8685714285714,0.57
"05005",9,9,11.8633333333333,1
"05007",49,45,14.7628571428571,0.92
"05009",7,7,13.8385714285714,1
"05011",5,5,8.496,1
"05013",2,0,35.22,0
"05015",5,5,10.99,1
"05017",4,1,33.595,0.25
"05019",5,0,45.616,0
"05021",6,4,21.185,0.67
"05023",7,4,29.0442857142857,0.57
"05025",2,0,43.155,0
"05027",5,5,13.972,1
"05029",6,6,14.4266666666667,1
"05031",17,16,10.5,0.94
"05033",11,11,12.9,1
"05035",20,18,10.373,0.9
"05037",6,3,36.765,0.5
"05039",3,1,29.8966666666667,0.33
"05041",5,4,18.28,0.8
"05043",5,5,9.552,1
"05045",25,23,12.3068,0.92
"05047",3,2,23.3133333333333,0.67
"05049",2,1,16.2,0.5
"05051",20,20,8.893,1
"05053",4,4,9.39,1
"05055",9,9,11.5144444444444,1
"05057",5,4,14.302,0.8
"05059",7,6,15.4357142857143,0.86
"05061",3,0,44.5433333333333,0
"05063",8,8,11.73375,1
"05065",4,2,23.6675,0.5
"05067",5,4,15.902,0.8
"05069",24,21,11.76125,0.88
"05071",6,6,10.27,1
"05073",2,0,49.035,0
"05075",6,4,16.825,0.67
"05077",4,4,16.36,1
"05079",4,3,17.15,0.75
"05081",4,2,40.3575,0.5
"05083",6,5,9.33333333333333,0.83
"05085",16,12,21.69125,0.75
"05087",4,3,22.1075,0.75
"05089",4,1,46.7175,0.25
"05091",12,11,7.6325,0.92
"05093",12,11,10.9416666666667,0.92
"05095",3,2,19.3666666666667,0.67
"05097",3,0,61.92,0
"05099",3,1,30.4566666666667,0.33
"05101",2,1,49.915,0.5
"05103",6,6,11.68,1
"05105",3,2,20.63,0.67
"05107",6,5,15.68,0.83
"05109",3,0,69.1066666666667,0
"05111",7,5,20.7628571428571,0.71
"05113",6,5,20.6333333333333,0.83
"05115",11,10,12.1163636363636,0.91
"05117",3,0,37.6366666666667,0
"05119",95,94,8.14178947368421,0.99
"05121",4,4,12.7375,1
"05123",6,5,14.07,0.83
"05125",21,19,15.5852380952381,0.9
"05127",3,3,9.59,1
"05129",3,2,17.7733333333333,0.67
"05131",26,24,9.37076923076923,0.92
"05133",4,3,15.56,0.75
"05135",4,3,14.2625,0.75
"05137",3,2,18.46,0.67
"05139",10,9,12.674,0.9
"05141",5,2,28.986,0.4
"05143",32,28,12.2396875,0.88
"05145",13,12,15.7230769230769,0.92
"05147",2,0,44.39,0
"05149",6,6,16.6366666666667,1
"06001",361,361,4.85756232686981,1
"06003",1,1,0,1
"06005",9,4,36.5655555555556,0.44
"06007",51,46,13.8327450980392,0.9
"06009",10,5,31.2,0.5
"06011",5,4,17.716,0.8
"06013",208,208,7.45605769230769,1
"06015",8,6,12.85875,0.75
"06017",43,41,14.2488372093023,0.95
"06019",199,185,9.95522613065327,0.93
"06021",6,5,11.4783333333333,0.83
"06023",31,30,10.1458064516129,0.97
"06025",31,26,18.3348387096774,0.84
"06027",6,4,26.31,0.67
"06029",151,134,11.3196688741722,0.89
"06031",27,20,15.3951851851852,0.74
"06033",15,14,10.8686666666667,0.93
"06035",9,6,28.1388888888889,0.67
"06037",2347,NA,NA,NA
"06039",23,19,16.3965217391304,0.83
"06041",56,53,9.76892857142857,0.95
"06043",6,2,37.62,0.33
"06045",21,17,16.742380952381,0.81
"06047",49,47,10.965306122449,0.96
"06049",4,2,44.4525,0.5
"06051",3,1,40.3133333333333,0.33
"06053",94,91,8.3331914893617,0.97
"06055",40,39,8.77625,0.98
"06057",20,19,15.3025,0.95
"06059",583,583,4.31210977701544,1
"06061",85,81,12.4529411764706,0.95
"06063",7,0,68.0471428571429,0
"06065",453,446,8.35240618101545,0.98
"06067",317,317,6.28003154574133,1
"06069",11,11,6.67727272727273,1
"06071",369,354,9.08108401084011,0.96
"06073",628,624,5.89046178343949,0.99
"06075",197,196,3.68964467005076,0.99
"06077",139,139,7.98654676258993,1
"06079",54,47,14.3372222222222,0.87
"06081",158,157,6.92715189873418,0.99
"06083",90,87,7.43077777777778,0.97
"06085",372,372,6.04145161290323,1
"06087",53,52,7.90358490566038,0.98
"06089",48,44,13.3639583333333,0.92
"06091",1,1,0,1
"06093",14,7,25.8485714285714,0.5
"06095",96,96,8.80395833333333,1
"06097",100,93,12.6589,0.93
"06099",94,91,9.75255319148936,0.97
"06101",21,20,9.87904761904762,0.95
"06103",11,9,17.3281818181818,0.82
"06105",5,2,56.444,0.4
"06107",78,74,12.3011538461538,0.95
"06109",11,9,19.0718181818182,0.82
"06111",174,171,7.69971264367816,0.98
"06113",41,41,6.29780487804878,1
"06115",14,11,16.0928571428571,0.79
"08001",97,95,6.17546391752577,0.98
"08003",4,4,8.615,1
"08005",147,146,4.79918367346939,0.99
"08007",4,3,22.3775,0.75
"08009",2,2,12.5,1
"08011",1,1,0,1
"08013",68,67,5.66955882352941,0.99
"08014",18,18,8.03333333333333,1
"08015",5,0,89,0
"08017",1,0,58.86,0
"08019",3,3,13.11,1
"08021",2,2,0,1
"08023",2,1,18.815,0.5
"08025",1,1,0,1
"08027",1,0,64.43,0
"08029",7,7,11.3214285714286,1
"08031",144,144,3.13625,1
"08033",1,0,79.9,0
"08035",61,59,12.0931147540984,0.97
"08037",14,13,13.1571428571429,0.93
"08039",7,4,27.4071428571429,0.57
"08041",130,126,8.02569230769231,0.97
"08043",14,13,12.7378571428571,0.93
"08045",11,11,7.68,1
"08047",1,1,0,1
"08049",3,2,16.1666666666667,0.67
"08051",4,3,44.4525,0.75
"08053",1,0,98.01,0
"08055",2,1,18.855,0.5
"08057",1,0,82.74,0
"08059",138,137,6.30840579710145,0.99
"08061",1,0,65.64,0
"08063",3,2,27.6366666666667,0.67
"08065",2,0,45.235,0
"08067",10,8,16.252,0.8
"08069",73,70,8.68287671232877,0.96
"08071",6,4,18.2583333333333,0.67
"08073",2,1,24.36,0.5
"08075",6,5,11.605,0.83
"08077",29,27,11.2555172413793,0.93
"08079",1,0,82.55,0
"08081",4,3,13.9475,0.75
"08083",7,7,11.5571428571429,1
"08085",10,9,17.853,0.9
"08087",8,8,10.91,1
"08089",7,7,7.54142857142857,1
"08091",1,0,45.96,0
"08093",5,2,54.214,0.4
"08095",2,2,12.775,1
"08097",4,3,14.9025,0.75
"08099",5,3,22.59,0.6
"08101",55,52,9.05963636363636,0.95
"08103",2,1,31.385,0.5
"08105",3,3,12.4833333333333,1
"08107",8,5,25.50875,0.62
"08109",2,1,23.545,0.5
"08111",1,0,62.74,0
"08113",4,4,5.67,1
"08115",1,1,0,1
"08117",5,5,12.338,1
"08119",6,2,50.7866666666667,0.33
"08121",2,1,35.73,0.5
"08123",77,76,9.2525974025974,0.99
"08125",2,2,0,1
"09001",211,211,6.30478672985782,1
"09003",224,224,6.94888392857143,1
"09005",51,51,10.8649019607843,1
"09007",37,37,11.9105405405405,1
"09009",190,190,6.20226315789474,1
"09011",66,66,7.78015151515152,1
"09013",29,29,9.90551724137931,1
"09015",25,25,8.9196,1
"10001",33,33,8.75636363636364,1
"10003",131,131,6.24099236641221,1
"10005",54,54,14.3666666666667,1
"11001",179,179,2.69927374301676,1
"12001",56,55,13.1794642857143,0.98
"12003",4,0,40.225,0
"12005",44,43,8.67659090909091,0.98
"12007",4,4,8.45,1
"12009",114,113,10.7547368421053,0.99
"12011",362,361,6.28279005524862,1
"12013",3,0,44.2866666666667,0
"12015",39,34,15.5451282051282,0.87
"12017",28,24,19.9282142857143,0.86
"12019",30,26,15.4093333333333,0.87
"12021",74,70,12.8308108108108,0.95
"12023",12,9,21.7525,0.75
"12027",9,9,11.7033333333333,1
"12029",4,3,16.8675,0.75
"12031",174,173,8.50229885057471,0.99
"12033",72,71,9.23597222222222,0.99
"12035",21,21,12.9219047619048,1
"12037",6,3,22.335,0.5
"12039",9,8,14.7711111111111,0.89
"12041",5,2,32.928,0.4
"12043",4,1,41.8675,0.25
"12045",4,0,41.8725,0
"12047",3,0,36.48,0
"12049",6,6,16.665,1
"12051",7,0,37.5071428571429,0
"12053",45,44,14.0922222222222,0.98
"12055",27,20,20.487037037037,0.74
"12057",321,321,8.85305295950156,1
"12059",4,0,38.735,0
"12061",31,29,13.8583870967742,0.94
"12063",11,9,20.8918181818182,0.82
"12065",4,1,34.9025,0.25
"12067",2,1,42.03,0.5
"12069",56,55,12.6885714285714,0.98
"12071",167,157,15.1234730538922,0.94
"12073",68,68,9.24147058823529,1
"12075",10,5,31.58,0.5
"12077",2,0,43.565,0
"12079",5,0,41.454,0
"12081",79,77,11.516582278481,0.97
"12083",63,53,16.7612698412698,0.84
"12085",36,34,9.70027777777778,0.94
"12086",519,517,5.8545472061657,1
"12087",31,25,14.1651612903226,0.81
"12089",13,10,22.6276923076923,0.77
"12091",43,35,15.5809302325581,0.81
"12093",12,11,15.21,0.92
"12095",207,207,8.44830917874396,1
"12097",41,40,11.0482926829268,0.98
"12099",338,336,7.82177514792899,0.99
"12101",134,133,10.1188805970149,0.99
"12103",246,246,6.10971544715447,1
"12105",154,144,14.3372727272727,0.94
"12107",17,13,18.7894117647059,0.76
"12109",41,41,12.6358536585366,1
"12111",45,45,6.17266666666667,1
"12113",26,25,13.3669230769231,0.96
"12115",95,95,8.142,1
"12117",86,86,7.44639534883721,1
"12119",19,17,19.3921052631579,0.89
"12121",7,4,25.2071428571429,0.57
"12123",5,4,14.112,0.8
"12125",3,3,10.54,1
"12127",114,113,9.3409649122807,0.99
"12129",5,5,18.618,1
"12131",12,6,33.4883333333333,0.5
"12133",7,0,42.6271428571429,0
"13001",5,0,51.876,0
"13003",3,3,24.44,1
"13005",3,0,38.2566666666667,0
"13007",2,0,50.11,0
"13009",9,9,13.0022222222222,1
"13011",4,3,19.3525,0.75
"13013",18,18,8.21666666666667,1
"13015",15,14,15.662,0.93
"13017",5,0,47.748,0
"13019",6,4,24.45,0.67
"13021",44,44,6.61,1
"13023",3,3,28.01,1
"13025",3,1,33.0266666666667,0.33
"13027",5,4,14.398,0.8
"13029",7,3,33.5642857142857,0.43
"13031",12,11,12.2191666666667,0.92
"13033",6,3,23.3233333333333,0.5
"13035",3,3,8.23333333333333,1
"13037",2,0,52.235,0
"13039",11,8,18.5263636363636,0.73
"13043",3,3,14.3966666666667,1
"13045",17,16,13.8876470588235,0.94
"13047",11,11,8.77818181818182,1
"13049",2,0,55,0
"13051",72,71,8.76013888888889,0.99
"13053",5,3,25.306,0.6
"13055",6,6,12.0883333333333,1
"13057",26,25,13.87,0.96
"13059",30,30,5.66333333333333,1
"13061",1,1,29.22,1
"13063",50,50,8.2678,1
"13065",2,0,43.995,0
"13067",120,120,8.83908333333333,1
"13069",9,8,18.8222222222222,0.89
"13071",10,10,13.274,1
"13073",20,18,13.082,0.9
"13075",4,4,15.245,1
"13077",20,20,12.6755,1
"13079",3,2,26.96,0.67
"13081",6,0,44.2983333333333,0
"13083",4,3,16.1,0.75
"13085",3,3,12.9966666666667,1
"13087",7,6,13.5914285714286,0.86
"13089",145,145,7.25924137931035,1
"13091",6,4,20.5033333333333,0.67
"13093",3,1,39.3233333333333,0.33
"13095",27,27,9.10222222222222,1
"13097",20,20,16.606,1
"13099",5,0,48.408,0
"13101",2,0,42.645,0
"13103",10,2,40.596,0.2
"13105",5,5,11.368,1
"13107",6,5,14.0716666666667,0.83
"13109",3,2,26.45,0.67
"13111",5,2,32.846,0.4
"13113",20,20,8.0395,1
"13115",20,19,10.7745,0.95
"13117",45,45,13.0644444444444,1
"13119",5,5,16.576,1
"13121",204,204,6.51563725490196,1
"13123",5,5,12.916,1
"13125",1,0,61.36,0
"13127",16,16,8.1075,1
"13129",9,9,13.6111111111111,1
"13131",6,6,16.0333333333333,1
"13133",7,5,21.5571428571429,0.71
"13135",113,113,11.0244247787611,1
"13137",8,8,11.90625,1
"13139",36,35,11.8469444444444,0.97
"13141",2,0,39.7,0
"13143",5,3,27.888,0.6
"13145",5,4,25.412,0.8
"13147",5,5,13.554,1
"13149",3,0,34.5433333333333,0
"13151",25,25,13.4036,1
"13153",23,23,9.49434782608696,1
"13155",2,1,27.915,0.5
"13157",11,11,13.0081818181818,1
"13159",3,2,30.4833333333333,0.67
"13161",3,0,53.7833333333333,0
"13163",4,0,41.7325,0
"13165",2,0,37.42,0
"13167",3,0,35.8266666666667,0
"13169",6,4,21.835,0.67
"13171",3,3,24.4833333333333,1
"13173",2,1,29.39,0.5
"13175",13,12,12.6692307692308,0.92
"13177",5,5,12.07,1
"13179",15,13,15.4173333333333,0.87
"13181",2,0,35.985,0
"13183",3,2,27.4166666666667,0.67
"13185",25,25,9.6492,1
"13187",4,4,11.6125,1
"13189",5,0,37.352,0
"13191",5,1,36.85,0.2
"13193",4,1,39.0975,0.25
"13195",6,5,22.4233333333333,0.83
"13197",2,0,44.215,0
"13199",4,4,20.7375,1
"13201",3,1,35.5833333333333,0.33
"13205",5,4,21.504,0.8
"13207",5,4,24.446,0.8
"13209",3,2,23.3833333333333,0.67
"13211",5,3,29.6,0.6
"13213",8,8,13.8825,1
"13215",53,53,7.33490566037736,1
"13217",13,13,10.6784615384615,1
"13219",6,6,17.0166666666667,1
"13221",4,1,31.68,0.25
"13223",19,19,16.9889473684211,1
"13225",6,6,10.3366666666667,1
"13227",6,4,26.9016666666667,0.67
"13229",4,0,35.6875,0
"13231",4,3,21.6475,0.75
"13233",7,7,12.3957142857143,1
"13235",3,2,28.95,0.67
"13237",5,1,36.824,0.2
"13239",1,1,12.72,1
"13241",5,1,42.188,0.2
"13243",2,0,43.005,0
"13245",47,47,7.82808510638298,1
"13247",15,15,6.86733333333333,1
"13249",2,2,24.02,1
"13251",5,4,18.91,0.8
"13253",3,0,36.8166666666667,0
"13255",12,12,9.5625,1
"13257",5,5,9.5,1
"13259",2,0,49.16,0
"13261",8,8,10.8025,1
"13263",3,0,36.0766666666667,0
"13265",1,0,43.11,0
"13267",5,3,18.792,0.6
"13269",3,1,37.6133333333333,0.33
"13271",3,0,55.82,0
"13273",4,3,24.5025,0.75
"13275",11,11,15.3827272727273,1
"13277",9,9,8.48555555555556,1
"13279",6,6,11.1133333333333,1
"13281",3,2,26.78,0.67
"13283",2,1,31.265,0.5
"13285",14,13,12.6835714285714,0.93
"13287",2,2,24.45,1
"13289",2,1,35.03,0.5
"13291",6,5,17.24,0.83
"13293",7,0,40.1457142857143,0
"13295",13,10,20.33,0.77
"13297",15,15,16.4,1
"13299",9,9,9.37888888888889,1
"13301",2,0,55.33,0
"13303",5,0,57.552,0
"13305",6,4,20.5733333333333,0.67
"13307",2,0,38.905,0
"13309",2,0,37.89,0
"13311",5,5,12.866,1
"13313",18,17,15.4138888888889,0.94
"13315",4,0,51.6825,0
"13317",4,0,48.265,0
"13319",3,2,28.9233333333333,0.67
"13321",5,2,32.922,0.4
"15001",50,47,9.4488,0.94
"15003",244,NA,NA,NA
"15005",2,2,0,1
"15007",17,15,16.1970588235294,0.88
"15009",38,38,12.7294736842105,1
"16001",59,59,6.44271186440678,1
"16003",2,0,47.855,0
"16005",22,22,6.58454545454545,1
"16007",2,0,79.88,0
"16009",2,2,0,1
"16011",8,6,17.3,0.75
"16013",4,3,20.785,0.75
"16015",1,0,98.37,0
"16017",9,6,19.9655555555556,0.67
"16019",21,20,5.91333333333333,0.95
"16021",2,1,16.125,0.5
"16023",1,0,96.54,0
"16025",1,0,65.57,0
"16027",29,29,5.92310344827586,1
"16029",2,0,63.57,0
"16031",6,4,20.56,0.67
"16033",1,0,63.57,0
"16035",2,1,43.48,0.5
"16037",1,1,0,1
"16039",5,0,59.052,0
"16041",2,0,40.405,0
"16043",3,1,37.03,0.33
"16045",3,3,10.5133333333333,1
"16047",2,2,13.92,1
"16049",5,2,53.016,0.4
"16051",4,3,13.18,0.75
"16053",5,4,22.66,0.8
"16055",25,23,11.4784,0.92
"16057",7,4,18.2214285714286,0.57
"16059",3,1,39.1033333333333,0.33
"16061",3,1,43.47,0.33
"16063",1,0,98.12,0
"16065",6,6,2.51833333333333,1
"16067",5,4,24.442,0.8
"16069",10,9,10.578,0.9
"16071",1,1,0,1
"16073",3,2,54.1966666666667,0.67
"16075",4,4,8.145,1
"16077",2,0,46.17,0
"16079",3,2,17.0933333333333,0.67
"16081",1,0,43.53,0
"16083",14,13,11.8385714285714,0.93
"16085",3,2,14.5633333333333,0.67
"16087",3,2,32.28,0.67
"17001",18,17,9.04,0.94
"17003",4,2,16.9475,0.5
"17005",4,3,15.64,0.75
"17007",7,7,4.46571428571429,1
"17009",2,2,3.2,1
"17011",10,9,18.402,0.9
"17013",2,0,62.795,0
"17015",6,6,16.6183333333333,1
"17017",5,4,7.186,0.8
"17019",43,42,8.09372093023256,0.98
"17021",10,9,17.515,0.9
"17023",4,3,17.3425,0.75
"17025",4,4,11.705,1
"17027",8,6,23.5125,0.75
"17029",12,12,6.53083333333333,1
"17031",1319,1319,3.19751326762699,1
"17033",6,2,33.2883333333333,0.33
"17035",3,3,14.5133333333333,1
"17037",21,21,9.30666666666667,1
"17039",5,5,14.044,1
"17041",5,1,39.316,0.2
"17043",216,216,6.04861111111111,1
"17045",5,4,18.28,0.8
"17047",3,1,32.52,0.33
"17049",8,7,15.9025,0.88
"17051",7,6,19.1371428571429,0.86
"17053",5,4,22.182,0.8
"17055",12,11,14.4516666666667,0.92
"17057",12,9,20.825,0.75
"17059",2,1,15.37,0.5
"17061",5,1,43.524,0.2
"17063",10,10,13.479,1
"17065",3,0,34.2866666666667,0
"17067",7,6,21.1328571428571,0.86
"17069",2,2,8.48,1
"17071",3,2,26.5433333333333,0.67
"17073",13,11,15.1792307692308,0.85
"17075",9,8,17.4522222222222,0.89
"17077",14,14,8.73571428571429,1
"17079",3,3,8.24,1
"17081",11,11,9.34909090909091,1
"17083",6,2,33.2,0.33
"17085",6,2,32.185,0.33
"17087",4,4,9.9275,1
"17089",82,82,6.14536585365854,1
"17091",29,28,9.54689655172414,0.97
"17093",10,10,7.987,1
"17095",16,14,13.3275,0.88
"17097",154,154,7.28662337662338,1
"17099",28,26,14.7928571428571,0.93
"17101",5,4,14.638,0.8
"17103",9,9,11.1088888888889,1
"17105",10,7,21.042,0.7
"17107",8,8,11.3625,1
"17109",10,10,10.208,1
"17111",52,52,9.36673076923077,1
"17113",41,38,11.550243902439,0.93
"17115",34,34,7.46823529411765,1
"17117",13,10,18.7738461538462,0.77
"17119",61,60,8.65885245901639,0.98
"17121",12,11,12.4641666666667,0.92
"17123",5,0,39.614,0
"17125",6,0,44.7516666666667,0
"17127",4,4,8.225,1
"17129",3,1,36.6833333333333,0.33
"17131",4,1,36.215,0.25
"17133",6,6,15.6483333333333,1
"17135",8,7,17.91,0.88
"17137",10,9,9.893,0.9
"17139",4,2,30.8975,0.5
"17141",11,11,12.3027272727273,1
"17143",48,46,8.49270833333333,0.96
"17145",6,4,21.2583333333333,0.67
"17147",4,3,19.37,0.75
"17149",5,3,22.224,0.6
"17151",2,1,17.385,0.5
"17153",2,2,27.845,1
"17155",2,2,28.215,1
"17157",9,9,9.80222222222222,1
"17159",5,5,7.64,1
"17161",40,40,6.2035,1
"17163",60,59,9.68466666666667,0.98
"17165",9,8,8.62888888888889,0.89
"17167",53,53,7.33622641509434,1
"17169",3,3,13.27,1
"17171",2,0,33.725,0
"17173",6,4,23.205,0.67
"17175",2,1,29.51,0.5
"17177",13,13,10.9615384615385,1
"17179",30,28,10.76,0.93
"17181",5,5,8.874,1
"17183",24,20,14.1645833333333,0.83
"17185",4,4,6.1725,1
"17187",5,5,10.162,1
"17189",4,3,19.8575,0.75
"17191",5,4,17.624,0.8
"17193",5,5,14,1
"17195",18,18,9.01611111111111,1
"17197",152,152,7.49710526315789,1
"17199",15,15,9.53,1
"17201",77,76,6.54818181818182,0.99
"17203",9,4,29.63,0.44
"18001",7,6,13.89,0.86
"18003",96,96,7.34010416666667,1
"18005",15,15,8.036,1
"18007",3,2,18.6066666666667,0.67
"18009",4,4,8.025,1
"18011",10,10,11.51,1
"18013",4,2,20.1775,0.5
"18015",7,5,20.06,0.71
"18017",11,8,28.6327272727273,0.73
"18019",26,26,7.23153846153846,1
"18021",6,5,11.36,0.83
"18023",8,8,11.01375,1
"18025",3,2,18.3566666666667,0.67
"18027",7,7,11.2042857142857,1
"18029",10,9,14.602,0.9
"18031",6,6,9.44,1
"18033",9,9,11.3822222222222,1
"18035",30,30,6.404,1
"18037",7,7,10.8428571428571,1
"18039",36,36,8.10416666666667,1
"18041",7,7,10.5171428571429,1
"18043",20,20,8.322,1
"18045",5,2,33.072,0.4
"18047",5,4,18.81,0.8
"18049",6,1,35.525,0.17
"18051",7,7,12.8671428571429,1
"18053",16,16,7.5325,1
"18055",9,8,16.0466666666667,0.89
"18057",39,39,8.60538461538462,1
"18059",10,10,11.141,1
"18061",6,5,17.9883333333333,0.83
"18063",21,21,7.91809523809524,1
"18065",13,13,6.08538461538462,1
"18067",20,20,5.563,1
"18069",9,9,10.1177777777778,1
"18071",10,10,9.79,1
"18073",8,4,26.31375,0.5
"18075",7,2,31.6857142857143,0.29
"18077",7,7,8.91857142857143,1
"18079",6,6,10.525,1
"18081",22,22,8.40090909090909,1
"18083",10,9,11.971,0.9
"18085",19,19,14.2484210526316,1
"18087",8,8,13.16,1
"18089",118,118,6.16508474576271,1
"18091",29,29,15.4010344827586,1
"18093",10,10,12.128,1
"18095",37,37,8.98324324324324,1
"18097",224,224,5.12102678571429,1
"18099",12,11,15.8216666666667,0.92
"18101",3,2,18.03,0.67
"18103",10,10,12.697,1
"18105",31,31,7.40935483870968,1
"18107",9,9,11.9366666666667,1
"18109",13,13,9.43461538461538,1
"18111",4,3,20.535,0.75
"18113",10,10,12.853,1
"18115",2,1,30.27,0.5
"18117",6,5,22.2816666666667,0.83
"18119",5,4,20.536,0.8
"18121",4,4,14.7775,1
"18123",5,5,10.066,1
"18125",4,2,29.5725,0.5
"18127",33,33,9.92515151515152,1
"18129",7,6,14.27,0.86
"18131",4,4,15.3025,1
"18133",7,6,15.0528571428571,0.86
"18135",8,7,17.92625,0.88
"18137",6,3,27.6866666666667,0.5
"18139",5,4,14.828,0.8
"18141",75,75,6.7336,1
"18143",5,5,3.494,1
"18145",10,10,7.927,1
"18147",5,4,18.968,0.8
"18149",7,7,15.5114285714286,1
"18151",9,9,11.4822222222222,1
"18153",5,5,13.5,1
"18155",3,1,21.6233333333333,0.33
"18157",37,37,7.39675675675676,1
"18159",4,4,9.7725,1
"18161",2,2,19.45,1
"18163",49,49,4.58816326530612,1
"18165",5,5,14.12,1
"18167",28,28,6.33892857142857,1
"18169",8,8,13.83625,1
"18171",2,1,29.485,0.5
"18173",11,11,11.9818181818182,1
"18175",6,5,20.3716666666667,0.83
"18177",17,17,9.47411764705882,1
"18179",7,7,11.9714285714286,1
"18181",8,8,17.58,1
"18183",7,7,11.5457142857143,1
"19001",3,1,32.62,0.33
"19003",2,0,37.58,0
"19005",5,0,37.938,0
"19007",5,5,12.378,1
"19009",3,3,8.85,1
"19011",7,3,30.8585714285714,0.43
"19013",38,38,6.05894736842105,1
"19015",7,7,11.6728571428571,1
"19017",8,8,14.7825,1
"19019",6,6,14.3833333333333,1
"19021",6,4,16.635,0.67
"19023",5,2,32.432,0.4
"19025",4,3,20.995,0.75
"19027",6,5,7.995,0.83
"19029",5,5,14.774,1
"19031",5,5,18.29,1
"19033",11,10,11.1545454545455,0.91
"19035",4,4,14.075,1
"19037",4,4,18.6425,1
"19039",3,3,9.38,1
"19041",4,4,10.435,1
"19043",6,1,36.5283333333333,0.17
"19045",12,10,13.8741666666667,0.83
"19047",5,5,17.762,1
"19049",15,15,13.1226666666667,1
"19051",2,2,12.835,1
"19053",3,1,34.04,0.33
"19055",4,3,16.265,0.75
"19057",11,11,8.08181818181818,1
"19059",5,5,10.92,1
"19061",26,26,9.81076923076923,1
"19063",4,3,11.09,0.75
