,STATEFP,state_name,state_abbr,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03
0,1,Alabama,AL,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.7142857142857142,3.2857142857142856,4.142857142857143,5.571428571428571,7.285714285714286,11.142857142857142,14.285714285714286,17.0,19.142857142857142,23.857142857142858,29.0,47.857142857142854,65.71428571428571,76.14285714285714,84.14285714285714,96.14285714285714,107.28571428571429,108.14285714285714,103.14285714285714,104.57142857142857,128.0,130.28571428571428,144.28571428571428,151.14285714285714,171.14285714285714,198.57142857142858,224.0,210.42857142857142,232.85714285714286,249.0,257.14285714285717,250.85714285714286,249.0,223.71428571428572,223.42857142857142,208.71428571428572,188.57142857142858,181.85714285714286,196.28571428571428,195.57142857142858,204.0,207.71428571428572,212.85714285714286,216.85714285714286,208.71428571428572,203.28571428571428,187.85714285714286,176.57142857142858,181.14285714285714,199.71428571428572,209.57142857142858,224.71428571428572,241.0,252.28571428571428,282.57142857142856,298.7142857142857,293.85714285714283,285.85714285714283,293.14285714285717,289.57142857142856,287.0,293.57142857142856,284.0,286.57142857142856,268.85714285714283,274.57142857142856,273.14285714285717,336.0,330.42857142857144,328.14285714285717,353.57142857142856,386.7142857142857,414.2857142857143,467.7142857142857,425.7142857142857,445.14285714285717,480.14285714285717,458.57142857142856,496.2857142857143,506.85714285714283,445.85714285714283,402.7142857142857,363.14285714285717,336.57142857142856,383.42857142857144,364.0,341.57142857142856,378.7142857142857,448.2857142857143,539.0,617.5714285714286,651.1428571428571,730.7142857142857,763.8571428571429,784.2857142857143,760.4285714285714,765.8571428571429,756.0,706.8571428571429,629.4285714285714,597.4285714285714,597.8571428571429,678.8571428571429,714.2857142857143,740.1428571428571,790.5714285714286,774.2857142857143,960.1428571428571,992.5714285714286,985.4285714285714,986.4285714285714,1097.4285714285713,1111.2857142857142,1216.0,1100.4285714285713,1105.7142857142858,1142.857142857143,1294.7142857142858,1234.7142857142858,1297.857142857143,1376.2857142857142,1523.857142857143,1638.5714285714287,1729.2857142857142,1702.0,1797.5714285714287,1898.142857142857,1917.7142857142858,1906.5714285714287,1871.857142857143,1820.857142857143,1874.857142857143,1844.857142857143,1842.2857142857142,1754.7142857142858,1746.2857142857142,1715.4285714285713,1709.857142857143,1650.0,1674.0,1602.7142857142858,1735.7142857142858,1649.4285714285713,1619.4285714285713,1553.142857142857,1547.142857142857,1511.142857142857,1546.2857142857142,1412.857142857143,1479.857142857143,1449.857142857143,1447.4285714285713,1280.7142857142858,1144.0,1058.142857142857,1014.1428571428571,854.8571428571429,930.0,956.0,984.5714285714286,1046.142857142857,993.1428571428571,946.7142857142857,1100.857142857143,983.0,1110.857142857143,1224.857142857143,1221.857142857143,1336.7142857142858,1453.5714285714287,1335.4285714285713,1482.0,1283.5714285714287,1180.2857142857142,1172.5714285714287,1130.5714285714287,1011.2857142857143,987.8571428571429,855.7142857142857,882.5714285714286,897.1428571428571,901.4285714285714,834.7142857142857,920.1428571428571,926.5714285714286,936.2857142857143,952.8571428571429,884.5714285714286,880.0,931.1428571428571,886.7142857142857,903.0,917.7142857142857,866.5714285714286,921.2857142857143,1113.5714285714287,1061.0,1051.2857142857142,1029.0,995.7142857142857,1078.2857142857142,1076.857142857143,862.8571428571429,969.8571428571429,978.2857142857143,961.4285714285714,989.0,959.5714285714286,890.1428571428571,966.7142857142857,878.0,881.8571428571429,909.0,959.4285714285714,937.0,1026.7142857142858,987.0,1019.4285714285714,1040.5714285714287,1058.4285714285713,1047.857142857143,1099.5714285714287,1128.857142857143,1506.0,1659.142857142857,1675.5714285714287,1691.0,1701.2857142857142,1718.857142857143,1726.4285714285713,1368.5714285714287,1287.0,1375.7142857142858,1367.142857142857,1356.0,1438.7142857142858,1429.857142857143,1459.7142857142858,1456.7142857142858,1386.0,1423.5714285714287,1519.7142857142858,1551.4285714285713,1639.857142857143,1843.2857142857142,1908.7142857142858,2019.2857142857142,2053.5714285714284,2040.142857142857,2121.285714285714,2181.8571428571427,2108.0,2123.5714285714284,2097.714285714286,2121.1428571428573,2288.1428571428573,2261.714285714286,2292.4285714285716,2071.5714285714284,2040.7142857142858,2103.285714285714,2206.285714285714,2290.714285714286,2501.4285714285716,2628.8571428571427,3046.4285714285716,3228.0,3235.4285714285716,3243.5714285714284,3395.0,3337.0,3509.0,3510.8571428571427,3607.4285714285716,3679.1428571428573,3666.5714285714284,3552.5714285714284,3636.1428571428573,3630.4285714285716,3844.0,3866.1428571428573,3831.5714285714284,3848.1428571428573,4039.714285714286,4132.714285714285,4066.5714285714284,3820.4285714285716,3364.8571428571427,3310.8571428571427,3295.0,3141.8571428571427,3178.714285714286,3203.5714285714284,3331.5714285714284,3714.285714285714,3758.0,3742.5714285714284,3969.8571428571427,3909.1428571428573,4000.5714285714284,4077.1428571428573,4241.714285714285,4280.857142857143,4272.142857142857,4036.4285714285716,3830.1428571428573,3621.8571428571427,3320.1428571428573,3075.8571428571427,2956.8571428571427,2861.1428571428573,2670.714285714286,2665.714285714286,2564.714285714286,2651.285714285714,2680.1428571428573,2653.1428571428573,2711.5714285714284,2766.5714285714284,2775.8571428571427,2885.4285714285716,2785.0,2305.714285714286,2638.4285714285716,2550.1428571428573,2432.714285714286,2281.4285714285716,2155.5714285714284,1962.4285714285713,2247.0,1826.2857142857142,1784.0,1675.4285714285713,1573.0,1392.4285714285713,1335.4285714285713,1220.7142857142858,1215.4285714285713,1179.5714285714287,1117.4285714285713,1014.2857142857143,970.7142857142857,935.0,875.7142857142857,844.5714285714286,845.0,926.4285714285714,1007.5714285714286,963.5714285714286,948.1428571428571,956.7142857142857,915.5714285714286,892.7142857142857,778.2857142857143,990.5714285714286
1,2,Alaska,AK,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.8571428571428571,1.2857142857142858,1.5714285714285714,1.8571428571428572,2.857142857142857,3.0,4.714285714285714,5.142857142857143,7.142857142857143,8.142857142857142,10.142857142857142,11.571428571428571,13.142857142857142,12.0,13.0,12.0,10.857142857142858,10.142857142857142,9.571428571428571,9.857142857142858,9.857142857142858,11.142857142857142,11.428571428571429,12.571428571428571,12.571428571428571,12.285714285714286,12.428571428571429,12.285714285714286,10.285714285714286,9.714285714285714,9.285714285714286,9.0,8.142857142857142,6.714285714285714,6.285714285714286,6.285714285714286,6.0,5.285714285714286,4.285714285714286,3.5714285714285716,3.142857142857143,3.4285714285714284,3.142857142857143,2.857142857142857,2.5714285714285716,3.5714285714285716,3.7142857142857144,3.857142857142857,3.5714285714285716,2.857142857142857,2.4285714285714284,2.857142857142857,2.0,2.0,1.7142857142857142,1.7142857142857142,2.0,1.8571428571428572,2.0,1.7142857142857142,2.142857142857143,2.5714285714285716,2.7142857142857144,2.2857142857142856,2.5714285714285716,2.0,2.142857142857143,2.2857142857142856,1.7142857142857142,1.7142857142857142,2.2857142857142856,2.142857142857143,4.0,4.571428571428571,4.428571428571429,8.428571428571429,9.0,11.428571428571429,14.0,15.857142857142858,18.142857142857142,19.571428571428573,16.857142857142858,18.571428571428573,17.285714285714285,17.714285714285715,17.142857142857142,17.285714285714285,20.0,20.285714285714285,18.142857142857142,18.285714285714285,18.714285714285715,18.0,17.0,15.571428571428571,15.857142857142858,16.571428571428573,20.714285714285715,20.142857142857142,22.0,23.571428571428573,23.857142857142858,26.714285714285715,29.0,29.0,31.714285714285715,34.57142857142857,38.0,42.42857142857143,42.142857142857146,42.714285714285715,39.857142857142854,40.857142857142854,40.285714285714285,40.714285714285715,43.285714285714285,54.42857142857143,60.142857142857146,64.42857142857143,65.85714285714286,69.85714285714286,70.14285714285714,70.42857142857143,71.28571428571429,81.85714285714286,89.71428571428571,94.57142857142857,93.14285714285714,93.85714285714286,99.42857142857143,115.28571428571429,109.0,112.85714285714286,112.71428571428571,120.14285714285714,127.85714285714286,132.85714285714286,121.28571428571429,118.71428571428571,110.57142857142857,105.85714285714286,95.28571428571429,87.71428571428571,78.28571428571429,71.57142857142857,69.28571428571429,64.71428571428571,66.0,73.0,80.57142857142857,80.71428571428571,81.85714285714286,79.71428571428571,82.85714285714286,83.42857142857143,82.42857142857143,76.0,77.14285714285714,71.14285714285714,73.85714285714286,64.14285714285714,61.0,60.42857142857143,67.71428571428571,69.57142857142857,68.0,63.714285714285715,68.28571428571429,71.57142857142857,75.14285714285714,76.28571428571429,75.14285714285714,79.71428571428571,79.0,79.28571428571429,78.14285714285714,80.42857142857143,77.14285714285714,77.85714285714286,74.42857142857143,80.28571428571429,81.57142857142857,79.85714285714286,77.85714285714286,78.0,75.71428571428571,79.85714285714286,80.28571428571429,80.85714285714286,81.0,85.57142857142857,87.0,90.14285714285714,93.42857142857143,99.14285714285714,110.85714285714286,118.42857142857143,117.42857142857143,118.57142857142857,123.71428571428571,134.57142857142858,147.71428571428572,149.85714285714286,153.14285714285714,153.28571428571428,160.85714285714286,176.0,185.71428571428572,183.28571428571428,185.0,187.0,191.28571428571428,198.0,192.42857142857142,187.71428571428572,188.71428571428572,196.28571428571428,205.28571428571428,215.14285714285714,222.0,245.0,287.85714285714283,309.0,333.57142857142856,354.14285714285717,373.42857142857144,388.7142857142857,398.57142857142856,373.14285714285717,373.42857142857144,374.42857142857144,383.0,374.85714285714283,395.14285714285717,418.2857142857143,442.42857142857144,459.14285714285717,479.14285714285717,492.0,515.5714285714286,524.5714285714286,543.0,562.0,577.8571428571429,592.8571428571429,598.8571428571429,600.4285714285714,581.5714285714286,572.8571428571429,557.5714285714286,546.0,538.1428571428571,556.7142857142857,565.5714285714286,595.7142857142857,594.4285714285714,605.0,606.7142857142857,596.2857142857143,599.8571428571429,630.1428571428571,643.1428571428571,682.0,702.8571428571429,701.4285714285714,710.0,694.4285714285714,675.0,656.2857142857143,596.4285714285714,578.8571428571429,568.4285714285714,527.5714285714286,530.7142857142857,496.57142857142856,476.7142857142857,450.2857142857143,387.57142857142856,349.14285714285717,372.14285714285717,336.57142857142856,320.42857142857144,251.14285714285714,256.42857142857144,270.2857142857143,265.7142857142857,228.57142857142858,231.85714285714286,264.7142857142857,264.7142857142857,326.14285714285717,326.14285714285717,345.57142857142856,347.0,338.7142857142857,313.42857142857144,370.14285714285717,300.14285714285717,293.85714285714283,287.57142857142856,260.57142857142856,273.42857142857144,274.0,259.7142857142857,241.71428571428572,245.0,236.0,254.28571428571428,218.28571428571428,199.71428571428572,198.28571428571428,207.57142857142858,191.42857142857142,180.57142857142858,174.0,176.0,177.14285714285714,161.57142857142858,147.0,142.57142857142858,145.14285714285714,153.42857142857142,160.14285714285714,156.71428571428572,166.85714285714286,146.14285714285714,127.42857142857143,182.57142857142858,180.28571428571428,176.57142857142858,171.71428571428572,157.57142857142858,157.57142857142858,157.57142857142858,88.71428571428571,142.0,121.57142857142857,130.42857142857142,139.0,139.0,139.0,186.85714285714286,123.57142857142857,141.14285714285714,137.14285714285714,122.85714285714286,122.85714285714286,122.85714285714286,130.14285714285714,143.0,144.85714285714286
2,4,Arizona,AZ,,,,,,,,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.5714285714285714,1.0,1.0,0.8571428571428571,1.0,1.1428571428571428,1.7142857142857142,2.0,2.7142857142857144,5.428571428571429,8.714285714285714,13.142857142857142,20.0,30.857142857142858,43.714285714285715,53.42857142857143,65.85714285714286,85.0,95.57142857142857,111.0,133.57142857142858,138.85714285714286,144.42857142857142,156.0,157.71428571428572,178.0,191.28571428571428,185.28571428571428,182.71428571428572,187.57142857142858,202.57142857142858,191.85714285714286,196.28571428571428,181.42857142857142,176.57142857142858,175.57142857142858,176.57142857142858,173.71428571428572,199.28571428571428,189.42857142857142,198.57142857142858,194.57142857142858,206.42857142857142,213.85714285714286,219.28571428571428,219.71428571428572,223.0,228.14285714285714,236.0,242.42857142857142,249.0,268.42857142857144,273.85714285714283,297.7142857142857,302.0,314.7142857142857,336.7142857142857,357.85714285714283,328.14285714285717,366.2857142857143,370.85714285714283,354.14285714285717,351.57142857142856,347.2857142857143,352.7142857142857,389.85714285714283,377.57142857142856,381.57142857142856,402.57142857142856,398.57142857142856,404.2857142857143,388.7142857142857,377.2857142857143,348.42857142857144,344.14285714285717,343.14285714285717,341.57142857142856,316.7142857142857,337.85714285714283,349.7142857142857,408.14285714285717,459.2857142857143,513.8571428571429,508.85714285714283,638.1428571428571,711.8571428571429,722.1428571428571,843.4285714285714,894.5714285714286,998.2857142857143,1091.142857142857,1020.8571428571429,1105.142857142857,1243.857142857143,1256.857142857143,1322.2857142857142,1289.857142857143,1320.5714285714287,1557.4285714285713,1596.857142857143,1743.7142857142858,1963.857142857143,2203.5714285714284,2387.5714285714284,2537.4285714285716,2728.4285714285716,2721.1428571428573,2795.1428571428573,2823.1428571428573,2850.5714285714284,3042.1428571428573,2833.5714285714284,3000.285714285714,3420.714285714286,3456.8571428571427,3602.5714285714284,3494.8571428571427,3452.1428571428573,3848.5714285714284,3680.0,3508.285714285714,3612.5714285714284,3579.0,3625.0,3479.0,3196.4285714285716,3281.0,3243.0,3135.285714285714,3089.714285714286,3048.8571428571427,3023.5714285714284,3057.5714285714284,2943.4285714285716,2749.714285714286,2614.1428571428573,2545.285714285714,2674.5714285714284,2628.1428571428573,2656.8571428571427,2466.285714285714,2528.8571428571427,2553.714285714286,2530.8571428571427,2423.4285714285716,2347.4285714285716,2226.8571428571427,2077.5714285714284,1981.2857142857142,1834.142857142857,1570.857142857143,1315.2857142857142,1230.4285714285713,1161.142857142857,1177.5714285714287,1041.7142857142858,1015.1428571428571,958.0,920.5714285714286,924.0,913.2857142857143,878.7142857142857,863.7142857142857,779.2857142857143,730.7142857142857,748.4285714285714,651.8571428571429,627.7142857142857,623.1428571428571,561.0,552.4285714285714,538.4285714285714,486.85714285714283,511.14285714285717,492.14285714285717,440.2857142857143,486.14285714285717,541.7142857142857,570.2857142857143,600.1428571428571,582.4285714285714,586.4285714285714,524.7142857142857,521.4285714285714,434.0,405.57142857142856,372.85714285714283,391.7142857142857,393.57142857142856,452.42857142857144,480.42857142857144,665.8571428571429,876.8571428571429,774.5714285714286,786.1428571428571,789.1428571428571,804.2857142857143,767.4285714285714,598.0,386.2857142857143,467.7142857142857,459.85714285714283,466.14285714285717,477.14285714285717,461.14285714285717,480.7142857142857,487.2857142857143,511.2857142857143,503.0,511.14285714285717,536.0,578.1428571428571,599.0,617.5714285714286,654.5714285714286,688.2857142857143,711.5714285714286,687.4285714285714,728.8571428571429,763.0,772.4285714285714,775.2857142857143,796.2857142857143,837.2857142857143,884.2857142857143,898.2857142857143,880.8571428571429,914.5714285714286,926.5714285714286,1007.2857142857143,1037.142857142857,1031.2857142857142,1044.4285714285713,1085.142857142857,1169.857142857143,1294.857142857143,1326.2857142857142,1300.0,1383.2857142857142,1370.5714285714287,1476.142857142857,1551.7142857142858,1631.7142857142858,1687.857142857143,1764.7142857142858,1943.4285714285713,2048.8571428571427,1971.5714285714287,2233.5714285714284,2288.0,2317.714285714286,2361.8571428571427,2548.4285714285716,2765.5714285714284,3166.1428571428573,3183.4285714285716,3371.0,3453.5714285714284,3715.5714285714284,3808.4285714285716,3881.8571428571427,3645.285714285714,3687.8571428571427,3682.4285714285716,3756.714285714286,3408.285714285714,4330.142857142857,4456.857142857143,4830.0,5194.142857142857,5487.428571428572,5468.714285714285,5616.857142857143,5915.428571428572,5902.285714285715,5987.571428571428,6156.571428571428,6352.857142857143,6338.571428571428,7727.857142857143,6779.857142857143,6727.0,6923.857142857143,6555.428571428572,6450.142857142857,6422.142857142857,5840.857142857143,6175.714285714285,6339.428571428572,6426.857142857143,6136.428571428572,6067.142857142857,5841.142857142857,6181.571428571428,5742.428571428572,5665.714285714285,5761.0,6182.0,6555.0,8842.142857142857,8129.571428571428,8732.57142857143,9036.714285714286,9222.0,10268.42857142857,10391.142857142857,8880.285714285714,9464.0,9580.42857142857,9294.285714285714,9309.0,8635.857142857143,8333.42857142857,7905.142857142857,7358.714285714285,6755.571428571428,7146.142857142857,7100.428571428572,6810.857142857143,6765.571428571428,6956.0,6992.714285714285,6940.714285714285,6699.0,6103.857142857143,5787.714285714285,5490.571428571428,5143.142857142857,4889.571428571428,4547.428571428572,4099.714285714285,3951.4285714285716,3750.1428571428573,3453.285714285714,3185.1428571428573,2967.285714285714,3156.4285714285716,2996.285714285714,2722.714285714286,2455.1428571428573,2270.5714285714284,2380.714285714286,2230.8571428571427,1629.142857142857,1638.5714285714287,1494.7142857142858,1544.7142857142858,1581.2857142857142,1530.0,1579.142857142857,1659.4285714285713,1558.857142857143,1534.2857142857142,1472.5714285714287,1310.142857142857,1283.5714285714287,1195.5714285714287,1103.0,1129.7142857142858
