"COUNTYFP","cntT","cntTimeDrive","avTimeDrive","pctTimeDrive"
"06043",6,0,79.08,0
"06045",21,NA,NA,NA
"06047",49,40,19.44,0.82
"06049",4,NA,NA,NA
"06051",3,NA,NA,NA
"06053",94,68,20.67,0.72
"06055",40,31,22.88,0.78
"06057",20,0,52.93,0
"06059",583,582,10.26,1
"06061",85,67,22.88,0.79
"06063",7,0,98.99,0
"06065",453,435,16.48,0.96
"06067",317,314,10.12,0.99
"06069",11,1,35.66,0.09
"06071",369,315,19.17,0.85
"06073",628,613,11.62,0.98
"06075",197,196,5.41,0.99
"06077",139,138,9.2,0.99
"06079",54,41,25.14,0.76
"06081",158,153,15.2,0.97
"06083",90,72,17,0.8
"06085",372,371,11.21,1
"06087",53,47,17.69,0.89
"06089",48,41,20.21,0.85
"06091",1,0,96.27,0
"06093",14,0,97.27,0
"06095",96,95,11.79,0.99
"06097",100,84,19.19,0.84
"06099",94,88,12.87,0.94
"06101",21,20,14.03,0.95
"06103",11,2,41.85,0.18
"06105",5,0,106.42,0
"06107",78,74,13.54,0.95
"06109",11,0,78.64,0
"06111",174,NA,NA,NA
"06113",41,31,21.39,0.76
"06115",14,11,16.09,0.79
"08001",97,95,11.98,0.98
"08003",4,4,9.4,1
"08005",147,145,10.78,0.99
"08007",4,0,82.28,0
"08009",2,0,68.3,0
"08011",1,0,44.69,0
"08013",68,65,11.96,0.96
"08014",18,18,17.17,1
"08015",5,NA,NA,NA
"08017",1,0,98.51,0
"08019",3,0,43.97,0
"08021",2,0,36.77,0
"08023",2,0,72.06,0
"08025",1,0,57.25,0
"08027",1,0,73.33,0
"08029",7,0,70.32,0
"08031",144,144,8.2,1
"08033",1,0,135.22,0
"08035",61,52,20.39,0.85
"08037",14,NA,NA,NA
"08039",7,0,59.06,0
"08041",130,125,12.76,0.96
"08043",14,0,51.57,0
"08045",11,NA,NA,NA
"08047",1,0,59.2,0
"08049",3,0,125.46,0
"08051",4,NA,NA,NA
"08053",1,0,241.42,0
"08055",2,0,71.06,0
"08057",1,0,187.94,0
"08059",138,127,14.15,0.92
"08061",1,0,47.13,0
"08063",3,NA,NA,NA
"08065",2,NA,NA,NA
"08067",10,8,17.97,0.8
"08069",73,66,18.98,0.9
"08071",6,NA,NA,NA
"08073",2,0,108.22,0
"08075",6,NA,NA,NA
"08077",29,27,15.04,0.93
"08079",1,0,105.38,0
"08081",4,NA,NA,NA
"08083",7,0,62.96,0
"08085",10,0,93.34,0
"08087",8,0,73.77,0
"08089",7,0,69.75,0
"08091",1,0,116.14,0
"08093",5,0,96.65,0
"08095",2,NA,NA,NA
"08097",4,NA,NA,NA
"08099",5,4,14.72,0.8
"08101",55,51,11.22,0.93
"08103",2,0,140.84,0
"08105",3,1,35.77,0.33
"08107",8,NA,NA,NA
"08109",2,0,56.95,0
"08111",1,0,64.14,0
"08113",4,0,176.75,0
"08115",1,NA,NA,NA
"08117",5,0,90.83,0
"08119",6,0,56.39,0
"08121",2,NA,NA,NA
"08123",77,75,14.75,0.97
"08125",2,NA,NA,NA
"09001",211,210,8.46,1
"09003",224,223,8.68,1
"09005",51,46,16.01,0.9
"09007",37,34,19.27,0.92
"09009",190,189,8.98,0.99
"09011",66,65,11.83,0.98
"09013",29,29,15.54,1
"09015",25,25,14.18,1
"10001",33,33,9.7,1
"10003",131,131,8.06,1
"10005",54,54,15.7,1
"11001",179,179,5.62,1
"12001",56,48,16.48,0.86
"12003",4,0,40.23,0
"12005",44,42,11.58,0.95
"12007",4,0,46.47,0
"12009",114,103,18.66,0.9
"12011",362,361,10.4,1
"12013",3,0,67.64,0
"12015",39,4,43.88,0.1
"12017",28,0,50.6,0
"12019",30,11,38.95,0.37
"12021",74,62,19.43,0.84
"12023",12,9,22.03,0.75
"12027",9,0,60.39,0
"12029",4,0,85.06,0
"12031",174,172,15.03,0.99
"12033",72,67,14.09,0.93
"12035",21,1,36.18,0.05
"12037",6,0,91.11,0
"12039",9,0,44.7,0
"12041",5,0,52.72,0
"12043",4,0,69.72,0
"12045",4,0,61.57,0
"12047",3,0,44.78,0
"12049",6,0,63.98,0
"12051",7,0,65.89,0
"12053",45,36,21.08,0.8
"12055",27,0,88.65,0
"12057",321,287,18.33,0.89
"12059",4,0,66.79,0
"12061",31,14,31.37,0.45
"12063",11,0,66.12,0
"12065",4,0,49.08,0
"12067",2,0,78.4,0
"12069",56,27,30.14,0.48
"12071",167,130,22.2,0.78
"12073",68,59,18.8,0.87
"12075",10,1,55.78,0.1
"12077",2,0,65.67,0
"12079",5,0,53.68,0
"12081",79,72,16.83,0.91
"12083",63,44,23.57,0.7
"12085",36,33,15.37,0.92
"12086",519,513,15.42,0.99
"12087",31,NA,NA,NA
"12089",13,4,34.52,0.31
"12091",43,29,23.55,0.67
"12093",12,0,54.6,0
"12095",207,200,13.33,0.97
"12097",41,37,18.14,0.9
"12099",338,322,12.55,0.95
"12101",134,91,22.7,0.68
"12103",246,245,15.62,1
"12105",154,100,25.32,0.65
"12107",17,0,55.96,0
"12109",41,28,22.2,0.68
"12111",45,45,10.47,1
"12113",26,7,35.21,0.27
"12115",95,76,18.7,0.8
"12117",86,75,21.79,0.87
"12119",19,0,45.27,0
"12121",7,0,51.81,0
"12123",5,0,88.23,0
"12125",3,0,41.59,0
"12127",114,63,25.96,0.55
"12129",5,2,36.66,0.4
"12131",12,0,58.07,0
"12133",7,0,62.65,0
"13001",5,0,61.46,0
"13003",3,0,46.69,0
"13005",3,0,60.64,0
"13007",2,0,56.56,0
"13009",9,0,54.68,0
"13011",4,3,21.36,0.75
"13013",18,18,10.63,1
"13015",15,14,17.31,0.93
"13017",5,0,48.39,0
"13019",6,1,38,0.17
"13021",44,44,8.86,1
"13023",3,3,28.01,1
"13025",3,1,33.08,0.33
"13027",5,3,35.64,0.6
"13029",7,2,35.25,0.29
"13031",12,11,14.59,0.92
"13033",6,0,47.41,0
"13035",3,3,8.23,1
"13037",2,0,61.48,0
"13039",11,8,19,0.73
"13043",3,0,35.91,0
"13045",17,16,19.19,0.94
"13047",11,11,8.78,1
"13049",2,0,58.43,0
"13051",72,70,11.64,0.97
"13053",5,3,26.62,0.6
"13055",6,0,49.49,0
"13057",26,24,16,0.92
"13059",30,30,9.51,1
"13061",1,0,84.2,0
"13063",50,50,12.96,1
"13065",2,0,58.31,0
"13067",120,120,11.98,1
"13069",9,0,73.09,0
"13071",10,0,42.37,0
"13073",20,18,14.63,0.9
"13075",4,2,29.87,0.5
"13077",20,19,15.17,0.95
"13079",3,0,36.9,0
"13081",6,0,45.49,0
"13083",4,3,16.1,0.75
"13085",3,3,13,1
"13087",7,6,15.72,0.86
"13089",145,144,12.07,0.99
"13091",6,4,20.5,0.67
"13093",3,1,39.32,0.33
"13095",27,27,17.56,1
"13097",20,19,16.9,0.95
"13099",5,0,56.19,0
"13101",2,0,43.07,0
"13103",10,1,43.38,0.1
"13105",5,0,56.24,0
"13107",6,0,52.75,0
"13109",3,0,38.97,0
"13111",5,1,34.28,0.2
"13113",20,20,17.19,1
"13115",20,19,19.19,0.95
"13117",45,45,15.99,1
"13119",5,4,31.19,0.8
"13121",204,204,12.68,1
"13123",5,5,12.92,1
"13125",1,0,67.28,0
"13127",16,11,22.99,0.69
"13129",9,9,13.61,1
"13131",6,1,41.47,0.17
"13133",7,0,62.24,0
"13135",113,113,13.54,1
"13137",8,6,28.38,0.75
"13139",36,34,17.04,0.94
"13141",2,0,77.97,0
"13143",5,2,36.01,0.4
"13145",5,3,27.99,0.6
"13147",5,0,44.83,0
"13149",3,0,37.56,0
"13151",25,25,15.12,1
"13153",23,23,10.38,1
"13155",2,1,30.01,0.5
"13157",11,11,15.68,1
"13159",3,2,33.11,0.67
"13161",3,0,63.2,0
"13163",4,0,60.01,0
"13165",2,0,49.47,0
"13167",3,0,43.06,0
"13169",6,4,24.05,0.67
"13171",3,3,24.48,1
"13173",2,0,34.61,0
"13175",13,12,14.36,0.92
"13177",5,4,22.04,0.8
"13179",15,0,55.69,0
"13181",2,0,53.44,0
"13183",3,0,77.69,0
"13185",25,25,12.36,1
"13187",4,0,37.39,0
"13189",5,0,38.82,0
"13191",5,1,40.03,0.2
"13193",4,0,49.52,0
"13195",6,4,25.91,0.67
"13197",2,0,51.06,0
"13199",4,0,44.69,0
"13201",3,0,40,0
"13205",5,0,54.11,0
"13207",5,3,26.34,0.6
"13209",3,2,23.85,0.67
"13211",5,0,43.93,0
"13213",8,8,13.88,1
"13215",53,53,8.66,1
"13217",13,12,22.11,0.92
"13219",6,6,20.18,1
"13221",4,1,43.12,0.25
"13223",19,18,19.32,0.95
"13225",6,6,21.61,1
"13227",6,2,34.38,0.33
"13229",4,0,39.55,0
"13231",4,3,22.46,0.75
"13233",7,2,34.11,0.29
"13235",3,2,28.95,0.67
"13237",5,0,63.83,0
"13239",1,0,79.1,0
"13241",5,1,44.43,0.2
"13243",2,0,49.06,0
"13245",47,47,16.09,1
"13247",15,15,11.87,1
"13249",2,0,74.82,0
"13251",5,0,44.63,0
"13253",3,0,41.24,0
"13255",12,12,12.54,1
"13257",5,5,9.5,1
"13259",2,0,51.95,0
"13261",8,0,59.52,0
"13263",3,0,41.51,0
"13265",1,0,68.3,0
"13267",5,0,48.78,0
"13269",3,0,52.86,0
"13271",3,0,58,0
"13273",4,3,24.5,0.75
"13275",11,0,59.34,0
"13277",9,9,9.61,1
"13279",6,6,14.11,1
"13281",3,2,26.78,0.67
"13283",2,0,36.75,0
"13285",14,12,17.57,0.86
"13287",2,2,24.45,1
"13289",2,0,37.41,0
"13291",6,5,17.24,0.83
"13293",7,0,42.95,0
"13295",13,9,21.84,0.69
"13297",15,13,21.33,0.87
"13299",9,8,19.18,0.89
"13301",2,0,55.72,0
"13303",5,0,66.79,0
"13305",6,0,58.37,0
"13307",2,0,56.06,0
"13309",2,0,38.44,0
"13311",5,0,44.92,0
"13313",18,16,23.83,0.89
"13315",4,0,51.68,0
"13317",4,0,66.06,0
"13319",3,1,33.95,0.33
"13321",5,1,40.61,0.2
"15001",50,NA,NA,NA
"15003",244,NA,NA,NA
"15005",2,NA,NA,NA
"15007",16,NA,NA,NA
"15009",38,NA,NA,NA
"16001",59,59,10.25,1
"16003",2,NA,NA,NA
"16005",22,NA,NA,NA
"16007",2,0,101.75,0
"16009",2,0,100.93,0
"16011",8,NA,NA,NA
"16013",4,NA,NA,NA
"16015",1,0,102.47,0
"16017",9,0,94.9,0
"16019",21,NA,NA,NA
"16021",2,NA,NA,NA
"16023",1,NA,NA,NA
"16025",1,0,138.28,0
"16027",29,25,15.53,0.86
"16029",2,0,133.98,0
"16031",6,NA,NA,NA
"16033",1,NA,NA,NA
"16035",2,NA,NA,NA
"16037",1,NA,NA,NA
"16039",5,0,65.99,0
"16041",2,0,44.7,0
"16043",3,NA,NA,NA
"16045",3,0,45.88,0
"16047",2,NA,NA,NA
"16049",5,NA,NA,NA
"16051",4,NA,NA,NA
"16053",5,NA,NA,NA
"16055",25,4,39.89,0.16
"16057",7,NA,NA,NA
"16059",3,NA,NA,NA
"16061",3,NA,NA,NA
"16063",1,NA,NA,NA
"16065",6,NA,NA,NA
"16067",5,NA,NA,NA
"16069",10,NA,NA,NA
"16071",1,0,76.74,0
"16073",3,0,61.4,0
"16075",4,0,49.21,0
"16077",2,NA,NA,NA
"16079",3,0,87.32,0
"16081",1,NA,NA,NA
"16083",14,NA,NA,NA
"16085",3,NA,NA,NA
"16087",3,0,85.19,0
"17001",18,16,11.96,0.89
"17003",4,0,37.06,0
"17005",4,0,61.17,0
"17007",7,5,23.37,0.71
"17009",2,0,65.2,0
"17011",10,0,53.84,0
"17013",2,0,70.67,0
"17015",6,0,68.3,0
"17017",5,0,64.51,0
"17019",43,40,10.63,0.93
"17021",10,0,43.38,0
"17023",4,1,39.87,0.25
"17025",4,0,84.4,0
"17027",8,0,58.57,0
"17029",12,0,65,0
"17031",1319,1319,5.96,1
"17033",6,0,54.92,0
"17035",3,0,68.96,0
"17037",21,2,37.18,0.1
"17039",5,1,36.96,0.2
"17041",5,0,46.32,0
"17043",216,216,11.06,1
"17045",5,0,50.15,0
"17047",3,0,68.36,0
"17049",8,0,103.18,0
"17051",7,0,87.9,0
"17053",5,0,47.82,0
"17055",12,7,27.37,0.58
"17057",12,0,58.94,0
"17059",2,0,68.22,0
"17061",5,0,61.77,0
"17063",10,5,32.06,0.5
"17065",3,0,74.1,0
"17067",7,0,69.51,0
"17069",2,0,74.5,0
"17071",3,0,94.52,0
"17073",13,2,49.86,0.15
"17075",9,1,47.66,0.11
"17077",14,6,34.06,0.43
"17079",3,0,77.63,0
"17081",11,0,56.33,0
"17083",6,2,35.04,0.33
"17085",6,3,27.37,0.5
"17087",4,1,34.29,0.25
"17089",82,81,11.13,0.99
"17091",29,28,11.34,0.97
"17093",10,9,18.4,0.9
"17095",16,0,54.34,0
"17097",154,154,12.52,1
"17099",28,16,28.23,0.57
"17101",5,4,25.85,0.8
"17103",9,0,67.21,0
"17105",10,0,50.73,0
"17107",8,0,41.19,0
"17109",10,0,89.73,0
"17111",52,40,25.02,0.77
"17113",41,36,14.13,0.88
"17115",34,33,8.67,0.97
"17117",13,0,47.46,0
"17119",61,55,16.06,0.9
"17121",12,0,84.37,0
"17123",5,0,51.65,0
"17125",6,0,67.53,0
"17127",4,4,18.54,1
"17129",3,0,40.48,0
"17131",4,1,42.11,0.25
"17133",6,2,39.49,0.33
"17135",8,0,63.65,0
"17137",10,0,44.26,0
"17139",4,0,43.62,0
"17141",11,1,44.93,0.09
"17143",48,46,10.66,0.96
"17145",6,0,67.93,0
"17147",4,2,32.38,0.5
"17149",5,0,71.54,0
"17151",2,0,56.37,0
"17153",2,0,54.17,0
"17155",2,0,54.08,0
"17157",9,0,73.63,0
"17159",5,0,53.77,0
"17161",40,39,13.16,0.98
"17163",60,52,19.07,0.87
"17165",9,0,41.74,0
"17167",53,53,8.83,1
"17169",3,0,92.5,0
"17171",2,0,66.23,0
"17173",6,0,65.18,0
"17175",2,0,63.06,0
"17177",13,0,52.38,0
"17179",30,26,18.5,0.87
"17181",5,0,43.41,0
"17183",24,0,49.3,0
"17185",4,0,50.42,0
"17187",5,0,69.21,0
"17189",4,0,66.75,0
"17191",5,0,86.41,0
"17193",5,0,67.7,0
"17195",18,0,70.14,0
"17197",152,148,13.92,0.97
"17199",15,15,12.25,1
"17201",77,75,13.23,0.97
"17203",9,3,34.34,0.33
"18001",7,1,41.6,0.14
"18003",96,94,12.03,0.98
"18005",15,0,48.68,0
"18007",3,0,47.28,0
"18009",4,0,35.03,0
"18011",10,3,36.71,0.3
"18013",4,0,48.4,0
"18015",7,1,40.12,0.14
"18017",11,0,58.5,0
"18019",26,23,17.03,0.88
"18021",6,4,30.89,0.67
"18023",8,0,39.06,0
"18025",3,0,68.24,0
"18027",7,1,38.29,0.14
"18029",10,7,20.54,0.7
"18031",6,0,66.23,0
"18033",9,6,30.07,0.67
"18035",30,30,11.87,1
"18037",7,0,62.31,0
"18039",36,6,38.67,0.17
"18041",7,0,44.8,0
"18043",20,17,21.94,0.85
"18045",5,0,59.05,0
"18047",5,0,52.65,0
"18049",6,0,72.18,0
"18051",7,0,36.52,0
"18053",16,16,13.12,1
"18055",9,2,48,0.22
"18057",39,32,25.11,0.82
"18059",10,2,34.21,0.2
"18061",6,0,47.59,0
"18063",21,19,15.77,0.9
"18065",13,0,39.03,0
"18067",20,1,41.72,0.05
"18069",9,0,37.21,0
"18071",10,0,65.3,0
"18073",8,0,45.89,0
"18075",7,0,49.15,0
"18077",7,0,66.19,0
"18079",6,0,72.25,0
"18081",22,20,15.95,0.91
"18083",10,9,15.48,0.9
"18085",19,0,56.02,0
"18087",8,0,62.14,0
"18089",118,116,11.65,0.98
"18091",29,28,19.05,0.97
"18093",10,0,42.48,0
"18095",37,10,33.3,0.27
"18097",224,224,11.38,1
"18099",12,0,44.9,0
"18101",3,0,58.04,0
"18103",10,0,52.43,0
"18105",31,31,13.45,1
"18107",9,0,50.48,0
"18109",13,6,28.67,0.46
"18111",4,0,54.64,0
"18113",10,1,43.12,0.1
"18115",2,1,30.27,0.5
"18117",6,0,72.76,0
"18119",5,2,41.42,0.4
"18121",4,0,46,0
"18123",5,0,44.34,0
"18125",4,0,53.12,0
"18127",33,32,15.78,0.97
"18129",7,5,26.88,0.71
"18131",4,0,69.68,0
"18133",7,0,44.82,0
"18135",8,0,44.2,0
"18137",6,0,47.82,0
"18139",5,0,64.47,0
"18141",75,73,13.14,0.97
"18143",5,0,43,0
"18145",10,1,40.11,0.1
"18147",5,2,33.44,0.4
"18149",7,0,45.64,0
"18151",9,0,53.53,0
"18153",5,0,41.88,0
"18155",3,0,58.59,0
"18157",37,36,12.79,0.97
"18159",4,0,50.22,0
"18161",2,1,29.8,0.5
"18163",49,49,8.12,1
"18165",5,3,33.75,0.6
"18167",28,28,9.43,1
"18169",8,1,41.61,0.12
"18171",2,0,59.2,0
"18173",11,8,26.26,0.73
"18175",6,0,64.52,0
"18177",17,15,15.45,0.88
"18179",7,1,40.34,0.14
"18181",8,1,46.82,0.12
"18183",7,4,28.99,0.57
"19001",3,0,68.04,0
"19003",2,0,112.04,0
"19005",5,0,75.91,0
"19007",5,0,81.16,0
"19009",3,0,89.6,0
"19011",7,1,45.11,0.14
"19013",38,0,75.52,0
"19015",7,0,50.58,0
"19017",8,NA,NA,NA
"19019",6,0,67.92,0
"19021",6,NA,NA,NA
"19023",5,NA,NA,NA
"19025",4,NA,NA,NA
"19027",6,NA,NA,NA
"19029",5,0,77.7,0
"19031",5,1,42.43,0.2
"19033",11,NA,NA,NA
"19035",4,NA,NA,NA
"19037",4,NA,NA,NA
"19039",3,0,58.83,0
"19041",4,NA,NA,NA
"19043",6,0,97.34,0
"19045",12,1,46.45,0.08
"19047",5,0,101.26,0
"19049",15,10,28.51,0.67
"19051",2,0,101.74,0
"19053",3,0,80.92,0
"19055",4,0,73.05,0
"19057",11,0,103.7,0
"19059",5,NA,NA,NA
"19061",26,15,31.99,0.58
"19063",4,NA,NA,NA
"19065",7,0,104.05,0
"19067",5,NA,NA,NA
"19069",3,NA,NA,NA
"19071",3,0,63.48,0
"19073",4,0,84.03,0
"19075",4,0,96.7,0
"19077",3,0,70.91,0
"19079",5,0,70.58,0
"19081",4,NA,NA,NA
"19083",6,0,87.69,0
"19085",5,1,48.68,0.2
"19087",5,0,93.08,0
"19089",3,0,91.12,0
"19091",4,NA,NA,NA
"19093",3,NA,NA,NA
"19095",4,0,54.06,0
"19097",6,0,57.2,0
"19099",9,0,44.05,0
"19101",4,0,96.59,0
"19103",24,4,34.15,0.17
"19105",5,0,52.69,0
"19107",4,0,80.46,0
"19109",6,NA,NA,NA
"19111",11,0,74.83,0
"19113",45,41,17.85,0.91
"19115",3,0,67.58,0
"19117",4,0,46.26,0
"19119",3,0,64.36,0
"19121",3,0,45.56,0
"19123",7,0,40.3,0
"19125",8,8,16.85,1
"19127",10,0,62.46,0
"19129",5,1,35.99,0.2
"19131",3,0,94.71,0
"19133",4,0,81.73,0
"19135",3,0,51.93,0
"19137",4,0,78.46,0
"19139",10,1,42.76,0.1
"19141",4,0,123.84,0
"19143",2,0,101.98,0
"19145",6,0,95.97,0
"19147",4,NA,NA,NA
"19149",6,0,104.51,0
"19151",3,NA,NA,NA
"19153",98,98,9.16,1
"19155",30,27,13.4,0.9
"19157",5,0,71.97,0
"19159",2,0,111.44,0
"19161",4,NA,NA,NA
"19163",47,46,11.14,0.98
"19165",4,0,66.08,0
"19167",7,0,89.17,0
"19169",20,1,36.58,0.05
"19171",6,0,84.56,0
"19173",3,0,110.08,0
"19175",4,0,96.56,0
"19177",2,0,108.46,0
"19179",11,0,69.5,0
"19181",12,9,26.38,0.75
"19183",5,0,66.84,0
"19185",3,0,81.11,0
"19187",12,NA,NA,NA
"19189",3,NA,NA,NA
"19191",5,0,98.9,0
"19193",26,NA,NA,NA
"19195",3,0,107.6,0
"19197",5,NA,NA,NA
"20001",5,NA,NA,NA
"20003",2,0,82.24,0
"20005",4,0,46.88,0
"20007",2,NA,NA,NA
"20009",8,NA,NA,NA
"20011",5,0,96.33,0
"20013",3,0,67.38,0
"20015",13,7,28.34,0.54
"20017",1,0,91.54,0
"20019",1,0,57.59,0
"20021",6,4,27.49,0.67
"20023",1,NA,NA,NA
"20025",1,NA,NA,NA
"20027",2,NA,NA,NA
"20029",4,NA,NA,NA
"20031",3,0,81.33,0
"20033",1,NA,NA,NA
"20035",11,0,58.29,0
"20037",11,0,54.63,0
"20039",2,NA,NA,NA
"20041",6,NA,NA,NA
"20043",3,1,30.92,0.33
"20045",22,22,11.72,1
"20047",2,NA,NA,NA
"20049",1,0,98.44,0
"20051",6,NA,NA,NA
"20053",2,NA,NA,NA
"20055",12,NA,NA,NA
"20057",7,NA,NA,NA
"20059",5,1,38.78,0.2
"20061",8,0,75.73,0
"20063",2,NA,NA,NA
"20065",2,NA,NA,NA
"20067",2,NA,NA,NA
"20069",2,NA,NA,NA
"20071",1,0,115.54,0
"20073",3,0,91.74,0
"20075",1,0,60.88,0
"20077",3,0,104.07,0
"20079",6,1,35.85,0.17
"20081",1,NA,NA,NA
"20083",1,NA,NA,NA
"20085",3,0,50.94,0
"20087",4,0,41.98,0
"20089",2,NA,NA,NA
"20091",130,123,15.55,0.95
"20093",1,0,100.74,0
"20095",3,0,70.3,0
"20097",1,NA,NA,NA
"20099",8,0,67.86,0
"20101",1,NA,NA,NA
"20103",16,1,40.61,0.06
"20105",1,NA,NA,NA
"20107",2,0,67.28,0
"20109",1,NA,NA,NA
