origin,count within 60,count within 30,minutes
8010,2,0,50.61
8011,2,1,0.0
8012,17,17,0.0
8015,1,1,0.0
8016,2,2,0.0
8021,18,2,0.0
8022,1,1,0.0
8026,30,14,0.0
8028,1,0,42.96
8029,6,0,41.39
8030,5,1,0.0
8031,8,0,43.63
8033,22,1,0.0
8034,33,12,0.0
8035,9,7,21.57
8036,5,5,0.0
8037,8,8,0.0
8043,14,14,0.0
8045,23,1,25.42
8046,2,2,0.0
8048,11,0,59.23
8049,22,2,0.0
8050,6,6,0.0
8051,2,0,53.16
8052,20,0,54.94
8053,31,31,0.0
8054,5,5,0.0
8055,5,5,0.0
8057,6,6,0.0
8059,8,0,31.72
8060,11,11,0.0
8062,2,2,0.0
8063,1,0,51.44
8064,1,0,55.45
8065,6,2,0.0
8068,2,1,0.0
8070,2,2,0.0
8071,9,1,0.0
8073,2,0,42.12
8075,1,1,0.0
8077,3,1,0.0
8078,5,0,30.58
8079,5,5,0.0
8080,9,8,0.0
8081,5,5,0.0
8083,22,18,0.0
8084,21,17,0.0
8086,1,1,0.0
8087,3,3,0.0
8088,1,1,0.0
8090,2,2,28.14
8091,12,0,46.48
8093,10,1,0.0
8094,4,4,0.0
8096,12,9,0.0
8097,11,2,0.0
8098,1,1,0.0
8102,149,62,0.0
8103,71,62,0.0
8104,68,1,0.0
8105,75,2,0.0
8106,11,3,0.0
8107,67,2,29.52
8108,17,2,0.0
8109,34,10,0.0
8110,12,10,25.1
8201,3,0,25.1
8203,3,3,25.1
8204,2,2,0.0
8205,7,7,0.0
8210,13,13,0.0
8221,19,4,0.0
8225,19,12,0.0
8226,1,1,0.0
8232,15,3,0.0
8234,5,5,0.0
8240,3,3,0.0
8244,7,3,0.0
8270,2,2,0.0
8302,22,22,0.0
8312,2,2,0.0
8314,2,2,0.0
8318,2,2,0.0
8322,1,1,0.0
8327,2,0,39.59
8330,4,4,0.0
8332,3,3,0.0
8360,14,14,0.0
8361,5,5,0.0
8401,18,16,0.0
8402,3,1,0.0
8403,1,0,30.18
8406,19,2,30.18
8501,1,1,0.0
8502,10,10,0.0
8505,3,3,0.0
8512,2,2,0.0
8520,1,1,0.0
8527,6,6,0.0
8528,25,0,51.74
8534,2,2,0.0
8536,2,2,0.0
8540,26,26,0.0
8542,26,26,0.0
8550,4,4,0.0
8558,5,5,0.0
8560,2,2,0.0
8608,32,7,0.0
8609,47,9,0.0
8610,7,0,40.61
8611,9,9,0.0
8618,28,20,0.0
8619,27,15,0.0
8628,2,2,0.0
8629,27,7,0.0
8638,30,3,0.0
8640,1,1,0.0
8648,10,10,0.0
8690,23,7,0.0
8691,8,1,0.0
8701,16,16,0.0
8720,1,0,57.98
8721,5,5,0.0
8723,5,5,0.0
8724,7,7,0.0
8730,3,2,0.0
8731,4,2,0.0
8732,14,0,59.75
8733,1,1,0.0
8734,4,2,0.0
8735,1,1,0.0
8736,3,2,0.0
8742,2,2,0.0
8750,3,1,0.0
8751,1,0,46.65
8753,14,14,0.0
8755,14,14,0.0
8759,3,3,0.0
8801,1,1,0.0
8805,3,1,0.0
8807,15,8,0.0
8809,4,4,0.0
8810,2,1,0.0
8812,1,0,50.46
8816,15,15,0.0
8817,7,2,0.0
8820,14,9,0.0
8822,1,1,0.0
8823,1,1,26.48
8824,1,1,0.0
8826,1,1,0.0
8827,1,1,0.0
8830,21,2,0.0
8831,2,2,0.0
8832,9,0,40.65
8835,3,3,0.0
8837,7,7,0.0
8840,18,7,0.0
8844,3,3,0.0
8846,3,1,0.0
8850,15,0,59.82
8852,2,1,0.0
8854,5,5,0.0
8857,9,9,0.0
8859,4,2,0.0
8861,14,9,0.0
8863,21,0,34.53
8865,4,4,0.0
8869,15,0,39.21
8872,2,0,57.0
8873,7,7,0.0
8876,15,7,0.0
8879,4,2,0.0
8880,3,1,0.0
8882,15,0,43.88
8884,15,0,57.61
8889,1,1,0.0
8890,3,0,39.38
8901,17,15,0.0
8902,13,13,0.0
8904,19,2,0.0
