origin,count within 60,count within 30,minutes
7057,1,1,27.41
7060,1,1,0.0
7062,1,0,30.9
7063,1,1,28.03
7069,1,0,56.23
7070,1,0,54.52
7072,1,0,52.88
7073,1,0,44.58
7079,2,0,45.7
7080,1,0,57.73
7083,1,0,57.84
7086,8,0,45.69
7087,8,0,50.97
7088,1,0,52.77
7093,7,0,48.53
7094,1,1,0.0
7102,3,0,35.66
7103,4,0,44.33
7104,1,0,59.64
7105,3,0,57.07
7106,2,2,27.18
7107,1,0,46.21
7108,3,2,28.27
7111,4,1,0.0
7112,3,0,30.72
7114,3,2,0.0
7201,1,1,0.0
7202,1,1,29.85
7205,4,0,47.93
7206,1,0,32.42
7208,1,1,23.84
7302,12,0,36.35
7304,2,2,0.0
7305,2,2,27.88
7306,2,2,24.97
7307,2,0,53.86
7310,12,0,45.78
7311,14,0,41.14
7501,1,1,8.22
7502,1,1,28.45
7503,1,0,35.37
7504,1,0,30.76
7505,1,1,0.0
7508,1,0,46.76
7512,1,0,55.2
7513,1,1,27.67
7514,1,0,38.13
7522,1,1,18.63
7524,1,0,34.05
7644,1,0,53.79
7649,1,0,49.1
7652,1,1,0.0
7661,1,0,57.73
7701,1,1,0.0
7702,1,0,54.01
7704,1,0,45.93
7739,1,0,51.44
7753,1,1,0.0
7834,1,1,0.0
7878,1,0,37.22
8002,1,0,47.34
8012,1,1,0.0
8048,1,0,59.23
8060,1,1,0.0
8102,4,1,0.0
8103,1,1,23.38
8104,1,0,53.66
8105,2,0,37.19
8108,1,0,56.38
8109,1,1,0.0
8110,1,1,25.1
8201,1,0,56.89
8210,1,1,0.0
8225,1,0,49.6
8232,1,1,0.0
8302,2,2,0.0
8330,1,1,0.0
8360,1,1,0.0
8608,2,0,40.34
8609,3,0,46.57
8618,2,1,0.0
8619,1,1,0.0
8629,2,0,47.7
8638,2,1,0.0
8690,1,0,43.28
8723,1,1,0.0
8732,1,0,59.75
8753,1,1,0.0
8807,1,0,58.58
8859,1,0,35.72
8865,1,1,0.0
8869,1,0,39.21
8876,1,1,0.0
8879,1,1,0.0
8901,1,1,0.0
8904,1,0,31.14
10001,19,13,9.05
10002,14,7,0.0
10003,20,11,0.0
10004,15,0,33.3
10005,18,0,30.26
10006,18,0,30.83
10007,19,4,19.3
10009,14,10,0.0
10010,23,11,0.0
10011,18,9,19.65
10012,14,10,0.0
10013,14,6,11.79
10014,18,5,15.44
10016,28,8,0.0
10017,23,8,14.44
10018,19,11,0.0
10019,16,7,0.0
10020,19,8,14.89
10021,21,3,0.0
10022,19,8,18.41
10023,18,7,16.71
10024,19,0,32.43
10025,18,2,26.18
10026,17,10,13.73
10027,18,8,0.0
10028,26,5,8.72
10029,23,8,0.0
10030,18,6,0.0
10031,18,3,14.27
10032,10,1,17.32
10033,10,1,0.0
10034,4,0,30.74
10035,21,10,0.0
10036,19,7,12.44
10037,19,12,12.43
10038,19,4,23.43
10039,20,6,14.05
10040,5,1,14.02
10044,5,0,48.87
10065,23,3,8.5
10069,11,5,22.03
10075,22,5,6.78
10103,19,8,12.59
10110,21,11,13.69
10111,19,8,15.63
10112,19,8,14.7
10115,12,2,14.33
10119,21,11,7.33
10128,27,5,0.0
10152,21,10,19.25
10153,18,7,18.19
10154,21,10,19.95
10162,24,3,11.02
10165,23,11,13.45
10167,21,11,15.65
10168,23,11,11.62
10169,21,11,16.75
10170,21,11,12.47
10171,21,13,18.13
10172,21,11,16.64
10173,21,11,16.43
10174,23,11,10.89
10177,21,11,17.23
10199,21,11,8.33
10271,18,4,27.56
10278,19,6,17.37
10279,19,4,21.98
10280,15,0,32.15
10282,21,2,27.44
10301,1,0,35.66
10304,1,1,0.0
10305,1,1,29.5
10309,2,2,0.0
10310,1,0,51.02
10312,2,0,43.24
10451,20,8,0.0
10452,19,5,19.49
10453,9,2,16.69
10454,20,11,0.0
10455,19,7,0.0
10456,17,8,0.0
10457,11,4,0.0
10458,5,3,0.0
10459,11,3,21.99
10460,14,2,24.12
10461,5,4,0.0
10462,8,0,35.35
10463,5,0,40.01
10465,4,0,40.66
10466,2,0,35.54
10467,6,1,0.0
10468,6,1,16.47
10469,6,1,26.2
10470,2,0,31.51
10472,13,0,43.48
10473,7,0,54.11
10474,9,2,24.69
10475,6,0,53.84
10511,1,0,58.44
10512,4,4,0.0
10538,1,0,47.26
10550,2,1,0.0
10552,2,1,27.41
10553,2,1,18.27
10566,1,1,0.0
10567,1,0,38.36
10701,3,3,20.59
10703,3,3,0.0
10704,1,0,38.86
10705,3,0,55.86
10708,1,0,44.8
10801,2,1,0.0
10803,2,0,33.7
10804,1,0,51.91
10805,1,1,25.73
10901,2,2,0.0
10920,1,0,46.0
10960,2,1,0.0
10989,2,1,0.0
10994,1,0,59.66
11001,1,0,32.29
11004,1,1,0.0
11005,1,0,33.04
11020,1,0,49.32
11040,1,0,39.28
11042,1,1,21.7
11101,11,0,42.28
11102,19,0,35.77
11103,3,0,52.13
11104,1,0,47.29
11105,2,0,55.57
11106,9,0,45.25
11109,14,1,28.13
11201,13,1,0.0
11203,7,2,0.0
11204,1,0,38.74
11205,12,5,19.9
11206,10,3,0.0
11207,7,2,0.0
11208,3,2,24.44
11209,1,0,55.48
11210,4,0,40.6
11211,13,2,19.3
11212,9,3,0.0
11213,15,3,0.0
11215,9,2,0.0
11216,13,4,18.56
11217,11,5,17.65
11218,6,1,0.0
11219,2,1,29.77
11220,4,1,28.4
11221,10,3,0.0
11222,9,0,36.88
11225,10,2,27.19
11226,10,3,25.61
11228,1,0,53.91
11230,1,0,35.65
11231,6,3,25.96
11232,4,1,0.0
11233,12,4,23.07
11234,3,0,41.16
11236,8,1,0.0
11237,8,1,17.81
11238,10,2,0.0
11239,4,0,32.74
11351,1,0,39.22
11354,1,1,21.88
11355,2,1,0.0
11356,1,0,54.12
11357,1,0,51.22
11358,2,0,31.8
11361,1,0,57.05
11362,1,0,37.05
11363,1,0,55.41
11364,1,0,51.96
11365,3,1,13.98
11366,3,2,0.0
11367,5,1,27.64
11368,2,1,21.07
11369,1,0,31.52
11370,1,0,46.83
11371,1,0,45.3
11372,1,1,19.02
11373,1,1,0.0
11374,3,1,29.77
11375,3,0,42.77
11377,1,0,32.2
11378,4,0,37.26
11379,1,0,40.65
11385,5,0,39.42
11412,1,0,47.99
11415,4,2,16.09
11416,4,0,34.08
11417,4,0,40.56
11418,3,2,0.0
11419,3,2,21.35
11420,2,0,39.92
11421,4,2,28.75
11423,2,0,30.88
11424,4,2,28.49
11426,1,1,25.51
11427,3,0,47.75
11428,1,0,53.62
11432,4,2,0.0
11433,4,1,25.1
11434,1,0,56.63
11435,4,3,24.51
11451,4,1,20.76
11553,2,0,53.34
11554,2,2,0.0
11556,2,0,39.09
11701,2,2,0.0
11722,1,0,53.43
11726,2,0,31.9
11746,1,1,0.0
11756,2,0,50.68
11757,2,0,51.31
11762,2,0,48.81
11787,1,0,55.8
11788,1,1,0.0
11901,1,1,0.0
11931,1,0,53.53
11939,2,0,45.76
11944,2,2,0.0
11965,2,0,51.06
12010,1,1,0.0
12144,1,0,53.26
12180,1,1,0.0
12183,1,0,48.32
12189,1,0,55.0
12202,3,1,27.83
12203,2,0,54.49
12204,1,0,51.77
12206,3,2,0.0
12207,3,1,0.0
12208,3,0,31.39
12209,3,0,45.87
12210,3,3,10.65
12302,2,2,0.0
12304,2,0,56.67
12305,2,2,0.0
12306,2,0,58.57
12307,2,2,17.83
12308,2,2,24.38
12401,2,2,0.0
12550,2,2,0.0
12572,1,1,0.0
12601,3,3,0.0
12603,3,0,55.57
12604,3,0,38.2
12901,2,2,0.0
12903,2,0,38.0
13126,1,1,0.0
13202,2,0,31.56
13203,2,1,0.0
13204,1,0,51.67
13205,1,0,49.23
13206,2,0,32.26
13207,1,0,52.76
13208,1,1,24.58
13210,2,1,0.0
13214,1,0,55.3
13224,2,0,30.83
13290,1,0,48.58
13440,1,1,0.0
13441,1,0,51.42
13501,1,0,37.7
13502,1,1,0.0
13601,1,1,0.0
13903,1,1,0.0
14020,1,1,0.0
14068,1,0,46.74
14127,1,1,0.0
14201,2,1,0.0
14202,2,1,16.06
14203,2,1,20.26
14204,2,0,35.54
14208,3,1,20.66
14209,3,1,0.0
14211,2,0,58.13
14213,2,1,26.33
14214,2,1,0.0
14215,1,0,34.79
14216,1,0,30.03
14222,2,1,16.21
14223,1,0,43.08
14226,1,0,52.57
14228,1,1,0.0
14261,1,0,44.6
14301,1,1,0.0
14302,1,1,10.88
14303,1,1,15.23
14305,1,0,33.64
14604,1,0,45.94
14605,1,0,58.19
14607,1,0,32.2
14608,1,0,42.87
14611,1,0,53.66
14614,1,0,43.36
14620,1,1,0.0
14623,1,1,0.0
14627,1,0,36.07
14850,1,1,0.0
14853,1,1,11.53
15001,1,1,0.0
15022,1,1,0.0
15074,1,1,0.0
15104,1,0,57.6
15110,1,0,55.47
15131,1,0,53.38
15132,1,1,0.0
15133,1,0,49.22
15201,4,2,0.0
15203,1,0,42.67
15206,4,1,0.0
15208,2,0,33.66
15210,2,0,48.14
15212,1,0,32.21
15213,4,1,0.0
15214,1,0,54.04
15216,2,2,28.67
15217,2,0,42.66
15218,1,0,36.5
15219,1,0,35.95
15221,1,1,0.0
15222,2,0,52.02
15224,4,2,19.28
15226,2,2,0.0
15232,4,2,27.83
15233,1,1,0.0
15234,2,0,56.97
15260,4,1,0.54
15290,1,1,27.88
15301,1,1,0.0
15342,1,1,0.0
15347,1,0,45.53
15363,1,1,28.38
15401,1,1,0.0
15472,1,0,47.02
15473,1,1,0.0
15482,1,0,59.78
15601,1,1,0.0
15629,1,0,40.06
15639,1,1,0.0
15673,1,0,57.2
15690,1,1,0.0
15717,1,1,0.0
15902,1,0,53.72
15904,1,1,0.0
16001,1,1,0.0
16045,1,0,51.58
16066,1,1,0.0
16101,1,1,0.0
16121,1,1,0.0
16137,1,1,0.0
16146,1,0,32.15
16148,1,0,58.74
16161,1,1,13.65
16335,1,1,0.0
16501,2,1,0.0
16502,2,1,0.0
16503,2,1,26.86
16504,2,0,49.09
16507,2,1,8.04
16508,2,1,23.77
16546,2,0,52.06
16601,1,1,0.0
16602,1,0,37.84
16635,1,1,0.0
16665,1,0,44.55
16801,1,1,0.0
16802,1,1,21.58
16803,1,0,54.11
16830,1,1,0.0
16843,1,0,46.08
17011,1,1,0.0
17042,1,1,0.0
17043,2,0,36.89
17046,1,0,56.06
17055,1,1,0.0
17101,1,1,27.61
17102,1,0,43.57
17103,1,1,20.71
17104,1,1,0.0
17110,1,1,0.0
17113,1,0,56.27
17120,1,0,30.98
17331,1,1,0.0
17344,1,0,53.12
17402,1,1,0.0
17603,1,1,0.0
17701,1,1,0.0
17730,1,0,41.59
17777,1,1,0.0
18020,1,1,0.0
18069,1,1,0.0
18344,1,1,0.0
18349,1,0,44.56
18370,1,0,54.62
18503,1,0,57.85
18508,1,0,52.07
18509,1,1,29.9
18510,1,0,40.76
18512,1,1,0.0
18701,2,1,18.34
18702,1,1,0.0
18705,1,0,52.38
18706,1,1,0.0
18901,1,1,0.0
18935,1,0,52.13
18951,1,1,0.0
18974,1,1,0.0
19004,1,0,41.68
19007,1,0,57.38
19013,2,2,0.0
19015,2,2,29.66
19018,1,0,51.26
19022,2,0,44.39
19023,1,0,34.96
19026,1,0,54.27
19027,1,0,55.7
19030,1,0,56.48
19040,1,0,51.42
19047,1,1,0.0
19050,3,1,0.0
19055,1,0,35.96
19056,2,0,42.41
19057,1,1,0.0
19066,1,0,41.58
19079,1,0,56.66
19082,3,0,32.36
19087,1,0,33.1
19094,2,0,56.19
19102,12,4,9.36
19103,12,4,16.26
19104,9,2,0.0
19106,11,3,12.43
19107,13,3,0.0
19109,12,4,6.22
19114,3,1,0.0
19119,2,0,32.86
19120,1,0,31.02
19121,10,5,28.22
19122,8,6,0.0
19123,9,8,0.0
19124,2,0,32.89
19125,6,5,26.22
19126,2,1,27.21
19129,1,0,38.91
19130,12,1,26.93
19131,4,1,0.0
19132,6,0,43.19
19133,6,5,22.57
19134,7,0,45.35
19135,4,0,39.32
19136,3,2,0.0
19137,2,2,0.0
19138,2,0,33.34
19139,6,2,0.0
19140,7,0,41.89
19141,2,1,0.0
19142,2,0,41.68
19143,7,2,0.0
19144,2,1,0.0
19145,4,2,22.12
19146,7,2,0.0
19147,10,4,23.76
19148,4,0,41.36
19149,4,0,51.62
19151,2,0,32.61
19152,3,0,42.66
19154,1,0,58.05
19311,1,1,0.0
19312,1,0,37.37
19320,1,1,0.0
19333,1,1,0.0
19348,1,1,0.0
19374,1,0,34.89
19401,1,1,0.0
19403,2,2,0.0
19405,1,0,36.96
19464,1,1,0.0
19601,1,0,57.29
19609,1,0,32.34
19610,1,1,0.0
19611,1,0,49.0
19702,1,1,0.0
19703,2,2,0.0
19711,1,1,0.0
19716,1,0,49.78
19717,1,0,52.29
19720,1,1,0.0
19801,1,0,45.17
19805,1,1,0.0
19806,1,0,34.29
19901,1,1,0.0
19904,1,1,0.0
19947,1,1,0.0
19952,1,1,0.0
19963,1,1,0.0
19966,1,1,0.0
19971,1,1,0.0
19973,1,1,0.0
20001,2,0,40.14
20002,1,1,25.07
20003,2,1,0.0
20004,2,0,35.3
20005,1,1,24.7
20006,1,1,12.09
20007,1,0,36.6
20008,1,0,52.3
20009,1,0,31.83
20010,1,0,51.05
20011,1,0,55.74
20012,1,0,35.88
20020,2,1,0.0
20024,3,0,36.11
20032,1,0,59.03
20036,1,1,15.59
20037,1,1,0.0
20045,2,1,25.1
20052,1,1,6.51
20053,1,1,26.11
20057,1,0,32.24
20110,1,1,0.0
20111,1,0,42.31
20202,3,0,35.08
20204,2,0,30.39
20228,3,0,36.7
20230,2,1,27.01
20240,1,1,17.67
20245,1,1,17.4
20260,3,0,43.45
20307,1,0,45.55
20319,1,0,42.05
20373,2,0,46.23
20390,2,1,9.0
20405,1,1,15.77
20418,1,1,17.02
20427,1,1,4.42
20506,2,1,16.61
20510,2,1,29.42
20520,1,1,11.78
20535,2,0,32.11
20540,2,1,17.5
20551,1,1,17.94
20553,3,0,36.57
20560,3,0,38.52
20565,2,0,35.61
20566,1,1,12.76
20593,2,0,41.28
20601,1,1,0.0
20678,1,1,0.0
20707,1,1,0.0
20743,1,0,58.0
20782,1,0,52.67
20783,1,0,39.26
20785,1,1,0.0
20841,1,0,49.23
20850,1,1,0.0
20851,1,0,48.82
20852,1,1,0.0
20874,1,1,0.0
20876,1,0,55.99
20896,1,0,41.38
20901,1,0,58.25
20903,1,0,51.46
20910,1,0,46.82
20912,1,1,0.0
21001,2,2,0.0
21010,1,0,38.22
21017,1,1,0.0
21040,1,1,0.0
21042,1,1,0.0
21045,1,1,0.0
21060,4,2,0.0
21061,4,2,0.0
21085,1,1,0.0
21093,2,2,0.0
21157,1,1,0.0
21201,16,6,0.0
21202,15,6,0.0
21205,13,3,0.0
21206,3,1,0.0
21207,3,0,56.02
21208,1,1,0.0
21209,3,0,51.42
21210,3,0,47.46
21211,3,0,37.36
21212,4,0,53.13
21213,9,3,0.0
21214,2,1,0.0
21215,5,3,0.0
21216,12,2,0.0
21217,14,4,24.79
21218,10,3,0.0
21221,1,1,0.0
21222,1,1,0.0
21223,12,2,0.0
21224,6,4,0.0
21225,4,4,0.0
21227,1,1,0.0
21229,5,1,0.0
21230,9,1,0.0
21231,14,2,29.26
21237,1,1,0.0
21239,4,0,35.82
21250,1,0,45.67
21251,6,0,31.76
21401,2,2,0.0
21402,2,0,57.47
21502,1,1,0.0
21601,1,1,0.0
21703,1,1,0.0
21704,1,1,0.0
21734,2,0,49.09
21740,2,2,0.0
21784,1,1,0.0
21801,2,2,0.0
21802,1,1,22.65
21804,1,1,0.0
21842,1,1,0.0
21916,2,0,48.63
21919,1,1,0.0
21921,2,2,0.0
22003,1,1,0.0
22042,1,1,0.0
22043,1,0,59.22
22044,1,0,51.43
22046,1,0,33.85
22151,1,0,48.48
22201,1,0,59.57
22209,1,0,39.29
22211,1,0,56.33
22213,1,0,59.59
22301,1,1,21.63
22302,1,0,54.78
22303,1,0,49.74
22305,1,0,47.34
22314,1,1,0.0
22408,1,1,0.0
22601,2,2,21.95
22602,2,2,0.0
22801,1,1,0.0
22807,1,1,20.97
22911,1,1,0.0
23072,1,1,0.0
23188,1,1,0.0
23219,2,0,30.13
23220,1,1,0.0
23221,3,0,33.42
23222,1,0,59.06
23223,1,1,0.0
23226,2,0,35.42
23228,1,1,0.0
23230,2,2,0.0
23236,1,1,0.0
23237,1,1,0.0
23321,1,1,0.0
23454,1,1,0.0
23509,1,0,35.56
23510,1,0,59.3
23513,1,1,0.0
23518,1,0,54.31
23602,1,1,0.0
23605,2,1,0.0
23607,2,1,0.0
23661,1,0,51.02
23702,1,0,44.82
23704,1,1,0.0
23707,1,0,46.05
23708,1,0,30.24
23709,1,0,32.12
23805,1,1,0.0
23851,1,1,0.0
24017,1,1,0.0
24301,1,1,0.0
24333,2,2,0.0
24482,1,1,0.0
24501,1,1,0.0
24541,1,1,0.0
25305,1,0,40.07
25311,1,1,0.0
25404,1,1,0.0
25661,1,1,0.0
25701,1,1,0.0
25703,1,0,53.51
25813,1,1,0.0
26059,1,1,0.0
26104,1,1,0.0
26301,1,1,0.0
26508,1,1,0.0
27101,1,1,0.0
27103,1,1,0.0
27110,1,0,30.81
27278,1,1,0.0
27295,1,1,0.0
27332,1,1,0.0
27344,1,1,0.0
27360,1,1,0.0
27401,1,1,0.0
27405,1,1,0.0
27407,1,1,0.0
27509,1,1,0.0
27520,1,1,0.0
27523,1,1,0.0
27530,1,1,0.0
27536,1,1,0.0
27537,1,0,30.66
27597,1,1,0.0
27604,1,1,0.0
27610,1,1,0.0
27612,1,1,0.0
27615,1,1,0.0
27701,1,1,0.0
27705,1,1,0.0
27804,1,1,0.0
27834,2,2,0.0
27858,1,1,0.0
27870,1,1,0.0
27896,1,1,0.0
27909,1,1,0.0
28025,1,1,0.0
28054,2,2,0.0
28110,1,1,0.0
28147,1,1,0.0
28152,1,1,0.0
28208,1,1,0.0
28215,1,1,0.0
28217,1,1,0.0
28269,1,1,0.0
28301,1,1,0.0
28304,1,1,0.0
28305,1,0,55.27
28339,1,1,0.0
28360,1,1,0.0
28374,1,1,0.0
28401,3,3,0.0
28403,1,1,0.0
28470,1,1,0.0
28540,1,1,0.0
28557,1,1,0.0
28560,1,1,0.0
28602,2,2,0.0
28607,2,2,0.0
28625,2,2,0.0
28645,1,1,0.0
28655,1,1,0.0
28659,1,1,0.0
28681,1,1,0.0
28711,1,1,0.0
28752,1,1,0.0
28786,1,1,0.0
28787,1,1,0.0
28791,1,1,0.0
28792,1,1,0.0
28801,1,1,0.0
28803,1,1,0.0
28804,1,1,0.0
28806,2,2,0.0
28902,1,1,0.0
29169,2,2,0.0
29201,1,1,0.0
29202,1,1,5.94
29205,1,0,39.53
29208,1,1,14.93
29225,1,1,12.44
29325,1,1,0.0
29334,1,1,0.0
29401,1,1,0.0
29403,1,1,26.77
29405,1,1,0.0
29406,1,1,0.0
29409,1,0,45.99
29424,1,1,6.4
29501,1,1,0.0
29550,1,1,0.0
29579,1,1,0.0
29607,1,1,0.0
29615,1,1,0.0
29625,1,1,0.0
29640,1,1,0.0
29646,1,1,0.0
29678,1,1,0.0
29708,1,1,0.0
29730,1,1,0.0
29733,1,0,57.78
29936,1,1,0.0
30002,1,0,45.01
30011,1,1,0.0
30024,1,1,0.0
30030,1,1,0.0
30033,1,1,0.0
30046,1,1,0.0
30052,1,1,0.0
30066,1,1,0.0
30076,1,1,0.0
30079,1,0,54.71
30092,1,1,0.0
30093,1,1,0.0
30094,1,1,0.0
30106,1,1,0.0
30116,1,1,0.0
30120,1,1,0.0
30152,1,1,0.0
30161,1,1,0.0
30188,1,1,0.0
30215,1,1,0.0
30224,1,1,0.0
30233,1,1,0.0
30236,1,1,0.0
30241,1,1,0.0
30263,1,1,0.0
30265,1,1,0.0
30281,1,1,0.0
30307,1,0,58.8
30311,1,1,0.0
30317,1,0,45.95
30322,1,0,55.53
30337,1,0,45.84
30340,1,1,0.0
30344,1,1,0.0
30458,1,1,0.0
30460,1,1,15.11
30474,1,1,0.0
30501,1,1,0.0
30512,1,1,0.0
30518,1,1,0.0
30529,1,1,0.0
30534,1,1,0.0
30577,1,1,0.0
30606,1,1,0.0
30607,1,1,0.0
30609,1,0,54.49
30701,1,1,0.0
30705,1,1,0.0
30736,2,2,0.0
30741,2,1,0.0
30742,2,1,0.0
30757,1,1,0.0
30907,1,1,0.0
31021,2,2,0.0
31069,1,1,0.0
31088,1,1,0.0
31201,1,0,55.53
31204,1,1,0.0
31206,1,1,0.0
31207,1,0,49.83
31213,1,0,55.06
31216,1,1,0.0
31405,1,1,0.0
31406,1,1,0.0
31501,1,1,0.0
31503,1,1,26.14
31523,1,1,0.0
31548,1,1,0.0
31602,1,1,0.0
31698,1,0,42.01
31707,1,1,0.0
31794,1,1,0.0
31901,1,1,0.0
31904,1,1,0.0
31906,1,0,40.37
32025,1,1,0.0
32086,1,1,0.0
32114,1,1,0.0
32117,1,0,54.29
32118,1,0,50.85
32119,1,0,58.27
32205,1,0,54.66
32207,2,2,0.0
32216,1,1,0.0
32254,1,1,0.0
32305,1,1,0.0
32405,1,1,0.0
32501,1,1,0.0
32502,1,1,24.01
32503,1,0,57.59
32533,1,1,0.0
32535,1,1,0.0
32608,1,1,0.0
32801,3,0,51.41
32805,2,2,0.0
32806,1,1,0.0
32807,1,1,0.0
32905,1,1,0.0
32922,1,1,0.0
33004,1,0,48.03
33009,1,0,50.93
33019,1,0,41.11
33020,1,1,0.0
33021,1,0,56.52
33056,1,0,54.97
33060,1,0,56.31
33069,1,1,0.0
33126,1,1,0.0
33134,1,0,54.48
33144,1,0,32.03
33157,1,1,0.0
33169,1,1,0.0
33179,1,0,57.42
33189,1,0,51.84
33322,1,1,0.0
33351,1,0,52.0
33406,1,1,0.0
33415,1,0,50.43
33444,1,0,57.65
33445,1,1,0.0
