origin,count within 60,count within 30,minutes
2116,10,6,7.46
2118,11,6,0.0
2119,10,6,0.0
2120,10,7,9.89
2121,9,5,9.04
2122,9,4,17.82
2124,8,4,20.16
2125,9,5,12.08
2126,8,1,26.12
2127,10,5,16.86
2128,8,1,16.84
2129,11,4,15.26
2130,10,6,13.73
2131,8,1,27.76
2132,6,0,37.58
2134,11,9,7.2
2135,10,3,0.0
2136,7,0,37.5
2138,11,5,14.08
2139,11,7,16.4
2140,12,2,0.0
2141,10,6,12.9
2142,10,6,9.15
2143,12,3,13.75
2144,12,2,9.01
2145,12,2,19.76
2148,11,1,25.64
2149,13,1,15.47
2150,9,1,0.0
2151,4,1,19.91
2152,2,0,33.9
2155,12,1,19.32
2163,11,5,16.8
2169,8,2,0.0
2170,9,1,13.06
2171,8,1,21.78
2176,6,1,22.24
2180,5,1,23.98
2184,4,2,18.4
2186,7,0,33.59
2188,4,4,0.0
2189,4,3,13.45
2190,4,3,0.0
2191,4,2,22.37
2199,10,6,12.05
2203,10,5,6.3
2210,10,5,15.91
2215,10,7,7.9
2301,2,1,0.0
2302,4,1,13.46
2322,4,2,25.99
2324,1,0,56.43
2333,1,0,46.65
2339,3,0,48.28
2343,6,2,27.98
2351,4,2,29.04
2356,2,0,35.44
2357,2,1,27.93
2368,6,0,33.48
2370,4,0,33.28
2375,1,0,47.69
2379,1,0,30.3
2382,4,0,34.62
2420,4,1,29.3
2421,5,1,23.83
2445,10,6,8.29
2446,11,7,0.0
2451,5,1,0.0
2452,6,2,13.75
2453,5,2,15.54
2457,2,0,57.61
2458,10,3,16.19
2459,10,1,26.85
2460,10,3,22.38
2461,9,1,28.26
2462,4,0,36.13
2464,5,0,36.98
2465,5,1,24.64
2466,5,1,27.5
2467,10,2,19.43
2468,6,0,34.25
2472,10,5,10.6
2474,11,2,15.9
2476,7,2,17.4
2478,11,3,0.0
2481,1,0,54.36
2482,1,0,46.93
2492,2,0,51.09
2493,2,0,34.53
2494,4,0,42.23
2532,1,1,0.0
2534,1,0,56.26
2538,1,0,41.11
2553,1,0,31.47
2558,1,1,23.98
2559,1,0,40.78
2561,1,0,36.61
2562,1,0,35.11
2571,1,0,42.58
2576,1,0,59.62
2601,1,0,41.55
2630,1,0,45.12
2632,1,0,59.05
2637,1,0,34.72
2638,1,0,36.99
2639,1,1,25.71
2641,1,0,46.49
2645,1,0,53.37
2646,1,0,46.83
2647,1,0,48.23
2660,1,1,28.47
2664,1,1,0.0
2670,1,1,13.36
2671,1,0,32.05
2672,1,0,52.23
2673,1,1,18.19
2675,1,1,18.79
2702,4,0,48.69
2703,3,0,41.77
2715,2,0,52.42
2718,2,0,35.02
2719,3,3,19.48
2720,4,4,0.0
2721,4,4,0.0
2723,4,4,11.79
2724,4,4,0.0
2725,4,2,20.93
2726,4,2,28.17
2739,3,0,47.52
2740,3,3,0.0
2743,3,0,40.31
2744,3,3,15.24
2745,3,3,29.85
2746,3,3,15.0
2747,3,3,23.94
2748,3,3,25.15
2760,3,0,57.64
2763,3,0,58.13
2764,2,0,33.78
2766,2,0,45.54
2767,2,2,28.5
2769,1,0,44.43
2771,10,1,22.33
2777,4,0,33.28
2779,2,0,39.02
2780,2,2,0.0
2790,4,0,56.41
2802,4,0,31.46
2804,1,0,36.99
2806,1,0,45.74
2807,1,0,55.67
2808,1,0,39.61
2816,1,0,45.96
2818,1,0,36.56
2822,1,1,0.0
2826,1,0,56.85
2828,4,0,46.96
2831,1,0,56.49
2833,1,0,57.14
2836,1,0,51.81
2838,4,1,20.32
2840,2,2,0.0
2841,2,2,14.12
2842,2,2,0.0
2852,1,0,52.05
2860,11,5,0.0
2861,19,6,15.42
2863,11,3,10.36
2864,4,0,42.7
2865,10,3,26.9
2871,3,0,44.46
2875,1,0,57.85
2876,1,0,33.45
2878,4,1,28.46
2879,1,1,0.0
2881,1,1,23.04
2882,1,1,22.83
2885,2,0,54.33
2886,4,1,0.0
2888,9,2,19.83
2889,4,1,25.49
2891,1,1,0.0
2892,2,0,38.76
2893,2,1,26.88
2895,1,1,0.0
2896,1,1,24.79
2903,11,11,12.3
2904,11,7,12.83
2905,12,7,0.0
2906,11,10,16.43
2907,12,7,0.0
2908,11,9,0.0
2909,11,7,0.0
2910,12,5,0.0
2911,11,4,16.06
2912,11,10,16.45
2914,11,1,0.0
2915,7,1,24.91
2916,11,4,14.84
2917,8,0,41.72
2919,11,4,19.39
2920,12,4,13.47
2921,8,0,38.02
3032,2,0,51.67
3045,2,0,43.65
3051,1,1,0.0
3052,1,0,49.34
3053,2,0,59.2
3060,1,1,24.52
3062,1,0,42.64
3063,1,0,38.2
3064,1,1,24.83
3076,2,0,46.27
3079,2,0,46.79
3087,1,0,47.04
3101,2,2,0.0
3102,2,2,11.87
3103,2,2,0.0
3104,2,2,13.65
3106,2,0,39.84
3109,2,2,18.21
3110,2,0,33.87
3231,1,0,49.49
3235,1,1,0.0
3268,1,0,56.55
3275,1,0,50.76
3276,1,1,28.26
3301,1,1,0.0
3303,1,0,54.03
3304,1,0,39.1
3431,1,0,51.01
3446,1,1,0.0
3451,1,0,56.3
3455,1,0,54.93
3466,1,0,51.27
3750,1,0,59.42
3755,1,0,35.95
3765,1,0,57.8
3766,1,0,35.55
3779,1,0,38.93
3784,1,1,0.0
3811,1,0,40.29
3826,1,0,53.98
3858,1,0,40.67
3865,1,1,26.5
4038,1,0,41.1
4074,2,0,39.65
4092,2,1,0.0
4101,2,1,20.51
4102,2,1,29.47
4103,2,1,26.64
4106,2,1,0.0
4107,1,1,24.74
4109,1,0,44.92
4401,3,3,0.0
4412,3,3,25.79
4474,3,0,55.2
4841,1,1,0.0
4843,1,0,56.46
4854,1,1,25.18
4856,1,0,36.95
4858,1,0,37.44
4861,1,0,40.5
4901,1,1,0.0
4926,1,0,52.32
4937,1,0,41.19
4962,1,0,31.54
4963,1,0,49.96
4975,1,0,41.64
5001,1,0,34.85
5033,1,1,0.0
5052,1,0,57.43
5055,1,0,52.12
5301,1,1,0.0
5352,1,0,46.44
5401,1,1,20.93
5403,1,1,0.0
5404,1,1,26.3
5405,1,1,15.96
5408,1,0,45.21
5439,1,0,31.98
5446,1,0,50.17
5452,1,0,59.24
5455,1,0,52.52
5478,1,1,0.0
5481,1,0,43.3
5482,1,0,34.49
5488,1,0,58.85
5495,1,0,34.44
5602,1,0,54.24
5641,1,1,0.0
5649,1,0,38.1
5651,1,0,39.35
5654,1,1,26.47
5678,1,1,27.48
5679,1,0,40.46
5701,1,1,0.0
5736,1,1,22.14
5759,1,0,44.61
5763,1,0,54.03
5765,1,0,43.9
5777,1,0,44.38
5819,1,1,0.0
5824,1,0,50.39
5825,1,0,42.89
5828,1,0,48.62
5829,1,0,45.4
5850,1,0,59.08
5855,1,1,0.0
5857,1,0,39.67
6002,4,1,29.99
6010,1,1,0.0
6013,1,0,46.82
6016,1,0,42.62
6023,3,0,38.37
6032,2,0,48.46
6033,1,0,43.7
6037,1,1,23.47
6040,1,1,0.0
6042,1,1,16.35
6043,1,0,42.56
6051,2,1,0.0
6052,2,1,12.61
6053,2,1,14.74
6057,1,0,43.62
6062,2,1,27.82
6066,1,0,48.98
6067,4,0,49.85
6071,2,0,39.9
6074,1,0,39.95
6078,1,0,38.93
6082,2,1,0.0
6085,1,0,40.85
6088,1,0,50.62
6095,3,0,38.57
6096,1,0,51.98
6103,5,4,10.1
6105,5,4,10.53
6106,5,4,0.0
6107,5,1,23.48
6108,5,0,32.12
6109,5,1,26.68
6110,5,1,18.98
6111,5,1,23.62
6112,4,4,0.0
6114,5,4,12.81
6117,4,3,20.54
6118,5,0,35.51
6119,5,4,16.22
6120,4,4,0.0
6160,4,4,9.56
6226,1,1,0.0
6235,1,0,46.87
6237,1,0,36.71
6238,1,0,58.52
6241,1,0,40.92
6243,1,0,57.37
6249,1,0,48.45
6250,1,0,31.64
6254,2,0,49.0
6255,1,0,40.44
6256,1,0,33.3
6259,1,0,46.75
6260,1,1,0.0
6262,2,0,40.64
6263,1,0,46.45
6264,1,0,47.09
6266,1,1,28.08
6268,1,0,52.42
6269,1,0,52.86
6277,1,0,36.93
6280,1,1,25.12
6281,2,0,48.21
6320,1,1,0.0
6330,1,0,48.3
6333,1,0,55.23
6334,1,0,43.8
6335,1,0,55.68
6336,1,0,49.7
6339,1,0,59.48
6340,1,0,32.45
6353,2,0,52.85
6357,1,0,45.96
6359,1,0,56.14
6360,1,1,0.0
6365,1,0,37.46
6375,1,1,27.38
6378,1,0,45.63
6379,1,1,17.15
6380,1,1,22.87
6382,2,0,42.93
6385,1,1,17.45
6389,1,1,22.45
6401,2,0,47.19
6405,5,0,53.12
6410,3,0,46.45
6416,3,0,31.5
6418,2,0,49.22
6422,2,0,51.66
6444,4,3,22.81
6450,2,0,57.74
6455,2,2,28.59
6457,2,2,0.0
6460,4,0,47.72
6461,4,0,43.37
6467,4,0,35.36
6470,1,0,57.23
6471,1,0,53.51
6472,1,0,44.74
6473,6,1,0.0
6477,9,2,29.58
6479,4,0,39.79
6480,2,0,50.08
6481,2,2,17.65
6484,1,0,59.25
6489,5,0,50.04
6492,1,0,39.46
6510,10,9,9.39
6511,10,7,0.0
6512,10,0,32.3
6513,10,5,24.11
6514,10,5,22.88
6515,9,7,0.0
6516,9,4,0.0
6517,10,3,23.47
6518,8,0,31.4
6519,10,9,0.0
6524,2,0,50.17
6525,9,2,23.72
6604,4,4,12.22
6605,4,3,0.0
6606,4,3,0.0
6607,4,4,12.48
6608,4,4,9.87
6610,4,3,0.0
6611,4,1,27.93
6612,2,0,42.53
6614,4,2,20.31
6615,4,2,0.0
6702,4,4,12.67
6704,4,4,19.09
6705,4,3,0.0
6706,4,4,21.03
6708,4,1,0.0
6710,4,1,13.26
6712,4,3,29.79
6716,5,3,29.45
6756,1,0,49.34
6759,1,0,48.59
6762,4,1,23.29
6770,4,0,36.24
6779,4,1,24.64
6782,2,0,48.65
6786,1,0,30.33
6787,1,0,56.54
6790,1,1,0.0
6791,1,0,39.16
6795,1,0,37.04
6801,1,1,26.1
6804,1,0,45.35
6807,2,2,25.8
6810,1,1,0.0
6811,1,1,17.8
6812,1,0,44.88
6820,4,3,26.45
6824,4,1,22.74
6825,4,2,16.26
6830,2,0,42.0
6831,2,0,58.47
6840,4,1,0.0
6850,4,2,16.62
6851,2,1,23.23
6853,4,1,20.03
6854,4,1,0.0
6855,4,1,13.97
6856,4,1,10.33
6870,2,2,19.37
6878,2,2,22.65
6880,3,0,42.09
6890,3,0,33.53
6896,1,0,55.33
6897,1,0,45.31
6901,4,2,0.0
6902,4,2,4.17
6903,3,0,38.55
6905,4,2,17.02
6906,4,2,10.71
6907,4,2,22.38
7001,1,0,54.8
7002,3,0,31.25
7003,6,1,29.45
7004,1,0,59.16
7005,1,0,35.85
7006,2,0,57.24
7009,3,0,41.88
7010,38,0,30.25
7011,3,2,11.4
7012,4,1,15.67
7013,2,2,19.83
7014,4,1,14.89
7016,5,0,37.07
7017,7,2,9.21
7018,6,2,0.0
7020,35,1,27.83
7021,1,0,50.04
7022,31,0,36.38
7023,1,1,18.57
7024,37,1,16.86
7026,3,1,15.28
7027,3,0,40.58
7028,7,1,26.96
7029,8,4,8.82
7030,36,9,26.78
7031,6,1,14.91
7032,9,1,0.0
7033,6,0,36.41
7034,1,0,57.64
7035,1,0,59.41
7036,4,1,28.61
7039,2,0,50.85
7040,6,2,13.15
7041,5,1,25.56
7042,7,1,29.79
7043,4,0,34.73
7044,5,0,43.45
7045,1,0,55.46
7046,1,1,24.73
7047,25,1,27.49
7050,6,2,10.37
7052,5,1,25.99
7054,1,0,44.8
7055,4,1,0.0
7057,4,1,10.6
7059,1,0,46.13
7060,1,1,0.0
7062,1,1,10.87
7063,1,1,9.65
7065,2,0,42.86
7066,2,0,49.33
7067,2,0,46.03
7068,1,0,53.93
7069,1,1,20.24
7070,3,1,19.51
7071,6,2,25.53
7072,4,1,19.11
7073,3,1,17.02
7074,2,0,36.21
7075,4,1,22.83
7076,1,1,23.32
7078,5,0,38.39
7079,6,2,16.21
7080,2,1,19.98
7081,6,0,35.83
7083,5,2,20.4
7086,36,3,21.53
7087,35,1,20.69
7088,6,1,18.03
7090,2,0,34.92
7092,2,0,45.47
7093,30,1,26.56
7094,20,1,0.0
7102,8,5,14.32
7103,8,5,15.66
7104,7,4,21.42
7105,8,4,20.48
7106,6,4,9.87
7107,7,5,16.58
7108,6,5,9.67
7109,6,1,24.09
7110,7,1,24.56
7111,6,4,0.0
7112,6,5,10.51
7114,6,4,0.0
7201,6,3,0.0
7202,5,1,10.84
7203,5,1,24.01
7204,5,1,24.08
7205,6,4,17.5
7206,5,1,11.21
7208,6,3,8.63
7302,39,4,13.93
7304,29,2,0.0
7305,22,2,9.99
7306,26,2,11.75
7307,27,3,21.06
7310,36,2,21.68
7311,39,13,19.18
7401,4,0,51.3
7407,3,2,24.84
7410,3,1,27.65
7417,1,0,51.02
7423,2,0,34.34
7424,2,1,24.12
7430,2,0,39.26
7432,2,0,38.53
7440,1,0,57.84
7446,2,0,39.36
7450,2,1,26.86
7452,3,1,26.39
7458,3,0,39.29
7463,4,0,43.93
7470,1,0,35.93
7481,2,0,43.11
7495,2,2,23.26
7501,3,1,4.09
7502,3,1,10.95
7503,3,2,13.53
7504,3,2,11.73
7505,3,1,0.0
7506,3,1,23.32
7508,3,1,17.48
7512,2,1,20.17
7513,3,2,12.04
7514,3,1,14.02
7522,3,1,7.69
7524,3,1,13.25
7601,4,0,35.77
7603,12,0,39.26
7604,4,1,22.67
7605,24,1,23.64
7606,3,0,39.85
7607,4,1,26.84
7608,4,0,30.02
7620,1,0,58.86
7621,2,0,32.36
7624,1,0,48.08
7626,2,0,41.66
7627,1,0,47.3
7628,1,0,30.27
7630,1,1,27.12
7631,11,0,36.93
7632,23,1,26.65
7640,2,0,50.47
7641,1,0,36.57
7642,1,0,36.41
7643,2,0,45.9
7644,3,1,19.33
7645,1,0,53.74
7646,1,1,21.6
7647,2,0,43.8
7648,3,0,49.75
7649,1,1,17.24
7650,27,1,27.87
7652,3,1,0.0
7656,1,0,45.89
7657,25,0,33.65
7660,8,0,42.61
7661,2,1,20.18
7662,3,1,25.07
7663,3,0,32.82
7666,5,0,42.58
7670,2,0,45.35
7675,1,0,38.46
7676,1,1,23.8
7677,1,0,42.66
7701,1,1,0.0
7702,2,1,19.12
7703,2,1,29.5
7704,1,1,15.66
7711,1,1,28.28
7712,1,1,24.18
7716,1,0,41.92
7717,1,1,24.86
7718,1,0,40.34
7719,1,0,33.26
7720,1,1,20.06
7721,1,0,43.54
7722,1,0,54.73
7723,1,0,34.74
7724,2,1,26.91
7727,1,0,54.95
7733,1,0,44.18
7735,1,0,58.79
7737,1,0,43.13
7738,1,1,20.8
7739,1,1,18.16
7740,2,0,44.22
7747,1,0,41.56
7748,1,0,41.27
7750,1,0,48.64
7753,1,1,0.0
7755,2,0,36.97
7756,1,1,21.56
7757,1,0,33.29
7758,1,0,51.22
7760,1,0,31.24
7762,1,0,42.33
7764,2,0,44.11
7801,1,0,35.01
7803,1,0,51.45
7834,1,1,0.0
7842,1,0,36.39
7847,1,0,58.33
7866,1,1,25.47
7869,1,0,48.49
7878,1,1,13.5
7885,1,0,49.95
7901,2,0,49.67
7921,1,0,51.19
7922,1,0,39.74
7927,1,0,49.64
7933,1,0,38.43
7946,1,0,52.45
7950,1,0,42.24
7960,1,0,51.1
7974,1,0,44.88
7980,1,0,44.41
7981,1,0,55.79
8002,2,1,16.81
8003,2,0,50.03
8007,3,0,40.59
8009,1,0,53.62
8010,1,0,56.45
8011,1,0,37.66
8012,1,1,0.0
8016,1,0,44.64
8021,1,1,28.43
8022,1,0,55.3
8026,1,0,46.25
8028,1,0,50.02
8029,3,1,26.17
8030,11,0,31.91
8031,4,0,42.95
8033,3,0,33.99
8034,2,0,31.63
8035,3,0,39.89
8036,1,1,27.73
8041,1,0,42.21
8042,1,0,47.87
8043,1,0,53.47
8045,3,0,46.18
8046,1,0,44.51
8048,1,1,21.27
8049,3,0,39.92
8051,1,0,52.43
8052,2,1,20.98
8054,1,0,56.8
8057,1,0,41.51
8059,11,0,37.03
8060,1,1,0.0
8065,12,2,28.32
8068,1,0,51.1
8071,1,0,39.32
8073,1,0,31.54
8077,6,0,34.64
8078,3,0,31.16
8080,1,1,26.23
8081,1,0,38.02
8083,2,0,37.09
8084,1,0,31.75
8086,1,0,57.36
8090,1,0,44.86
8091,1,0,55.94
8093,2,0,50.41
8096,1,0,37.24
8097,1,0,47.14
8102,21,10,0.0
8103,19,5,9.37
8104,14,1,19.58
8105,14,2,13.29
8106,6,0,32.33
8107,12,2,28.74
8108,12,2,19.25
8109,12,2,0.0
8110,18,2,9.7
8201,1,1,20.43
8202,1,0,51.44
8205,1,0,46.53
8210,1,1,0.0
8221,1,0,30.53
8225,1,1,18.4
8232,1,1,0.0
8234,1,0,43.2
8242,1,0,43.35
8244,1,0,47.33
8246,1,0,48.42
8247,1,0,33.32
8302,2,2,0.0
8311,2,0,57.18
8320,2,0,43.68
8323,2,0,52.47
8326,1,0,42.55
8328,1,0,48.2
8330,1,1,0.0
8332,1,0,52.63
8341,1,0,37.4
8344,1,0,37.08
8350,1,0,54.42
8352,3,0,42.25
8353,2,0,36.7
8360,1,1,0.0
8361,1,1,26.19
8501,1,0,58.07
8515,1,0,57.91
8534,2,0,42.84
8550,1,0,48.14
8560,2,0,43.48
8561,1,0,45.07
8608,4,3,14.77
8609,3,3,16.32
8610,3,1,29.21
8611,4,3,22.04
8618,3,2,0.0
8619,3,2,0.0
8620,2,0,45.25
8628,3,2,22.03
8629,3,3,16.34
8638,3,2,0.0
8648,3,1,25.7
8690,3,1,15.17
8691,2,1,28.05
8701,1,0,39.28
8720,1,0,43.42
8722,1,0,34.45
8723,2,1,0.0
8724,1,0,54.59
8732,2,1,20.81
8735,1,0,58.49
8736,1,0,57.68
8738,1,0,37.69
8740,1,0,51.72
8741,1,0,38.45
8742,1,0,57.09
8750,1,0,48.87
8753,2,1,0.0
8755,1,0,40.23
8757,1,0,46.56
8804,1,0,47.99
8805,3,0,48.96
8807,1,1,21.83
8808,1,0,52.78
8812,1,1,24.05
8816,2,0,39.85
8817,2,1,25.11
8820,1,0,33.76
8823,1,0,51.94
8824,1,0,53.22
8830,1,0,50.28
8832,1,0,50.69
8835,1,0,50.29
8836,1,0,55.85
8837,2,0,48.99
8840,2,0,44.36
8846,2,0,35.46
8850,1,1,22.72
8854,2,0,37.45
8857,1,0,45.53
8859,1,1,12.49
8861,1,0,47.72
8863,2,0,57.31
8865,1,1,0.0
8869,1,1,15.94
8872,2,1,28.73
8873,1,1,26.3
8876,1,1,0.0
8879,1,1,0.0
8880,3,0,44.05
8882,2,0,42.39
8884,2,0,55.6
8886,1,1,28.24
8889,1,0,59.68
8901,1,1,0.0
8902,1,1,23.73
8904,1,1,11.17
10001,54,21,4.05
10002,60,21,0.0
10003,59,23,0.0
10004,51,14,15.34
10005,51,16,13.33
10006,51,14,13.51
10007,53,23,8.58
10009,57,23,0.0
10010,59,22,0.0
10011,54,21,9.32
10012,59,23,0.0
10013,54,23,7.85
10014,55,19,6.73
10016,56,23,0.0
10017,56,28,5.63
10018,53,21,0.0
10019,53,23,0.0
10020,53,23,6.82
10021,53,31,0.0
10022,55,28,9.12
10023,51,28,6.14
10024,49,24,12.85
10025,47,25,10.43
10026,48,26,5.45
10027,47,26,0.0
10028,55,33,4.28
10029,51,26,0.0
10030,47,23,0.0
10031,45,21,5.34
10032,41,20,6.8
10033,41,14,0.0
10034,38,12,11.2
10035,49,21,0.0
10036,51,21,5.93
10037,47,23,5.66
10038,52,16,11.23
10039,45,21,5.48
10040,40,13,5.43
10044,49,0,30.29
10065,56,30,5.64
10069,50,20,8.2
10075,53,28,2.98
10103,53,25,5.63
10110,51,23,5.0
10111,53,28,8.29
10112,53,23,6.76
10115,47,25,6.76
10119,52,20,4.58
10128,54,32,0.0
10152,53,28,7.94
10153,53,30,8.37
10154,53,28,9.67
10162,49,27,5.26
10165,56,23,5.46
10167,56,28,6.57
10168,56,23,4.77
10169,56,23,6.86
10170,56,23,6.04
10171,55,28,8.01
10172,55,28,7.79
10173,55,23,7.08
10174,56,23,5.21
10177,53,23,10.01
10199,53,20,5.81
10271,51,16,12.86
10278,54,20,9.34
10279,53,16,10.25
10280,51,14,14.16
10282,51,14,13.5
10301,9,1,12.78
10302,4,1,26.19
10303,6,0,34.68
10304,3,1,0.0
10305,1,1,11.53
10306,3,1,28.25
10307,2,2,25.38
10308,3,2,29.38
10309,2,2,0.0
10310,2,1,19.48
10311,4,0,41.63
10312,3,2,16.68
10314,4,1,29.07
10451,48,24,0.0
10452,41,22,7.69
10453,38,19,6.95
10454,47,23,0.0
10455,44,22,0.0
10456,43,26,0.0
10457,38,17,0.0
10458,34,9,0.0
10459,41,26,7.73
10460,31,16,9.66
10461,29,8,0.0
10462,31,14,13.52
10463,32,6,16.97
10464,13,0,30.11
10465,28,4,14.62
10466,22,7,13.17
10467,32,10,0.0
10468,34,9,10.03
10469,29,9,9.5
10470,27,5,15.78
10471,29,5,27.65
10472,30,15,16.83
10473,30,14,20.49
10474,41,19,11.75
10475,21,6,19.61
10502,5,0,37.36
10503,4,0,40.16
10509,4,0,46.48
10511,1,1,20.55
10512,4,4,0.0
10517,1,1,22.16
10519,4,0,48.02
10520,1,0,50.38
10522,3,0,35.04
10523,1,0,54.72
10524,1,0,35.67
10528,2,0,38.65
10530,3,0,51.95
10533,4,0,46.19
10535,1,0,49.12
10537,1,0,34.54
10538,3,1,17.54
10541,4,0,48.87
10543,2,1,27.35
10547,1,0,30.54
10548,1,1,26.54
10550,20,3,0.0
10552,14,2,10.29
10553,15,3,6.34
10566,1,1,0.0
10567,1,1,13.19
10576,1,0,41.81
10579,1,0,55.65
10580,1,0,46.33
10583,5,0,40.18
10588,1,0,39.5
10589,4,0,58.11
10590,1,0,53.93
10591,2,0,41.32
10596,1,1,25.48
10598,1,0,48.0
10605,1,0,54.12
10606,1,0,58.04
10607,3,0,56.08
10701,15,4,7.79
10703,10,3,0.0
10704,20,5,14.02
10705,23,4,20.52
10706,4,3,22.81
10707,7,4,28.55
10708,14,5,15.44
10709,7,2,26.35
10710,7,3,22.61
10801,13,2,0.0
10803,14,2,12.34
10804,6,1,19.95
10805,13,2,11.75
10901,2,2,0.0
10911,1,0,55.42
10913,2,1,24.46
10920,2,1,15.4
10922,1,0,53.24
10923,1,0,51.71
10927,2,0,41.66
10931,2,2,28.42
10952,3,2,21.38
10954,4,0,36.36
10956,4,0,38.12
10960,2,2,0.0
10962,2,0,32.3
10964,2,0,40.16
10965,2,0,44.44
10968,2,1,25.15
10970,2,0,50.74
10974,2,0,41.77
10976,2,1,29.73
10977,4,0,31.51
10983,2,0,36.59
10989,2,2,0.0
10993,1,0,50.04
10994,4,2,21.37
11001,6,1,12.65
11003,8,1,24.93
11004,6,1,0.0
11005,6,1,10.0
11010,5,1,28.06
11020,4,1,17.74
11021,4,1,23.65
11023,4,0,31.75
11024,3,0,39.05
11030,3,0,32.55
11040,3,1,14.17
11042,4,1,8.32
11050,1,0,51.77
