origin,count within 60,count within 30,minutes
46537,6,0,56.27
46540,8,0,55.22
46544,34,9,0.0
46545,39,11,0.0
46550,1,0,55.43
46553,12,0,46.23
46556,41,26,11.05
46561,19,0,38.16
46563,5,5,0.0
46580,8,8,0.0
46582,8,0,33.23
46590,8,8,23.21
46595,1,0,36.38
46601,39,26,0.0
46613,36,23,10.24
46614,36,20,25.89
46615,39,31,14.09
46616,39,26,14.17
46617,39,27,0.0
46619,36,24,0.0
46628,31,24,0.0
46635,39,7,20.24
46637,36,3,0.0
46702,1,0,52.59
46703,2,2,0.0
46704,20,1,28.5
46706,1,1,0.0
46710,2,0,57.48
46725,1,1,0.0
46730,2,0,43.06
46737,2,0,53.83
46738,1,0,36.12
46748,14,0,35.57
46750,1,1,0.0
46755,3,2,0.0
46765,6,0,51.48
46774,28,0,32.84
46779,2,0,50.46
46783,2,1,0.0
46784,3,1,0.0
46786,3,0,40.96
46792,1,0,53.8
46793,1,0,42.41
46794,1,0,37.21
46795,1,1,27.05
46799,1,0,49.87
46802,55,33,0.0
46803,53,29,16.92
46804,46,13,0.0
46805,60,34,0.0
46806,53,29,25.64
46807,53,6,13.69
46808,54,33,0.0
46809,46,2,25.35
46814,16,13,0.0
46815,41,28,0.0
46816,34,0,40.72
46818,47,1,0.0
46819,33,0,35.75
46825,48,13,0.0
46835,47,1,17.76
46845,41,13,0.0
46901,14,14,0.0
46902,14,14,0.0
46914,2,0,56.37
46923,1,1,0.0
46932,7,0,52.84
46933,11,0,35.02
46938,11,0,33.71
46940,7,0,56.99
46941,1,0,48.86
46947,7,7,0.0
46950,7,0,58.11
46952,11,11,0.0
46953,11,11,0.0
46958,2,0,43.33
46959,7,0,59.53
46961,2,0,42.62
46967,2,0,58.31
46970,2,2,0.0
46975,1,1,0.0
46979,7,0,52.71
46987,11,0,42.07
46991,1,1,0.0
46992,1,1,0.0
47001,15,15,0.0
47003,1,0,54.97
47006,1,1,0.0
47010,1,0,36.06
47012,1,1,0.0
47018,1,1,0.0
47022,7,0,58.26
47023,1,0,57.16
47025,8,7,0.0
47032,15,0,52.82
47034,1,1,29.64
47035,1,0,56.98
47036,1,0,42.48
47037,1,1,0.0
47060,1,0,41.5
47102,4,4,0.0
47106,1,0,40.55
47111,4,2,0.0
47112,3,3,0.0
47114,3,0,59.62
47118,1,1,0.0
47119,9,0,46.89
47123,1,1,15.4
47129,113,11,0.0
47130,82,33,0.0
47143,4,0,51.99
47150,58,11,0.0
47160,3,0,37.8
47163,2,0,42.86
47165,5,1,0.0
47167,5,4,0.0
47170,4,0,42.76
47172,48,2,0.0
47201,12,10,0.0
47203,12,2,0.0
47226,2,2,29.16
47229,4,0,32.43
47247,3,0,50.34
47263,1,0,43.74
47265,2,2,0.0
47273,2,0,55.05
47274,3,3,0.0
47280,4,0,38.34
47282,2,2,19.92
47302,22,10,15.6
47303,22,22,0.0
47304,22,22,0.0
47305,22,22,0.0
47306,22,22,11.91
47324,22,0,47.16
47325,1,0,45.85
47330,22,0,49.98
47331,5,5,0.0
47334,12,0,59.85
47342,12,0,59.76
47344,3,0,45.32
47353,1,1,0.0
47356,10,0,58.58
47361,3,0,47.54
47362,3,3,0.0
47374,22,22,0.0
47383,4,0,52.96
47385,3,0,53.88
47388,3,0,52.8
47396,22,0,36.22
47401,16,0,36.52
47403,16,11,0.0
47404,17,5,0.0
47405,16,0,39.49
47406,16,0,43.69
47408,16,0,43.82
47420,7,0,41.8
47421,7,7,0.0
47424,2,2,0.0
47429,6,1,0.0
47432,1,0,36.84
47451,7,7,21.48
47452,2,0,56.25
47454,2,2,0.0
47458,11,0,50.97
47464,1,0,33.99
47469,1,1,0.0
47546,6,6,0.0
47591,10,10,0.0
47610,6,0,33.43
47620,1,1,0.0
47630,27,6,0.0
47639,1,1,29.11
47648,1,1,0.0
47708,23,7,23.59
47710,23,0,35.64
47711,23,2,0.0
47712,7,0,54.11
47713,23,7,15.41
47714,29,21,0.0
47715,29,21,0.0
47725,2,0,53.23
47802,16,7,0.0
47803,16,9,21.3
47804,16,9,0.0
47805,9,6,29.93
47807,16,9,0.0
47809,16,9,8.39
47842,3,3,0.0
47863,3,0,48.33
47871,10,0,49.44
47872,2,2,0.0
47876,9,0,46.49
47880,3,0,37.22
47884,3,3,29.68
47885,9,0,37.27
47901,23,23,0.0
47904,23,17,0.0
47905,23,16,0.0
47906,23,5,0.0
47907,23,5,14.97
47909,23,9,0.0
47924,12,0,59.18
47928,1,1,0.0
47933,7,7,0.0
47941,22,0,36.92
47963,1,1,0.0
47964,1,0,58.66
47965,7,0,48.84
47966,1,0,54.19
47974,1,0,53.3
47978,1,1,0.0
47982,1,0,56.44
47997,1,0,55.82
48001,3,2,0.0
48002,1,0,46.52
48005,2,0,51.36
48009,141,41,0.0
48014,1,1,0.0
48015,98,21,21.37
48017,126,42,0.0
48021,63,13,0.0
48022,1,0,51.98
48023,3,1,0.0
48025,114,26,0.0
48026,74,13,0.0
48028,2,0,41.16
48030,158,37,0.0
48033,106,36,0.0
48034,125,36,0.0
48035,70,10,0.0
48036,52,18,0.0
48038,67,20,0.0
48039,5,1,0.0
48040,14,3,0.0
48041,2,0,56.86
48042,19,3,0.0
48043,38,18,0.0
48044,29,15,0.0
48045,25,1,24.52
48047,5,0,35.31
48048,4,1,0.0
48049,11,0,56.55
48050,3,3,26.38
48051,5,0,30.67
48054,2,1,0.0
48059,11,0,49.4
48060,14,11,0.0
48062,3,2,0.0
48063,2,0,40.64
48064,5,0,37.37
48065,1,1,26.79
48066,79,31,0.0
48067,144,56,0.0
48069,142,45,0.0
48070,124,56,0.0
48071,138,37,0.0
48072,123,61,0.0
48073,142,48,0.0
48074,14,0,47.63
48075,137,38,0.0
48076,137,44,0.0
48079,4,0,47.15
48080,32,16,0.0
48081,53,14,0.0
48082,48,10,0.0
48083,115,25,0.0
48084,109,29,0.0
48085,94,5,0.0
48088,86,25,0.0
48089,97,26,20.25
48091,120,9,0.0
48092,114,35,0.0
48093,119,26,0.0
48094,23,0,31.52
48095,1,1,0.0
48096,4,0,47.22
48098,91,8,23.38
48101,92,18,0.0
48103,89,53,0.0
48104,99,82,0.0
48105,82,71,0.0
48108,119,44,0.0
48109,82,82,0.0
48111,21,4,0.0
48114,14,4,0.0
48116,14,10,0.0
48118,8,6,0.0
48120,115,20,22.67
48122,93,25,0.0
48124,90,20,0.0
48125,86,19,0.0
48126,125,18,0.0
48127,81,14,0.0
48128,95,31,0.0
48130,18,2,0.0
48131,1,1,0.0
48133,26,0,40.74
48134,35,12,29.82
48135,79,27,0.0
48138,14,0,45.6
48139,13,0,36.36
48140,2,0,51.08
48141,69,24,0.0
48143,11,1,28.34
48144,39,8,22.19
48145,12,6,29.18
48146,88,23,0.0
48150,74,23,0.0
48152,80,36,0.0
48154,91,31,0.0
48157,6,0,58.59
48158,1,0,57.11
48160,6,1,0.0
48161,12,12,0.0
48162,12,12,0.0
48164,4,0,59.11
48165,8,0,32.02
48166,1,1,0.0
48167,50,15,0.0
48168,46,11,0.0
48169,1,1,0.0
48170,47,7,0.0
48173,12,0,32.31
48174,50,1,0.0
48176,42,5,0.0
48177,1,1,26.66
48178,4,2,0.0
48179,13,0,38.2
48180,85,14,0.0
48182,32,1,0.0
48183,48,12,0.0
48184,58,14,0.0
48185,67,15,0.0
48186,70,19,0.0
48187,39,9,0.0
48188,26,7,0.0
48189,12,0,53.89
48190,21,0,48.13
48191,4,0,57.97
48192,53,20,0.0
48193,49,21,19.08
48195,66,22,0.0
48197,33,20,0.0
48198,62,12,0.0
48201,104,64,0.0
48202,118,73,0.0
48203,156,49,0.0
48204,135,46,0.0
48205,124,9,19.41
48206,115,62,0.0
48207,90,37,0.0
48208,105,70,0.0
48209,101,13,0.0
48210,128,46,0.0
48211,113,65,0.0
48212,129,40,0.0
48213,116,18,0.0
48214,98,39,0.0
48215,86,6,11.77
48216,107,42,0.0
48217,105,11,16.01
48218,89,11,22.04
48219,120,21,0.0
48220,144,38,0.0
48221,171,23,0.0
48223,126,5,18.22
48224,89,10,0.0
48225,29,14,22.36
48226,103,65,0.0
48227,142,21,0.0
48228,131,13,0.0
48229,77,14,16.92
48230,61,11,0.0
48233,107,64,6.5
48234,161,15,0.0
48235,145,26,0.0
48236,28,11,0.0
48237,119,49,0.0
48238,147,14,0.0
48239,98,6,26.39
48240,108,29,0.0
48242,50,1,0.06
48243,102,61,7.34
48301,114,24,0.0
48302,86,11,0.0
48304,102,12,0.0
48306,36,1,0.0
48307,43,21,0.0
48309,48,21,0.0
48310,114,22,0.0
48312,87,33,0.0
48313,66,7,0.0
48314,79,18,0.0
48315,45,3,0.0
48316,36,1,29.78
48317,59,4,0.0
48320,76,23,0.0
48322,85,16,0.0
48323,79,17,0.0
48324,53,15,0.0
48326,58,9,0.0
48327,47,20,0.0
48328,69,22,0.0
48329,38,7,0.0
48331,81,23,0.0
48334,118,31,0.0
48335,95,29,0.0
48336,105,38,0.0
48340,61,17,0.0
48341,72,20,0.0
48342,85,27,0.0
48346,38,7,0.0
48348,8,2,0.0
48353,6,0,50.02
48356,8,1,0.0
48357,4,2,0.0
48359,43,6,0.0
48360,28,6,0.0
48362,8,0,31.47
48363,3,0,41.49
48367,2,0,56.8
48370,2,2,28.86
48371,8,2,0.0
48374,31,8,0.0
48375,74,15,0.0
48377,52,6,0.0
48380,8,0,31.96
48381,9,1,0.0
48382,29,2,0.0
48383,13,1,0.0
48386,41,9,0.0
48390,38,8,0.0
48393,28,5,0.0
48397,125,30,16.32
48411,3,0,34.3
48412,1,0,59.32
48413,2,2,0.0
48414,1,0,42.88
48415,2,2,0.0
48417,2,0,53.41
48418,1,0,52.06
48419,1,0,32.55
48420,7,0,34.19
48421,1,0,59.28
48423,4,0,30.95
48427,1,1,0.0
48429,1,1,0.0
48430,2,2,0.0
48432,2,0,47.6
48433,12,1,0.0
48436,2,0,56.69
48437,21,0,30.18
48438,1,0,53.05
48439,26,2,0.0
48441,1,1,0.0
48442,2,0,49.08
48444,1,0,52.46
48446,1,1,0.0
48449,2,0,50.6
48451,2,0,36.12
48453,1,1,0.0
48455,1,0,57.26
48458,27,5,0.0
48462,1,1,0.0
48463,2,1,0.0
48464,2,0,54.4
48465,1,0,59.32
48469,1,1,0.0
48471,1,1,0.0
48473,25,1,0.0
48476,1,1,23.26
48502,40,27,0.0
48503,40,27,0.0
48504,38,26,0.0
48505,38,27,0.0
48506,35,7,0.0
48507,38,20,0.0
48509,33,4,0.0
48519,33,1,20.84
48529,38,22,8.55
48532,33,8,0.0
48551,38,20,10.68
48553,35,20,11.91
48554,30,5,16.57
48601,27,16,0.0
48602,27,25,0.0
48603,27,22,0.0
48604,27,2,0.0
48607,27,18,13.02
48609,22,1,29.15
48611,1,0,54.38
48615,1,1,0.0
48623,8,0,55.29
48629,3,3,0.0
48630,3,3,7.06
48631,2,0,53.93
48637,1,0,56.74
48638,27,22,0.0
48640,2,1,0.0
48642,2,1,0.0
48651,3,0,40.38
48658,1,0,53.91
48659,1,1,0.0
48662,1,0,39.49
48667,2,2,24.01
48706,11,7,0.0
48708,11,11,0.0
48710,17,0,45.17
48720,1,0,32.15
48722,5,0,37.64
48723,3,3,0.0
48724,27,15,15.29
48727,2,0,44.44
48729,1,0,53.9
48731,1,0,54.44
48732,11,9,0.0
48734,2,0,52.17
48738,1,0,58.35
48740,1,1,0.0
48741,1,1,0.0
48742,1,0,52.12
48746,2,1,0.0
48747,9,0,50.19
48750,2,2,0.0
48755,1,1,0.0
48768,1,0,50.48
48801,8,3,0.0
48808,16,0,45.56
48809,8,1,0.0
48811,1,1,0.0
48813,1,1,0.0
48816,1,0,54.53
48817,1,0,35.96
48820,7,0,42.35
48821,15,0,37.64
48823,36,14,0.0
48825,36,11,0.0
48827,2,2,0.0
48832,3,0,49.39
48834,2,0,57.09
48837,3,0,50.57
48838,8,7,0.0
48840,19,6,0.0
48842,21,0,30.3
48843,2,1,0.0
48845,1,0,45.54
48846,4,4,0.0
48850,2,2,0.0
48851,4,0,58.17
48852,2,0,45.38
48854,1,1,0.0
48855,2,1,0.0
48858,11,11,0.0
48860,4,0,58.39
48864,25,5,0.0
48865,1,0,53.72
48867,1,1,0.0
48876,1,0,48.93
48879,4,4,0.0
48880,8,5,0.0
48881,4,0,58.28
48884,2,2,0.0
48885,11,0,44.22
48886,2,0,41.82
48888,2,2,0.0
48906,28,14,0.0
48910,33,19,0.0
48911,28,7,0.0
48912,36,24,0.0
48915,33,23,0.0
48917,28,8,0.0
48921,28,24,8.96
48933,33,24,7.98
49001,30,21,0.0
49002,26,5,0.0
49004,23,11,0.0
49006,28,16,15.93
49007,30,22,0.0
49008,30,21,0.0
49009,25,3,0.0
49010,2,2,0.0
49011,3,0,55.54
49012,3,2,0.0
49013,1,1,0.0
49014,20,3,0.0
49015,20,0,31.92
49017,20,17,0.0
49022,7,3,0.0
49024,26,14,0.0
49027,1,0,31.72
49029,3,0,52.04
49031,1,1,0.0
49033,3,0,53.02
49036,3,3,0.0
49037,20,17,0.0
49038,1,0,31.71
49043,2,0,52.04
49047,2,2,0.0
49048,25,13,0.0
49053,6,0,41.66
49056,2,0,44.74
49057,1,0,37.24
49058,4,4,0.0
49060,3,0,43.25
49064,1,0,58.57
49065,2,0,47.68
49068,1,1,0.0
49071,5,1,0.0
49074,23,11,11.93
49076,1,1,0.0
49079,2,1,0.0
49083,7,1,0.0
49084,4,0,44.12
49085,7,4,0.0
49088,2,0,48.23
49089,3,0,46.0
49094,3,3,0.0
49095,1,0,45.83
49097,2,0,45.56
49098,1,1,0.0
49101,5,0,32.31
49102,3,1,0.0
49103,3,0,34.67
49104,1,0,40.19
49106,1,1,0.0
49107,2,0,52.79
49111,3,2,0.0
49112,5,0,51.02
49115,1,0,48.49
49119,1,1,28.85
49120,6,2,0.0
49125,1,0,35.9
49126,5,0,31.6
49127,5,0,34.01
49201,22,22,0.0
49202,22,22,0.0
49203,22,22,0.0
49220,1,0,38.26
49221,5,5,0.0
49224,1,1,0.0
49235,1,0,47.49
49236,1,1,0.0
49237,1,0,53.69
49241,1,1,0.0
49246,1,0,35.26
49247,1,1,0.0
49251,1,1,0.0
49253,1,1,0.0
49254,22,0,30.75
49264,3,0,50.04
49267,14,0,40.68
49268,5,0,38.46
49270,1,0,42.8
49271,1,0,42.07
49277,1,0,50.41
49284,1,1,0.0
49286,1,0,37.82
49301,72,1,0.0
49302,1,0,54.38
49303,2,0,35.23
49304,1,1,0.0
49306,18,1,0.0
49307,4,4,0.0
49315,19,0,41.64
49316,17,1,0.0
49321,66,0,37.87
49325,4,0,58.98
49326,7,0,47.8
49327,2,2,0.0
49331,1,0,59.25
49335,2,0,48.28
49336,1,0,58.22
49337,1,1,0.0
49338,4,0,55.78
49341,3,2,0.0
49342,4,0,57.72
49346,1,1,0.0
49348,2,2,0.0
49349,1,1,0.0
49401,1,0,54.48
49404,2,1,0.0
49412,3,3,0.0
49415,28,2,0.0
49417,1,1,0.0
49418,70,2,0.0
49420,2,0,59.52
49423,4,3,0.0
49424,4,3,0.0
49426,3,0,30.02
49428,4,1,0.0
49431,4,4,0.0
49434,3,0,33.6
49435,5,0,51.96
49436,2,0,52.89
49437,2,0,37.06
49440,28,25,23.04
49441,30,16,0.0
49442,30,23,0.0
49444,30,25,0.0
49445,28,3,0.0
49446,2,2,26.39
49448,4,1,0.0
49450,1,1,0.0
49452,2,0,59.21
49454,4,0,58.08
49455,2,2,0.0
49456,4,0,38.98
49457,3,0,57.53
49461,2,2,0.0
49464,4,1,0.0
49503,111,52,0.0
49504,70,50,0.0
49505,76,65,20.53
49506,110,48,0.0
49507,95,49,0.0
49508,92,16,0.0
49509,72,11,0.0
49512,91,8,0.0
49519,72,3,0.0
49525,67,15,0.0
49534,54,0,30.45
49544,68,4,24.1
49546,81,24,0.0
49548,68,16,0.0
49601,2,2,0.0
49615,5,5,0.0
49622,5,0,58.14
49623,1,0,45.28
49626,3,3,2.19
49630,1,1,0.0
49634,3,3,28.31
49636,1,0,38.53
49637,25,0,56.72
49639,1,0,51.06
49642,1,0,39.79
49646,3,3,0.0
49655,1,0,40.49
49660,3,3,0.0
49667,3,0,56.8
49677,1,1,0.0
49684,41,25,0.0
49686,41,16,0.0
49688,1,1,0.0
49690,16,0,55.96
49701,2,0,57.73
49707,6,6,0.0
49712,1,0,42.7
49713,1,0,56.14
49716,1,0,51.34
49717,1,0,49.42
49721,1,1,0.0
49722,4,0,41.99
49724,2,0,57.2
49727,3,3,0.0
49729,3,0,57.5
49735,3,3,0.0
49740,3,3,0.0
49746,1,1,0.0
49749,1,1,0.0
49752,2,2,8.07
49757,2,0,43.75
49764,4,0,54.46
49766,1,1,0.0
49769,1,1,0.0
49770,5,4,0.0
49779,1,1,0.0
49781,2,2,0.0
49783,1,1,0.0
49788,2,2,0.0
49791,1,0,34.51
49796,5,1,0.0
49801,2,2,0.0
49802,2,2,26.92
49805,2,0,41.88
49829,2,2,0.0
49833,1,0,40.06
49841,1,1,0.0
49849,4,4,0.0
49852,1,0,32.48
49855,11,11,0.0
49858,2,1,0.0
49866,4,0,43.3
49870,1,1,0.0
49876,3,0,32.09
49892,1,0,38.7
49894,2,2,19.8
49901,2,0,30.79
49905,5,0,38.47
49911,3,0,35.17
49913,3,2,0.0
49916,1,0,54.76
49917,3,0,31.61
49921,5,1,13.57
49922,5,0,33.72
49930,5,5,0.0
49931,5,5,0.0
49934,7,0,30.36
49938,2,2,0.0
49942,3,2,17.41
49945,3,1,0.0
49946,1,1,0.0
49955,1,0,58.21
49959,2,1,22.01
49963,5,0,39.14
49968,1,1,0.0
50006,1,0,39.69
50007,1,0,48.07
50009,9,0,39.15
50010,2,2,18.93
50011,2,2,7.65
50012,2,2,0.0
50014,2,2,0.0
50021,2,1,15.5
50023,3,1,0.0
50025,1,1,0.0
50032,27,6,26.03
50035,1,0,55.66
50036,1,1,0.0
50041,1,0,58.02
50054,1,0,47.99
50067,1,0,39.92
50105,2,0,43.82
50109,1,0,57.82
50111,7,0,38.54
50117,1,0,43.18
50122,1,1,0.0
50126,1,1,0.0
50131,23,1,26.83
50134,2,0,45.96
50140,1,1,0.0
50144,1,1,0.0
50156,1,1,0.0
50158,2,2,0.0
50169,1,1,0.0
50211,2,0,50.4
50212,1,0,58.93
50226,1,0,48.05
50230,1,0,54.24
50243,1,0,48.66
50244,1,0,48.83
50263,7,0,31.12
50265,27,3,0.0
50266,17,5,0.0
50276,1,0,42.59
50309,29,19,0.0
50310,35,17,0.0
50311,33,19,15.01
50312,33,20,19.98
50313,29,20,0.0
50314,29,20,0.0
50315,28,4,20.2
50316,29,18,0.0
50317,27,10,0.0
50319,29,18,7.54
50320,27,3,27.75
50321,31,4,0.0
50322,29,9,0.0
50323,16,4,0.0
50324,35,10,18.09
50325,16,6,0.0
50327,18,6,26.51
50401,10,10,0.0
50421,1,1,0.0
50439,1,0,49.13
50458,1,1,0.0
50467,1,0,47.84
50469,2,2,0.0
50471,1,0,40.32
50475,2,0,58.08
50477,2,0,49.67
50501,4,4,0.0
50516,4,0,59.34
50528,1,0,52.23
50536,1,1,0.0
50566,4,0,57.99
50569,4,0,57.86
50588,1,1,0.0
50595,1,1,0.0
50599,1,0,54.77
50613,20,7,0.0
50634,9,0,39.4
50643,2,0,55.57
50667,14,1,22.89
50701,21,13,0.0
50702,21,14,0.0
50703,21,14,0.0
50707,14,12,0.0
51001,8,4,0.0
51002,1,0,41.4
51008,2,0,40.17
51011,2,0,53.17
51031,2,2,0.0
51054,1,0,39.22
51101,19,16,0.0
51103,19,14,0.0
51104,19,14,0.0
51105,19,16,0.0
51106,16,12,0.0
51108,16,7,25.42
51109,18,4,10.61
51111,12,0,40.73
51201,2,2,0.0
51234,2,0,55.42
51244,2,0,55.54
51301,1,1,0.0
51333,1,0,52.42
51501,26,2,0.0
51503,5,2,0.0
51510,38,5,24.39
51526,2,0,52.82
51537,1,1,0.0
51578,1,0,54.97
51601,2,2,0.0
51632,1,1,0.0
51638,2,0,52.13
51639,2,0,56.25
51646,1,0,55.85
51656,1,0,43.82
52001,4,4,0.0
52002,4,4,27.7
52003,4,0,32.67
52030,1,0,52.26
52037,1,0,53.48
52060,1,1,0.0
52136,1,1,0.0
52172,1,1,0.0
52206,3,0,59.24
52228,5,0,39.77
52233,21,4,19.78
52235,26,0,55.73
52240,35,32,0.0
52241,37,25,0.0
52242,37,35,0.0
52245,35,32,0.0
52246,37,35,0.0
52302,16,0,34.84
52317,29,2,0.0
52324,3,0,49.68
52328,19,4,27.1
52333,4,2,0.0
52338,2,0,53.53
52339,1,1,0.0
52340,27,0,32.31
52341,4,0,54.98
52342,1,1,29.1
52401,21,21,16.52
52402,21,4,0.0
52403,21,12,0.0
52404,21,5,0.0
52405,21,5,0.0
52411,21,0,32.93
52501,6,6,0.0
52534,1,1,19.12
52543,1,0,59.95
52544,1,1,0.0
52548,6,0,58.09
52555,1,0,53.4
52556,2,2,0.0
52557,2,2,9.66
52567,2,0,56.53
52574,1,0,48.06
52577,1,1,0.0
52595,1,1,10.45
52624,2,0,55.7
52627,2,2,0.0
52658,2,0,58.47
52722,9,4,28.58
52730,2,0,46.13
52732,2,2,0.0
52746,1,0,59.14
52748,5,1,0.0
52749,1,0,51.63
52761,1,1,0.0
52767,4,0,45.31
52801,9,3,21.49
52802,9,3,29.62
52803,9,7,23.09
52804,7,0,38.25
52806,8,4,24.4
52807,10,4,0.0
53001,1,0,40.73
53003,10,0,51.67
53004,1,0,56.08
53005,125,40,0.0
53007,100,11,19.2
53012,21,4,0.0
53013,2,0,36.1
53016,3,0,44.17
53017,2,0,36.26
53018,47,2,0.0
53019,9,0,59.04
53020,2,0,56.59
53021,3,0,37.82
53022,24,1,0.0
53023,2,0,39.49
53024,9,4,0.0
53029,9,1,0.0
53031,2,0,44.57
53032,3,0,47.09
53033,2,0,50.61
53034,3,0,54.02
53036,10,0,45.7
53037,4,0,44.73
53038,1,0,37.63
53039,3,3,0.0
53044,9,9,0.0
53045,106,9,0.0
53046,14,7,24.48
53051,33,6,0.0
53058,18,2,27.42
53066,12,10,0.0
53069,13,10,21.23
53070,1,1,0.0
53072,47,5,0.0
53073,2,2,0.0
53074,5,1,0.0
53075,1,1,0.0
53076,1,0,48.88
53080,6,1,0.0
53081,9,9,0.0
53083,9,8,28.5
53085,11,1,17.42
53089,16,1,0.0
53090,3,3,19.53
53092,31,16,0.0
53093,2,0,58.29
53095,3,3,0.0
53097,26,16,0.0
53103,4,0,35.4
53105,2,2,0.0
53108,7,0,42.65
53110,70,10,0.0
53115,12,0,53.06
53118,2,0,54.29
53121,12,11,0.0
53122,126,40,0.0
53125,1,1,24.52
53126,8,0,54.47
53128,1,1,0.0
53129,104,19,0.0
53130,113,21,0.0
53132,48,3,0.0
53137,1,0,54.82
53140,10,5,0.0
53142,7,6,0.0
53143,9,7,0.0
53144,7,3,23.01
53146,65,1,26.77
53147,1,0,42.48
53150,16,3,0.0
53151,104,14,0.0
53154,26,7,0.0
53158,9,6,25.31
53167,3,1,28.43
53172,26,8,0.0
53177,11,1,0.0
53181,1,0,44.14
53183,31,0,32.59
53184,2,0,32.58
53185,4,1,0.0
53186,50,35,0.0
53188,45,35,0.0
53189,35,0,31.82
53191,12,1,0.0
53202,173,62,0.0
53203,191,86,0.0
53204,190,63,0.0
53205,200,99,6.18
53206,168,68,11.9
53207,136,29,0.0
53208,199,107,0.0
53209,128,13,0.0
53210,193,80,0.0
53211,123,38,0.0
53212,168,62,0.0
53213,191,87,0.0
53214,193,89,0.0
53215,191,70,0.0
53216,186,78,0.0
53217,88,8,0.0
53218,174,33,0.0
53219,191,64,15.36
53220,146,45,0.0
53221,103,24,0.0
53222,187,67,0.0
53223,98,6,0.0
53224,69,7,0.0
53225,146,16,0.0
53226,178,62,0.0
53227,155,35,0.0
53228,152,29,0.0
53233,199,99,0.0
53235,115,8,0.0
53295,198,80,0.0
53402,11,1,0.0
53403,13,10,0.0
53404,12,11,18.13
53405,13,10,0.0
53406,12,10,0.0
53501,20,0,39.05
53508,7,7,0.0
53511,3,2,0.0
53515,1,0,37.55
53521,1,0,41.16
53527,16,0,33.66
53528,5,0,47.98
53532,5,3,0.0
53533,1,1,0.0
53537,7,0,52.91
53538,2,1,0.0
53545,18,18,0.0
53546,18,18,0.0
53548,18,18,0.0
53549,2,1,0.0
53550,2,0,58.55
53553,3,0,55.49
53557,3,0,53.33
53558,73,0,33.69
53559,3,1,0.0
53560,5,1,0.0
53562,119,32,0.0
53563,11,0,45.56
53565,3,3,0.0
53566,2,2,0.0
53571,3,1,28.44
53574,7,0,50.95
53575,4,1,0.0
53577,1,1,0.0
53578,6,6,0.0
53581,2,2,0.0
53583,7,6,0.0
53588,1,0,55.47
53590,7,2,0.0
53593,60,17,0.0
53594,1,0,35.03
53597,14,0,50.86
53598,5,3,0.0
53702,51,5,22.09
53703,145,59,0.0
53704,110,10,0.0
53705,132,94,0.0
53706,145,86,7.82
53711,122,108,0.0
53713,132,62,0.0
53714,83,24,15.98
53715,145,100,0.0
53716,97,14,0.0
53717,122,48,0.0
53718,82,14,0.0
53719,122,31,0.0
53726,143,97,0.0
53792,143,97,0.0
53813,1,1,0.0
53901,2,2,0.0
53911,1,0,58.06
53913,4,4,0.0
53916,1,1,0.0
53922,1,0,53.91
53923,1,0,46.31
53925,1,1,0.0
53929,1,1,0.0
53931,1,0,50.66
53932,1,0,35.57
53933,1,0,39.88
53935,1,0,37.97
53936,1,0,55.13
53952,1,1,0.0
53954,2,0,56.13
53956,1,1,0.0
53959,3,3,0.0
53961,3,0,49.24
53968,1,0,57.5
54001,1,1,0.0
54002,2,2,0.0
54014,2,0,50.86
54015,2,0,30.98
54016,1,1,0.0
54017,3,3,0.0
54022,1,1,0.0
54023,1,0,53.64
54026,3,0,52.84
54028,2,0,32.21
54082,2,0,32.32
54113,6,0,32.04
54115,8,3,0.0
54130,6,0,46.93
54136,7,5,22.9
54139,1,1,0.0
54140,7,0,32.12
54143,2,1,0.0
54155,4,0,36.17
54157,1,0,51.57
54166,3,3,0.0
54169,3,0,55.56
54173,2,0,49.45
54180,3,0,59.46
54214,3,0,52.02
54220,2,2,0.0
54228,1,0,46.84
54229,8,0,55.54
54235,2,2,0.0
54241,1,1,0.0
54301,17,2,0.0
54302,17,11,0.0
54303,17,5,0.0
54304,17,3,0.0
54307,16,4,14.43
54311,13,9,0.0
54313,6,2,0.0
54401,14,11,0.0
54403,14,11,0.0
54409,3,3,0.0
54412,3,0,59.67
54417,11,0,43.09
54441,3,3,28.74
54449,3,3,0.0
54452,1,1,0.0
54467,3,0,31.75
54469,2,0,42.26
54471,3,0,49.61
54474,10,3,25.41
54476,14,3,0.0
54481,3,3,0.0
54482,3,3,27.4
54494,2,2,0.0
54495,2,0,34.75
54501,3,3,0.0
54520,4,4,0.0
54521,1,1,0.0
54524,1,0,45.91
54525,2,1,9.23
54534,2,2,0.0
54536,1,0,51.69
54548,3,3,0.0
54550,2,1,17.84
54552,1,1,0.0
54568,3,0,37.87
54601,22,17,0.0
54603,22,5,0.0
54615,4,4,0.0
54619,2,2,0.0
54636,3,0,39.78
54638,1,0,42.79
54646,2,2,0.0
54650,22,5,0.0
54652,1,0,36.84
54655,1,1,0.0
54656,2,2,0.0
54660,6,6,0.0
54665,2,2,0.0
54667,2,0,55.3
54669,3,0,57.44
54701,10,10,0.0
54703,10,10,0.0
54720,10,3,25.06
54723,2,0,59.56
54726,1,0,37.22
54727,1,1,0.0
54729,7,7,0.0
54739,1,1,0.0
54751,2,2,0.0
54759,1,1,0.0
54768,1,1,0.0
54771,1,0,47.26
54805,1,0,59.83
54806,6,6,0.0
54812,1,1,0.0
54822,1,0,45.2
54840,2,2,0.0
54880,6,5,0.0
